player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Loren Morón,16,es ESP,FW,25-278,90,0,0,0,0,1,0,2,0,0,0,0,0,5,1,6,14.3,8,2019-2020
Borja Iglesias,9,es ESP,FW,26-260,90,0,0,0,1,0,2,0,1,0,0,0,0,4,4,2,66.7,8,2019-2020
Álex Moreno,15,es ESP,"LM,LB",26-118,90,0,0,0,0,3,1,3,0,0,0,0,0,4,2,1,66.7,8,2019-2020
Andrés Guardado,18,mx MEX,CM,33-006,89,0,0,0,0,2,0,1,2,1,0,0,0,4,1,7,12.5,8,2019-2020
   Diego Lainez,20,mx MEX,RM,19-117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,2019-2020
Sergio Canales,10,es ESP,CM,28-230,90,1,0,0,2,2,0,4,0,0,0,1,0,6,0,1,0.0,8,2019-2020
Joaquín,17,es ESP,RM,38-075,83,0,0,0,0,1,0,5,0,0,0,0,0,4,1,2,33.3,8,2019-2020
   Cristian Tello,11,es ESP,"RM,LM",28-054,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2019-2020
Alfonso Pedraza,6,es ESP,LB,23-178,56,0,0,0,0,1,0,1,1,0,0,0,0,5,1,0,100.0,8,2019-2020
   Nabil Fekir,8,fr FRA,"LB,CM",26-078,34,1,0,0,2,4,1,0,0,2,0,0,0,2,1,1,50.0,8,2019-2020
Marc Bartra,5,es ESP,CB,28-262,90,0,0,0,0,1,0,0,1,1,0,0,0,2,3,2,60.0,8,2019-2020
Aïssa Mandi,23,dz ALG,CB,27-347,90,1,0,0,1,1,0,1,1,1,0,0,0,1,5,1,83.3,8,2019-2020
Emerson,22,br BRA,RB,20-263,90,0,0,0,1,2,0,0,2,2,0,0,0,6,6,0,100.0,8,2019-2020
Joel Robles,1,es ESP,GK,29-109,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,8,2019-2020
Kiké,17,es ESP,FW,29-313,86,0,0,0,2,1,1,1,1,0,0,0,0,3,5,5,50.0,8,2019-2020
   Charles,19,br BRA,"FW,RW",35-183,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,66.7,8,2019-2020
Takashi Inui,22,jp JPN,LW,31-124,90,0,0,0,2,1,1,5,2,2,0,0,0,6,0,2,0.0,8,2019-2020
Fabián Orellana,14,cl CHI,"RW,RM",33-250,90,0,0,0,3,1,1,9,0,1,0,0,0,7,0,2,0.0,8,2019-2020
Edu Expósito,10,es ESP,LM,23-064,69,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0.0,8,2019-2020
   Quique,7,es ESP,"LM,FW",29-141,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0.0,8,2019-2020
Papakouli Diop,8,sn SEN,"CM,LM",33-199,90,1,0,0,2,2,0,0,1,1,0,0,0,7,3,2,60.0,8,2019-2020
Gonzalo Escalante,5,ar ARG,RM,26-191,89,2,1,1,3,2,1,0,0,0,1,0,0,1,6,2,75.0,8,2019-2020
Pedro Bigas,3,es ESP,LB,29-019,45,1,0,0,0,0,0,1,1,2,0,0,0,3,2,0,100.0,8,2019-2020
   Álvaro Tejero,24,es ESP,LB,23-076,45,1,0,0,1,0,1,2,2,0,0,0,0,4,1,0,100.0,8,2019-2020
Anaitz Arbilla,23,es ESP,CB,32-142,90,1,0,0,1,0,0,0,1,0,0,0,0,9,3,3,50.0,8,2019-2020
Paulo Oliveira,12,pt POR,CB,27-269,90,0,0,0,0,0,0,0,4,1,0,0,0,5,2,0,100.0,8,2019-2020
Pablo de Blasis,16,ar ARG,RB,31-242,90,0,0,0,3,0,0,5,2,3,0,0,0,7,0,3,0.0,8,2019-2020
Marko Dmitrović,1,rs SRB,GK,27-253,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8,2019-2020
Youssef En-Nesyri,26,ma MAR,FW,22-126,90,0,0,0,0,1,2,2,0,0,1,0,0,2,2,2,50.0,8,2019-2020
Guido Carrillo,18,ar ARG,FW,28-133,90,0,0,0,1,1,0,0,0,1,0,0,0,2,6,8,42.9,8,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,CM,21-099,59,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,8,2019-2020
   Martin Braithwaite,7,dk DEN,AM,28-122,31,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,8,2019-2020
Recio,8,es ESP,CM,28-267,90,1,0,0,2,2,0,4,3,2,0,0,0,12,0,0,,8,2019-2020
Roque Mesa,6,es ESP,CM,30-120,90,0,0,0,0,1,0,5,0,0,0,0,0,4,0,1,0.0,8,2019-2020
Jonathan Silva,5,ar ARG,"WB,CB",25-098,90,1,0,0,1,0,0,13,0,1,0,0,0,2,1,2,33.3,8,2019-2020
Aitor Ruibal,19,es ESP,WB,23-197,63,0,0,0,2,1,0,3,0,0,0,0,0,3,0,1,0.0,8,2019-2020
   José Arnaiz,10,es ESP,WB,24-173,27,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,,8,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-019,81,0,0,0,2,0,0,0,2,1,0,1,0,7,2,0,100.0,8,2019-2020
   Kévin Rodrigues,24,pt POR,WB,25-214,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,8,2019-2020
Unai Bustinza,3,es ESP,CB,27-245,90,0,0,0,1,0,1,1,5,1,0,0,0,8,1,2,33.3,8,2019-2020
Chidozie Awaziem,12,ng NGA,CB,22-277,90,0,0,0,0,1,0,0,2,2,0,0,0,8,1,1,50.0,8,2019-2020
Juan Soriano,13,es ESP,GK,22-043,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8,2019-2020
Sergio León,7,es ESP,FW,30-272,83,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,33.3,8,2019-2020
   Óscar Duarte,6,cr CRC,CB,30-124,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,8,2019-2020
Roger Martí,9,es ESP,FW,28-275,90,1,0,0,2,3,0,0,0,3,1,0,0,2,2,2,50.0,8,2019-2020
José Campaña,24,es ESP,LM,26-127,63,0,0,0,1,1,0,3,1,0,0,0,0,4,1,1,50.0,8,2019-2020
   Rubén Rochina,16,es ESP,"RM,CM",28-196,27,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,100.0,8,2019-2020
Nikola Vukčević,17,me MNE,CM,27-296,59,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0,8,2019-2020
   Gonzalo Melero,22,es ESP,CM,25-276,31,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,,8,2019-2020
Nemanja Radoja,5,rs SRB,CM,26-241,90,0,0,0,0,0,0,0,2,0,0,0,0,8,1,2,33.3,8,2019-2020
José Luis Morales,11,es ESP,"RM,LM,FW",32-074,90,0,0,0,0,1,0,2,0,0,0,0,0,4,1,0,100.0,8,2019-2020
Carlos Clerc,19,es ESP,LB,27-226,90,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,100.0,8,2019-2020
Rúben Vezo,14,pt POR,CB,25-163,90,1,0,0,1,1,0,0,2,0,0,1,0,1,1,4,20.0,8,2019-2020
Erick Cabaco,18,uy URU,CB,24-169,90,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,100.0,8,2019-2020
Jorge Miramón,20,es ESP,RB,30-125,90,1,0,0,1,1,0,1,2,2,0,0,0,5,3,1,75.0,8,2019-2020
Aitor Fernández,13,es ESP,GK,28-155,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8,2019-2020
Karim Benzema,9,fr FRA,FW,31-290,90,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0.0,8,2019-2020
Eden Hazard,7,be BEL,LW,28-271,68,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,,8,2019-2020
   Isco,22,es ESP,LW,27-167,22,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,8,2019-2020
Gareth Bale,11,wls WAL,RW,30-081,82,0,0,0,2,1,1,2,0,0,0,0,0,1,1,1,50.0,8,2019-2020
   James Rodríguez,16,co COL,RW,28-085,8,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,8,2019-2020
Toni Kroos,8,de GER,LM,29-274,33,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,,8,2019-2020
