player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Luuk de Jong,19,nl NED,FW,29-289,70,17,17,0,0,0,0,1,0,0,0,0,0,9,0,0,28,2019-2020
   Youssef En-Nesyri,15,ma MAR,FW,23-010,20,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2,28,2019-2020
Lucas Ocampos,5,ar ARG,RW,25-336,70,17,17,0,0,0,1,2,0,0,0,0,0,12,0,1,28,2019-2020
   Éver Banega,10,ar ARG,AM,31-348,20,7,6,1,0,0,0,0,0,1,0,0,0,6,0,0,28,2019-2020
Munir El Haddadi,11,ma MAR,"LW,RW",24-284,73,36,30,5,1,0,0,6,0,4,0,0,0,21,1,3,28,2019-2020
   Suso,14,es ESP,RW,26-205,17,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,28,2019-2020
Óliver Torres,21,es ESP,"RM,LW",25-214,79,40,38,1,0,0,3,1,0,0,0,0,0,31,1,0,28,2019-2020
   Sergio Escudero,18,es ESP,LB,30-283,11,11,7,4,1,0,0,1,3,0,0,0,0,8,0,0,28,2019-2020
Fernando,25,br BRA,"CM,DM",32-322,90,30,29,1,1,0,0,0,0,0,0,0,0,30,0,0,28,2019-2020
Joan Jordán,24,es ESP,"LM,DM",25-341,90,62,54,8,2,0,2,7,0,6,1,2,1,47,0,1,28,2019-2020
Sergio Reguilón,23,es ESP,LB,23-178,79,48,38,10,2,0,1,4,8,0,0,0,0,37,0,2,28,2019-2020
   Franco Vázquez,22,ar ARG,LW,31-110,11,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,28,2019-2020
Jules Koundé,12,fr FRA,CB,21-212,90,43,42,1,1,0,0,1,0,0,0,0,0,38,0,0,28,2019-2020
Diego Carlos,20,br BRA,CB,27-088,90,40,36,4,4,0,3,0,0,0,0,0,0,30,0,1,28,2019-2020
Jesús Navas,16,es ESP,RB,34-203,90,47,39,8,1,0,1,2,7,0,0,0,0,40,0,0,28,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-074,90,35,24,11,3,0,0,0,0,0,0,0,0,25,0,0,28,2019-2020
Borja Iglesias,9,es ESP,FW,27-146,68,13,10,3,0,0,0,0,0,0,0,0,0,10,0,0,28,2019-2020
   Loren Morón,16,es ESP,FW,26-164,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28,2019-2020
Cristian Tello,11,es ESP,LW,28-305,60,21,18,3,1,0,1,1,1,1,0,0,0,15,0,0,28,2019-2020
   Diego Lainez,20,mx MEX,LW,20-002,30,10,9,1,1,0,0,1,0,0,0,0,0,6,0,0,28,2019-2020
Nabil Fekir,8,fr FRA,RW,26-329,90,34,32,2,0,0,0,2,1,1,0,1,0,28,0,0,28,2019-2020
Carles Aleñá,24,es ESP,LM,22-158,68,31,31,0,0,0,1,0,0,0,0,0,0,28,0,0,28,2019-2020
   Joaquín,17,es ESP,LM,38-326,22,14,13,1,0,0,0,1,1,0,0,0,0,11,0,0,28,2019-2020
Guido Rodríguez,21,ar ARG,CM,26-060,90,54,50,4,4,0,0,0,0,0,0,0,0,48,0,0,28,2019-2020
Sergio Canales,10,es ESP,RM,29-116,90,68,67,1,1,0,2,1,0,0,0,0,0,61,0,1,28,2019-2020
Álex Moreno,15,es ESP,LB,27-003,77,40,34,6,0,0,0,2,6,0,0,0,0,30,0,2,28,2019-2020
   Alfonso Pedraza,6,es ESP,LB,24-063,13,9,8,1,0,0,0,1,1,0,0,0,0,6,0,1,28,2019-2020
Sidnei,12,br BRA,CB,30-293,45,32,32,0,0,0,0,0,0,0,0,0,0,30,0,2,28,2019-2020
   Zouhair Feddal,4,ma MAR,CB,31-162,45,42,39,3,1,0,0,0,1,0,0,0,0,36,0,1,28,2019-2020
Marc Bartra,5,es ESP,CB,29-148,90,74,73,1,1,0,2,0,0,0,0,0,0,64,0,0,28,2019-2020
Emerson,22,br BRA,RB,21-149,90,42,32,10,3,0,0,1,7,0,0,0,0,37,0,0,28,2019-2020
Joel Robles,1,es ESP,GK,29-360,90,41,34,6,3,0,0,0,0,0,0,0,0,30,1,0,28,2019-2020
Roberto Soldado,9,es ESP,FW,35-016,69,14,12,2,0,0,0,1,0,0,0,0,0,8,0,0,28,2019-2020
   Antonio Cortés,18,es ESP,FW,20-057,21,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,28,2019-2020
Darwin Machís,23,ve VEN,LW,27-126,84,19,13,6,4,0,0,4,0,2,2,0,0,11,0,0,28,2019-2020
   Jesús Vallejo,20,es ESP,LW,23-159,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2019-2020
Dimitri Foulquier,2,fr FRA,RW,27-081,45,12,11,1,0,0,0,1,1,0,0,0,0,8,0,1,28,2019-2020
   Fede Vico,14,es ESP,"RW,DM",25-344,45,13,13,0,0,0,0,1,0,0,0,0,0,8,0,1,28,2019-2020
Carlos Fernández,24,es ESP,AM,24-021,90,21,21,0,0,0,1,0,0,0,0,0,0,11,0,0,28,2019-2020
Maxime Gonalons,4,fr FRA,DM,31-094,58,22,21,1,1,0,1,0,0,0,0,0,0,17,0,1,28,2019-2020
   Yan Brice Eteki,8,cm CMR,DM,22-291,32,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,28,2019-2020
Yangel Herrera,21,ve VEN,DM,22-150,69,25,25,0,0,0,0,0,0,0,0,0,0,18,0,0,28,2019-2020
   Gil Bastião Dias,17,pt POR,"RW,DM",23-258,21,6,5,1,0,0,0,0,1,0,0,0,0,3,0,0,28,2019-2020
Carlos Neva,15,es ESP,LB,24-000,90,34,28,6,0,0,0,3,6,0,0,0,0,20,0,1,28,2019-2020
Domingos Duarte,22,pt POR,CB,25-094,90,45,43,2,2,0,0,0,0,0,0,0,0,35,0,0,28,2019-2020
Germán Sánchez,6,es ESP,CB,33-183,90,40,38,2,2,0,1,0,0,0,0,0,0,31,0,0,28,2019-2020
Víctor Díaz,16,es ESP,RB,32-000,90,52,32,20,2,0,0,3,18,0,0,0,0,31,0,1,28,2019-2020
Rui Silva,1,pt POR,GK,26-126,90,47,32,15,9,0,1,0,0,0,0,0,0,26,0,0,28,2019-2020
Jorge Molina,19,es ESP,FW,38-051,90,34,33,1,0,0,0,1,0,0,0,0,0,19,0,0,28,2019-2020
Deyverson,14,br BRA,FW,29-035,59,16,15,0,0,0,1,1,0,0,0,0,0,8,1,1,28,2019-2020
   Ángel Rodríguez,9,es ESP,FW,33-047,31,7,7,0,0,0,0,1,0,0,0,0,0,3,0,1,28,2019-2020
Marc Cucurella,15,es ESP,LM,21-326,77,24,24,0,0,0,0,2,0,0,0,0,0,13,0,2,28,2019-2020
   Kenedy,25,br BRA,LM,24-125,13,5,4,1,0,0,0,2,1,0,0,0,0,2,0,0,28,2019-2020
David Timor,24,es ESP,CM,30-239,84,31,24,7,4,0,4,2,0,1,0,1,0,19,0,0,28,2019-2020
   Hugo Duro,26,es ESP,CM,20-215,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,28,2019-2020
Oghenekaro Etebo,5,ng NGA,CM,24-216,90,28,25,2,2,0,1,1,0,0,0,0,0,16,1,2,28,2019-2020
Allan Nyom,12,cm CMR,RM,32-033,83,18,16,2,0,0,0,5,2,0,0,0,0,10,0,0,28,2019-2020
