player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Adrián López,22,es ESP,FW,32-185,66,2,2,1,1,0,0,0,,0,0,0,0,0,2,0,0,36,2019-2020
   José Arnaiz,16,es ESP,FW,25-087,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2019-2020
Enric Gallego,11,es ESP,FW,33-303,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,36,2019-2020
Iñigo Pérez,21,es ESP,LM,32-175,90,2,1,0,1,1,1,2,50.0,1,3,0,3,1,3,0,0,36,2019-2020
Darko Brašanac,20,rs SRB,CM,28-150,83,2,0,0,2,0,1,1,100.0,0,0,0,0,3,5,0,0,36,2019-2020
   Jon Moncayola,27,es ESP,CM,22-059,7,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,36,2019-2020
Oier Sanjurjo,6,es ESP,CM,34-047,90,3,3,0,3,0,1,3,33.3,2,4,1,3,2,5,0,0,36,2019-2020
Roberto Torres,10,es ESP,RM,31-126,84,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,36,2019-2020
   Kike Barja,19,es ESP,RM,23-101,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,2019-2020
Pervis Estupiñán,30,ec ECU,LB,22-172,90,2,2,1,1,0,0,1,0.0,1,1,0,1,2,4,1,0,36,2019-2020
David García,5,es ESP,CB,26-148,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,36,2019-2020
Aridane Hernández,23,es ESP,CB,31-110,90,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,5,0,36,2019-2020
Facundo Roncaglia,12,ar ARG,RB,33-152,66,3,2,1,1,1,1,1,100.0,0,1,0,1,3,6,1,0,36,2019-2020
   Nacho Vidal,2,es ESP,RB,25-169,24,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,36,2019-2020
Sergio Herrera,1,es ESP,GK,27-036,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,36,2019-2020
Iago Aspas,10,es ESP,FW,32-345,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,36,2019-2020
Santi Mina,22,es ESP,"FW,RW",24-217,71,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0,36,2019-2020
   Juan Hernández,7,es ESP,RW,25-218,19,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,36,2019-2020
Rafinha,12,br BRA,"CM,AM",27-150,65,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,2,0,36,2019-2020
   Kevin Vázquez,20,es ESP,AM,27-110,25,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,36,2019-2020
Okay Yokuşlu,5,tr TUR,"DM,CM",26-124,90,3,1,2,1,0,1,1,100.0,0,0,0,0,0,3,4,0,36,2019-2020
Fran Beltrán,8,es ESP,"CM,DM",21-159,65,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,36,2019-2020
   Filip Bradarić,14,hr CRO,DM,28-182,25,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,36,2019-2020
Lucas Olaza,15,uy URU,"WB,LB",25-356,84,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0,36,2019-2020
   Brais Méndez,23,es ESP,LB,23-186,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2019-2020
Hugo Mallo,2,es ESP,"RB,WB",29-019,90,4,3,1,3,0,0,0,,0,2,1,1,0,4,7,0,36,2019-2020
Jorge Sáenz,16,es ESP,CB,23-237,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,36,2019-2020
