player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Martin Braithwaite,7,dk DEN,"LW,FW",28-226,90,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,20,2019-2020
Guido Carrillo,18,ar ARG,FW,28-237,90,33,33,0,0,0,0,1,0,0,0,0,0,20,0,1,20,2019-2020
Roque Mesa,6,es ESP,"CM,AM",30-224,56,18,16,2,1,0,0,0,1,0,0,0,0,14,0,0,20,2019-2020
   José Arnaiz,10,es ESP,AM,24-277,34,12,12,0,0,0,0,1,0,0,0,0,0,10,0,1,20,2019-2020
Rubén Pérez,21,es ESP,"DM,CM",30-266,90,56,56,0,0,0,0,0,0,0,0,0,0,45,0,4,20,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,"CM,RW",21-203,76,22,15,7,1,0,0,4,0,2,2,0,0,14,0,0,20,2019-2020
   Aitor Ruibal,19,es ESP,RW,23-301,14,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,20,2019-2020
Kévin Rodrigues,24,pt POR,LB,25-318,90,28,19,9,3,0,0,9,4,2,1,1,0,18,0,2,20,2019-2020
Jonathan Silva,5,ar ARG,CB,25-202,90,58,48,10,7,0,0,0,3,0,0,0,0,42,0,1,20,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-092,90,44,43,1,1,0,0,0,0,0,0,0,0,29,0,0,20,2019-2020
Rodrigo Tarín,15,es ESP,CB,23-196,45,21,18,3,1,0,1,0,2,0,0,0,0,14,0,0,20,2019-2020
   Recio,8,es ESP,DM,29-006,45,39,37,2,2,0,0,1,0,0,0,0,0,31,0,1,20,2019-2020
Unai Bustinza,3,es ESP,RB,27-349,90,52,35,17,0,0,0,2,17,0,0,0,0,28,0,0,20,2019-2020
Iván Cuéllar,1,es ESP,GK,35-235,90,36,25,11,7,0,0,0,0,0,0,0,0,20,0,1,20,2019-2020
Jaime Mata,7,es ESP,FW,31-085,90,14,14,0,0,0,1,1,0,0,0,0,0,9,0,1,20,2019-2020
Jorge Molina,19,es ESP,FW,37-270,83,22,20,0,0,0,0,0,0,0,0,0,0,14,2,1,20,2019-2020
   Hugo Duro,26,es ESP,FW,20-068,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2019-2020
Marc Cucurella,15,es ESP,LM,21-179,88,29,25,3,0,0,0,1,3,0,0,0,0,18,1,1,20,2019-2020
   Fayçal Fajr,21,ma MAR,LM,31-169,2,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,20,2019-2020
Nemanja Maksimović,20,rs SRB,CM,24-356,90,17,14,3,2,0,0,0,0,0,0,0,0,9,0,0,20,2019-2020
Mauro Arambarri,18,uy URU,CM,24-109,90,23,22,1,1,0,2,1,0,0,0,0,0,9,0,1,20,2019-2020
Allan Nyom,12,cm CMR,RM,31-252,30,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,20,2019-2020
   Oghenekaro Etebo,5,ng NGA,RM,24-069,60,13,11,0,0,0,0,0,0,0,0,0,0,4,2,0,20,2019-2020
Mathías Olivera,17,uy URU,LB,22-078,90,51,33,17,1,0,0,2,15,1,0,0,0,28,1,2,20,2019-2020
Leandro Cabrera,6,uy URU,CB,28-214,90,25,21,4,4,0,0,0,0,0,0,0,0,14,0,0,20,2019-2020
Djené,2,tg TOG,CB,28-017,90,18,18,0,0,0,0,0,0,0,0,0,0,8,0,1,20,2019-2020
Damián Suárez,22,uy URU,RB,31-265,90,43,26,17,5,0,3,4,10,2,1,1,0,20,0,0,20,2019-2020
David Soria,13,es ESP,GK,26-288,90,28,14,13,7,0,0,0,0,0,0,0,0,11,1,0,20,2019-2020
Roger Martí,9,es ESP,FW,29-015,90,18,17,1,0,0,0,1,0,0,0,0,0,12,0,0,20,2019-2020
Borja Mayoral,21,es ESP,FW,22-288,78,21,21,0,0,0,0,1,0,0,0,0,0,15,0,0,20,2019-2020
   Sergio León,7,es ESP,FW,31-012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2019-2020
José Campaña,24,es ESP,"LM,CM",26-232,90,63,51,11,5,0,3,5,1,5,2,3,0,49,1,0,20,2019-2020
Gonzalo Melero,22,es ESP,CM,26-016,54,30,29,1,0,0,1,0,0,0,0,0,0,23,0,2,20,2019-2020
   Enis Bardhi,10,mk MKD,LM,24-200,36,12,10,2,0,0,0,2,0,2,2,0,0,9,0,0,20,2019-2020
Nemanja Radoja,5,rs SRB,CM,26-346,90,56,55,0,0,0,2,1,0,0,0,0,0,47,1,2,20,2019-2020
José Luis Morales,11,es ESP,RM,32-179,65,19,18,1,1,0,1,1,0,0,0,0,0,9,0,1,20,2019-2020
   Hernâni Fortes,8,pt POR,RM,28-151,25,8,7,1,1,0,0,4,0,0,0,0,0,4,0,0,20,2019-2020
Toño,3,es ESP,LB,30-072,90,46,36,10,2,0,1,3,8,0,0,0,0,34,0,3,20,2019-2020
Sergio Postigo,15,es ESP,CB,31-075,90,42,40,2,2,0,0,0,0,0,0,0,0,31,0,0,20,2019-2020
Erick Cabaco,18,uy URU,CB,24-274,90,46,42,4,4,0,1,0,0,0,0,0,0,34,0,0,20,2019-2020
Coke,23,es ESP,RB,32-267,90,59,46,13,0,0,2,2,13,0,0,0,0,47,0,2,20,2019-2020
Aitor Fernández,13,es ESP,GK,28-260,90,22,12,9,3,0,0,0,0,0,0,0,0,12,1,0,20,2019-2020
Lucas Pérez,7,es ESP,FW,31-130,90,27,21,6,2,1,0,7,1,3,0,2,0,16,0,0,20,2019-2020
Joselu,9,es ESP,FW,29-297,90,32,32,0,0,0,0,0,0,0,0,0,0,15,0,0,20,2019-2020
Luis Rioja,11,es ESP,LM,26-094,63,19,18,1,0,0,0,1,0,0,0,0,0,15,0,1,20,2019-2020
   Borja Sainz,29,es ESP,RM,18-351,27,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0,20,2019-2020
