player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Karl Toko Ekambi,17,cm CMR,FW,27-041,85,0,0,0,0,3,1,0,0,1,0,0,0,1,0,2,0.0,10,2019-2020
   Javier Ontiveros,24,es ESP,LW,22-046,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10,2019-2020
Moi Gómez,23,es ESP,LM,25-124,78,0,0,0,1,2,1,4,1,1,0,0,0,6,1,2,33.3,10,2019-2020
   Manu Trigueros,14,es ESP,"DM,LM",28-008,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10,2019-2020
Santi Cazorla,8,es ESP,"CM,AM",34-316,90,0,0,0,4,2,0,3,1,1,0,0,0,6,0,0,,10,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,CM,23-343,60,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,66.7,10,2019-2020
   Samuel Chukwueze,11,ng NGA,"RM,RW",20-156,30,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0.0,10,2019-2020
Gerard Moreno,7,es ESP,"RM,FW",27-201,90,0,0,0,2,1,1,4,0,0,0,0,0,1,2,2,50.0,10,2019-2020
Vicente Iborra,10,es ESP,"DM,CM",31-282,90,0,0,0,1,0,0,0,0,0,0,0,0,6,3,2,60.0,10,2019-2020
Alberto Moreno,18,es ESP,LB,27-112,90,0,0,0,0,0,0,2,3,2,0,0,0,4,0,2,0.0,10,2019-2020
Pau Torres,4,es ESP,CB,22-282,90,1,0,0,1,0,0,0,0,0,0,0,0,8,1,4,20.0,10,2019-2020
Raúl Albiol,3,es ESP,CB,34-051,90,0,0,0,0,0,1,0,2,0,0,0,0,4,0,2,0.0,10,2019-2020
Mario Gaspar,2,es ESP,RB,28-335,90,1,0,0,2,0,0,1,0,1,0,0,0,3,3,4,42.9,10,2019-2020
Sergio Asenjo,1,es ESP,GK,30-119,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,10,2019-2020
Joselu,9,es ESP,FW,29-212,90,1,0,0,3,5,0,1,0,1,0,0,0,4,7,3,70.0,10,2019-2020
Lucas Pérez,7,es ESP,FW,31-045,90,0,0,0,1,1,2,5,0,0,0,0,0,1,0,0,,10,2019-2020
Luis Rioja,11,es ESP,LM,26-009,66,0,0,0,0,1,0,2,1,0,0,0,0,1,0,2,0.0,10,2019-2020
   Oliver Burke,24,sct SCO,"LM,RM",22-201,24,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,100.0,10,2019-2020
Wakaso,22,gh GHA,CM,29-092,90,0,0,0,5,0,0,0,1,1,0,0,0,7,0,1,0.0,10,2019-2020
Manu García,19,es ESP,CM,33-182,90,0,0,0,1,1,0,1,1,1,0,0,0,4,0,2,0.0,10,2019-2020
Aleix Vidal,18,es ESP,RM,30-065,69,0,0,0,0,0,0,4,1,1,0,0,0,5,1,1,50.0,10,2019-2020
   Borja Sainz,29,es ESP,"RM,RB",18-266,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,10,2019-2020
Rubén Duarte,3,es ESP,LB,24-007,90,0,0,0,1,2,0,2,1,0,0,0,0,1,2,1,66.7,10,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-028,90,1,0,0,1,1,0,0,1,1,0,0,0,7,6,1,85.7,10,2019-2020
Víctor Laguardia,5,es ESP,CB,29-354,90,0,0,0,1,0,0,0,2,0,0,0,0,4,2,0,100.0,10,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-168,83,0,0,0,0,0,0,0,2,3,0,0,0,8,2,1,66.7,10,2019-2020
   John Guidetti,10,se SWE,LM,27-193,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2019-2020
Fernando Pacheco,1,es ESP,GK,27-160,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10,2019-2020
Guido Carrillo,18,ar ARG,FW,28-154,90,0,0,0,1,3,1,0,0,1,0,0,0,2,5,4,55.6,10,2019-2020
Martin Braithwaite,7,dk DEN,"LW,RW",28-143,90,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,50.0,10,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,RW,21-120,67,0,0,0,2,1,0,1,1,0,0,0,0,4,0,0,,10,2019-2020
   José Arnaiz,10,es ESP,LW,24-194,23,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,,10,2019-2020
Recio,8,es ESP,LM,28-288,90,0,0,0,1,1,0,0,1,3,0,0,0,7,0,1,0.0,10,2019-2020
Cristian Rivera,14,es ESP,CM,22-109,90,1,0,0,3,1,0,0,1,2,0,0,0,5,2,1,66.7,10,2019-2020
Roque Mesa,6,es ESP,RM,30-141,78,0,0,0,0,1,1,1,1,0,0,0,0,4,1,0,100.0,10,2019-2020
   Javier Eraso,17,es ESP,RM,29-218,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,10,2019-2020
Jonathan Silva,5,ar ARG,LB,25-119,90,0,0,0,1,0,0,6,1,3,0,0,0,3,0,2,0.0,10,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-040,58,1,0,0,3,1,0,0,0,2,0,0,0,2,3,0,100.0,10,2019-2020
   Chidozie Awaziem,12,ng NGA,CB,22-298,32,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,40.0,10,2019-2020
Unai Bustinza,3,es ESP,CB,27-266,90,0,0,0,1,1,0,1,2,1,0,0,0,4,1,2,33.3,10,2019-2020
Roberto Rosales,16,ve VEN,RB,30-340,90,1,0,0,2,1,0,6,1,1,0,0,0,6,1,1,50.0,10,2019-2020
Iván Cuéllar,1,es ESP,GK,35-152,90,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,10,2019-2020
Ante Budimir,22,hr CRO,FW,28-096,78,1,0,0,2,4,1,0,0,1,0,0,0,0,3,2,60.0,10,2019-2020
   Álex Alegría,10,es ESP,FW,27-016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0,10,2019-2020
Lago Junior,11,ci CIV,LW,28-299,90,0,0,0,3,2,0,3,0,2,0,0,0,5,1,1,50.0,10,2019-2020
Dani Rodríguez,14,es ESP,RW,31-142,58,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0,10,2019-2020
