player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
John Guidetti,10,se SWE,FW,27-004,73,1,0,0,0,3,2,1,0,26,0,0,1,0.2,0.2,0.0,0,0,10,19,52.6,3,13,2,0,0,33,2018-2019
   Wakaso,22,gh GHA,RM,28-268,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,2,0,0,0,33,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-208,90,0,0,0,0,1,0,1,0,27,0,0,1,0.1,0.1,0.3,3,0,8,17,47.1,2,16,2,1,1,33,2018-2019
Jony,23,es ESP,LM,27-284,90,1,0,0,0,3,1,0,0,57,0,0,1,0.4,0.4,0.1,2,0,27,42,64.3,1,29,2,5,2,33,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-187,90,0,0,0,0,1,0,0,0,45,1,1,0,0.1,0.1,0.0,3,0,30,37,81.1,3,23,1,0,0,33,2018-2019
Manu García,19,es ESP,CM,32-358,90,0,0,0,0,1,0,0,0,68,2,0,2,0.5,0.5,0.0,1,0,38,55,69.1,5,31,1,1,1,33,2018-2019
Takashi Inui,11,jp JPN,RM,30-321,58,0,0,0,0,0,0,0,0,22,1,0,1,0.0,0.0,0.0,1,1,10,15,66.7,0,12,0,2,0,33,2018-2019
   Diego Rolán,9,uy URU,"FW,RM",26-026,32,0,0,0,0,0,0,0,0,19,2,1,0,0.0,0.0,0.1,3,0,9,12,75.0,1,9,3,1,1,33,2018-2019
Adrián Marín,17,es ESP,LB,22-100,90,0,0,0,0,0,0,1,0,64,4,1,0,0.0,0.0,0.0,0,0,37,50,74.0,3,20,1,2,1,33,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-348,90,0,0,0,0,1,0,0,0,32,0,1,0,0.1,0.1,0.0,1,0,19,25,76.0,3,15,0,0,0,33,2018-2019
Rodrigo Ely,4,br BRA,CB,25-167,90,0,0,0,0,0,0,0,0,52,1,2,1,0.0,0.0,0.0,0,0,24,39,61.5,2,17,0,0,0,33,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-344,90,0,0,0,0,0,0,0,0,48,2,0,0,0.0,0.0,0.0,0,0,23,41,56.1,2,18,1,1,1,33,2018-2019
Fernando Pacheco,1,es ESP,GK,26-336,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,8,20,40.0,0,10,0,0,0,33,2018-2019
Sergi Guardiola,12,es ESP,FW,27-325,90,0,0,0,0,5,5,0,0,35,0,0,1,0.9,0.9,0.0,3,1,12,20,60.0,1,27,2,0,0,33,2018-2019
Enes Ünal,9,tr TUR,FW,21-344,90,1,0,1,1,0,0,1,0,36,1,0,2,0.8,0.0,0.0,2,2,11,21,52.4,2,13,0,0,0,33,2018-2019
Óscar Plano,10,es ESP,"RM,LM",28-067,90,0,1,0,0,1,0,0,0,44,2,2,1,0.0,0.0,0.2,3,1,17,28,60.7,4,30,1,1,1,33,2018-2019
Borja Fernández,8,es ESP,CM,38-095,30,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,6,12,50.0,1,9,0,0,0,33,2018-2019
   Míchel,21,es ESP,CM,30-264,60,0,0,0,0,1,0,1,0,57,1,0,2,0.0,0.0,0.1,3,0,38,50,76.0,11,35,3,2,1,33,2018-2019
Joaquín Fernández,2,es ESP,CM,22-323,90,1,0,0,0,2,1,1,0,56,1,4,1,0.3,0.3,0.0,0,0,31,44,70.5,6,25,0,0,0,33,2018-2019
Keko,24,es ESP,RM,27-113,20,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,0,5,1,1,0,33,2018-2019
   Waldo Rubio,7,es ESP,"LM,RM",23-245,70,0,0,0,0,2,0,0,0,30,0,1,0,0.1,0.1,0.0,3,0,15,24,62.5,4,15,1,2,1,33,2018-2019
Nacho,22,es ESP,LB,30-043,90,0,0,0,0,0,0,0,0,72,1,1,0,0.0,0.0,0.3,5,0,48,61,78.7,8,32,2,0,0,33,2018-2019
Fernando Calero,5,es ESP,CB,23-217,90,0,0,0,0,0,0,1,0,52,0,2,2,0.0,0.0,0.0,0,0,35,44,79.5,5,30,1,0,0,33,2018-2019
Kiko Olivas,4,es ESP,CB,30-241,90,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.0,1,0,38,47,80.9,5,29,0,0,0,33,2018-2019
Antoñito,18,es ESP,RB,31-116,90,0,0,0,0,0,0,1,0,63,4,3,1,0.0,0.0,0.0,0,0,33,48,68.8,4,28,1,1,0,33,2018-2019
Yoel,13,es ESP,GK,30-234,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,16,35,45.7,0,15,0,0,0,33,2018-2019
Maxi Gómez,9,uy URU,FW,22-249,90,0,0,0,0,3,1,0,0,32,0,0,0,0.5,0.5,0.1,4,1,19,24,79.2,5,20,4,3,2,33,2018-2019
Iago Aspas,10,es ESP,FW,31-262,89,1,1,0,0,3,2,0,0,44,0,0,1,0.6,0.6,0.6,7,2,30,39,76.9,4,28,2,1,0,33,2018-2019
   David Costas,3,es ESP,CB,24-025,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,1,1,33,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-215,79,1,1,0,0,2,2,1,0,50,1,0,0,0.1,0.1,0.5,5,1,30,38,78.9,8,37,6,3,0,33,2018-2019
   Andrew Hjulsager,16,dk DEN,RM,24-095,11,0,0,0,0,1,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,5,8,62.5,1,8,1,1,1,33,2018-2019
Okay Yokuşlu,5,tr TUR,CM,25-042,90,0,0,0,0,0,0,1,0,79,1,1,1,0.0,0.0,0.0,2,0,62,73,84.9,7,47,1,2,1,33,2018-2019
Stanislav Lobotka,14,sk SVK,CM,24-146,90,0,0,0,0,0,0,0,0,62,3,1,0,0.0,0.0,0.0,1,0,50,54,92.6,3,38,3,0,0,33,2018-2019
Ryad Boudebouz,24,dz ALG,"RM,LM",29-060,87,0,0,0,0,3,2,0,0,71,0,0,3,0.6,0.6,0.3,4,0,43,61,70.5,7,43,3,6,5,33,2018-2019
   Jozabed,21,es ESP,LM,28-043,3,0,0,0,0,1,1,0,0,8,0,1,0,0.0,0.0,0.0,0,0,3,6,50.0,2,5,0,0,0,33,2018-2019
Lucas Olaza,15,uy URU,LB,24-273,90,0,0,0,0,0,0,0,0,61,3,2,0,0.0,0.0,0.1,3,0,40,54,74.1,2,22,3,1,1,33,2018-2019
Néstor Araujo,4,mx MEX,CB,27-234,90,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.0,0,0,45,45,100.0,5,33,0,0,0,33,2018-2019
