player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Enes Ünal,9,tr TUR,FW,21-169,90,15,14,1,0,0,0,0,0,0,0,0,0,9,0,2,10,2018-2019
Leonardo Suárez,32,ar ARG,FW,22-210,54,18,17,1,0,0,0,0,0,0,0,0,0,16,0,0,10,2018-2019
   Óscar Plano,10,es ESP,FW,27-257,36,13,13,0,0,0,0,1,0,0,0,0,0,10,0,0,10,2018-2019
Toni Villa,19,es ESP,LM,23-292,86,22,22,0,0,0,0,2,0,0,0,0,0,19,0,0,10,2018-2019
   Ivi,7,es ESP,LM,24-119,4,3,2,1,0,0,0,2,0,1,1,0,0,1,0,0,10,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-178,90,73,70,2,1,0,2,0,0,1,0,0,0,63,1,3,10,2018-2019
Míchel,21,es ESP,CM,30-089,90,88,78,10,7,0,6,4,0,3,1,1,0,75,0,1,10,2018-2019
Antoñito,18,es ESP,"RM,RB",30-306,90,38,33,4,2,0,0,6,2,0,0,0,0,31,1,0,10,2018-2019
Nacho,22,es ESP,LB,29-233,90,66,53,12,1,0,0,6,11,0,0,0,0,49,1,5,10,2018-2019
Fernando Calero,5,es ESP,CB,23-042,90,57,54,3,3,0,1,0,0,0,0,0,0,53,0,0,10,2018-2019
Kiko Olivas,4,es ESP,CB,30-066,90,55,54,1,1,0,1,0,0,0,0,0,0,49,0,0,10,2018-2019
Javi Moyano,17,es ESP,RB,32-245,73,32,29,3,1,0,0,2,2,0,0,0,0,26,0,0,10,2018-2019
   Daniele Verde,11,it ITA,"RM,RB",22-128,17,16,13,2,0,0,0,1,2,0,0,0,0,10,1,0,10,2018-2019
Jordi Masip,1,es ESP,GK,29-296,90,35,24,10,3,0,0,0,0,0,0,0,0,27,1,0,10,2018-2019
Borja Iglesias,7,es ESP,FW,25-282,90,17,15,2,0,0,1,0,0,0,0,0,0,10,0,4,10,2018-2019
Sergio García,9,es ESP,LW,35-139,77,26,23,2,1,0,0,0,0,1,0,0,0,14,1,2,10,2018-2019
   Óscar Duarte,6,cr CRC,DM,29-145,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,10,2018-2019
Hernán Pérez,17,py PAR,RW,29-243,45,15,15,0,0,0,0,4,0,0,0,0,0,9,0,1,10,2018-2019
   Pablo Piatti,19,ar ARG,"RW,RM",29-209,45,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,10,2018-2019
Sergi Darder,10,es ESP,LM,24-308,90,30,26,2,1,0,0,2,0,1,0,0,0,19,2,2,10,2018-2019
Marc Roca,21,es ESP,CM,21-334,90,46,42,4,4,0,1,0,0,0,0,0,0,41,0,1,10,2018-2019
Óscar Melendo,14,es ESP,RM,21-064,65,30,30,0,0,0,0,0,0,0,0,0,0,26,0,1,10,2018-2019
   Víctor Sánchez,4,es ESP,"CM,RM",31-048,25,10,10,0,0,0,1,0,0,0,0,0,0,4,0,1,10,2018-2019
Dídac Vilà,12,es ESP,LB,29-139,90,41,32,9,1,0,0,3,8,0,0,0,0,32,0,1,10,2018-2019
Mario Hermoso,22,es ESP,CB,23-130,90,56,54,2,2,0,1,0,0,0,0,0,0,49,0,0,10,2018-2019
David López,15,es ESP,CB,29-017,90,61,55,6,5,0,0,0,1,0,0,0,0,59,0,0,10,2018-2019
Javi López,16,es ESP,RB,32-278,90,50,40,10,1,0,0,2,9,0,0,0,0,36,0,1,10,2018-2019
Diego López,13,es ESP,GK,36-357,90,32,13,18,4,0,0,0,0,0,0,0,0,18,1,0,10,2018-2019
