player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,24-316,88,13,12,1,0,0,1,1,1,0,0,0,0,8,0,1,35,2018-2019
   Aritz Aduriz,20,es ESP,FW,38-075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2018-2019
Iker Muniain,10,es ESP,"LW,RW",26-129,90,44,42,2,0,0,0,6,0,1,0,0,0,34,0,2,35,2018-2019
Markel Susaeta,14,es ESP,RW,31-134,60,25,25,0,0,0,0,2,0,0,0,0,0,18,0,1,35,2018-2019
   Iñigo Córdoba,11,es ESP,"LW,RW",22-045,30,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1,35,2018-2019
Raúl García,22,es ESP,AM,32-290,74,25,25,0,0,0,0,0,0,0,0,0,0,17,0,2,35,2018-2019
   Kenan Kodro,2,ba BIH,AM,25-251,16,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,35,2018-2019
Beñat Etxebarria,7,es ESP,DM,32-067,90,71,57,13,4,0,0,12,1,7,0,6,0,53,1,2,35,2018-2019
Mikel San José,6,es ESP,DM,29-332,90,46,45,1,1,0,0,1,0,0,0,0,0,35,0,0,35,2018-2019
Yuri Berchiche,12,es ESP,LB,29-076,90,59,41,18,2,0,0,4,16,0,0,0,0,48,0,1,35,2018-2019
Iñigo Martínez,4,es ESP,CB,27-345,90,58,54,4,3,0,4,1,1,0,0,0,0,47,0,0,35,2018-2019
Unai Núñez,3,es ESP,CB,22-087,90,54,53,0,0,0,1,0,0,0,0,0,0,47,1,1,35,2018-2019
Óscar de Marcos,18,es ESP,RB,30-013,90,62,43,19,1,0,0,8,18,0,0,0,0,43,0,4,35,2018-2019
Iago Herrerín,13,es ESP,GK,31-092,90,29,21,8,4,0,0,0,0,0,0,0,0,15,0,0,35,2018-2019
Borja Bastón,18,es ESP,FW,26-245,74,16,14,2,0,0,0,1,0,0,0,0,0,10,0,4,35,2018-2019
   Wakaso,22,gh GHA,"AM,FW",28-276,16,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,35,2018-2019
