Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Jan Oblak,si SVN,25-251,90,3,1,2,66.7,1.1,9,21,42.9,20,2,70.0,45.3,8,87.5,61.9,15,0,0.0,0,6.5,4,2018-2019
Marko Dmitrović,rs SRB,26-234,90,9,1,8,88.9,1.5,9,26,34.6,22,3,86.4,58.5,7,100.0,70.9,33,0,0.0,1,14.5,4,2018-2019
Gerónimo Rulli,ar ARG,26-118,90,6,2,4,66.7,1.4,2,20,10.0,28,5,42.9,36.9,10,80.0,62.5,9,0,0.0,0,3.0,4,2018-2019
Marc-André ter Stegen,de GER,26-138,90,5,1,4,80.0,1.0,4,11,36.4,27,5,29.6,31.4,5,60.0,45.4,3,0,0.0,0,12.5,4,2018-2019
Jaume Doménech,es ESP,27-314,90,5,0,5,100.0,0.9,4,8,50.0,20,7,25.0,32.0,6,50.0,44.0,9,0,0.0,2,17.4,4,2018-2019
Pau López,es ESP,23-276,90,2,0,2,100.0,0.4,0,5,0.0,34,5,5.9,20.9,6,50.0,42.5,18,0,0.0,2,18.5,4,2018-2019
Unai Simón,es ESP,21-096,90,6,1,5,83.3,1.8,9,19,47.4,26,7,50.0,37.7,10,60.0,44.7,14,1,7.1,0,5.0,4,2018-2019
Thibaut Courtois,be BEL,26-127,90,4,1,3,75.0,1.2,6,12,50.0,27,6,33.3,32.5,6,50.0,48.0,7,0,0.0,1,17.0,4,2018-2019
Iván Cuéllar,es ESP,34-112,90,3,1,2,66.7,0.5,8,16,50.0,18,2,50.0,42.5,8,87.5,62.5,7,1,14.3,1,15.8,4,2018-2019
Sergio Asenjo,es ESP,29-080,90,3,0,3,100.0,0.3,6,21,28.6,23,5,43.5,41.6,14,78.6,56.4,31,3,9.7,2,11.0,4,2018-2019
Diego López,es ESP,36-317,90,4,0,4,100.0,0.6,13,22,59.1,19,5,52.6,41.5,14,85.7,50.6,15,0,0.0,0,16.0,4,2018-2019
Oier Olazábal,es ESP,29-002,90,9,1,8,88.9,1.9,8,15,53.3,19,6,47.4,36.6,12,50.0,42.8,13,0,0.0,0,1.0,4,2018-2019
Jordi Masip,es ESP,29-256,90,4,1,3,75.0,0.8,5,13,38.5,23,8,34.8,32.5,7,71.4,54.4,11,1,9.1,0,6.0,4,2018-2019
Fernando Pacheco,es ESP,26-121,90,5,0,5,100.0,0.8,5,15,33.3,16,5,37.5,39.5,11,81.8,55.5,24,1,4.2,0,5.5,4,2018-2019
Tomáš Vaclík,cz CZE,29-171,90,5,2,3,60.0,2.3,1,2,50.0,20,7,5.0,26.7,5,20.0,31.8,4,0,0.0,0,18.0,4,2018-2019
David Soria,es ESP,25-165,90,1,0,1,100.0,0.2,15,37,40.5,21,1,95.2,55.8,17,100.0,61.4,24,0,0.0,2,13.0,4,2018-2019
Yassine Bounou,ma MAR,27-165,90,7,2,5,71.4,1.4,3,22,13.6,17,1,94.1,53.3,6,100.0,61.5,17,1,5.9,0,3.5,4,2018-2019
Sergio Álvarez,es ESP,32-045,90,6,3,3,50.0,2.1,2,11,18.2,19,6,31.6,31.9,8,62.5,47.1,11,0,0.0,1,32.0,4,2018-2019
Axel Werner,ar ARG,22-205,90,1,1,0,0.0,0.3,5,19,26.3,19,2,68.4,48.2,6,100.0,68.0,10,0,0.0,1,11.7,5,2018-2019
Gerónimo Rulli,ar ARG,26-124,90,3,0,3,100.0,0.5,7,20,35.0,22,2,50.0,39.0,12,75.0,54.9,24,0,0.0,1,19.0,5,2018-2019
