player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,32-168,90,12,9,3,0,0,0,0,0,0,0,0,0,10,0,0,29,2018-2019
Borja García,10,es ESP,"LM,RM",28-147,87,53,53,0,0,2,1,1,0,0,0,0,0,43,0,0,29,2018-2019
   Patrick Roberts,17,eng ENG,RM,22-052,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,29,2018-2019
Pere Pons,8,es ESP,"CM,LM",26-037,90,35,34,1,1,0,0,0,0,0,0,0,0,23,0,1,29,2018-2019
Álex Granell,6,es ESP,CM,30-239,90,58,51,7,4,0,0,5,0,3,3,0,0,37,0,3,29,2018-2019
Portu,9,es ESP,"RM,LW",26-312,90,17,17,0,0,0,0,3,0,0,0,0,0,13,0,1,29,2018-2019
Marc Muniesa,20,es ESP,DM,27-002,63,30,28,2,2,0,1,0,0,0,0,0,0,27,0,0,29,2018-2019
   Valery Fernández,34,es ESP,"RB,DM",19-126,27,13,12,1,0,0,0,0,1,0,0,0,0,12,0,0,29,2018-2019
Raúl García,14,es ESP,LB,29-333,90,55,37,17,1,0,0,5,16,0,0,0,0,40,1,1,29,2018-2019
Juanpe,15,es ESP,CB,27-333,90,56,50,6,6,0,0,0,0,0,0,0,0,47,0,0,29,2018-2019
Pedro Alcalá,5,es ESP,CB,30-010,90,46,45,1,1,0,1,0,0,0,0,0,0,37,0,1,29,2018-2019
Jonás Ramalho,4,es ESP,RB,25-292,74,28,26,2,0,0,0,4,2,0,0,0,0,17,0,3,29,2018-2019
   Seydou Doumbia,22,ci CIV,RW,31-088,16,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,29,2018-2019
Gorka Iraizoz,1,es ESP,GK,38-023,90,41,27,14,7,0,0,0,0,0,0,0,0,24,0,0,29,2018-2019
Iñaki Williams,9,gh GHA,FW,24-287,90,31,28,1,0,0,0,1,0,0,0,0,0,25,2,1,29,2018-2019
Iñigo Córdoba,11,es ESP,LW,22-016,83,40,38,2,0,0,0,1,1,1,0,0,0,29,0,3,29,2018-2019
   Mikel Balenziaga,24,es ESP,"LB,LW",31-028,7,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,29,2018-2019
Óscar de Marcos,18,es ESP,RW,29-349,90,36,36,0,0,0,0,4,0,0,0,0,0,25,0,2,29,2018-2019
Raúl García,22,es ESP,AM,32-261,80,40,40,0,0,0,1,2,0,0,0,0,0,25,0,2,29,2018-2019
   Kenan Kodro,2,ba BIH,AM,25-222,10,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,29,2018-2019
Beñat Etxebarria,7,es ESP,DM,32-038,90,48,41,7,4,1,0,6,0,2,0,2,0,37,0,0,29,2018-2019
Dani García,16,es ESP,DM,28-309,72,38,37,0,0,0,2,0,0,0,0,0,0,33,1,0,29,2018-2019
   Mikel San José,6,es ESP,DM,29-303,18,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,29,2018-2019
Yuri Berchiche,12,es ESP,"LB,LW",29-047,90,46,39,7,2,0,1,1,5,0,0,0,0,40,0,2,29,2018-2019
Iñigo Martínez,4,es ESP,CB,27-316,90,35,31,4,4,1,3,1,0,0,0,0,0,30,0,0,29,2018-2019
Unai Núñez,3,es ESP,CB,22-058,90,33,30,3,3,1,0,0,0,0,0,0,0,28,0,0,29,2018-2019
Ander Capa,21,es ESP,RB,27-049,90,70,58,11,2,0,0,2,9,0,0,0,0,48,1,3,29,2018-2019
Iago Herrerín,13,es ESP,GK,31-063,90,39,27,12,4,0,0,0,0,0,0,0,0,24,0,0,29,2018-2019
Jaime Mata,7,es ESP,FW,30-157,90,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,29,2018-2019
Jorge Molina,19,es ESP,FW,36-342,90,17,16,1,0,0,0,0,0,0,0,0,0,12,0,1,29,2018-2019
Francisco Portillo,8,es ESP,LM,28-290,90,43,39,4,2,0,1,1,1,1,0,0,0,37,0,2,29,2018-2019
