player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Sergi Guardiola,12,es ESP,FW,27-255,90,0,0,0,0,1,0,0,1,0,0,0,0,2,1,6,14.3,23,2018-2019
Óscar Plano,10,es ESP,FW,27-362,90,1,0,0,6,1,0,1,2,1,0,0,0,7,0,2,0.0,23,2018-2019
Pablo Hervías,15,es ESP,LM,25-337,80,1,0,0,1,0,0,7,1,0,0,0,0,2,0,0,,23,2018-2019
   Daniele Verde,11,it ITA,LM,22-233,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,23,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-283,90,1,0,0,2,7,0,2,1,3,0,0,0,7,0,0,,23,2018-2019
Míchel,21,es ESP,CM,30-194,90,0,0,0,1,2,0,10,3,1,0,0,0,8,0,1,0.0,23,2018-2019
Keko,24,es ESP,RM,27-043,89,0,0,0,1,5,0,9,0,0,0,0,0,2,2,2,50.0,23,2018-2019
   Borja Fernández,8,es ESP,RM,38-025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,2018-2019
Nacho,22,es ESP,LB,29-338,90,0,0,0,1,0,0,7,1,1,0,0,0,1,1,0,100.0,23,2018-2019
Joaquín Fernández,2,es ESP,CB,22-253,90,0,0,0,1,1,0,0,1,0,0,0,0,1,3,3,50.0,23,2018-2019
Kiko Olivas,4,es ESP,CB,30-171,90,0,0,0,0,1,0,0,3,1,0,0,0,4,1,3,25.0,23,2018-2019
Javi Moyano,17,es ESP,RB,32-350,66,0,0,0,0,0,0,1,2,0,0,0,0,5,0,2,0.0,23,2018-2019
   Antoñito,18,es ESP,RB,31-046,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,2018-2019
Jordi Masip,1,es ESP,GK,30-036,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,23,2018-2019
Gerard Moreno,7,es ESP,"FW,RW,LW",26-307,90,0,0,0,4,2,0,0,1,0,0,0,0,3,4,2,66.7,23,2018-2019
Karl Toko Ekambi,17,cm CMR,FW,26-147,80,0,0,0,2,0,3,2,0,0,0,0,0,2,0,1,0.0,23,2018-2019
   Samuel Chukwueze,30,ng NGA,"RW,RM",19-262,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,23,2018-2019
Alfonso Pedraza,16,es ESP,"LW,LM",22-305,90,0,0,0,2,0,0,7,1,1,0,0,0,6,2,0,100.0,23,2018-2019
Miguel Juan Llambrich,15,es ESP,"RW,RM,RB",23-021,90,0,0,0,1,3,0,3,0,1,0,0,0,4,1,0,100.0,23,2018-2019
Santi Cazorla,19,es ESP,CM,34-057,90,1,0,0,2,3,0,4,1,1,0,0,0,6,1,2,33.3,23,2018-2019
Pablo Fornals,8,es ESP,CM,22-351,71,0,0,0,2,1,0,0,1,0,0,0,0,3,2,0,100.0,23,2018-2019
