Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Stole Dimitrievski,mk MKD,24-340,90,5,0,5,100.0,0.8,11,25,44.0,24,4,75.0,46.8,8,87.5,59.8,22,0,0.0,0,,14,2018-2019
Asier Riesgo,es ESP,35-055,90,2,1,1,50.0,1.0,7,21,33.3,24,5,66.7,43.2,5,100.0,63.2,7,0,0.0,1,24.0,14,2018-2019
Rubén Blanco,es ESP,23-129,90,3,0,3,100.0,1.1,6,20,30.0,35,5,48.6,40.3,5,60.0,50.4,16,0,0.0,0,8.0,14,2018-2019
Aleksandar Jovanović,rs SRB,25-360,90,5,2,3,60.0,2.6,6,22,27.3,21,1,76.2,48.9,7,85.7,54.4,9,0,0.0,0,3.5,14,2018-2019
Jordi Masip,es ESP,29-332,90,5,4,1,20.0,1.5,5,7,71.4,17,7,29.4,34.1,5,40.0,42.2,15,0,0.0,1,20.0,14,2018-2019
Iván Cuéllar,es ESP,34-188,90,6,2,4,66.7,2.2,14,23,60.9,17,3,76.5,52.9,11,90.9,67.2,38,0,0.0,0,8.0,14,2018-2019
David Soria,es ESP,25-241,90,2,0,2,100.0,0.4,9,26,34.6,25,2,72.0,49.6,8,100.0,62.1,13,0,0.0,0,14.0,14,2018-2019
Diego López,es ESP,37-028,90,5,3,2,40.0,2.0,6,17,35.3,24,1,58.3,39.6,7,42.9,44.1,11,0,0.0,0,6.0,14,2018-2019
Thibaut Courtois,be BEL,26-204,90,2,0,2,100.0,0.4,0,2,0.0,23,7,4.3,24.7,6,16.7,35.2,6,0,0.0,0,9.0,14,2018-2019
Neto,br BRA,29-135,90,3,2,2,33.3,0.5,2,8,25.0,16,6,25.0,32.0,8,50.0,47.1,11,0,0.0,0,7.3,14,2018-2019
Pau López,es ESP,23-354,90,4,0,4,100.0,1.2,4,13,30.8,31,3,35.5,35.4,6,33.3,40.0,9,0,0.0,2,15.1,14,2018-2019
Miguel Ángel Moyá,es ESP,34-244,90,4,1,3,75.0,1.5,5,11,45.5,28,3,32.1,31.7,5,40.0,43.8,11,0,0.0,3,24.5,14,2018-2019
Yassine Bounou,ma MAR,27-241,71,1,,1,,0.3,4,10,40.0,16,3,18.8,34.1,10,70.0,46.0,15,,,,9.7,14,2018-2019
Gorka Iraizoz,es ESP,37-271,19,2,1,2,50.0,0.8,2,7,28.6,5,2,40.0,39.4,5,100.0,65.2,0,0,,0,,14,2018-2019
Jan Oblak,si SVN,25-329,90,3,1,2,100.0,1.1,4,10,40.0,6,1,33.3,30.7,9,88.9,53.6,13,0,0.0,1,27.0,14,2018-2019
Marc-André ter Stegen,de GER,26-216,90,2,0,2,100.0,0.1,1,2,50.0,18,4,5.6,23.6,3,33.3,34.7,4,0,0.0,3,23.3,14,2018-2019
Sergio Asenjo,es ESP,29-157,90,7,2,5,71.4,2.1,6,9,66.7,21,4,23.8,30.9,8,50.0,40.0,11,1,9.1,1,13.6,14,2018-2019
Fernando Pacheco,es ESP,26-198,90,3,1,2,66.7,2.1,5,14,35.7,16,3,37.5,35.7,11,72.7,51.3,16,0,0.0,1,11.3,14,2018-2019
Tomáš Vaclík,cz CZE,29-248,90,3,1,2,66.7,1.6,4,19,21.1,27,11,40.7,37.8,8,100.0,66.3,16,0,0.0,0,,14,2018-2019
Oier Olazábal,es ESP,29-080,90,3,0,3,100.0,1.5,3,8,37.5,17,10,23.5,33.2,7,57.1,49.4,19,2,10.5,0,10.3,14,2018-2019
Iago Herrerín,es ESP,30-312,90,7,3,4,57.1,2.0,7,22,31.8,26,6,57.7,39.5,9,77.8,57.9,12,0,0.0,1,46.0,14,2018-2019
