player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Willian José,12,br BRA,FW,26-310,90,0,0,0,2,1,1,1,0,0,0,0,0,4,1,0,100.0,7,2018-2019
David Zurutuza,17,es ESP,"LM,RM,FW",32-072,90,0,0,0,0,1,0,3,0,0,0,0,0,5,1,1,50.0,7,2018-2019
Mikel Merino,8,es ESP,LM,22-099,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,7,2018-2019
   Rubén Pardo,14,es ESP,"CM,FW",25-342,75,0,0,0,1,1,0,4,3,0,1,0,0,7,1,0,100.0,7,2018-2019
Asier Illarramendi,4,es ESP,CM,28-205,90,0,0,0,1,3,0,0,2,2,0,0,0,10,2,0,100.0,7,2018-2019
Igor Zubeldia,5,es ESP,"CB,CM",21-183,90,1,0,0,2,1,0,0,1,1,0,0,0,5,1,0,100.0,7,2018-2019
Mikel Oyarzabal,10,es ESP,RM,21-161,75,0,0,0,0,1,1,6,0,0,0,0,0,7,0,0,,7,2018-2019
   Jon Bautista,21,es ESP,FW,23-088,15,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,66.7,7,2018-2019
Kévin Rodrigues,20,pt POR,LB,24-208,90,0,0,0,2,1,0,3,1,1,0,0,0,4,1,1,50.0,7,2018-2019
Raúl Navas,22,es ESP,CB,30-141,90,0,0,0,1,1,1,0,2,2,0,0,0,14,3,1,75.0,7,2018-2019
Aritz Elustondo,15,es ESP,"RB,CB",24-185,90,1,0,0,1,2,0,1,1,2,0,0,0,6,2,2,50.0,7,2018-2019
Joseba Zaldúa,2,es ESP,RB,26-097,45,0,0,0,1,3,0,3,1,0,0,0,0,0,0,0,,7,2018-2019
   Sandro Ramírez,24,es ESP,"FW,LM",23-082,45,1,0,0,0,3,0,2,0,1,0,0,0,3,0,0,,7,2018-2019
Miguel Ángel Moyá,13,es ESP,GK,34-180,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,7,2018-2019
Michy Batshuayi,23,be BEL,FW,24-362,67,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0.0,7,2018-2019
   Rodrigo,19,es ESP,FW,27-207,23,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0,7,2018-2019
Kévin Gameiro,9,fr FRA,FW,31-143,90,0,0,0,0,1,1,1,1,1,0,0,0,4,0,3,0.0,7,2018-2019
Denis Cheryshev,11,ru RUS,LM,27-277,59,1,0,0,3,0,0,1,2,0,0,0,0,4,1,1,50.0,7,2018-2019
   Gonçalo Guedes,7,pt POR,LM,21-304,31,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,,7,2018-2019
Geoffrey Kondogbia,6,cf CTA,CM,25-226,75,0,0,0,2,1,0,0,1,0,0,0,0,7,0,1,0.0,7,2018-2019
   Francis Coquelin,17,fr FRA,CM,27-139,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,7,2018-2019
Daniel Parejo,10,es ESP,CM,29-166,90,0,0,0,0,1,0,2,2,3,0,0,0,12,0,0,,7,2018-2019
Carlos Soler,8,es ESP,RM,21-270,90,0,0,0,2,2,0,0,1,3,0,0,0,14,1,2,33.3,7,2018-2019
Toni Lato,15,es ESP,LB,20-312,90,1,0,0,3,0,0,2,2,1,0,1,0,5,0,0,,7,2018-2019
Mouctar Diakhaby,12,gn GUI,CB,21-284,90,0,0,0,0,1,0,0,1,0,0,0,0,4,1,3,25.0,7,2018-2019
Gabriel Paulista,5,br BRA,CB,27-307,90,1,0,0,2,0,0,0,2,3,0,0,0,5,0,0,,7,2018-2019
Rúben Vezo,3,pt POR,RB,24-157,90,1,0,0,1,1,0,0,2,0,0,0,0,3,1,0,100.0,7,2018-2019
Neto,13,br BRA,GK,29-072,90,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,7,2018-2019
Luis Suárez,9,uy URU,FW,31-248,90,0,0,0,1,3,1,1,0,0,0,0,0,2,0,0,,7,2018-2019
Philippe Coutinho,7,br BRA,"LW,LM",26-109,90,0,0,0,0,2,1,3,1,1,0,0,0,2,1,1,50.0,7,2018-2019
Ousmane Dembélé,11,fr FRA,"RW,LW",21-137,79,0,0,0,0,2,0,6,0,0,0,0,0,2,2,2,50.0,7,2018-2019
   Munir El Haddadi,19,ma MAR,LW,23-028,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,2018-2019
Ivan Rakitić,4,hr CRO,"LM,RM",30-203,90,1,0,0,1,0,0,1,3,0,0,0,0,9,0,1,0.0,7,2018-2019
Sergi Roberto,20,es ESP,CM,26-234,50,0,0,0,1,3,0,0,1,0,0,0,0,2,2,1,66.7,7,2018-2019
