Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Borja Mayoral,2,es ESP,FW,21-218,76,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,1,0,24,28,85.7,1,19,1,2,1,12,2018-2019
   Coke,12,es ESP,FW,31-197,14,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,2,4,0,1,1,12,2018-2019
Emmanuel Boateng,21,gh GHA,FW,22-170,90,0,0,0,0,0,0,1,0,30,0,0,2,0.0,0.0,0.0,5,0,17,22,77.3,0,20,0,0,0,12,2018-2019
José Campaña,24,es ESP,CM,25-162,90,0,0,0,0,1,0,1,0,85,3,1,4,0.0,0.0,0.1,4,0,59,71,83.1,14,29,3,3,0,12,2018-2019
Sanjin Prcić,8,ba BIH,CM,24-354,83,0,0,0,0,1,0,0,0,50,2,3,4,0.0,0.0,0.0,2,0,30,35,85.7,4,9,0,0,0,12,2018-2019
   Roger Martí,9,es ESP,CM,27-310,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,12,2018-2019
Enis Bardhi,10,mk MKD,CM,23-130,90,0,0,0,0,4,1,1,0,68,2,1,3,0.2,0.2,0.5,4,1,41,53,77.4,6,29,3,4,2,12,2018-2019
José Luis Morales,11,es ESP,WB,31-109,90,0,0,0,0,2,0,1,0,70,5,1,2,0.1,0.1,0.1,5,0,30,51,58.8,6,32,7,10,6,12,2018-2019
Jason,23,es ESP,WB,24-126,89,0,1,0,0,4,0,0,0,56,3,2,3,0.6,0.6,0.0,4,1,30,43,69.8,6,20,3,2,2,12,2018-2019
   Moses Simon,7,ng NGA,WB,23-120,1,0,0,0,0,1,0,0,0,5,1,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,12,2018-2019
Chema,6,es ESP,CB,26-251,90,1,0,0,0,1,1,1,0,34,3,3,0,0.0,0.0,0.0,0,0,19,23,82.6,1,8,0,0,0,12,2018-2019
