player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Roger Martí,9,es ESP,FW,28-001,90,32,3,5,13,15,5,32,2,1,50.0,1,50.0,23,88,24,2,2,0,2,1,21,7,18,2018-2019
José Luis Morales,11,es ESP,FW,31-165,90,35,0,2,12,23,9,35,5,2,40.0,3,60.0,26,202,93,7,2,4,0,1,22,11,18,2018-2019
Enis Bardhi,10,mk MKD,CM,23-186,90,69,2,8,35,29,1,69,2,2,100.0,0,0.0,49,341,181,6,5,0,1,0,46,6,18,2018-2019
Nikola Vukčević,17,me MNE,CM,27-022,62,40,4,10,27,4,0,40,0,0,,0,,28,177,115,1,1,0,1,1,24,0,18,2018-2019
   Emmanuel Boateng,21,gh GHA,CM,22-226,28,7,0,0,4,3,1,7,0,0,,0,,6,18,9,0,0,0,0,0,6,2,18,2018-2019
José Campaña,24,es ESP,CM,25-218,90,83,1,6,41,37,6,83,1,1,100.0,0,0.0,67,522,311,10,6,2,0,0,64,6,18,2018-2019
Toño,3,es ESP,WB,29-058,84,66,3,12,30,24,5,66,5,2,40.0,3,60.0,39,205,115,3,1,2,2,0,32,7,18,2018-2019
   Raphael Dwamena,20,gh GHA,WB,23-114,6,2,0,0,1,1,0,2,0,0,,0,,1,16,16,1,0,0,0,0,1,0,18,2018-2019
Jason,23,es ESP,WB,24-182,70,48,2,9,23,19,1,48,6,1,16.7,5,83.3,35,308,196,5,1,0,0,0,27,5,18,2018-2019
   Coke,12,es ESP,CB,31-253,20,20,1,3,11,7,2,20,0,0,,0,,13,56,20,0,0,0,0,1,13,1,18,2018-2019
