Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,32-070,90,0,0,0,0,2,1,0,0,29,0,0,1,0.1,0.1,0.0,1,0,11,19,57.9,1,20,1,1,0,17,2018-2019
Borja García,10,es ESP,AM,28-049,90,0,0,0,0,1,0,0,0,76,1,0,0,0.0,0.0,0.4,4,0,61,70,87.1,6,63,2,1,1,17,2018-2019
Portu,9,es ESP,AM,26-214,90,0,0,0,0,3,1,0,0,29,1,0,1,0.8,0.8,0.0,3,0,15,21,71.4,4,24,2,0,0,17,2018-2019
Aleix García,23,es ESP,CM,21-176,71,0,0,0,0,1,0,0,0,62,3,0,1,0.1,0.1,0.1,1,0,45,53,84.9,6,38,0,3,2,17,2018-2019
   Anthony Lozano,19,hn HON,CM,25-240,19,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,5,10,50.0,1,10,1,0,0,17,2018-2019
Pere Pons,8,es ESP,CM,25-304,90,0,0,0,0,0,0,0,0,70,2,3,0,0.0,0.0,0.0,3,0,47,60,78.3,5,47,1,1,1,17,2018-2019
Álex Granell,6,es ESP,WB,30-141,90,0,1,0,0,0,0,1,0,110,3,1,1,0.0,0.0,0.5,4,1,73,100,73.0,7,66,2,1,0,17,2018-2019
Pedro Porro,29,es ESP,WB,19-099,71,0,0,0,0,0,0,0,0,73,2,0,0,0.0,0.0,0.1,1,0,42,65,64.6,2,33,3,2,1,17,2018-2019
   Valery Fernández,34,es ESP,WB,19-028,19,0,0,0,0,0,0,0,0,20,1,0,1,0.0,0.0,0.0,0,0,9,14,64.3,0,9,1,1,1,17,2018-2019
Juanpe,15,es ESP,CB,27-235,90,0,0,0,0,0,0,0,0,89,0,4,0,0.0,0.0,0.0,1,0,69,81,85.2,3,62,1,0,0,17,2018-2019
Bernardo Espinosa,2,co COL,CB,29-163,90,1,0,0,0,2,2,0,0,76,0,1,0,0.3,0.3,0.0,0,0,59,65,90.8,3,57,0,0,0,17,2018-2019
Jonás Ramalho,4,es ESP,CB,25-194,90,0,0,0,0,2,0,0,0,66,0,1,1,0.2,0.2,0.0,1,1,49,56,87.5,6,47,3,1,0,17,2018-2019
Yassine Bounou,13,ma MAR,GK,27-260,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,26,37,70.3,0,27,0,0,0,17,2018-2019
Cristhian Stuani,7,uy URU,FW,32-070,90,0,0,0,0,2,1,0,0,29,0,0,1,0.1,0.1,0.0,1,0,11,19,57.9,1,20,1,1,0,17,2018-2019
Borja García,10,es ESP,AM,28-049,90,0,0,0,0,1,0,0,0,76,1,0,0,0.0,0.0,0.4,4,0,61,70,87.1,6,63,2,1,1,17,2018-2019
