player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Willian José,12,br BRA,FW,26-310,90,27,26,1,0,0,0,1,0,0,0,0,0,22,0,0,7,2018-2019
David Zurutuza,17,es ESP,"LM,RM,FW",32-072,90,47,45,1,0,0,0,3,1,0,0,0,0,35,1,2,7,2018-2019
Mikel Merino,8,es ESP,LM,22-099,15,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0,7,2018-2019
   Rubén Pardo,14,es ESP,"CM,FW",25-342,75,53,44,7,6,0,0,4,0,1,1,0,0,34,2,1,7,2018-2019
Asier Illarramendi,4,es ESP,CM,28-205,90,66,63,3,1,0,0,0,2,0,0,0,0,61,0,0,7,2018-2019
Igor Zubeldia,5,es ESP,"CB,CM",21-183,90,54,52,2,2,0,1,0,0,0,0,0,0,50,0,0,7,2018-2019
Mikel Oyarzabal,10,es ESP,RM,21-161,75,37,32,5,1,0,0,6,2,2,2,0,0,22,0,2,7,2018-2019
   Jon Bautista,21,es ESP,FW,23-088,15,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2018-2019
Kévin Rodrigues,20,pt POR,LB,24-208,90,56,49,7,0,0,0,3,7,0,0,0,0,45,0,2,7,2018-2019
Raúl Navas,22,es ESP,CB,30-141,90,63,62,1,1,0,1,0,0,0,0,0,0,51,0,0,7,2018-2019
Aritz Elustondo,15,es ESP,"RB,CB",24-185,90,58,53,5,1,0,1,1,4,0,0,0,0,49,0,0,7,2018-2019
Joseba Zaldúa,2,es ESP,RB,26-097,45,41,34,7,1,0,1,3,6,0,0,0,0,34,0,1,7,2018-2019
   Sandro Ramírez,24,es ESP,"FW,LM",23-082,45,16,15,1,1,0,0,2,0,0,0,0,0,8,0,1,7,2018-2019
Miguel Ángel Moyá,13,es ESP,GK,34-180,90,31,20,11,4,0,0,0,0,0,0,0,0,26,0,0,7,2018-2019
Michy Batshuayi,23,be BEL,FW,24-362,67,14,12,1,1,1,0,0,0,0,0,0,0,8,1,1,7,2018-2019
   Rodrigo,19,es ESP,FW,27-207,23,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,7,2018-2019
Kévin Gameiro,9,fr FRA,FW,31-143,90,25,23,2,1,0,0,1,0,0,0,0,0,19,0,2,7,2018-2019
Denis Cheryshev,11,ru RUS,LM,27-277,59,27,27,0,0,0,0,1,0,0,0,0,0,17,0,3,7,2018-2019
   Gonçalo Guedes,7,pt POR,LM,21-304,31,18,18,0,0,0,0,1,0,0,0,0,0,12,0,0,7,2018-2019
Geoffrey Kondogbia,6,cf CTA,CM,25-226,75,41,41,0,0,0,0,0,0,0,0,0,0,36,0,1,7,2018-2019
   Francis Coquelin,17,fr FRA,CM,27-139,15,10,10,0,0,0,0,0,0,0,0,0,0,9,0,1,7,2018-2019
Daniel Parejo,10,es ESP,CM,29-166,90,76,70,6,6,0,0,2,0,0,0,0,0,64,0,2,7,2018-2019
Carlos Soler,8,es ESP,RM,21-270,90,44,43,1,0,0,0,0,1,0,0,0,0,35,0,2,7,2018-2019
Toni Lato,15,es ESP,LB,20-312,90,61,50,11,0,0,0,2,11,0,0,0,0,47,0,2,7,2018-2019
Mouctar Diakhaby,12,gn GUI,CB,21-284,90,37,36,1,1,0,0,0,0,0,0,0,0,31,0,0,7,2018-2019
Gabriel Paulista,5,br BRA,CB,27-307,90,32,30,2,2,0,0,0,0,0,0,0,0,27,0,0,7,2018-2019
