Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Oier Olazábal,es ESP,29-112,90,2,2,0,0.0,0.6,2,9,22.2,15,4,40.0,34.1,6,50.0,42.8,8,0,0.0,0,4.0,18,2018-2019
Yassine Bounou,ma MAR,27-274,90,8,2,6,75.0,2.5,7,14,50.0,19,3,36.8,37.1,9,77.8,55.2,17,0,0.0,0,6.0,18,2018-2019
Diego López,es ESP,37-062,90,2,0,2,100.0,0.3,4,11,36.4,18,2,38.9,35.3,7,57.1,48.3,24,3,12.5,1,14.0,18,2018-2019
Iván Cuéllar,es ESP,34-222,90,1,1,0,0.0,0.6,6,15,40.0,25,4,44.0,39.6,8,50.0,45.1,8,0,0.0,0,,18,2018-2019
Jordi Masip,es ESP,30-002,90,5,1,4,80.0,1.6,3,5,60.0,14,5,21.4,25.9,2,100.0,59.0,8,0,0.0,1,21.0,18,2018-2019
Stole Dimitrievski,mk MKD,25-011,90,5,0,4,100.0,2.1,7,18,38.9,21,6,57.1,40.6,9,66.7,44.7,26,2,7.7,1,9.2,18,2018-2019
Fernando Pacheco,es ESP,26-232,90,2,1,1,50.0,0.3,13,25,52.0,14,0,78.6,47.6,14,100.0,62.2,11,0,0.0,0,,18,2018-2019
Neto,br BRA,29-170,90,5,2,3,60.0,1.9,2,12,16.7,13,6,46.2,39.3,10,60.0,45.5,21,0,0.0,0,,18,2018-2019
Roberto Santamaría,es ESP,33-312,90,1,1,0,100.0,0.9,3,12,25.0,15,2,73.3,53.7,1,100.0,49.0,10,0,0.0,0,,18,2018-2019
Pau López,es ESP,24-023,90,6,2,4,66.7,2.3,1,4,25.0,33,7,6.1,18.0,5,40.0,36.8,16,0,0.0,3,25.3,18,2018-2019
Asier Riesgo,es ESP,35-092,90,4,0,4,100.0,1.7,10,23,43.5,26,1,69.2,45.9,5,100.0,66.2,5,0,0.0,1,15.7,18,2018-2019
Sergio Asenjo,es ESP,29-192,90,5,0,5,100.0,0.7,17,32,53.1,28,6,71.4,48.7,14,85.7,55.2,40,0,0.0,0,7.3,18,2018-2019
Tomáš Vaclík,cz CZE,29-283,90,7,1,6,85.7,1.5,1,13,7.7,21,5,42.9,39.1,5,80.0,56.8,8,1,12.5,1,14.5,18,2018-2019
Jan Oblak,si SVN,25-364,90,5,1,4,80.0,2.4,8,17,47.1,14,3,71.4,46.5,7,100.0,59.3,20,1,5.0,1,11.3,18,2018-2019
Thibaut Courtois,be BEL,26-240,90,4,2,2,75.0,1.7,2,9,22.2,22,4,36.4,31.5,7,14.3,29.0,6,1,16.7,2,14.7,18,2018-2019
Gerónimo Rulli,ar ARG,26-231,90,8,0,8,100.0,1.9,2,13,15.4,32,4,21.9,29.4,8,75.0,42.0,27,1,3.7,0,9.0,18,2018-2019
David Soria,es ESP,25-277,90,8,2,6,75.0,1.8,6,19,31.6,18,2,83.3,47.9,4,100.0,64.0,4,0,0.0,2,23.5,18,2018-2019
Marc-André ter Stegen,de GER,26-251,90,2,1,1,50.0,1.3,2,4,50.0,31,7,6.5,23.0,6,33.3,41.2,14,0,0.0,0,,18,2018-2019
Rubén Blanco,es ESP,23-166,90,4,2,2,50.0,2.1,6,12,50.0,31,8,29.0,27.5,5,60.0,50.6,10,0,0.0,5,17.7,18,2018-2019
Iago Herrerín,es ESP,30-347,90,3,1,2,66.7,0.9,11,23,47.8,20,3,85.0,49.7,6,100.0,57.3,20,2,10.0,0,8.3,18,2018-2019
