player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
   Daniel Wass,18,dk DEN,LM,29-240,17,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,100.0,21,2018-2019
Daniel Parejo,10,es ESP,CM,29-285,90,0,0,0,1,1,0,8,0,1,0,0,0,10,1,2,33.3,21,2018-2019
Francis Coquelin,17,fr FRA,CM,27-258,90,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,,21,2018-2019
Carlos Soler,8,es ESP,RM,22-024,76,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0,21,2018-2019
   Ferrán Torres,20,es ESP,RM,18-331,14,0,0,0,0,0,0,2,1,0,0,0,0,3,1,1,50.0,21,2018-2019
José Luis Gayà,14,es ESP,LB,23-246,90,1,0,0,1,1,0,3,1,2,0,0,0,4,1,0,100.0,21,2018-2019
Mouctar Diakhaby,12,gn GUI,CB,22-038,90,0,0,0,1,0,0,0,2,0,0,0,0,5,4,1,80.0,21,2018-2019
Ezequiel Garay,24,ar ARG,CB,32-108,90,0,0,0,1,0,0,0,1,0,0,0,0,7,2,2,50.0,21,2018-2019
Cristiano Piccini,21,it ITA,RB,26-122,90,0,0,0,1,1,0,3,1,1,0,0,0,4,2,1,66.7,21,2018-2019
Neto,13,br BRA,GK,29-191,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,21,2018-2019
Karl Toko Ekambi,17,cm CMR,"FW,LW,LM",26-134,90,0,0,0,0,1,1,1,1,1,0,0,0,1,1,4,20.0,21,2018-2019
Alfonso Pedraza,16,es ESP,LW,22-292,59,0,0,0,1,0,1,1,0,0,0,0,0,2,1,1,50.0,21,2018-2019
   Samuel Chukwueze,30,ng NGA,"RW,RM",19-249,31,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0.0,21,2018-2019
Santi Cazorla,19,es ESP,RW,34-044,59,0,0,0,0,2,0,4,0,1,0,0,0,8,0,1,0.0,21,2018-2019
   Carlos Bacca,9,co COL,FW,32-140,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.0,21,2018-2019
Pablo Fornals,8,es ESP,AM,22-338,63,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,21,2018-2019
   Gerard Moreno,7,es ESP,"AM,FW",26-294,27,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,21,2018-2019
Manu Trigueros,14,es ESP,"DM,CM",27-101,90,0,0,0,0,2,0,4,2,0,0,0,0,3,0,3,0.0,21,2018-2019
Vicente Iborra,10,es ESP,"DM,CM",31-010,90,1,0,0,2,1,0,0,0,1,0,0,0,4,1,3,25.0,21,2018-2019
Jaume Costa,11,es ESP,LB,30-314,90,0,0,0,0,1,0,4,3,2,0,0,0,6,1,3,25.0,21,2018-2019
Víctor Ruiz,6,es ESP,CB,30-001,90,1,0,0,3,0,0,0,1,2,0,0,0,7,2,0,100.0,21,2018-2019
Álvaro González,3,es ESP,CB,29-018,90,0,0,0,0,3,0,1,0,3,0,0,0,3,1,1,50.0,21,2018-2019
Mario Gaspar,2,es ESP,RB,28-063,90,1,0,0,2,0,0,3,1,1,0,0,0,4,2,1,66.7,21,2018-2019
Sergio Asenjo,1,es ESP,GK,29-212,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Sergi Guardiola,12,es ESP,FW,27-243,90,0,0,0,4,0,1,1,0,1,0,0,0,4,8,8,50.0,21,2018-2019
Óscar Plano,10,es ESP,"FW,LM",27-350,90,0,0,0,2,4,0,1,0,2,0,0,0,1,3,2,60.0,21,2018-2019
Toni Villa,19,es ESP,LM,24-020,68,1,0,0,3,2,0,4,0,0,0,0,0,4,1,1,50.0,21,2018-2019
   Daniele Verde,11,it ITA,"FW,RM",22-221,22,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,,21,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-271,90,0,0,0,2,6,0,0,0,2,0,0,0,3,3,4,42.9,21,2018-2019
Míchel,21,es ESP,CM,30-182,89,1,0,0,0,0,0,4,5,1,0,0,0,8,1,1,50.0,21,2018-2019
   Anuar,23,ma MAR,CM,24-012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,21,2018-2019
Keko,24,es ESP,RM,27-031,82,0,0,0,2,3,1,2,1,2,0,0,0,4,0,0,,21,2018-2019
   Borja Fernández,8,es ESP,CB,38-013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Nacho,22,es ESP,LB,29-326,90,0,0,0,1,0,0,6,0,5,0,0,0,5,0,0,,21,2018-2019
Fernando Calero,5,es ESP,CB,23-135,90,0,0,0,0,1,0,0,2,0,0,0,0,6,1,3,25.0,21,2018-2019
Kiko Olivas,4,es ESP,CB,30-159,90,0,0,0,1,1,0,0,4,0,0,0,0,4,2,3,40.0,21,2018-2019
Antoñito,18,es ESP,RB,31-034,90,0,0,0,0,1,0,7,0,1,0,0,0,4,1,0,100.0,21,2018-2019
Jordi Masip,1,es ESP,GK,30-024,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2018-2019
Maxi Gómez,9,uy URU,FW,22-166,90,0,0,0,4,1,0,1,0,0,0,0,0,0,7,4,63.6,21,2018-2019
Pione Sisto,11,dk DEN,LW,23-357,58,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,21,2018-2019
   Fran Beltrán,8,es ESP,"LM,DM,LW",19-358,32,0,0,0,1,2,0,0,2,0,0,0,0,5,0,1,0.0,21,2018-2019
Brais Méndez,23,es ESP,"RW,RM,CM",22-020,90,0,0,0,1,2,1,6,1,1,0,0,0,5,2,2,50.0,21,2018-2019
Sofiane Boufal,19,ma MAR,"AM,LW,LM",25-132,90,1,0,0,2,1,0,0,0,0,0,0,0,6,0,2,0.0,21,2018-2019
Jozabed,21,es ESP,"DM,CM",27-325,82,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,50.0,21,2018-2019
   Emmanuel Apeh,29,ng NGA,"FW,CM",22-094,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Stanislav Lobotka,14,sk SVK,"DM,RM",24-063,74,0,0,0,0,3,0,0,0,1,0,0,0,2,1,2,33.3,21,2018-2019
   Andrew Hjulsager,16,dk DEN,"RW,RM",24-012,16,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,100.0,21,2018-2019
David Juncà,17,es ESP,LB,25-072,90,1,0,0,3,1,0,6,2,1,0,0,0,4,1,0,100.0,21,2018-2019
Wesley Hoedt,12,nl NED,CB,24-327,86,2,1,1,2,0,0,0,1,3,0,0,0,5,5,3,62.5,21,2018-2019
Néstor Araujo,4,mx MEX,CB,27-151,90,0,0,0,0,0,0,0,0,1,0,0,0,8,3,5,37.5,21,2018-2019
Hugo Mallo,2,es ESP,RB,27-219,90,1,0,0,5,4,0,5,2,1,0,0,0,6,1,1,50.0,21,2018-2019
Rubén Blanco,13,es ESP,GK,23-186,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Cristhian Stuani,7,uy URU,FW,32-107,90,1,0,0,1,1,0,0,0,1,0,0,0,2,2,2,50.0,21,2018-2019
Portu,9,es ESP,FW,26-251,79,0,0,0,1,1,0,1,0,0,0,0,0,4,0,1,0.0,21,2018-2019
   Anthony Lozano,19,hn HON,FW,25-277,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,21,2018-2019
Álex Granell,6,es ESP,"CM,LM",30-178,85,0,0,0,3,3,0,6,0,1,0,0,0,8,0,1,0.0,21,2018-2019
   Paik Seung-ho,35,kr KOR,LM,21-316,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Pere Pons,8,es ESP,CM,25-341,90,0,0,0,2,2,0,0,1,1,0,0,0,8,2,1,66.7,21,2018-2019
Aleix García,23,es ESP,"CM,RM",21-213,69,0,0,0,2,0,0,3,1,0,0,0,0,6,1,0,100.0,21,2018-2019
   Douglas Luiz,12,br BRA,RM,20-263,21,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,,21,2018-2019
Valery Fernández,34,es ESP,"WB,LB",19-065,90,0,0,0,0,2,0,4,1,1,0,0,0,4,0,0,,21,2018-2019
Pedro Porro,24,es ESP,"WB,RB",19-136,90,0,0,0,0,2,0,3,1,0,0,0,0,6,0,0,,21,2018-2019
Juanpe,15,es ESP,CB,27-272,90,1,0,0,2,0,0,0,3,2,0,0,0,7,0,2,0.0,21,2018-2019
Bernardo Espinosa,2,co COL,CB,29-200,50,2,1,1,4,0,0,0,0,0,0,0,0,4,1,2,33.3,21,2018-2019
Pedro Alcalá,5,es ESP,CB,29-314,90,0,0,0,1,1,0,0,5,4,0,0,0,4,0,2,0.0,21,2018-2019
Yassine Bounou,13,ma MAR,GK,27-297,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2018-2019
Luis Suárez,9,uy URU,FW,32-003,90,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,100.0,21,2018-2019
Philippe Coutinho,7,br BRA,LW,26-229,90,0,0,0,2,1,0,2,0,0,0,0,0,4,1,0,100.0,21,2018-2019
Lionel Messi,10,ar ARG,RW,31-217,90,0,0,0,0,3,0,1,0,0,0,0,0,4,1,0,100.0,21,2018-2019
Ivan Rakitić,4,hr CRO,LM,30-323,90,0,0,0,2,3,1,2,0,1,0,0,0,6,1,0,100.0,21,2018-2019
Sergio Busquets,5,es ESP,CM,30-195,81,1,0,0,1,1,0,0,1,1,0,0,0,5,1,2,33.3,21,2018-2019
   Sergi Roberto,20,es ESP,"CM,RM",26-354,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,21,2018-2019
Arturo Vidal,22,cl CHI,RM,31-250,57,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0.0,21,2018-2019
   Arthur Melo,8,br BRA,"RM,LM",22-168,33,0,0,0,1,4,0,1,2,0,0,0,0,3,0,0,,21,2018-2019
Jordi Alba,18,es ESP,LB,29-312,90,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,,21,2018-2019
Clément Lenglet,15,fr FRA,CB,23-224,76,1,0,0,2,0,0,0,0,1,0,0,0,2,4,1,80.0,21,2018-2019
   Thomas Vermaelen,24,be BEL,CB,33-074,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2018-2019
Gerard Piqué,3,es ESP,CB,31-359,90,0,0,0,0,0,0,0,2,2,0,0,0,8,2,2,50.0,21,2018-2019
Nélson Semedo,2,pt POR,RB,25-072,90,0,0,0,1,2,0,0,0,0,0,0,0,6,1,0,100.0,21,2018-2019
Marc-André ter Stegen,1,de GER,GK,26-272,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,21,2018-2019
Willian José,12,br BRA,FW,27-065,84,0,0,0,0,0,3,0,0,0,0,0,0,1,2,1,66.7,21,2018-2019
   Juanmi,7,es ESP,FW,25-252,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Sandro Ramírez,24,es ESP,LW,23-202,59,0,0,0,1,2,1,2,2,0,0,0,0,4,0,0,,21,2018-2019
   Adnan Januzaj,11,be BEL,RW,23-356,31,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,,21,2018-2019
Mikel Oyarzabal,10,es ESP,"RW,LW",21-281,90,0,0,0,0,1,0,3,1,1,0,0,0,1,2,0,100.0,21,2018-2019
Mikel Merino,8,es ESP,AM,22-219,87,0,0,0,2,3,0,0,0,1,0,0,0,5,1,3,25.0,21,2018-2019
   Luca Sangalli,23,es ESP,AM,23-351,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2018-2019
Igor Zubeldia,5,es ESP,DM,21-303,90,0,0,0,2,0,0,0,1,0,0,0,0,12,1,2,33.3,21,2018-2019
Asier Illarramendi,4,es ESP,DM,28-325,90,0,0,0,1,3,0,3,0,0,0,0,0,8,1,5,16.7,21,2018-2019
Theo Hernández,19,fr FRA,LB,21-113,90,0,0,0,0,8,0,2,1,1,0,0,0,8,1,3,25.0,21,2018-2019
Raúl Navas,22,es ESP,CB,30-261,90,0,0,0,0,0,0,0,2,1,0,0,0,6,5,1,83.3,21,2018-2019
Diego Llorente,3,es ESP,CB,25-164,90,0,0,0,0,0,0,0,5,0,0,0,0,9,8,4,66.7,21,2018-2019
Joseba Zaldúa,2,es ESP,RB,26-217,90,0,0,0,1,4,0,4,2,0,0,0,0,3,1,2,33.3,21,2018-2019
Gerónimo Rulli,1,ar ARG,GK,26-252,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,21,2018-2019
Cucho,9,co COL,FW,19-282,89,0,0,0,4,0,0,1,0,0,0,0,0,2,4,3,57.1,21,2018-2019
   David Ferreiro,7,es ESP,FW,30-301,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,21,2018-2019
Enric Gallego,22,es ESP,FW,32-137,84,0,0,0,2,1,0,0,0,1,0,0,0,4,7,8,46.7,21,2018-2019
   Ezequiel Ávila,19,ar ARG,FW,24-355,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Moi Gómez,6,es ESP,CM,24-218,90,0,0,0,0,1,0,4,1,1,0,0,0,7,0,0,,21,2018-2019
Cristian Rivera,17,es ESP,CM,21-202,90,0,0,0,2,2,0,1,0,2,0,0,0,4,2,3,40.0,21,2018-2019
Yangel Herrera,21,ve VEN,CM,21-013,65,1,0,0,2,2,0,2,0,0,0,0,0,2,1,1,50.0,21,2018-2019
   Damián Musto,23,ar ARG,CM,31-232,25,0,0,0,2,0,0,0,2,0,0,0,0,2,2,0,100.0,21,2018-2019
Carlos Akapo,15,gq EQG,LB,25-321,90,1,0,0,3,1,0,0,0,0,0,0,0,5,0,0,,21,2018-2019
Jorge Pulido,14,es ESP,CB,27-294,90,0,0,0,2,0,0,0,4,1,0,0,0,11,3,2,60.0,21,2018-2019
Pablo Insua,18,es ESP,CB,25-140,90,0,0,0,0,0,1,0,0,1,0,0,0,5,0,2,0.0,21,2018-2019
Xabier Etxeita,3,es ESP,CB,31-088,90,0,0,0,1,0,0,0,1,1,0,0,0,3,2,2,50.0,21,2018-2019
Jorge Miramón,24,es ESP,RB,29-239,90,1,0,0,4,1,0,2,0,3,0,0,0,10,0,1,0.0,21,2018-2019
Roberto Santamaría,13,es ESP,GK,33-334,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2018-2019
Iñaki Williams,9,gh GHA,FW,24-226,85,0,0,0,1,2,0,0,0,1,0,0,0,1,1,2,33.3,21,2018-2019
   Gorka Guruzeta,30,es ESP,FW,22-137,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,21,2018-2019
Iñigo Córdoba,11,es ESP,LW,21-320,69,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,100.0,21,2018-2019
   Mikel Balenziaga,24,es ESP,LW,30-332,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Óscar de Marcos,18,es ESP,RW,29-288,83,0,1,0,3,0,0,2,1,1,0,0,0,3,2,1,66.7,21,2018-2019
Iker Muniain,10,es ESP,AM,26-039,78,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0.0,21,2018-2019
   Ibai Gómez,19,es ESP,AM,29-077,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,21,2018-2019
Mikel San José,6,es ESP,DM,29-242,90,1,0,0,4,1,0,0,1,1,0,0,0,11,1,0,100.0,21,2018-2019
Dani García,16,es ESP,DM,28-248,90,0,0,0,3,0,0,0,2,0,0,0,0,7,2,2,50.0,21,2018-2019
Yuri Berchiche,12,es ESP,LB,28-351,90,1,0,0,0,1,0,5,1,1,0,0,0,5,0,0,,21,2018-2019
