player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Maxi Gómez,9,uy URU,FW,22-122,90,35,0,0,14,21,6,35,1,1,100.0,0,0.0,17,60,33,0,3,0,3,0,33,6,16,2018-2019
Iago Aspas,10,es ESP,FW,31-135,90,47,0,1,18,28,4,47,1,0,0.0,1,100.0,31,146,35,0,0,0,2,1,43,15,16,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-088,70,50,0,0,27,24,4,50,9,4,44.4,5,55.6,27,169,59,3,3,2,3,0,48,9,16,2018-2019
   Pione Sisto,11,dk DEN,LM,23-313,20,22,0,0,0,22,1,22,0,0,,0,,15,78,7,0,0,0,0,1,17,1,16,2018-2019
Okay Yokuşlu,5,tr TUR,CM,24-280,90,144,1,24,113,7,0,144,0,0,,0,,90,470,272,0,1,0,0,0,120,0,16,2018-2019
Jozabed,21,es ESP,CM,27-281,61,51,0,4,39,8,0,51,0,0,,0,,26,61,22,0,1,0,2,0,44,0,16,2018-2019
   Fran Beltrán,8,es ESP,CM,19-314,29,40,0,2,26,12,1,40,1,1,100.0,0,0.0,28,138,59,2,1,0,0,1,35,4,16,2018-2019
Brais Méndez,23,es ESP,RM,21-341,90,94,0,2,40,52,5,94,4,1,25.0,3,75.0,59,321,128,5,5,1,2,3,73,15,16,2018-2019
David Juncà,17,es ESP,LB,25-028,90,96,1,13,48,35,2,96,2,1,50.0,1,50.0,45,203,139,4,4,0,0,0,69,8,16,2018-2019
David Costas,3,es ESP,CB,23-263,90,131,1,36,90,5,0,131,0,0,,0,,79,418,266,4,2,0,0,0,108,0,16,2018-2019
