player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-044,78,6,13,46.2,170,28,1,4,25.0,4,7,57.1,1,1,100.0,0,0.0,0.0,0,2,0,0,1,14,2018-2019
   Tito,2,es ESP,RB,33-142,12,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,14,2018-2019
Álvaro García,18,es ESP,"LM,LW",26-034,90,11,18,61.1,127,69,8,10,80.0,2,3,66.7,0,3,0.0,0,0.0,0.0,0,0,0,0,1,14,2018-2019
Giannelli Imbula,12,cd COD,CM,26-079,55,11,16,68.8,137,37,6,8,75.0,2,3,66.7,1,1,100.0,0,0.2,0.2,1,0,0,0,1,14,2018-2019
   Gorka Elustondo,6,es ESP,DM,31-257,17,4,6,66.7,134,57,0,1,0.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0,1,1,0,2,14,2018-2019
   José Pozo,22,es ESP,"CM,DM",22-260,18,2,3,66.7,41,29,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0,1,0,0,1,14,2018-2019
Óscar Trejo,8,ar ARG,"CM,AM,FW",30-218,90,13,26,50.0,221,76,6,13,46.2,4,6,66.7,2,3,66.7,0,0.0,0.0,0,4,0,0,3,14,2018-2019
Adri Embarba,11,es ESP,"RM,RW",26-207,90,11,21,52.4,236,149,5,8,62.5,3,6,50.0,3,4,75.0,0,0.4,0.3,2,1,1,1,1,14,2018-2019
Santi Comesaña,27,es ESP,"DM,CM",22-056,90,23,34,67.6,329,141,14,16,87.5,6,11,54.5,2,4,50.0,0,0.0,0.0,0,1,0,0,1,14,2018-2019
Álex Moreno,7,es ESP,LB,25-175,90,25,41,61.0,341,226,18,24,75.0,5,8,62.5,2,6,33.3,1,0.6,0.6,1,1,0,0,0,14,2018-2019
Jordi Amat,16,id IDN,CB,26-254,90,27,36,75.0,577,220,12,14,85.7,8,9,88.9,7,11,63.6,0,0.0,0.0,0,0,0,0,3,14,2018-2019
Álex Gálvez,23,es ESP,CB,29-177,90,21,31,67.7,536,217,7,11,63.6,8,11,72.7,6,9,66.7,0,0.0,0.0,0,0,0,0,0,14,2018-2019
