player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-135,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,26,2018-2019
Álvaro García,18,es ESP,LW,26-125,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,26,2018-2019
Adri Embarba,11,es ESP,RW,26-298,77,1,0,0,1,0,1,3,33.3,2,3,0,3,0,1,0,0,26,2018-2019
   Franco Di Santo,25,ar ARG,RW,29-328,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Óscar Trejo,8,ar ARG,AM,30-309,50,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,26,2018-2019
   Gaël Kakuta,10,cd COD,AM,27-253,40,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,26,2018-2019
Santi Comesaña,27,es ESP,DM,22-147,90,1,0,0,1,0,1,3,33.3,2,0,0,0,1,2,2,1,26,2018-2019
Mario Suárez,15,es ESP,DM,32-005,65,1,1,1,0,0,0,0,,0,1,1,0,1,2,0,0,26,2018-2019
   Emiliano Velázquez,20,uy URU,CB,24-305,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,26,2018-2019
Álex Moreno,7,es ESP,LB,25-266,90,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,4,0,26,2018-2019
Jordi Amat,16,id IDN,CB,26-345,90,1,1,1,0,0,1,2,50.0,1,2,1,1,0,1,3,0,26,2018-2019
Abdoulaye Ba,21,sn SEN,CB,28-059,59,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,26,2018-2019
Luis Advíncula,17,pe PER,RB,28-364,90,3,3,2,1,0,1,1,100.0,0,0,0,0,0,3,0,0,26,2018-2019
Stole Dimitrievski,13,mk MKD,GK,25-066,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,2018-2019
Cristhian Stuani,7,uy URU,FW,32-140,90,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,2,0,26,2018-2019
Borja García,10,es ESP,AM,28-119,73,3,2,1,1,1,1,2,50.0,1,2,0,2,0,3,0,0,26,2018-2019
   Aleix García,23,es ESP,AM,21-246,17,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26,2018-2019
Portu,9,es ESP,AM,26-284,88,2,1,0,2,0,2,3,66.7,1,0,0,0,1,3,0,0,26,2018-2019
   Patrick Roberts,17,eng ENG,AM,22-024,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,26,2018-2019
Álex Granell,6,es ESP,LM,30-211,90,5,2,2,3,0,4,9,44.4,5,1,0,1,1,6,1,0,26,2018-2019
Douglas Luiz,12,br BRA,CM,20-296,90,4,2,2,2,0,4,5,80.0,1,0,0,0,0,4,0,0,26,2018-2019
Pere Pons,8,es ESP,RM,26-009,90,2,0,0,2,0,2,6,33.3,4,0,0,0,1,3,1,0,26,2018-2019
Raúl García,14,es ESP,LB,29-305,90,2,2,0,2,0,1,2,50.0,1,0,0,0,1,3,5,0,26,2018-2019
Bernardo Espinosa,2,co COL,CB,29-233,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,5,0,26,2018-2019
Pedro Alcalá,5,es ESP,CB,29-347,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,5,0,26,2018-2019
Jonás Ramalho,4,es ESP,RB,25-264,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,26,2018-2019
   Pedro Porro,24,es ESP,RB,19-169,9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26,2018-2019
Gorka Iraizoz,1,es ESP,GK,37-360,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,2018-2019
Borja Iglesias,7,es ESP,FW,26-044,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,26,2018-2019
Wu Lei,24,cn CHN,LW,27-103,83,2,0,2,0,0,1,2,50.0,1,1,0,1,2,4,0,0,26,2018-2019
   Javi Puado,20,es ESP,LW,20-281,7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,26,2018-2019
Hernán Pérez,17,py PAR,RW,30-005,58,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,26,2018-2019
   Esteban Granero,23,es ESP,RW,31-243,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Sergi Darder,10,es ESP,LM,25-070,90,3,3,1,2,0,3,5,60.0,2,1,0,1,1,4,0,0,26,2018-2019
Marc Roca,21,es ESP,CM,22-096,90,1,0,1,0,0,0,0,,0,1,1,0,1,2,2,0,26,2018-2019
Óscar Melendo,14,es ESP,RM,21-191,90,0,0,0,0,0,0,0,,0,3,0,3,1,1,0,0,26,2018-2019
Dídac Vilà,12,es ESP,LB,29-266,90,1,0,1,0,0,0,1,0.0,1,2,0,2,2,3,3,0,26,2018-2019
Mario Hermoso,22,es ESP,CB,23-257,90,1,1,1,0,0,0,0,,0,1,1,0,0,1,2,0,26,2018-2019
David López,15,es ESP,CB,29-144,19,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,26,2018-2019
   Lluis López,27,es ESP,CB,21-362,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,26,2018-2019
Roberto Rosales,8,ve VEN,RB,30-102,90,2,0,2,0,0,0,0,,0,0,0,0,0,2,1,0,26,2018-2019
Diego López,13,es ESP,GK,37-119,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,2018-2019
Sergi Guardiola,12,es ESP,FW,27-277,90,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,1,0,26,2018-2019
Enes Ünal,9,tr TUR,FW,21-296,67,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,26,2018-2019
   Stiven Plaza,42,ec ECU,LW,19-356,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Óscar Plano,10,es ESP,AM,28-019,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,1,0,26,2018-2019
Rubén Alcaraz,14,es ESP,"CM,DM",27-305,90,2,1,1,0,1,2,5,40.0,3,0,0,0,1,3,0,0,26,2018-2019
Anuar,23,ma MAR,"CM,DM",24-046,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,26,2018-2019
Nacho,22,es ESP,"WB,LB",29-360,90,3,2,3,0,0,2,2,100.0,0,2,0,2,1,4,1,0,26,2018-2019
Antoñito,18,es ESP,"WB,RB",31-068,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,26,2018-2019
Joaquín Fernández,2,es ESP,CB,22-275,67,1,1,1,0,0,0,0,,0,0,0,0,3,4,3,0,26,2018-2019
   Keko,24,es ESP,RW,27-065,23,1,0,0,1,0,1,3,33.3,2,0,0,0,1,2,0,0,26,2018-2019
Borja Fernández,8,es ESP,CB,38-047,48,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,26,2018-2019
   Javi Moyano,17,es ESP,CB,33-007,42,1,1,1,0,0,0,0,,0,1,1,0,0,1,3,1,26,2018-2019
Kiko Olivas,4,es ESP,CB,30-193,90,1,1,1,0,0,0,0,,0,2,1,1,0,1,7,0,26,2018-2019
Jordi Masip,1,es ESP,GK,30-058,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Carlos Bacca,9,co COL,FW,32-175,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Karl Toko Ekambi,17,cm CMR,FW,26-169,63,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,26,2018-2019
   Gerard Moreno,7,es ESP,FW,26-329,27,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,26,2018-2019
Santi Cazorla,19,es ESP,"CM,LM",34-079,90,2,1,1,1,0,0,0,,0,2,0,2,0,2,0,0,26,2018-2019
Manu Morlanes,28,es ESP,CM,20-049,79,2,1,2,0,0,0,0,,0,1,0,1,0,2,0,0,26,2018-2019
   Pablo Fornals,8,es ESP,CM,23-008,11,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,26,2018-2019
Vicente Iborra,10,es ESP,"CM,DM",31-045,90,1,1,1,0,0,1,1,100.0,0,4,1,3,3,4,1,0,26,2018-2019
Alfonso Pedraza,16,es ESP,"WB,LB",22-327,90,4,4,0,3,1,0,1,0.0,1,1,0,1,1,5,2,0,26,2018-2019
Mario Gaspar,2,es ESP,"WB,RB",28-098,90,1,1,0,0,1,0,1,0.0,1,1,0,1,2,3,0,0,26,2018-2019
Víctor Ruiz,6,es ESP,CB,30-036,90,1,1,1,0,0,1,1,100.0,0,2,0,2,2,3,4,0,26,2018-2019
Ramiro Funes Mori,4,ar ARG,CB,27-362,74,2,2,1,1,0,0,1,0.0,1,0,0,0,1,3,5,0,26,2018-2019
   Samuel Chukwueze,30,ng NGA,"RM,CB",19-284,16,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,26,2018-2019
Álvaro González,3,es ESP,CB,29-053,90,3,3,2,0,1,1,2,50.0,1,1,1,0,2,5,2,0,26,2018-2019
Sergio Asenjo,1,es ESP,GK,29-247,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-160,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,26,2018-2019
Borja Bastón,18,es ESP,FW,26-189,76,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,26,2018-2019
   Burgui,14,es ESP,FW,25-124,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Jony,23,es ESP,LM,27-236,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,26,2018-2019
Darko Brašanac,20,rs SRB,CM,27-018,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,2,0,26,2018-2019
Manu García,19,es ESP,CM,32-310,70,3,1,0,1,2,1,2,50.0,1,1,0,1,1,4,2,0,26,2018-2019
   Tomás Pina Isla,8,es ESP,CM,31-139,20,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,26,2018-2019
Takashi Inui,11,jp JPN,RM,30-273,84,3,2,3,0,0,1,5,20.0,4,0,0,0,0,3,0,0,26,2018-2019
   Wakaso,22,gh GHA,RM,28-220,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Rubén Duarte,3,es ESP,LB,23-135,90,3,2,3,0,0,1,1,100.0,0,2,1,1,3,6,10,0,26,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-300,90,3,1,3,0,0,0,0,,0,0,0,0,1,4,9,0,26,2018-2019
Víctor Laguardia,5,es ESP,CB,29-117,90,0,0,0,0,0,0,0,,0,1,1,0,3,3,9,0,26,2018-2019
Carlos Vigaray,2,es ESP,RB,24-176,90,2,2,2,0,0,0,2,0.0,2,3,1,2,1,3,6,0,26,2018-2019
Fernando Pacheco,1,es ESP,GK,26-288,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Enric Gallego,22,es ESP,FW,32-171,90,1,1,1,0,0,0,3,0.0,3,1,1,0,1,2,4,0,26,2018-2019
David Ferreiro,7,es ESP,"WB,AM",30-335,90,2,1,1,1,0,0,3,0.0,3,1,0,1,1,3,3,0,26,2018-2019
Juanpi,20,ve VEN,AM,25-037,68,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,26,2018-2019
   Álex Gallar,11,es ESP,AM,26-348,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,2018-2019
Moi Gómez,6,es ESP,CM,24-252,90,1,1,1,0,0,0,0,,0,1,0,1,5,6,3,0,26,2018-2019
Yangel Herrera,21,ve VEN,CM,21-047,83,4,3,2,1,1,4,6,66.7,2,1,0,1,2,6,4,0,26,2018-2019
   Damián Musto,23,ar ARG,CM,31-266,7,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,26,2018-2019
Javi Galán,12,es ESP,WB,24-103,90,2,1,1,1,0,2,3,66.7,1,2,0,2,1,3,7,0,26,2018-2019
Jorge Miramón,24,es ESP,WB,29-273,37,1,0,0,1,0,0,0,,0,2,2,0,0,1,0,0,26,2018-2019
   Ezequiel Ávila,19,ar ARG,AM,25-024,53,0,0,0,0,0,0,3,0.0,3,3,1,2,1,1,1,0,26,2018-2019
Jorge Pulido,14,es ESP,CB,27-328,90,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,8,0,26,2018-2019
Adrián Diéguez,4,es ESP,CB,23-026,90,1,1,0,1,0,1,1,100.0,0,2,2,0,1,2,4,0,26,2018-2019
Xabier Etxeita,3,es ESP,CB,31-122,90,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,5,0,26,2018-2019
Roberto Santamaría,13,es ESP,GK,34-003,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,26,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-202,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,26,2018-2019
André Silva,12,pt POR,LW,23-116,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,26,2018-2019
Pablo Sarabia,17,es ESP,"RW,RM",26-295,90,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,2,0,26,2018-2019
Quincy Promes,21,nl NED,LM,27-057,60,2,1,0,1,1,1,1,100.0,0,2,0,2,1,3,0,0,26,2018-2019
   Munir El Haddadi,19,ma MAR,"RW,LM",23-182,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Marko Rog,20,hr CRO,CM,23-226,73,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,26,2018-2019
   Franco Vázquez,22,ar ARG,CM,30-008,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Éver Banega,10,ar ARG,"CM,LM",30-246,90,4,2,1,3,0,2,4,50.0,2,1,0,1,0,4,1,0,26,2018-2019
Jesús Navas,16,es ESP,"RM,RB",33-101,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,26,2018-2019
Sergi Gómez,3,es ESP,CB,26-339,90,1,1,0,0,1,0,0,,0,0,0,0,3,4,3,0,26,2018-2019
Simon Kjær,4,dk DEN,CB,29-341,61,3,3,2,1,0,1,1,100.0,0,1,1,0,1,4,5,0,26,2018-2019
   Maximilian Wöber,14,at AUT,"LB,CB",21-026,29,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0,26,2018-2019
Gabriel Mercado,25,ar ARG,CB,31-349,90,1,0,0,0,1,1,1,100.0,0,2,0,2,1,2,4,0,26,2018-2019
Tomáš Vaclík,1,cz CZE,GK,29-338,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Karim Benzema,9,fr FRA,FW,31-073,90,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0,26,2018-2019
Vinicius Júnior,28,br BRA,LW,18-233,90,2,1,1,1,0,1,3,33.3,2,1,0,1,0,2,0,0,26,2018-2019
Gareth Bale,11,wls WAL,RW,29-229,60,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,26,2018-2019
   Marco Asensio,20,es ESP,RW,23-040,30,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,26,2018-2019
Toni Kroos,8,de GER,LM,29-057,54,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0,26,2018-2019
   Federico Valverde,15,uy URU,"LM,CM",20-223,36,2,2,0,1,1,2,2,100.0,0,2,0,2,2,4,1,0,26,2018-2019
Casemiro,14,br BRA,CM,27-007,75,2,2,1,1,0,2,4,50.0,2,3,0,3,1,3,0,0,26,2018-2019
   Isco,22,es ESP,"LM,CM",26-315,15,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,26,2018-2019
Luka Modrić,10,hr CRO,RM,33-174,90,1,1,0,1,0,0,0,,0,1,0,1,1,2,0,0,26,2018-2019
Sergio Reguilón,23,es ESP,LB,22-076,90,3,1,2,0,1,1,2,50.0,1,3,0,3,0,3,1,0,26,2018-2019
Sergio Ramos,4,es ESP,CB,32-337,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,26,2018-2019
Raphaël Varane,5,fr FRA,CB,25-311,90,2,2,1,0,1,1,1,100.0,0,0,0,0,2,4,4,0,26,2018-2019
Dani Carvajal,2,es ESP,RB,27-050,90,2,0,2,0,0,1,3,33.3,2,1,0,1,2,4,1,0,26,2018-2019
Thibaut Courtois,25,be BEL,GK,26-295,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Luis Suárez,9,uy URU,FW,32-037,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,26,2018-2019
Ousmane Dembélé,11,fr FRA,"LW,LM",21-291,77,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,26,2018-2019
   Philippe Coutinho,7,br BRA,LM,26-263,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26,2018-2019
Lionel Messi,10,ar ARG,"FW,RW",31-251,90,1,1,1,0,0,0,3,0.0,3,1,0,1,0,1,0,0,26,2018-2019
Arthur Melo,8,br BRA,"LM,CM",22-202,70,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,26,2018-2019
   Arturo Vidal,22,cl CHI,"RM,CM",31-284,20,5,2,5,0,0,5,5,100.0,0,1,0,1,0,5,1,0,26,2018-2019
Sergio Busquets,5,es ESP,CM,30-229,89,5,4,4,1,0,3,4,75.0,1,0,0,0,0,5,0,0,26,2018-2019
   Nélson Semedo,2,pt POR,RM,25-106,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Ivan Rakitić,4,hr CRO,"RM,CM",30-357,90,4,3,2,1,1,1,2,50.0,1,1,0,1,1,5,1,0,26,2018-2019
Jordi Alba,18,es ESP,LB,29-346,90,2,1,1,1,0,2,3,66.7,1,0,0,0,2,4,2,0,26,2018-2019
Clément Lenglet,15,fr FRA,CB,23-258,90,3,2,2,1,0,0,0,,0,4,4,0,2,5,8,0,26,2018-2019
Gerard Piqué,3,es ESP,CB,32-028,90,1,1,0,1,0,1,2,50.0,1,3,3,0,2,3,14,1,26,2018-2019
Sergi Roberto,20,es ESP,RB,27-023,90,3,2,2,1,0,3,3,100.0,0,2,0,2,1,4,7,0,26,2018-2019
Marc-André ter Stegen,1,de GER,GK,26-306,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Charles,19,br BRA,FW,34-333,90,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,26,2018-2019
Sergi Enrich,9,es ESP,FW,29-005,90,2,2,0,0,2,2,2,100.0,0,0,0,0,0,2,0,0,26,2018-2019
Marc Cucurella,20,es ESP,LM,20-224,80,2,1,0,1,1,0,0,,0,2,0,2,0,2,0,0,26,2018-2019
   Marc Cardona,7,es ESP,LM,23-238,10,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,26,2018-2019
Joan Jordán,24,es ESP,CM,24-240,64,0,0,0,0,0,0,3,0.0,3,2,1,1,0,0,0,0,26,2018-2019
   Gonzalo Escalante,5,ar ARG,CM,25-341,26,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,26,2018-2019
Papakouli Diop,8,sn SEN,CM,32-349,90,2,0,0,1,1,1,1,100.0,0,1,0,1,1,3,0,0,26,2018-2019
Fabián Orellana,14,cl CHI,RM,33-035,90,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,26,2018-2019
José Ángel,15,es ESP,LB,29-179,90,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,26,2018-2019
Anaitz Arbilla,23,es ESP,CB,31-292,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
   Pedro Bigas,3,es ESP,CB,28-169,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Iván Ramis,4,es ESP,CB,34-129,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,26,2018-2019
Rubén Peña,11,es ESP,RB,27-228,90,4,4,0,2,2,2,3,66.7,1,0,0,0,0,4,0,0,26,2018-2019
Marko Dmitrović,1,rs SRB,GK,27-038,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Maxi Gómez,9,uy URU,FW,22-201,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,26,2018-2019
Mathias Jensen,18,dk DEN,LM,23-061,67,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,1,0,26,2018-2019
   Sofiane Boufal,19,ma MAR,LM,25-167,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26,2018-2019
Stanislav Lobotka,14,sk SVK,CM,24-098,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,26,2018-2019
Okay Yokuşlu,5,tr TUR,CM,24-359,64,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,2,0,26,2018-2019
   Fran Beltrán,8,es ESP,CM,20-028,26,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,26,2018-2019
Brais Méndez,23,es ESP,RM,22-055,90,2,2,0,2,0,0,4,0.0,4,2,1,1,0,2,0,0,26,2018-2019
David Juncà,17,es ESP,LB,25-107,90,6,3,6,0,0,2,2,100.0,0,1,1,0,3,9,4,0,26,2018-2019
Wesley Hoedt,12,nl NED,CB,24-362,90,1,1,0,1,0,1,1,100.0,0,3,1,2,2,3,11,1,26,2018-2019
Néstor Araujo,4,mx MEX,CB,27-186,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,9,0,26,2018-2019
David Costas,3,es ESP,CB,23-342,87,3,1,2,1,0,1,1,100.0,0,3,3,0,0,3,6,0,26,2018-2019
   Andrew Hjulsager,16,dk DEN,CB,24-047,3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,26,2018-2019
Hugo Mallo,2,es ESP,RB,27-254,90,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,10,0,26,2018-2019
Rubén Blanco,13,es ESP,GK,23-221,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2018-2019
Loren Morón,16,es ESP,FW,25-063,66,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,26,2018-2019
   Cristian Tello,11,es ESP,"LM,FW",27-204,24,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26,2018-2019
Sergio León,7,es ESP,AM,30-056,45,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0,26,2018-2019
   Jesé,10,es ESP,"FW,AM",26-005,45,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,0,0,26,2018-2019
Sergio Canales,6,es ESP,AM,28-015,90,3,2,2,1,0,2,5,40.0,3,0,0,0,0,3,0,0,26,2018-2019
William Carvalho,14,pt POR,"CM,DM",26-330,90,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,26,2018-2019
Giovani Lo Celso,21,ar ARG,"CM,FW,LM",22-328,90,2,1,1,1,0,0,2,0.0,2,2,0,2,1,3,1,0,26,2018-2019
Andrés Guardado,18,mx MEX,"WB,LB",32-156,90,0,0,0,0,0,0,2,0.0,2,1,0,1,3,3,1,0,26,2018-2019
Antonio Barragán,19,es ESP,WB,31-264,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,26,2018-2019
   Joaquín,17,es ESP,"RM,WB",37-225,45,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,26,2018-2019
Zouhair Feddal,4,ma MAR,CB,30-061,90,5,4,4,1,0,1,1,100.0,0,1,1,0,2,7,3,0,26,2018-2019
Marc Bartra,5,es ESP,CB,28-047,90,6,3,5,1,0,5,5,100.0,0,3,2,1,2,8,6,0,26,2018-2019
Aïssa Mandi,23,dz ALG,"CB,RB",27-132,90,7,6,6,1,0,4,4,100.0,0,1,1,0,0,7,3,0,26,2018-2019
Pau López,13,es ESP,GK,24-080,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,26,2018-2019
Jaime Mata,7,es ESP,FW,30-130,90,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,26,2018-2019
