Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,24-316,88,0,0,0,0,2,0,0,0,27,1,0,0,0.7,0.7,0.1,2,0,8,13,61.5,0,21,3,4,2,35,2018-2019
   Aritz Aduriz,20,es ESP,FW,38-075,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,35,2018-2019
Iker Muniain,10,es ESP,"LW,RW",26-129,90,0,0,0,0,0,0,0,0,55,0,0,2,0.0,0.0,0.1,4,1,34,44,77.3,6,30,2,5,2,35,2018-2019
Markel Susaeta,14,es ESP,RW,31-134,60,0,0,0,0,1,0,0,0,34,1,1,0,0.0,0.0,0.0,3,1,18,25,72.0,1,24,0,2,0,35,2018-2019
   Iñigo Córdoba,11,es ESP,"LW,RW",22-045,30,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,2,4,1,0,0,35,2018-2019
Raúl García,22,es ESP,AM,32-290,74,0,0,0,0,5,0,1,0,39,0,0,2,0.4,0.4,0.0,3,0,17,25,68.0,8,14,1,2,2,35,2018-2019
   Kenan Kodro,2,ba BIH,AM,25-251,16,0,0,0,0,2,0,0,0,7,0,0,0,0.1,0.1,0.0,0,0,2,3,66.7,0,6,1,1,0,35,2018-2019
Beñat Etxebarria,7,es ESP,DM,32-067,90,1,0,0,0,1,1,0,0,79,1,1,0,0.1,0.1,0.3,7,0,53,71,74.6,8,42,0,1,1,35,2018-2019
Mikel San José,6,es ESP,DM,29-332,90,0,0,0,0,0,0,1,0,57,0,2,5,0.0,0.0,0.0,2,0,35,46,76.1,10,21,1,0,0,35,2018-2019
Yuri Berchiche,12,es ESP,LB,29-076,90,0,0,0,0,1,0,0,0,71,1,2,0,0.1,0.1,0.3,2,0,48,59,81.4,3,37,1,1,0,35,2018-2019
Iñigo Martínez,4,es ESP,CB,27-345,90,0,0,0,0,1,0,0,0,73,1,2,4,0.1,0.1,0.1,1,0,47,58,81.0,10,40,3,0,0,35,2018-2019
Unai Núñez,3,es ESP,CB,22-087,90,0,0,0,0,1,0,0,0,61,2,4,0,0.0,0.0,0.0,0,0,47,54,87.0,1,43,0,0,0,35,2018-2019
Óscar de Marcos,18,es ESP,RB,30-013,90,0,0,0,0,0,0,0,0,69,1,0,1,0.0,0.0,0.4,2,0,43,62,69.4,4,29,2,1,0,35,2018-2019
Iago Herrerín,13,es ESP,GK,31-092,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,15,29,51.7,0,19,0,0,0,35,2018-2019
Iñaki Williams,9,gh GHA,FW,24-316,88,0,0,0,0,2,0,0,0,27,1,0,0,0.7,0.7,0.1,2,0,8,13,61.5,0,21,3,4,2,35,2018-2019
   Aritz Aduriz,20,es ESP,FW,38-075,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,35,2018-2019
Iker Muniain,10,es ESP,"LW,RW",26-129,90,0,0,0,0,0,0,0,0,55,0,0,2,0.0,0.0,0.1,4,1,34,44,77.3,6,30,2,5,2,35,2018-2019
Markel Susaeta,14,es ESP,RW,31-134,60,0,0,0,0,1,0,0,0,34,1,1,0,0.0,0.0,0.0,3,1,18,25,72.0,1,24,0,2,0,35,2018-2019
   Iñigo Córdoba,11,es ESP,"LW,RW",22-045,30,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,2,4,1,0,0,35,2018-2019
Raúl García,22,es ESP,AM,32-290,74,0,0,0,0,5,0,1,0,39,0,0,2,0.4,0.4,0.0,3,0,17,25,68.0,8,14,1,2,2,35,2018-2019
