player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Mariano,7,do DOM,FW,25-080,90,0,0,0,0,4,1,0,0,29,0,0,0,0.3,0.3,0.2,1,0,16,17,94.1,1,11,1,1,0,9,2018-2019
Marco Asensio,20,es ESP,LW,22-272,59,0,0,0,0,2,0,0,0,36,1,1,0,0.2,0.2,0.3,5,0,24,30,80.0,2,23,4,0,0,9,2018-2019
   Dani Ceballos,24,es ESP,LM,22-074,31,0,0,0,0,1,0,0,0,44,2,2,1,0.0,0.0,0.1,6,0,35,37,94.6,7,26,1,0,0,9,2018-2019
Lucas Vázquez,17,es ESP,"RB,RW",27-111,90,0,0,0,0,3,3,0,0,88,2,0,2,0.4,0.4,0.3,5,0,62,76,81.6,8,46,5,0,0,9,2018-2019
Isco,22,es ESP,LM,26-182,59,0,0,0,0,1,0,0,0,68,3,1,0,0.0,0.0,0.4,9,0,50,58,86.2,9,46,3,3,2,9,2018-2019
   Karim Benzema,9,fr FRA,LW,30-305,31,0,1,0,0,4,2,0,0,24,0,0,0,0.3,0.3,0.1,5,1,10,19,52.6,1,17,6,1,1,9,2018-2019
Casemiro,14,br BRA,CM,26-239,90,0,0,0,0,4,1,0,0,82,4,1,4,0.4,0.4,0.4,2,0,60,72,83.3,7,40,1,2,2,9,2018-2019
Luka Modrić,10,hr CRO,RM,33-041,90,0,0,0,0,3,1,0,0,96,5,2,0,0.1,0.1,0.1,6,0,69,78,88.5,21,62,3,8,5,9,2018-2019
Marcelo,12,br BRA,LB,30-161,90,1,0,0,0,4,1,1,0,100,2,1,1,0.2,0.2,0.5,10,0,71,89,79.8,14,59,7,4,4,9,2018-2019
Sergio Ramos,4,es ESP,CB,32-204,90,0,0,0,0,2,1,0,0,81,0,0,2,0.5,0.5,0.0,1,0,72,75,96.0,5,39,3,0,0,9,2018-2019
Raphaël Varane,5,fr FRA,CB,25-178,90,0,0,0,0,2,0,0,0,64,2,2,1,0.2,0.2,0.0,2,0,49,52,94.2,3,35,0,0,0,9,2018-2019
Álvaro Odriozola,19,es ESP,RB,22-310,45,0,0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,1,0,37,43,86.0,4,28,3,2,0,9,2018-2019
   Gareth Bale,11,wls WAL,RW,29-096,45,0,0,0,0,3,2,0,0,23,0,0,1,0.2,0.2,0.0,3,1,12,18,66.7,2,13,0,0,0,9,2018-2019
Thibaut Courtois,25,be BEL,GK,26-162,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,16,19,84.2,0,7,0,0,0,9,2018-2019
Roger Martí,9,es ESP,FW,27-290,78,1,0,1,1,1,0,0,0,25,0,1,0,0.8,0.1,0.0,0,0,11,17,64.7,2,13,2,1,1,9,2018-2019
   Emmanuel Boateng,21,gh GHA,FW,22-150,12,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,9,2018-2019
José Luis Morales,11,es ESP,FW,31-089,90,1,0,0,0,2,1,0,0,27,0,0,0,1.2,1.2,0.0,5,1,12,18,66.7,0,23,4,4,3,9,2018-2019
Toño,3,es ESP,LW,28-347,90,0,0,0,0,0,0,0,0,38,1,1,1,0.0,0.0,0.0,1,1,23,31,74.2,2,16,1,2,2,9,2018-2019
Jason,23,es ESP,RW,24-106,90,0,0,0,0,1,0,1,0,54,1,5,2,0.0,0.0,0.0,0,0,28,34,82.4,4,18,2,5,1,9,2018-2019
Enis Bardhi,10,mk MKD,CM,23-110,90,0,0,0,0,0,0,0,0,35,4,0,0,0.0,0.0,0.0,0,0,13,24,54.2,0,16,3,4,2,9,2018-2019
Rubén Rochina,16,es ESP,CM,27-211,66,0,0,0,0,1,0,0,0,39,4,1,0,0.0,0.0,0.1,4,0,22,32,68.8,0,15,2,4,4,9,2018-2019
   Cheick Doukouré,5,ci CIV,CM,26-039,24,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,0,0,0,9,2018-2019
José Campaña,24,es ESP,DM,25-142,90,0,0,0,0,0,0,0,0,57,0,6,2,0.0,0.0,0.0,0,0,34,44,77.3,1,22,1,1,0,9,2018-2019
Rober,4,es ESP,CB,23-246,90,0,0,0,0,0,0,0,0,35,1,2,3,0.0,0.0,0.0,0,0,18,19,94.7,2,11,1,0,0,9,2018-2019
