player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Cucho,9,co COL,FW,19-287,76,29,2,7,8,15,4,29,2,1,50.0,1,50.0,12,83,22,1,3,1,0,4,18,4,22,2018-2019
   Ezequiel Ávila,19,ar ARG,FW,24-360,14,9,0,0,1,8,1,9,0,0,,0,,6,34,7,0,1,1,1,1,7,1,22,2018-2019
Enric Gallego,22,es ESP,FW,32-142,88,41,5,7,12,24,9,41,3,2,66.7,1,33.3,17,107,42,2,4,2,4,1,24,2,22,2018-2019
   David Ferreiro,7,es ESP,FW,30-306,2,5,0,1,2,2,0,5,2,2,100.0,0,0.0,3,17,8,0,0,0,0,0,1,0,22,2018-2019
Moi Gómez,6,es ESP,CM,24-223,90,57,0,13,31,13,2,57,0,0,,0,,35,239,124,3,2,0,0,0,36,2,22,2018-2019
Cristian Rivera,17,es ESP,CM,21-207,90,39,3,9,22,8,0,39,0,0,,0,,17,94,30,0,1,0,0,0,17,1,22,2018-2019
Yangel Herrera,21,ve VEN,CM,21-018,71,36,2,6,17,13,3,36,3,1,33.3,2,66.7,23,91,29,1,2,0,1,3,24,3,22,2018-2019
   Damián Musto,23,ar ARG,CM,31-237,19,7,0,1,5,1,0,7,0,0,,0,,3,15,8,0,0,0,0,0,3,0,22,2018-2019
Javi Galán,12,es ESP,LB,24-074,90,41,2,11,17,14,1,41,4,1,25.0,3,75.0,21,128,70,3,1,0,3,2,19,3,22,2018-2019
Jorge Pulido,14,es ESP,CB,27-299,90,46,5,16,28,2,1,46,0,0,,0,,17,73,38,0,0,0,0,0,18,0,22,2018-2019
Pablo Insua,18,es ESP,CB,25-145,90,35,6,15,19,1,1,35,0,0,,0,,16,81,28,0,0,0,1,0,14,0,22,2018-2019
Xabier Etxeita,3,es ESP,CB,31-093,90,48,12,29,17,2,1,48,0,0,,0,,18,125,94,3,0,0,1,0,21,1,22,2018-2019
Jorge Miramón,24,es ESP,RB,29-244,90,43,2,10,21,13,0,43,1,1,100.0,0,0.0,17,132,72,3,3,0,1,1,17,1,22,2018-2019
Roberto Santamaría,13,es ESP,GK,33-339,90,32,24,32,0,0,0,32,0,0,,0,,16,74,59,0,0,0,0,0,11,0,22,2018-2019
Sergi Guardiola,12,es ESP,FW,27-248,90,27,3,4,11,12,3,27,1,1,100.0,0,0.0,16,92,38,0,1,1,5,0,18,5,22,2018-2019
Óscar Plano,10,es ESP,"FW,LM",27-355,90,38,0,4,12,22,5,38,1,0,0.0,1,100.0,27,126,49,1,1,0,4,1,33,11,22,2018-2019
Toni Villa,19,es ESP,LM,24-025,53,23,0,10,7,6,0,23,2,1,50.0,1,50.0,11,78,37,1,1,0,1,2,11,2,22,2018-2019
   Enes Ünal,9,tr TUR,"FW,LM",21-267,37,6,0,2,2,2,1,6,0,0,,0,,1,3,0,0,0,0,0,0,6,1,22,2018-2019
Borja Fernández,8,es ESP,"CM,CB",38-018,90,52,1,20,31,3,2,52,0,0,,0,,15,60,36,0,0,0,0,0,33,1,22,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-276,90,68,1,20,33,17,2,68,1,1,100.0,0,0.0,25,162,49,1,1,0,0,1,36,1,22,2018-2019
Keko,24,es ESP,RM,27-036,63,36,1,2,14,21,1,36,7,2,28.6,5,71.4,15,90,50,2,2,0,1,2,21,8,22,2018-2019
   Pablo Hervías,15,es ESP,RM,25-330,27,15,0,1,8,6,2,15,1,0,0.0,1,100.0,10,96,32,1,2,0,0,0,13,3,22,2018-2019
Nacho,22,es ESP,LB,29-331,90,75,8,22,33,21,2,75,0,0,,0,,31,208,145,3,1,0,0,0,37,1,22,2018-2019
Fernando Calero,5,es ESP,CB,23-140,90,62,10,37,26,0,0,62,0,0,,0,,26,148,84,0,1,1,0,0,38,0,22,2018-2019
Kiko Olivas,4,es ESP,CB,30-164,81,43,5,23,20,2,1,43,0,0,,0,,20,118,62,0,0,0,0,0,26,0,22,2018-2019
   Anuar,23,ma MAR,"CB,CM",24-017,9,12,1,5,6,1,0,12,0,0,,0,,9,39,7,0,0,0,0,0,8,1,22,2018-2019
Antoñito,18,es ESP,RB,31-039,90,78,4,20,37,22,0,78,0,0,,0,,34,213,106,3,4,0,2,0,46,4,22,2018-2019
Jordi Masip,1,es ESP,GK,30-029,90,21,20,21,0,0,0,21,0,0,,0,,11,89,74,0,0,0,0,0,7,0,22,2018-2019
José Luis Morales,11,es ESP,FW,31-194,90,33,0,5,15,14,3,33,2,0,0.0,2,100.0,19,205,95,3,3,2,3,0,19,6,22,2018-2019
Roger Martí,9,es ESP,FW,28-030,77,30,0,2,17,11,3,30,1,0,0.0,1,100.0,20,83,39,2,0,0,4,1,24,8,22,2018-2019
   Raphael Dwamena,20,gh GHA,FW,23-143,13,4,0,0,1,3,0,4,1,0,0.0,1,100.0,3,9,0,0,0,0,1,1,5,2,22,2018-2019
Enis Bardhi,10,mk MKD,AM,23-215,70,35,1,5,20,10,2,35,2,1,50.0,1,50.0,16,64,27,0,0,0,4,1,22,5,22,2018-2019
   Borja Mayoral,2,es ESP,AM,21-303,20,5,0,1,4,0,0,5,0,0,,0,,4,31,14,1,0,0,1,0,4,0,22,2018-2019
Rubén Rochina,16,es ESP,CM,27-316,79,55,0,6,36,13,1,55,5,4,80.0,1,20.0,31,168,67,2,1,0,3,2,38,3,22,2018-2019
   Nikola Vukčević,17,me MNE,CM,27-051,11,12,0,3,9,0,0,12,0,0,,0,,4,9,2,0,0,0,0,0,7,0,22,2018-2019
José Campaña,24,es ESP,CM,25-247,90,74,4,23,43,8,0,74,1,1,100.0,0,0.0,30,183,91,1,1,0,4,0,38,1,22,2018-2019
Toño,3,es ESP,WB,29-087,90,76,1,21,39,16,1,76,5,2,40.0,3,60.0,30,194,103,4,3,0,3,0,38,4,22,2018-2019
