player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,32-176,90,2,2,0,1,1,1,2,50.0,1,0,0,0,0,2,1,0,31,2018-2019
Anthony Lozano,19,hn HON,LW,25-346,59,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,31,2018-2019
   Patrick Roberts,17,eng ENG,LW,22-060,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2018-2019
Portu,9,es ESP,RW,26-320,90,2,1,1,1,0,0,0,,0,1,0,1,1,3,1,0,31,2018-2019
Borja García,10,es ESP,AM,28-155,90,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,31,2018-2019
Pere Pons,8,es ESP,DM,26-045,64,3,2,1,2,0,1,1,100.0,0,4,3,1,0,3,0,0,31,2018-2019
   Douglas Luiz,12,br BRA,DM,20-332,26,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,31,2018-2019
Álex Granell,6,es ESP,DM,30-247,90,1,0,1,0,0,1,3,33.3,2,1,0,1,1,2,0,0,31,2018-2019
Marc Muniesa,20,es ESP,LB,27-010,90,3,3,1,2,0,1,1,100.0,0,2,0,2,0,3,2,1,31,2018-2019
Bernardo Espinosa,2,co COL,CB,29-269,90,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,5,0,31,2018-2019
Juanpe,15,es ESP,CB,27-341,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,5,0,31,2018-2019
Pedro Porro,24,es ESP,RB,19-205,87,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,31,2018-2019
   Jonás Ramalho,4,es ESP,RB,25-300,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2018-2019
Yassine Bounou,13,ma MAR,GK,28-001,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2018-2019
Wu Lei,24,cn CHN,FW,27-138,75,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,31,2018-2019
   Javi Puado,20,es ESP,FW,20-316,15,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,31,2018-2019
Borja Iglesias,7,es ESP,FW,26-079,90,1,1,0,0,1,0,1,0.0,1,1,1,0,0,1,1,0,31,2018-2019
Sergi Darder,10,es ESP,LM,25-105,90,1,1,0,1,0,0,0,,0,1,0,1,1,2,2,0,31,2018-2019
Marc Roca,21,es ESP,CM,22-131,90,4,2,2,0,2,1,2,50.0,1,0,0,0,2,6,2,0,31,2018-2019
Víctor Sánchez,4,es ESP,CM,31-210,90,0,0,0,0,0,0,2,0.0,2,1,0,1,3,3,1,0,31,2018-2019
Óscar Melendo,14,es ESP,RM,21-226,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2018-2019
   Sergio García,9,es ESP,RM,35-301,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2018-2019
Javi López,16,es ESP,LB,33-075,89,2,2,2,0,0,1,2,50.0,1,1,0,1,2,4,3,0,31,2018-2019
   Adrià Pedrosa,28,es ESP,LB,20-328,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,31,2018-2019
Mario Hermoso,22,es ESP,CB,23-292,90,1,1,1,0,0,0,0,,0,1,1,0,0,1,6,0,31,2018-2019
Naldo,5,br BRA,CB,30-224,90,1,1,1,0,0,0,0,,0,1,1,0,1,2,7,0,31,2018-2019
Roberto Rosales,8,ve VEN,RB,30-137,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,3,0,31,2018-2019
Diego López,13,es ESP,GK,37-154,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31,2018-2019
Karim Benzema,9,fr FRA,FW,31-108,90,2,0,1,0,1,0,0,,0,0,0,0,0,2,2,0,31,2018-2019
Marco Asensio,20,es ESP,"RW,LW",23-075,90,0,0,0,0,0,0,2,0.0,2,4,0,4,0,0,0,0,31,2018-2019
