player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,24-266,45,7,6,1,0,0,0,0,0,0,0,0,0,3,0,0,27,2018-2019
   Kenan Kodro,2,ba BIH,FW,25-201,45,9,8,0,0,0,0,0,0,0,0,0,0,8,1,0,27,2018-2019
Iker Muniain,10,es ESP,LW,26-079,90,55,52,3,0,0,0,5,2,0,0,0,0,42,0,0,27,2018-2019
Markel Susaeta,14,es ESP,RW,31-084,74,54,46,8,5,0,0,11,0,3,2,1,0,42,0,0,27,2018-2019
   Ibai Gómez,19,es ESP,RW,29-117,16,15,10,5,1,0,0,9,0,4,2,2,0,6,0,2,27,2018-2019
Raúl García,22,es ESP,AM,32-240,90,30,29,0,0,0,0,2,0,0,0,0,0,14,1,0,27,2018-2019
Dani García,16,es ESP,DM,28-288,62,47,44,3,3,0,1,0,0,0,0,0,0,39,0,0,27,2018-2019
   Beñat Etxebarria,7,es ESP,DM,32-017,28,23,21,2,2,0,2,3,0,0,0,0,0,18,0,0,27,2018-2019
Mikel San José,6,es ESP,DM,29-282,90,42,41,1,1,0,0,1,0,0,0,0,0,34,0,0,27,2018-2019
Yuri Berchiche,12,es ESP,LB,29-026,90,70,60,10,3,0,0,12,7,0,0,0,0,54,0,1,27,2018-2019
Iñigo Martínez,4,es ESP,CB,27-295,90,65,63,2,2,1,2,1,0,0,0,0,0,51,0,0,27,2018-2019
Yeray Álvarez,5,es ESP,CB,24-043,90,78,76,2,2,0,0,2,0,0,0,0,0,67,0,1,27,2018-2019
Óscar de Marcos,18,es ESP,RB,29-328,90,74,54,20,1,0,0,3,19,0,0,0,0,64,0,1,27,2018-2019
Iago Herrerín,13,es ESP,GK,31-042,90,25,20,4,2,0,1,0,0,0,0,0,0,20,1,0,27,2018-2019
Facundo Ferreyra,11,ar ARG,FW,27-359,90,23,21,2,0,0,0,0,0,0,0,0,0,16,0,0,27,2018-2019
Wu Lei,24,cn CHN,LM,27-109,59,15,14,0,0,0,0,0,0,0,0,0,0,10,1,0,27,2018-2019
   Javi Puado,20,es ESP,"LM,RM",20-287,31,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,27,2018-2019
