player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-155,76,11,21,52.4,144,17,6,11,54.5,5,9,55.6,0,0,,0,0.0,0.0,0,2,0,0,1,11,2018-2019
   Michael Santos,20,uy URU,FW,25-235,14,5,5,100.0,70,5,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,11,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,"AM,LM",20-128,90,32,43,74.4,628,132,16,18,88.9,11,14,78.6,5,10,50.0,0,0.1,0.2,1,5,2,1,5,11,2018-2019
Nabil El Zhar,10,ma MAR,AM,32-068,66,9,13,69.2,119,43,7,9,77.8,1,2,50.0,1,1,100.0,0,0.1,0.1,1,0,0,0,1,11,2018-2019
   Dani Ojeda,7,es ESP,"RM,AM",23-335,24,4,7,57.1,61,14,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,11,2018-2019
Recio,8,es ESP,CM,27-296,90,33,42,78.6,440,139,21,26,80.8,9,11,81.8,1,3,33.3,0,0.0,0.0,0,2,0,0,2,11,2018-2019
Rubén Pérez,21,es ESP,CM,29-191,90,32,43,74.4,689,267,10,12,83.3,15,18,83.3,7,11,63.6,0,0.1,0.0,2,3,0,0,1,11,2018-2019
Jonathan Silva,5,ar ARG,"WB,LB",24-127,90,35,50,70.0,573,301,19,20,95.0,13,15,86.7,3,12,25.0,0,0.1,0.0,1,3,0,0,3,11,2018-2019
Juanfran,2,es ESP,WB,30-053,71,18,31,58.1,306,104,10,11,90.9,5,12,41.7,3,3,100.0,0,0.0,0.0,0,1,0,0,3,11,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-162,19,6,8,75.0,105,9,3,3,100.0,1,3,33.3,2,2,100.0,0,0.0,0.0,0,1,0,0,0,11,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-048,90,22,35,62.9,447,205,7,10,70.0,11,14,78.6,4,11,36.4,0,0.0,0.0,0,2,0,0,2,11,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-017,90,27,38,71.1,563,209,9,12,75.0,14,17,82.4,4,8,50.0,0,0.0,0.0,0,2,0,0,2,11,2018-2019
Rodrigo Tarín,28,es ESP,"CB,RB",22-121,90,31,42,73.8,639,282,13,15,86.7,11,17,64.7,7,10,70.0,0,0.0,0.0,0,3,0,0,2,11,2018-2019
Iván Cuéllar,1,es ESP,GK,34-160,90,26,42,61.9,1189,930,0,0,,6,6,100.0,20,36,55.6,0,0.0,0.0,0,4,0,0,0,11,2018-2019
Gelson Martins,18,pt POR,FW,23-176,87,15,20,75.0,210,55,9,12,75.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,11,2018-2019
   Nikola Kalinić,9,hr CRO,FW,30-302,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,11,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-227,90,28,44,63.6,330,135,13,19,68.4,8,9,88.9,0,6,0.0,0,0.1,0.2,1,4,1,0,5,11,2018-2019
Thomas Lemar,11,fr FRA,LM,22-356,71,27,37,73.0,385,163,15,15,100.0,7,11,63.6,2,7,28.6,0,0.1,0.1,1,2,0,0,5,11,2018-2019
   Thomas Partey,5,gh GHA,"CM,LM",25-143,19,7,10,70.0,79,36,3,4,75.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,11,2018-2019
Saúl Ñíguez,8,es ESP,"CM,LM",23-347,90,41,54,75.9,652,132,20,25,80.0,14,18,77.8,3,6,50.0,0,0.0,0.0,0,3,0,0,4,11,2018-2019
Rodri,14,es ESP,CM,22-134,90,56,68,82.4,1068,316,18,22,81.8,28,33,84.8,9,11,81.8,0,0.0,0.0,1,2,1,0,5,11,2018-2019
Ángel Correa,10,ar ARG,RM,23-239,64,10,19,52.6,146,25,2,5,40.0,4,8,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,11,2018-2019
