Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Enes Ünal,9,tr TUR,FW,21-169,90,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.0,1,0,9,15,60.0,2,14,0,1,0,10,2018-2019
Leonardo Suárez,32,ar ARG,FW,22-210,54,0,0,0,0,2,0,0,0,23,1,0,1,0.4,0.4,0.0,1,0,16,18,88.9,3,10,0,1,1,10,2018-2019
   Óscar Plano,10,es ESP,FW,27-257,36,0,0,0,0,0,0,1,0,16,1,1,0,0.0,0.0,0.0,1,0,10,13,76.9,1,12,4,1,1,10,2018-2019
Toni Villa,19,es ESP,LM,23-292,86,0,0,0,0,3,1,0,0,35,1,0,0,0.1,0.1,0.2,5,0,19,22,86.4,3,27,5,4,3,10,2018-2019
   Ivi,7,es ESP,LM,24-119,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,1,0,10,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-178,90,0,0,0,0,2,0,1,0,92,3,0,5,0.3,0.3,0.0,4,2,63,73,86.3,14,62,2,3,2,10,2018-2019
Míchel,21,es ESP,CM,30-089,90,0,0,0,0,2,0,1,0,102,1,3,4,0.0,0.0,0.0,3,0,75,88,85.2,8,72,1,2,2,10,2018-2019
Antoñito,18,es ESP,"RM,RB",30-306,90,0,0,0,0,1,0,0,0,48,0,0,1,0.0,0.0,0.1,5,0,31,38,81.6,1,34,5,3,0,10,2018-2019
Nacho,22,es ESP,LB,29-233,90,0,0,0,0,1,0,0,0,76,2,1,2,0.0,0.0,0.1,3,0,49,66,74.2,11,39,7,2,0,10,2018-2019
Fernando Calero,5,es ESP,CB,23-042,90,0,0,0,0,0,0,0,0,67,2,5,1,0.0,0.0,0.0,1,0,53,57,93.0,5,36,2,0,0,10,2018-2019
Kiko Olivas,4,es ESP,CB,30-066,90,0,0,0,0,0,0,1,0,63,2,0,1,0.0,0.0,0.0,0,0,49,55,89.1,1,40,1,1,1,10,2018-2019
Javi Moyano,17,es ESP,RB,32-245,73,0,0,0,0,0,0,0,0,38,1,1,2,0.0,0.0,0.0,2,0,26,32,81.3,7,28,5,1,1,10,2018-2019
   Daniele Verde,11,it ITA,"RM,RB",22-128,17,1,0,0,0,2,1,0,0,20,0,0,0,0.1,0.1,0.0,0,0,10,16,62.5,0,17,3,1,0,10,2018-2019
Jordi Masip,1,es ESP,GK,29-296,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,20,0,0,0,10,2018-2019
Enes Ünal,9,tr TUR,FW,21-169,90,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.0,1,0,9,15,60.0,2,14,0,1,0,10,2018-2019
Leonardo Suárez,32,ar ARG,FW,22-210,54,0,0,0,0,2,0,0,0,23,1,0,1,0.4,0.4,0.0,1,0,16,18,88.9,3,10,0,1,1,10,2018-2019
   Óscar Plano,10,es ESP,FW,27-257,36,0,0,0,0,0,0,1,0,16,1,1,0,0.0,0.0,0.0,1,0,10,13,76.9,1,12,4,1,1,10,2018-2019
Toni Villa,19,es ESP,LM,23-292,86,0,0,0,0,3,1,0,0,35,1,0,0,0.1,0.1,0.2,5,0,19,22,86.4,3,27,5,4,3,10,2018-2019
   Ivi,7,es ESP,LM,24-119,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,1,0,10,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-178,90,0,0,0,0,2,0,1,0,92,3,0,5,0.3,0.3,0.0,4,2,63,73,86.3,14,62,2,3,2,10,2018-2019
Míchel,21,es ESP,CM,30-089,90,0,0,0,0,2,0,1,0,102,1,3,4,0.0,0.0,0.0,3,0,75,88,85.2,8,72,1,2,2,10,2018-2019
Antoñito,18,es ESP,"RM,RB",30-306,90,0,0,0,0,1,0,0,0,48,0,0,1,0.0,0.0,0.1,5,0,31,38,81.6,1,34,5,3,0,10,2018-2019
Nacho,22,es ESP,LB,29-233,90,0,0,0,0,1,0,0,0,76,2,1,2,0.0,0.0,0.1,3,0,49,66,74.2,11,39,7,2,0,10,2018-2019
Fernando Calero,5,es ESP,CB,23-042,90,0,0,0,0,0,0,0,0,67,2,5,1,0.0,0.0,0.0,1,0,53,57,93.0,5,36,2,0,0,10,2018-2019
Kiko Olivas,4,es ESP,CB,30-066,90,0,0,0,0,0,0,1,0,63,2,0,1,0.0,0.0,0.0,0,0,49,55,89.1,1,40,1,1,1,10,2018-2019
Javi Moyano,17,es ESP,RB,32-245,73,0,0,0,0,0,0,0,0,38,1,1,2,0.0,0.0,0.0,2,0,26,32,81.3,7,28,5,1,1,10,2018-2019
   Daniele Verde,11,it ITA,"RM,RB",22-128,17,1,0,0,0,2,1,0,0,20,0,0,0,0.1,0.1,0.0,0,0,10,16,62.5,0,17,3,1,0,10,2018-2019
Jordi Masip,1,es ESP,GK,29-296,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,20,0,0,0,10,2018-2019
Anthony Lozano,19,hn HON,FW,25-185,87,0,0,0,0,3,1,0,1,26,1,0,0,0.2,0.2,0.0,3,1,7,12,58.3,1,18,0,0,0,10,2018-2019
Borja García,10,es ESP,AM,27-359,90,0,1,0,0,2,1,0,0,58,0,4,0,0.1,0.1,0.6,6,1,32,46,69.6,7,41,2,6,5,10,2018-2019
Portu,9,es ESP,AM,26-159,57,2,0,1,1,2,2,0,0,17,3,0,0,1.3,0.5,0.6,2,1,5,7,71.4,1,12,2,1,1,10,2018-2019
   Patrick Roberts,17,eng ENG,AM,21-264,33,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,5,0,11,12,91.7,2,13,1,5,4,10,2018-2019
Pere Pons,8,es ESP,CM,25-249,90,0,0,0,0,1,0,0,0,39,3,3,2,0.6,0.6,0.0,2,0,20,30,66.7,3,20,1,0,0,10,2018-2019
Douglas Luiz,12,br BRA,CM,20-171,90,0,0,0,0,2,0,1,0,57,4,2,2,0.0,0.0,0.2,2,0,38,44,86.4,3,30,1,1,1,10,2018-2019
Aday,11,es ESP,WB,30-315,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,0,0,10,2018-2019
   Carles Planas,21,es ESP,WB,27-237,82,0,0,0,0,1,0,0,0,47,1,0,1,0.1,0.1,0.0,1,1,27,41,65.9,1,27,2,0,0,10,2018-2019
Pedro Porro,29,es ESP,WB,19-044,90,0,0,0,0,1,1,0,0,58,5,3,2,0.0,0.0,0.1,4,0,29,39,74.4,2,28,3,1,1,10,2018-2019
Juanpe,15,es ESP,CB,27-180,49,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,28,32,87.5,7,20,1,1,1,10,2018-2019
   Pedro Alcalá,5,es ESP,CB,29-222,41,0,0,0,0,0,0,0,0,22,0,2,1,0.0,0.0,0.0,0,0,13,13,100.0,1,6,0,0,0,10,2018-2019
Bernardo Espinosa,2,co COL,CB,29-108,90,0,0,0,0,1,0,0,0,54,0,1,1,0.2,0.2,0.0,0,0,36,40,90.0,1,21,0,0,0,10,2018-2019
Jonás Ramalho,4,es ESP,CB,25-139,90,0,0,0,0,0,0,0,0,49,0,1,0,0.0,0.0,0.0,1,0,36,42,85.7,5,31,0,0,0,10,2018-2019
Yassine Bounou,13,ma MAR,GK,27-205,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,0,23,0,0,0,10,2018-2019
Anthony Lozano,19,hn HON,FW,25-185,87,0,0,0,0,3,1,0,1,26,1,0,0,0.2,0.2,0.0,3,1,7,12,58.3,1,18,0,0,0,10,2018-2019
Borja García,10,es ESP,AM,27-359,90,0,1,0,0,2,1,0,0,58,0,4,0,0.1,0.1,0.6,6,1,32,46,69.6,7,41,2,6,5,10,2018-2019
Portu,9,es ESP,AM,26-159,57,2,0,1,1,2,2,0,0,17,3,0,0,1.3,0.5,0.6,2,1,5,7,71.4,1,12,2,1,1,10,2018-2019
   Patrick Roberts,17,eng ENG,AM,21-264,33,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,5,0,11,12,91.7,2,13,1,5,4,10,2018-2019
Pere Pons,8,es ESP,CM,25-249,90,0,0,0,0,1,0,0,0,39,3,3,2,0.6,0.6,0.0,2,0,20,30,66.7,3,20,1,0,0,10,2018-2019
Douglas Luiz,12,br BRA,CM,20-171,90,0,0,0,0,2,0,1,0,57,4,2,2,0.0,0.0,0.2,2,0,38,44,86.4,3,30,1,1,1,10,2018-2019
Aday,11,es ESP,WB,30-315,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,0,0,10,2018-2019
   Carles Planas,21,es ESP,WB,27-237,82,0,0,0,0,1,0,0,0,47,1,0,1,0.1,0.1,0.0,1,1,27,41,65.9,1,27,2,0,0,10,2018-2019
Pedro Porro,29,es ESP,WB,19-044,90,0,0,0,0,1,1,0,0,58,5,3,2,0.0,0.0,0.1,4,0,29,39,74.4,2,28,3,1,1,10,2018-2019
Juanpe,15,es ESP,CB,27-180,49,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,28,32,87.5,7,20,1,1,1,10,2018-2019
   Pedro Alcalá,5,es ESP,CB,29-222,41,0,0,0,0,0,0,0,0,22,0,2,1,0.0,0.0,0.0,0,0,13,13,100.0,1,6,0,0,0,10,2018-2019
Bernardo Espinosa,2,co COL,CB,29-108,90,0,0,0,0,1,0,0,0,54,0,1,1,0.2,0.2,0.0,0,0,36,40,90.0,1,21,0,0,0,10,2018-2019
Jonás Ramalho,4,es ESP,CB,25-139,90,0,0,0,0,0,0,0,0,49,0,1,0,0.0,0.0,0.0,1,0,36,42,85.7,5,31,0,0,0,10,2018-2019
Yassine Bounou,13,ma MAR,GK,27-205,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,0,23,0,0,0,10,2018-2019
Aritz Aduriz,20,es ESP,FW,37-258,68,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,9,15,60.0,0,10,0,0,0,10,2018-2019
   Iñaki Williams,9,gh GHA,FW,24-134,22,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.2,2,0,2,3,66.7,1,4,1,1,1,10,2018-2019
Raúl García,22,es ESP,LM,32-108,90,0,0,0,0,4,1,0,0,44,2,3,4,0.2,0.2,0.2,4,0,13,24,54.2,2,21,2,0,0,10,2018-2019
Mikel Rico,17,es ESP,CM,33-357,78,0,0,0,0,2,0,0,0,38,1,0,3,0.2,0.2,0.0,1,0,24,29,82.8,3,18,0,0,0,10,2018-2019
   Iker Muniain,10,es ESP,CM,25-312,12,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,8,8,100.0,1,5,1,0,0,10,2018-2019
Mikel San José,6,es ESP,CM,29-150,90,0,0,0,0,1,0,0,0,40,2,0,0,0.0,0.0,0.0,2,0,26,33,78.8,4,21,0,1,1,10,2018-2019
Markel Susaeta,14,es ESP,RM,30-317,88,0,0,0,0,0,0,0,0,48,1,1,1,0.0,0.0,0.2,7,0,26,38,68.4,3,19,2,4,1,10,2018-2019
   Unai López,23,es ESP,RM,22-362,2,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,1,0,0,0,10,2018-2019
Dani García,16,es ESP,DM,28-156,90,0,0,0,0,0,0,0,0,55,3,2,0,0.0,0.0,0.0,0,0,43,50,86.0,4,28,0,0,0,10,2018-2019
Yuri Berchiche,12,es ESP,LB,28-259,90,0,0,0,0,0,0,1,0,60,0,2,0,0.0,0.0,0.0,3,0,43,52,82.7,9,32,7,3,2,10,2018-2019
Iñigo Martínez,4,es ESP,CB,27-163,90,0,0,0,0,1,0,0,0,55,1,1,1,0.1,0.1,0.0,0,0,40,51,78.4,3,26,2,0,0,10,2018-2019
Yeray Álvarez,5,es ESP,CB,23-276,90,0,0,0,0,1,0,0,0,72,2,2,0,0.1,0.1,0.0,0,0,47,63,74.6,5,37,3,0,0,10,2018-2019
Ander Capa,21,es ESP,RB,26-261,90,0,0,0,0,2,1,1,0,64,1,0,1,0.1,0.1,0.0,3,0,39,56,69.6,2,34,3,3,1,10,2018-2019
Iago Herrerín,13,es ESP,GK,30-275,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,16,27,59.3,0,13,0,0,0,10,2018-2019
