player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,23-340,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,5,2018-2019
Álvaro García,18,es ESP,LM,25-330,56,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,5,2018-2019
   Adri Embarba,11,es ESP,"RM,LM",26-138,34,1,0,1,0,0,0,0,,0,1,0,1,1,2,0,0,5,2018-2019
Giannelli Imbula,12,cd COD,"CM,DM",26-010,90,2,1,0,2,0,0,0,,0,1,1,0,0,2,0,0,5,2018-2019
Óscar Trejo,8,ar ARG,CM,30-149,69,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,5,2018-2019
   Álex Alegría,15,es ESP,"FW,CM",25-347,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Gaël Kakuta,10,cd COD,"RM,LM",27-093,90,1,1,0,0,1,0,0,,0,1,0,1,1,2,1,0,5,2018-2019
Gorka Elustondo,6,es ESP,"CB,DM",31-188,72,1,1,0,1,0,1,2,50.0,1,3,0,3,1,2,5,0,5,2018-2019
   Emiliano Velázquez,20,uy URU,CB,24-145,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,5,2018-2019
Álex Moreno,7,es ESP,LB,25-106,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,5,2018-2019
Jordi Amat,16,id IDN,CB,26-185,90,2,1,2,0,0,0,1,0.0,1,1,0,1,4,6,4,0,5,2018-2019
Abdoulaye Ba,21,sn SEN,CB,27-264,34,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,5,2018-2019
Luis Advíncula,17,pe PER,RB,28-204,90,3,2,3,0,0,1,2,50.0,1,1,0,1,0,3,2,0,5,2018-2019
Alberto García,1,es ESP,GK,33-225,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
John Guidetti,10,se SWE,FW,26-160,63,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,5,2018-2019
   Rubén Sobrino,7,es ESP,FW,26-113,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Jonathan Calleri,12,ar ARG,FW,24-364,90,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,3,0,5,2018-2019
Jony,23,es ESP,LM,27-075,78,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,5,2018-2019
   Burgui,14,es ESP,LM,24-328,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Wakaso,22,gh GHA,CM,28-059,90,3,3,2,1,0,1,4,25.0,3,1,0,1,2,5,0,0,5,2018-2019
Darko Brašanac,20,rs SRB,CM,26-222,90,5,3,2,2,1,2,3,66.7,1,0,0,0,0,5,1,0,5,2018-2019
Ibai Gómez,11,es ESP,RM,28-315,90,3,3,2,0,1,3,3,100.0,0,0,0,0,1,4,1,0,5,2018-2019
Rubén Duarte,3,es ESP,LB,22-339,81,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0,5,2018-2019
   Martin Agirregabiria,21,es ESP,LB,22-135,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,5,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-139,90,2,2,2,0,0,2,2,100.0,0,1,1,0,0,2,3,0,5,2018-2019
Víctor Laguardia,5,es ESP,CB,28-321,90,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,6,0,5,2018-2019
Ximo Navarro,15,es ESP,RB,28-242,90,3,1,2,1,0,2,4,50.0,2,0,0,0,3,6,6,0,5,2018-2019
Fernando Pacheco,1,es ESP,GK,26-127,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Kiké,17,es ESP,FW,28-301,72,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0,5,2018-2019
   Joan Jordán,24,es ESP,FW,24-078,18,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,5,2018-2019
Sergi Enrich,9,es ESP,FW,28-208,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,5,2018-2019
Pablo de Blasis,16,ar ARG,LM,30-230,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Papakouli Diop,8,sn SEN,CM,32-187,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,5,0,5,2018-2019
Gonzalo Escalante,5,ar ARG,CM,25-179,90,3,2,0,3,0,0,1,0.0,1,1,0,1,1,4,0,0,5,2018-2019
Pablo Hervías,18,es ESP,RM,25-198,66,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,5,2018-2019
   Fabián Orellana,14,cl CHI,RM,32-238,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
José Ángel,15,es ESP,LB,29-017,88,4,4,4,0,0,2,2,100.0,0,0,0,0,1,5,2,0,5,2018-2019
   Anaitz Arbilla,23,es ESP,LB,31-130,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Iván Ramis,4,es ESP,CB,33-332,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,5,2018-2019
Paulo Oliveira,12,pt POR,CB,26-257,90,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,4,0,5,2018-2019
Rubén Peña,11,es ESP,RB,27-066,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0,5,2018-2019
Marko Dmitrović,1,rs SRB,GK,26-241,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Guido Carrillo,9,ar ARG,FW,27-120,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,5,2018-2019
Michael Santos,20,uy URU,FW,25-193,62,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,5,2018-2019
   Youssef En-Nesyri,26,ma MAR,FW,21-113,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5,2018-2019
Diego Rolán,4,uy URU,LM,25-182,75,3,2,2,1,0,0,3,0.0,3,0,0,0,0,3,1,0,5,2018-2019
   Óscar Rodríguez Arnaiz,27,es ESP,LM,20-086,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2018-2019
Gerard Gumbau,6,es ESP,CM,23-278,90,2,2,1,1,0,1,3,33.3,2,1,0,1,4,6,0,0,5,2018-2019
Rubén Pérez,21,es ESP,CM,29-149,90,4,2,0,3,1,0,2,0.0,2,1,1,0,1,5,1,0,5,2018-2019
Juanfran,2,es ESP,RM,30-011,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,5,2018-2019
   Nabil El Zhar,10,ma MAR,RM,32-026,34,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,5,2018-2019
Raúl García,14,es ESP,LB,29-145,90,3,3,2,1,0,3,4,75.0,1,0,0,0,0,3,6,0,5,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-006,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,8,0,5,2018-2019
Unai Bustinza,3,es ESP,CB,26-232,90,4,2,3,1,0,2,2,100.0,0,2,0,2,3,7,5,0,5,2018-2019
Allan Nyom,12,cm CMR,RB,30-135,90,1,1,0,0,1,0,0,,0,0,0,0,1,2,4,0,5,2018-2019
Iván Cuéllar,1,es ESP,GK,34-118,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,5,2018-2019
Maxi Gómez,9,uy URU,FW,22-039,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,5,2018-2019
Iago Aspas,10,es ESP,FW,31-052,90,1,0,1,0,0,0,0,,0,2,0,2,0,1,1,0,5,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-005,68,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,1,0,5,2018-2019
