player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Munir El Haddadi,19,ma MAR,FW,23-244,90,30,0,3,14,13,2,30,4,2,50.0,2,50.0,19,122,43,3,1,0,0,2,23,6,36,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-264,90,37,0,0,13,24,4,37,4,4,100.0,0,0.0,24,139,77,3,5,0,1,2,25,4,36,2018-2019
Quincy Promes,21,nl NED,LM,27-119,45,22,0,7,7,8,0,22,1,1,100.0,0,0.0,11,101,71,3,2,0,0,0,13,4,36,2018-2019
   Franco Vázquez,22,ar ARG,AM,30-070,45,24,0,1,12,12,0,24,1,1,100.0,0,0.0,17,120,38,0,0,0,1,3,18,3,36,2018-2019
Marko Rog,20,hr CRO,"CM,DM",23-288,69,53,2,10,35,9,1,53,4,3,75.0,1,25.0,28,233,137,2,2,0,1,0,34,0,36,2018-2019
   Bryan Gil,41,es ESP,LM,18-081,21,8,2,4,1,3,0,8,0,0,,0,,7,40,12,0,1,0,1,1,7,1,36,2018-2019
Roque Mesa,7,es ESP,CM,29-330,37,33,0,8,21,6,0,33,0,0,,0,,20,135,84,2,2,0,0,1,23,0,36,2018-2019
   Maxime Gonalons,15,fr FRA,"DM,CM",30-054,53,46,4,14,26,7,1,46,1,1,100.0,0,0.0,29,227,149,3,5,0,1,0,28,0,36,2018-2019
Pablo Sarabia,17,es ESP,"RM,AM",26-357,90,75,0,6,27,42,5,75,7,5,71.4,2,28.6,46,324,151,4,3,1,2,2,56,7,36,2018-2019
Sergio Escudero,18,es ESP,LB,29-243,90,79,3,22,43,15,0,79,0,0,,0,,46,226,156,2,2,0,1,0,51,3,36,2018-2019
Sergi Gómez,3,es ESP,CB,27-036,90,68,7,44,22,2,1,68,0,0,,0,,38,203,104,0,0,0,0,0,43,0,36,2018-2019
Gabriel Mercado,25,ar ARG,CB,32-046,90,63,1,30,32,1,0,63,0,0,,0,,34,139,86,0,1,0,0,0,35,1,36,2018-2019
Jesús Navas,16,es ESP,RB,33-163,90,92,3,15,36,43,0,92,4,4,100.0,0,0.0,55,410,245,10,6,0,0,2,60,15,36,2018-2019
Tomáš Vaclík,1,cz CZE,GK,30-035,90,26,25,26,0,0,0,26,0,0,,0,,12,45,38,0,0,0,0,0,9,0,36,2018-2019
Martin Braithwaite,25,dk DEN,FW,27-332,82,17,0,0,3,14,3,17,2,1,50.0,1,50.0,11,41,21,2,0,1,0,0,10,2,36,2018-2019
   José Arnaiz,16,es ESP,LM,24-018,8,3,1,1,2,0,0,3,0,0,,0,,2,21,0,0,0,0,1,0,1,0,36,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-336,85,33,1,3,17,14,6,33,3,1,33.3,2,66.7,19,80,30,1,0,2,2,2,26,6,36,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-343,5,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,36,2018-2019
Jonathan Silva,5,ar ARG,"LW,LB",24-308,90,45,4,13,24,10,0,45,1,0,0.0,1,100.0,22,86,62,1,2,0,1,1,17,1,36,2018-2019
Juanfran,2,es ESP,RW,30-234,75,33,2,11,8,14,2,33,0,0,,0,,20,39,14,0,0,0,1,1,21,7,36,2018-2019
   Allan Nyom,12,cm CMR,"RB,RW",30-358,15,3,0,0,1,2,0,3,0,0,,0,,3,4,1,0,0,0,0,0,2,0,36,2018-2019
