Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Guido Carrillo,9,ar ARG,FW,27-182,90,0,0,0,0,4,2,0,0,41,1,1,2,0.2,0.2,0.0,2,0,15,31,48.4,0,16,0,0,0,13,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-175,85,1,0,0,0,3,2,0,0,39,1,0,0,0.5,0.5,0.0,1,0,12,25,48.0,1,15,1,4,1,13,2018-2019
   Sabin Merino,18,es ESP,FW,26-323,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,2,0,0,0,13,2018-2019
Recio,8,es ESP,CM,27-316,38,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,17,20,85.0,2,11,1,0,0,13,2018-2019
   Mikel Vesga,23,es ESP,CM,25-186,52,0,0,0,0,1,0,0,0,28,1,1,0,0.0,0.0,0.0,2,0,16,17,94.1,1,15,0,0,0,13,2018-2019
Rubén Pérez,21,es ESP,CM,29-211,90,0,0,0,0,2,1,0,0,71,4,2,2,0.0,0.0,0.0,3,0,46,58,79.3,4,32,2,1,1,13,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,CM,20-148,83,0,0,0,0,1,1,1,0,48,1,0,0,0.0,0.0,0.1,3,0,30,35,85.7,5,25,2,2,0,13,2018-2019
   Javier Eraso,17,es ESP,CM,28-246,7,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.1,1,0,3,4,75.0,0,4,1,2,1,13,2018-2019
Jonathan Silva,5,ar ARG,LB,24-147,90,0,1,0,0,0,0,0,0,61,0,1,1,0.0,0.0,0.5,4,1,44,56,78.6,1,28,3,0,0,13,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-068,90,0,0,0,0,1,0,0,0,76,1,5,0,0.0,0.0,0.0,1,0,45,63,71.4,3,27,2,2,2,13,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-037,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,0,20,1,1,1,13,2018-2019
Rodrigo Tarín,28,es ESP,CB,22-141,90,0,0,0,0,0,0,0,0,32,0,2,0,0.0,0.0,0.0,1,0,13,25,52.0,1,11,1,1,1,13,2018-2019
Allan Nyom,12,cm CMR,RB,30-197,90,0,0,0,0,1,0,1,0,46,2,0,2,0.0,0.0,0.1,4,1,19,35,54.3,2,24,1,5,2,13,2018-2019
Andriy Lunin,29,ua UKR,GK,19-285,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,18,30,60.0,0,12,0,0,0,13,2018-2019
Guido Carrillo,9,ar ARG,FW,27-182,90,0,0,0,0,4,2,0,0,41,1,1,2,0.2,0.2,0.0,2,0,15,31,48.4,0,16,0,0,0,13,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-175,85,1,0,0,0,3,2,0,0,39,1,0,0,0.5,0.5,0.0,1,0,12,25,48.0,1,15,1,4,1,13,2018-2019
   Sabin Merino,18,es ESP,FW,26-323,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,2,0,0,0,13,2018-2019
Recio,8,es ESP,CM,27-316,38,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,17,20,85.0,2,11,1,0,0,13,2018-2019
   Mikel Vesga,23,es ESP,CM,25-186,52,0,0,0,0,1,0,0,0,28,1,1,0,0.0,0.0,0.0,2,0,16,17,94.1,1,15,0,0,0,13,2018-2019
Rubén Pérez,21,es ESP,CM,29-211,90,0,0,0,0,2,1,0,0,71,4,2,2,0.0,0.0,0.0,3,0,46,58,79.3,4,32,2,1,1,13,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,CM,20-148,83,0,0,0,0,1,1,1,0,48,1,0,0,0.0,0.0,0.1,3,0,30,35,85.7,5,25,2,2,0,13,2018-2019
   Javier Eraso,17,es ESP,CM,28-246,7,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.1,1,0,3,4,75.0,0,4,1,2,1,13,2018-2019
Jonathan Silva,5,ar ARG,LB,24-147,90,0,1,0,0,0,0,0,0,61,0,1,1,0.0,0.0,0.5,4,1,44,56,78.6,1,28,3,0,0,13,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-068,90,0,0,0,0,1,0,0,0,76,1,5,0,0.0,0.0,0.0,1,0,45,63,71.4,3,27,2,2,2,13,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-037,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,0,20,1,1,1,13,2018-2019
Rodrigo Tarín,28,es ESP,CB,22-141,90,0,0,0,0,0,0,0,0,32,0,2,0,0.0,0.0,0.0,1,0,13,25,52.0,1,11,1,1,1,13,2018-2019
Allan Nyom,12,cm CMR,RB,30-197,90,0,0,0,0,1,0,1,0,46,2,0,2,0.0,0.0,0.1,4,1,19,35,54.3,2,24,1,5,2,13,2018-2019
Andriy Lunin,29,ua UKR,GK,19-285,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,18,30,60.0,0,12,0,0,0,13,2018-2019
Sergi Enrich,9,es ESP,FW,28-271,73,1,1,0,0,2,1,0,0,37,2,0,0,0.4,0.4,0.8,1,0,19,28,67.9,0,15,0,1,1,13,2018-2019
   Charles,19,br BRA,FW,34-234,17,0,0,0,0,1,1,0,0,6,0,0,1,0.2,0.2,0.0,0,0,3,4,75.0,1,2,0,0,0,13,2018-2019
Kiké,17,es ESP,FW,28-364,87,1,0,0,0,6,3,0,0,34,0,2,1,1.5,1.5,0.0,1,0,14,24,58.3,0,19,1,1,1,13,2018-2019
   Pablo de Blasis,16,ar ARG,FW,30-293,3,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,3,0,0,0,13,2018-2019
Marc Cucurella,20,es ESP,LM,20-125,90,0,1,0,0,0,0,1,0,47,2,1,3,0.0,0.0,1.0,6,3,29,39,74.4,2,22,2,0,0,13,2018-2019
Gonzalo Escalante,5,ar ARG,CM,25-242,90,1,0,0,0,2,1,0,0,39,0,2,3,1.0,1.0,0.0,2,2,22,25,88.0,2,12,0,5,3,13,2018-2019
Joan Jordán,24,es ESP,"CM,RM",24-141,90,0,0,0,0,1,0,1,0,52,2,1,1,0.0,0.0,0.0,3,0,37,48,77.1,5,18,1,1,1,13,2018-2019
Fabián Orellana,14,cl CHI,RM,32-301,82,0,0,0,0,1,1,0,0,38,3,0,0,0.3,0.3,0.0,4,0,20,29,69.0,2,23,1,4,3,13,2018-2019
   Sergio Álvarez,6,es ESP,CM,26-305,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,1,0,0,0,13,2018-2019
José Ángel,15,es ESP,LB,29-080,90,0,0,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.3,4,0,32,47,68.1,6,22,2,0,0,13,2018-2019
Iván Ramis,4,es ESP,CB,34-030,90,0,0,0,0,0,0,0,0,45,0,3,2,0.0,0.0,0.0,0,0,23,36,63.9,2,19,0,0,0,13,2018-2019
Paulo Oliveira,12,pt POR,CB,26-320,90,0,0,0,0,0,0,0,0,27,2,0,2,0.0,0.0,0.0,0,0,12,24,50.0,1,7,0,0,0,13,2018-2019
Rubén Peña,11,es ESP,RB,27-129,90,0,0,0,0,1,0,0,0,62,4,1,0,0.0,0.0,0.3,2,0,32,49,65.3,7,24,1,1,1,13,2018-2019
Asier Riesgo,13,es ESP,GK,35-049,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,22,39,56.4,0,16,0,0,0,13,2018-2019
Sergi Enrich,9,es ESP,FW,28-271,73,1,1,0,0,2,1,0,0,37,2,0,0,0.4,0.4,0.8,1,0,19,28,67.9,0,15,0,1,1,13,2018-2019
   Charles,19,br BRA,FW,34-234,17,0,0,0,0,1,1,0,0,6,0,0,1,0.2,0.2,0.0,0,0,3,4,75.0,1,2,0,0,0,13,2018-2019
Kiké,17,es ESP,FW,28-364,87,1,0,0,0,6,3,0,0,34,0,2,1,1.5,1.5,0.0,1,0,14,24,58.3,0,19,1,1,1,13,2018-2019
   Pablo de Blasis,16,ar ARG,FW,30-293,3,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,3,0,0,0,13,2018-2019
Marc Cucurella,20,es ESP,LM,20-125,90,0,1,0,0,0,0,1,0,47,2,1,3,0.0,0.0,1.0,6,3,29,39,74.4,2,22,2,0,0,13,2018-2019
Gonzalo Escalante,5,ar ARG,CM,25-242,90,1,0,0,0,2,1,0,0,39,0,2,3,1.0,1.0,0.0,2,2,22,25,88.0,2,12,0,5,3,13,2018-2019
Joan Jordán,24,es ESP,"CM,RM",24-141,90,0,0,0,0,1,0,1,0,52,2,1,1,0.0,0.0,0.0,3,0,37,48,77.1,5,18,1,1,1,13,2018-2019
Fabián Orellana,14,cl CHI,RM,32-301,82,0,0,0,0,1,1,0,0,38,3,0,0,0.3,0.3,0.0,4,0,20,29,69.0,2,23,1,4,3,13,2018-2019
   Sergio Álvarez,6,es ESP,CM,26-305,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,1,0,0,0,13,2018-2019
José Ángel,15,es ESP,LB,29-080,90,0,0,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.3,4,0,32,47,68.1,6,22,2,0,0,13,2018-2019
Iván Ramis,4,es ESP,CB,34-030,90,0,0,0,0,0,0,0,0,45,0,3,2,0.0,0.0,0.0,0,0,23,36,63.9,2,19,0,0,0,13,2018-2019
Paulo Oliveira,12,pt POR,CB,26-320,90,0,0,0,0,0,0,0,0,27,2,0,2,0.0,0.0,0.0,0,0,12,24,50.0,1,7,0,0,0,13,2018-2019
Rubén Peña,11,es ESP,RB,27-129,90,0,0,0,0,1,0,0,0,62,4,1,0,0.0,0.0,0.3,2,0,32,49,65.3,7,24,1,1,1,13,2018-2019
Asier Riesgo,13,es ESP,GK,35-049,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,22,39,56.4,0,16,0,0,0,13,2018-2019
Santi Mina,22,es ESP,FW,22-352,66,2,0,0,0,3,2,0,0,21,3,1,0,0.7,0.7,0.1,1,0,11,13,84.6,1,13,1,1,1,13,2018-2019
   Kévin Gameiro,9,fr FRA,FW,31-199,24,1,0,0,0,1,1,0,0,5,1,0,0,0.9,0.9,0.0,1,1,3,3,100.0,0,1,1,0,0,13,2018-2019
Rodrigo,19,es ESP,FW,27-263,90,0,2,0,0,2,2,0,0,39,2,0,0,0.1,0.1,1.2,4,2,21,27,77.8,5,25,3,2,1,13,2018-2019
Gonçalo Guedes,7,pt POR,LM,21-360,71,0,0,0,0,1,1,0,0,42,2,0,3,0.1,0.1,0.0,5,1,24,32,75.0,4,31,5,4,4,13,2018-2019
   Ferrán Torres,20,es ESP,LM,18-268,19,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,9,1,0,0,13,2018-2019
Daniel Parejo,10,es ESP,CM,29-222,90,0,0,0,0,1,1,0,0,102,1,2,2,0.0,0.0,0.2,4,0,85,97,87.6,7,52,1,0,0,13,2018-2019
Francis Coquelin,17,fr FRA,CM,27-195,90,0,0,0,0,0,0,0,0,68,4,3,0,0.0,0.0,0.0,0,0,53,59,89.8,4,38,1,3,2,13,2018-2019
Carlos Soler,8,es ESP,RM,21-326,80,0,0,0,0,1,1,1,0,41,2,0,1,0.0,0.0,0.0,1,0,18,29,62.1,2,27,0,3,0,13,2018-2019
   Rúben Vezo,3,pt POR,"RB,RM",24-213,10,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,1,0,6,10,60.0,0,9,1,0,0,13,2018-2019
José Luis Gayà,14,es ESP,LB,23-183,90,0,0,0,0,1,0,0,0,74,3,1,5,0.0,0.0,0.2,2,0,48,60,80.0,2,38,1,1,0,13,2018-2019
Mouctar Diakhaby,12,gn GUI,CB,21-340,90,0,0,0,0,0,0,1,0,43,0,0,1,0.0,0.0,0.0,0,0,32,35,91.4,0,28,0,0,0,13,2018-2019
Gabriel Paulista,5,br BRA,CB,27-363,90,0,0,0,0,1,1,0,0,66,0,6,1,0.1,0.1,0.0,1,1,45,50,90.0,4,38,0,1,0,13,2018-2019
Daniel Wass,18,dk DEN,"RB,RM",29-177,90,0,0,0,0,2,1,0,0,73,5,1,1,0.1,0.1,0.0,0,0,44,61,72.1,6,34,2,2,2,13,2018-2019
Neto,13,br BRA,GK,29-128,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,11,21,52.4,0,11,0,0,0,13,2018-2019
Santi Mina,22,es ESP,FW,22-352,66,2,0,0,0,3,2,0,0,21,3,1,0,0.7,0.7,0.1,1,0,11,13,84.6,1,13,1,1,1,13,2018-2019
   Kévin Gameiro,9,fr FRA,FW,31-199,24,1,0,0,0,1,1,0,0,5,1,0,0,0.9,0.9,0.0,1,1,3,3,100.0,0,1,1,0,0,13,2018-2019
Rodrigo,19,es ESP,FW,27-263,90,0,2,0,0,2,2,0,0,39,2,0,0,0.1,0.1,1.2,4,2,21,27,77.8,5,25,3,2,1,13,2018-2019
Gonçalo Guedes,7,pt POR,LM,21-360,71,0,0,0,0,1,1,0,0,42,2,0,3,0.1,0.1,0.0,5,1,24,32,75.0,4,31,5,4,4,13,2018-2019
   Ferrán Torres,20,es ESP,LM,18-268,19,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,9,1,0,0,13,2018-2019
Daniel Parejo,10,es ESP,CM,29-222,90,0,0,0,0,1,1,0,0,102,1,2,2,0.0,0.0,0.2,4,0,85,97,87.6,7,52,1,0,0,13,2018-2019
Francis Coquelin,17,fr FRA,CM,27-195,90,0,0,0,0,0,0,0,0,68,4,3,0,0.0,0.0,0.0,0,0,53,59,89.8,4,38,1,3,2,13,2018-2019
Carlos Soler,8,es ESP,RM,21-326,80,0,0,0,0,1,1,1,0,41,2,0,1,0.0,0.0,0.0,1,0,18,29,62.1,2,27,0,3,0,13,2018-2019
   Rúben Vezo,3,pt POR,"RB,RM",24-213,10,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,1,0,6,10,60.0,0,9,1,0,0,13,2018-2019
José Luis Gayà,14,es ESP,LB,23-183,90,0,0,0,0,1,0,0,0,74,3,1,5,0.0,0.0,0.2,2,0,48,60,80.0,2,38,1,1,0,13,2018-2019
Mouctar Diakhaby,12,gn GUI,CB,21-340,90,0,0,0,0,0,0,1,0,43,0,0,1,0.0,0.0,0.0,0,0,32,35,91.4,0,28,0,0,0,13,2018-2019
Gabriel Paulista,5,br BRA,CB,27-363,90,0,0,0,0,1,1,0,0,66,0,6,1,0.1,0.1,0.0,1,1,45,50,90.0,4,38,0,1,0,13,2018-2019
Daniel Wass,18,dk DEN,"RB,RM",29-177,90,0,0,0,0,2,1,0,0,73,5,1,1,0.1,0.1,0.0,0,0,44,61,72.1,6,34,2,2,2,13,2018-2019
Neto,13,br BRA,GK,29-128,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,11,21,52.4,0,11,0,0,0,13,2018-2019
Cucho,9,co COL,FW,19-218,90,0,1,0,0,5,1,0,0,48,1,2,1,0.2,0.2,0.8,8,1,27,34,79.4,5,30,4,2,2,13,2018-2019
David Ferreiro,7,es ESP,LW,30-237,87,0,1,0,0,4,2,0,0,45,1,0,1,0.4,0.4,0.5,8,1,23,34,67.6,1,25,7,0,0,13,2018-2019
   Serdar Gürler,21,tr TUR,LW,27-071,3,0,0,0,0,1,1,0,0,4,0,0,0,0.4,0.4,0.0,1,0,2,2,100.0,1,3,0,0,0,13,2018-2019
Álex Gallar,11,es ESP,RW,26-250,79,0,0,0,0,6,3,0,0,45,1,0,1,0.3,0.3,0.5,9,0,25,35,71.4,4,28,1,0,0,13,2018-2019
   Ezequiel Ávila,19,ar ARG,RW,24-291,10,0,0,0,0,2,0,2,1,9,0,0,0,0.1,0.1,0.0,0,0,1,6,16.7,0,5,0,0,0,13,2018-2019
Cristian Rivera,17,es ESP,AM,21-138,70,1,0,0,0,2,2,0,0,40,2,0,0,0.7,0.7,0.2,5,0,22,31,71.0,3,25,5,1,1,13,2018-2019
   Lluís Sastre,22,es ESP,AM,32-243,20,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,6,0,0,0,13,2018-2019
Moi Gómez,6,es ESP,DM,24-154,90,0,0,0,0,3,2,0,0,51,2,1,0,0.1,0.1,0.1,6,0,36,40,90.0,11,30,0,3,1,13,2018-2019
Damián Musto,23,ar ARG,DM,31-168,90,0,0,0,0,1,0,0,0,55,4,1,2,0.0,0.0,0.0,1,0,37,46,80.4,5,14,0,0,0,13,2018-2019
Carlos Akapo,15,gq EQG,LB,25-257,90,0,0,0,0,4,0,0,0,64,6,4,1,0.1,0.1,0.1,6,2,30,43,69.8,3,21,7,1,1,13,2018-2019
Xabier Etxeita,3,es ESP,CB,31-024,90,1,0,0,0,4,1,0,0,33,1,1,0,0.5,0.5,0.0,3,0,19,23,82.6,0,11,1,0,0,13,2018-2019
Jorge Pulido,14,es ESP,CB,27-230,90,0,0,0,0,0,0,1,0,39,3,1,0,0.0,0.0,0.0,0,0,27,33,81.8,3,15,0,0,0,13,2018-2019
Jorge Miramón,24,es ESP,RB,29-175,90,0,0,0,0,0,0,0,0,72,2,2,1,0.0,0.0,0.2,6,0,53,66,80.3,10,32,6,1,1,13,2018-2019
Aleksandar Jovanović,25,rs SRB,GK,25-353,90,0,0,0,0,0,0,1,0,24,0,0,0,0.0,0.0,0.0,0,0,8,23,34.8,0,9,0,0,0,13,2018-2019
Cucho,9,co COL,FW,19-218,90,0,1,0,0,5,1,0,0,48,1,2,1,0.2,0.2,0.8,8,1,27,34,79.4,5,30,4,2,2,13,2018-2019
David Ferreiro,7,es ESP,LW,30-237,87,0,1,0,0,4,2,0,0,45,1,0,1,0.4,0.4,0.5,8,1,23,34,67.6,1,25,7,0,0,13,2018-2019
   Serdar Gürler,21,tr TUR,LW,27-071,3,0,0,0,0,1,1,0,0,4,0,0,0,0.4,0.4,0.0,1,0,2,2,100.0,1,3,0,0,0,13,2018-2019
Álex Gallar,11,es ESP,RW,26-250,79,0,0,0,0,6,3,0,0,45,1,0,1,0.3,0.3,0.5,9,0,25,35,71.4,4,28,1,0,0,13,2018-2019
   Ezequiel Ávila,19,ar ARG,RW,24-291,10,0,0,0,0,2,0,2,1,9,0,0,0,0.1,0.1,0.0,0,0,1,6,16.7,0,5,0,0,0,13,2018-2019
Cristian Rivera,17,es ESP,AM,21-138,70,1,0,0,0,2,2,0,0,40,2,0,0,0.7,0.7,0.2,5,0,22,31,71.0,3,25,5,1,1,13,2018-2019
   Lluís Sastre,22,es ESP,AM,32-243,20,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,6,0,0,0,13,2018-2019
Moi Gómez,6,es ESP,DM,24-154,90,0,0,0,0,3,2,0,0,51,2,1,0,0.1,0.1,0.1,6,0,36,40,90.0,11,30,0,3,1,13,2018-2019
Damián Musto,23,ar ARG,DM,31-168,90,0,0,0,0,1,0,0,0,55,4,1,2,0.0,0.0,0.0,1,0,37,46,80.4,5,14,0,0,0,13,2018-2019
Carlos Akapo,15,gq EQG,LB,25-257,90,0,0,0,0,4,0,0,0,64,6,4,1,0.1,0.1,0.1,6,2,30,43,69.8,3,21,7,1,1,13,2018-2019
Xabier Etxeita,3,es ESP,CB,31-024,90,1,0,0,0,4,1,0,0,33,1,1,0,0.5,0.5,0.0,3,0,19,23,82.6,0,11,1,0,0,13,2018-2019
Jorge Pulido,14,es ESP,CB,27-230,90,0,0,0,0,0,0,1,0,39,3,1,0,0.0,0.0,0.0,0,0,27,33,81.8,3,15,0,0,0,13,2018-2019
Jorge Miramón,24,es ESP,RB,29-175,90,0,0,0,0,0,0,0,0,72,2,2,1,0.0,0.0,0.2,6,0,53,66,80.3,10,32,6,1,1,13,2018-2019
Aleksandar Jovanović,25,rs SRB,GK,25-353,90,0,0,0,0,0,0,1,0,24,0,0,0,0.0,0.0,0.0,0,0,8,23,34.8,0,9,0,0,0,13,2018-2019
Diego Costa,19,es ESP,FW,30-048,79,1,0,0,0,1,1,1,0,22,2,0,1,0.1,0.1,0.0,0,0,7,13,53.8,0,10,0,1,0,13,2018-2019
   Ángel Correa,10,ar ARG,FW,23-260,11,0,0,0,0,0,0,0,0,9,0,0,2,0.0,0.0,0.0,1,0,3,4,75.0,1,4,1,1,0,13,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-248,90,0,1,0,0,1,0,1,0,45,3,0,1,0.1,0.1,0.1,2,1,25,35,71.4,2,25,4,1,1,13,2018-2019
Thomas Lemar,11,fr FRA,LM,23-012,63,0,0,0,0,1,0,0,0,34,1,3,0,0.0,0.0,0.0,0,0,20,26,76.9,1,23,1,2,1,13,2018-2019
   Vitolo,23,es ESP,LM,29-022,27,0,0,0,0,0,0,0,0,17,0,2,0,0.0,0.0,0.0,1,1,7,10,70.0,0,10,0,1,0,13,2018-2019
Saúl Ñíguez,8,es ESP,CM,24-003,90,0,0,0,0,0,0,0,0,33,0,1,5,0.0,0.0,0.0,0,0,17,18,94.4,2,13,0,2,0,13,2018-2019
Rodri,14,es ESP,CM,22-155,90,0,0,0,0,0,0,1,0,64,5,1,1,0.0,0.0,0.0,1,0,42,49,85.7,4,36,0,0,0,13,2018-2019
