player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Diego Costa,19,es ESP,FW,29-343,90,15,23,65.2,185,55,7,9,77.8,7,9,77.8,0,1,0.0,0,0.1,0.0,1,1,0,0,2,4,2018-2019
Thomas Lemar,11,fr FRA,LM,22-307,58,22,29,75.9,318,117,12,12,100.0,5,9,55.6,3,4,75.0,0,0.5,0.4,3,0,0,0,0,4,2018-2019
   Ángel Correa,10,ar ARG,"RM,LM",23-190,32,4,10,40.0,58,8,3,4,75.0,1,3,33.3,0,1,0.0,0,0.0,0.1,0,0,1,1,1,4,2018-2019
Saúl Ñíguez,8,es ESP,CM,23-298,90,39,54,72.2,605,190,25,28,89.3,10,14,71.4,3,4,75.0,0,0.1,0.0,1,4,0,0,4,4,2018-2019
Koke,6,es ESP,"CM,RM",26-250,90,60,85,70.6,1005,427,23,27,85.2,22,29,75.9,8,20,40.0,0,0.3,0.7,5,7,4,1,8,4,2018-2019
Antoine Griezmann,7,fr FRA,"RM,FW,LM",27-178,90,33,44,75.0,498,113,19,21,90.5,11,19,57.9,2,2,100.0,1,0.1,0.1,2,1,3,0,5,4,2018-2019
Rodri,14,es ESP,"DM,CM",22-085,70,56,59,94.9,947,234,29,29,100.0,20,22,90.9,5,5,100.0,0,0.2,0.0,1,2,0,0,3,4,2018-2019
   Borja Garcés,32,es ESP,"FW,CM",19-040,20,2,4,50.0,22,9,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,4,2018-2019
Filipe Luís,3,br BRA,LB,33-037,90,56,72,77.8,784,318,35,36,97.2,17,26,65.4,2,6,33.3,0,0.4,0.3,2,0,2,0,7,4,2018-2019
Diego Godín,2,uy URU,CB,32-211,90,35,56,62.5,650,210,14,17,82.4,17,26,65.4,4,12,33.3,0,0.0,0.0,0,1,1,0,1,4,2018-2019
José María Giménez,24,uy URU,CB,23-238,90,48,60,80.0,1084,471,11,13,84.6,28,35,80.0,8,10,80.0,0,0.0,0.0,0,4,0,0,3,4,2018-2019
Juanfran,20,es ESP,RB,33-249,90,61,75,81.3,753,413,43,45,95.6,16,20,80.0,2,6,33.3,0,0.3,0.0,1,4,0,0,6,4,2018-2019
Jan Oblak,13,si SVN,GK,25-251,90,15,28,53.6,665,617,4,4,100.0,0,0,,11,24,45.8,0,0.0,0.0,0,1,0,0,0,4,2018-2019
Charles,19,br BRA,FW,34-164,56,8,10,80.0,128,3,4,5,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,0,4,2018-2019
