Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Matchweek,Season
Unai Bustinza,3,es ESP,CB,27-274,90,0,0,0,0,0,0,0,0,58.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,85.1,3.0,29.0,0.0,0.0,0.0,12,2019-2020
Roberto Rosales,16,ve VEN,RB,30-348,90,0,0,0,0,1,0,0,0,66.0,1.0,0,0.0,0.0,0.0,0.2,5.0,0.0,41.0,63.0,65.1,3.0,31.0,1.0,1.0,1.0,12,2019-2020
Iván Cuéllar,1,es ESP,GK,35-160,90,0,0,0,0,0,0,0,0,41.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,65.8,0.0,25.0,0.0,0.0,0.0,12,2019-2020
Guido Carrillo,18,ar ARG,FW,28-162,60,0,0,0,0,2,2,0,0,19.0,0.0,0,0.0,0.6,0.6,0.0,2.0,0.0,10.0,15.0,66.7,1.0,6.0,0.0,0.0,0.0,12,2019-2020
   Óscar Rodríguez Arnaiz,27,es ESP,"FW,LM",21-128,30,0,0,0,0,0,0,0,0,15.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,2.0,9.0,0.0,1.0,0.0,12,2019-2020
Martin Braithwaite,7,dk DEN,"LW,FW",28-151,90,0,0,0,0,1,0,1,0,32.0,0.0,0,1.0,0.1,0.1,0.5,2.0,0.0,17.0,29.0,58.6,3.0,22.0,3.0,4.0,3.0,12,2019-2020
Youssef En-Nesyri,26,ma MAR,RW,22-155,90,1,0,0,0,6,3,0,0,43.0,0.0,0,1.0,1.0,1.0,0.0,2.0,1.0,12.0,28.0,42.9,0.0,24.0,2.0,2.0,1.0,12,2019-2020
Recio,8,es ESP,LM,28-296,87,0,0,0,0,1,0,1,0,57.0,3.0,0,0.0,0.0,0.0,0.1,3.0,0.0,44.0,49.0,89.8,8.0,43.0,2.0,0.0,0.0,12,2019-2020
   José Arnaiz,10,es ESP,LW,24-202,3,0,0,0,0,0,0,1,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,4.0,0.0,1.0,0.0,12,2019-2020
Cristian Rivera,14,es ESP,CM,22-117,90,0,0,0,0,0,0,1,0,50.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,42.0,85.7,2.0,34.0,0.0,0.0,0.0,12,2019-2020
Roque Mesa,6,es ESP,RM,30-149,70,0,0,0,0,0,0,0,0,41.0,0.0,1,0.0,0.0,0.0,0.1,2.0,0.0,29.0,38.0,76.3,7.0,36.0,1.0,0.0,0.0,12,2019-2020
   Javier Eraso,17,es ESP,RM,29-226,20,0,0,0,0,0,0,0,0,7.0,1.0,0,0.0,0.0,0.0,0.1,1.0,0.0,5.0,6.0,83.3,0.0,5.0,0.0,0.0,0.0,12,2019-2020
Jonathan Silva,5,ar ARG,LB,25-127,90,0,0,0,0,0,0,1,0,66.0,4.0,0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,54.0,61.1,3.0,33.0,2.0,1.0,0.0,12,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-048,90,0,0,0,0,1,0,0,0,70.0,7.0,2,0.0,0.1,0.1,0.0,1.0,0.0,39.0,50.0,78.0,3.0,25.0,0.0,1.0,1.0,12,2019-2020
Unai Bustinza,3,es ESP,CB,27-274,90,0,0,0,0,0,0,0,0,58.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,85.1,3.0,29.0,0.0,0.0,0.0,12,2019-2020
Roberto Rosales,16,ve VEN,RB,30-348,90,0,0,0,0,1,0,0,0,66.0,1.0,0,0.0,0.0,0.0,0.2,5.0,0.0,41.0,63.0,65.1,3.0,31.0,1.0,1.0,1.0,12,2019-2020
Iván Cuéllar,1,es ESP,GK,35-160,90,0,0,0,0,0,0,0,0,41.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,65.8,0.0,25.0,0.0,0.0,0.0,12,2019-2020
Carlos Fernández,24,es ESP,FW,23-165,90,0,0,0,0,0,0,0,0,29.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,54.2,0.0,19.0,1.0,2.0,0.0,12,2019-2020
Álvaro Vadillo,7,es ESP,LW,25-052,83,1,0,0,0,2,2,0,0,47.0,1.0,2,0.0,0.1,0.1,0.0,0.0,0.0,22.0,38.0,57.9,3.0,25.0,3.0,4.0,1.0,12,2019-2020
   Quini,17,es ESP,RW,30-040,7,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,12,2019-2020
Antonio Puertas,10,es ESP,RW,27-255,58,0,0,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,100.0,1.0,8.0,0.0,0.0,0.0,12,2019-2020
   Darwin Machís,23,ve VEN,"RW,LW",26-269,32,0,0,0,0,1,0,0,0,11.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,5.0,1.0,1.0,0.0,12,2019-2020
Ramon Azeez,12,ng NGA,AM,26-326,90,0,0,0,0,1,0,0,0,23.0,2.0,0,0.0,0.0,0.0,0.1,2.0,0.0,11.0,17.0,64.7,2.0,7.0,0.0,1.0,0.0,12,2019-2020
Yangel Herrera,21,ve VEN,DM,21-293,90,0,0,0,0,1,1,0,0,41.0,1.0,1,2.0,0.0,0.0,0.0,2.0,1.0,19.0,30.0,63.3,0.0,18.0,0.0,0.0,0.0,12,2019-2020
Yan Brice Eteki,8,cm CMR,DM,22-069,69,0,0,0,0,0,0,0,0,23.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,1.0,10.0,2.0,1.0,0.0,12,2019-2020
   Fede Vico,14,es ESP,DM,25-122,21,0,0,0,0,0,0,0,0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,12,2019-2020
Carlos Neva,15,es ESP,LB,23-144,90,0,0,0,0,0,0,0,0,56.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,57.8,2.0,16.0,0.0,0.0,0.0,12,2019-2020
Germán Sánchez,6,es ESP,CB,32-326,90,0,0,0,0,0,0,0,0,45.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,3.0,13.0,0.0,0.0,0.0,12,2019-2020
Domingos Duarte,22,pt POR,CB,24-238,90,0,0,0,0,0,0,0,0,33.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,68.0,2.0,12.0,0.0,0.0,0.0,12,2019-2020
Víctor Díaz,16,es ESP,RB,31-144,90,0,0,0,0,0,0,0,0,62.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,55.1,1.0,22.0,0.0,1.0,0.0,12,2019-2020
Rui Silva,1,pt POR,GK,25-269,90,0,0,0,0,0,0,0,0,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,32.4,0.0,18.0,0.0,0.0,0.0,12,2019-2020
Carlos Fernández,24,es ESP,FW,23-165,90,0,0,0,0,0,0,0,0,29.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,54.2,0.0,19.0,1.0,2.0,0.0,12,2019-2020
Álvaro Vadillo,7,es ESP,LW,25-052,83,1,0,0,0,2,2,0,0,47.0,1.0,2,0.0,0.1,0.1,0.0,0.0,0.0,22.0,38.0,57.9,3.0,25.0,3.0,4.0,1.0,12,2019-2020
   Quini,17,es ESP,RW,30-040,7,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,12,2019-2020
Antonio Puertas,10,es ESP,RW,27-255,58,0,0,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,100.0,1.0,8.0,0.0,0.0,0.0,12,2019-2020
   Darwin Machís,23,ve VEN,"RW,LW",26-269,32,0,0,0,0,1,0,0,0,11.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,5.0,1.0,1.0,0.0,12,2019-2020
Ramon Azeez,12,ng NGA,AM,26-326,90,0,0,0,0,1,0,0,0,23.0,2.0,0,0.0,0.0,0.0,0.1,2.0,0.0,11.0,17.0,64.7,2.0,7.0,0.0,1.0,0.0,12,2019-2020
Yangel Herrera,21,ve VEN,DM,21-293,90,0,0,0,0,1,1,0,0,41.0,1.0,1,2.0,0.0,0.0,0.0,2.0,1.0,19.0,30.0,63.3,0.0,18.0,0.0,0.0,0.0,12,2019-2020
Yan Brice Eteki,8,cm CMR,DM,22-069,69,0,0,0,0,0,0,0,0,23.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,1.0,10.0,2.0,1.0,0.0,12,2019-2020
   Fede Vico,14,es ESP,DM,25-122,21,0,0,0,0,0,0,0,0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,12,2019-2020
Carlos Neva,15,es ESP,LB,23-144,90,0,0,0,0,0,0,0,0,56.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,57.8,2.0,16.0,0.0,0.0,0.0,12,2019-2020
Germán Sánchez,6,es ESP,CB,32-326,90,0,0,0,0,0,0,0,0,45.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,3.0,13.0,0.0,0.0,0.0,12,2019-2020
Domingos Duarte,22,pt POR,CB,24-238,90,0,0,0,0,0,0,0,0,33.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,68.0,2.0,12.0,0.0,0.0,0.0,12,2019-2020
Víctor Díaz,16,es ESP,RB,31-144,90,0,0,0,0,0,0,0,0,62.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,55.1,1.0,22.0,0.0,1.0,0.0,12,2019-2020
Rui Silva,1,pt POR,GK,25-269,90,0,0,0,0,0,0,0,0,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,32.4,0.0,18.0,0.0,0.0,0.0,12,2019-2020
Willian José,9,br BRA,FW,27-350,77,0,0,0,0,2,2,0,0,17.0,0.0,0,0.0,0.5,0.5,0.0,1.0,0.0,10.0,12.0,83.3,2.0,11.0,0.0,0.0,0.0,13,2019-2020
   Alexander Isak,19,se SWE,FW,20-048,13,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,0.0,0.0,0.0,13,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-201,90,0,0,0,0,1,0,0,0,55.0,2.0,1,1.0,0.1,0.1,0.0,3.0,0.0,22.0,42.0,52.4,3.0,36.0,0.0,1.0,0.0,13,2019-2020
Portu,7,es ESP,RW,27-171,90,0,0,0,0,0,0,0,0,20.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,7.0,16.0,43.8,0.0,20.0,1.0,0.0,0.0,13,2019-2020
Mikel Merino,8,es ESP,LM,23-139,90,1,0,0,0,2,2,1,0,66.0,3.0,2,2.0,0.2,0.2,0.0,1.0,0.0,40.0,52.0,76.9,8.0,45.0,1.0,1.0,1.0,13,2019-2020
Igor Zubeldia,5,es ESP,CM,22-223,90,0,0,0,0,2,0,0,0,65.0,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0,49.0,56.0,87.5,9.0,45.0,1.0,2.0,2.0,13,2019-2020
Adnan Januzaj,11,be BEL,RM,24-276,68,0,1,0,0,2,1,0,0,54.0,1.0,0,0.0,0.3,0.3,0.1,6.0,1.0,31.0,42.0,73.8,7.0,39.0,6.0,5.0,3.0,13,2019-2020
   Luca Sangalli,23,es ESP,RM,24-271,22,0,0,0,0,0,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,3.0,13.0,2.0,2.0,2.0,13,2019-2020
Nacho Monreal,20,es ESP,LB,33-255,90,0,0,0,0,1,0,1,0,76.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,57.0,65.0,87.7,4.0,46.0,3.0,0.0,0.0,13,2019-2020
Diego Llorente,3,es ESP,CB,26-084,90,0,0,0,0,0,0,0,0,99.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,76.0,90.0,84.4,5.0,72.0,1.0,0.0,0.0,13,2019-2020
Robin Le Normand,24,es ESP,CB,22-362,90,0,0,0,0,0,0,0,0,81.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,73.0,82.2,6.0,55.0,1.0,0.0,0.0,13,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-137,83,0,0,0,0,0,0,0,0,59.0,0.0,2,0.0,0.0,0.0,0.1,2.0,0.0,43.0,53.0,81.1,5.0,31.0,5.0,3.0,1.0,13,2019-2020
   Aritz Elustondo,6,es ESP,RB,25-225,7,0,0,0,0,0,0,0,0,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,3.0,0.0,0.0,0.0,13,2019-2020
Álex Remiro,1,es ESP,GK,24-229,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,72.2,0.0,19.0,0.0,0.0,0.0,13,2019-2020
Willian José,9,br BRA,FW,27-350,77,0,0,0,0,2,2,0,0,17.0,0.0,0,0.0,0.5,0.5,0.0,1.0,0.0,10.0,12.0,83.3,2.0,11.0,0.0,0.0,0.0,13,2019-2020
   Alexander Isak,19,se SWE,FW,20-048,13,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,0.0,0.0,0.0,13,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-201,90,0,0,0,0,1,0,0,0,55.0,2.0,1,1.0,0.1,0.1,0.0,3.0,0.0,22.0,42.0,52.4,3.0,36.0,0.0,1.0,0.0,13,2019-2020
Portu,7,es ESP,RW,27-171,90,0,0,0,0,0,0,0,0,20.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,7.0,16.0,43.8,0.0,20.0,1.0,0.0,0.0,13,2019-2020
Mikel Merino,8,es ESP,LM,23-139,90,1,0,0,0,2,2,1,0,66.0,3.0,2,2.0,0.2,0.2,0.0,1.0,0.0,40.0,52.0,76.9,8.0,45.0,1.0,1.0,1.0,13,2019-2020
Igor Zubeldia,5,es ESP,CM,22-223,90,0,0,0,0,2,0,0,0,65.0,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0,49.0,56.0,87.5,9.0,45.0,1.0,2.0,2.0,13,2019-2020
Adnan Januzaj,11,be BEL,RM,24-276,68,0,1,0,0,2,1,0,0,54.0,1.0,0,0.0,0.3,0.3,0.1,6.0,1.0,31.0,42.0,73.8,7.0,39.0,6.0,5.0,3.0,13,2019-2020
   Luca Sangalli,23,es ESP,RM,24-271,22,0,0,0,0,0,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,3.0,13.0,2.0,2.0,2.0,13,2019-2020
Nacho Monreal,20,es ESP,LB,33-255,90,0,0,0,0,1,0,1,0,76.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,57.0,65.0,87.7,4.0,46.0,3.0,0.0,0.0,13,2019-2020
Diego Llorente,3,es ESP,CB,26-084,90,0,0,0,0,0,0,0,0,99.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,76.0,90.0,84.4,5.0,72.0,1.0,0.0,0.0,13,2019-2020
Robin Le Normand,24,es ESP,CB,22-362,90,0,0,0,0,0,0,0,0,81.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,73.0,82.2,6.0,55.0,1.0,0.0,0.0,13,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-137,83,0,0,0,0,0,0,0,0,59.0,0.0,2,0.0,0.0,0.0,0.1,2.0,0.0,43.0,53.0,81.1,5.0,31.0,5.0,3.0,1.0,13,2019-2020
   Aritz Elustondo,6,es ESP,RB,25-225,7,0,0,0,0,0,0,0,0,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,3.0,0.0,0.0,0.0,13,2019-2020
Álex Remiro,1,es ESP,GK,24-229,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,72.2,0.0,19.0,0.0,0.0,0.0,13,2019-2020
Lucas Pérez,7,es ESP,FW,31-060,90,1,1,1,1,4,1,0,0,37.0,0.0,0,0.0,1.6,0.8,0.4,7.0,0.0,17.0,24.0,70.8,6.0,23.0,3.0,2.0,1.0,13,2019-2020
Joselu,9,es ESP,FW,29-227,76,1,0,0,0,2,1,0,0,43.0,1.0,0,1.0,0.3,0.3,0.1,1.0,0.0,14.0,26.0,53.8,6.0,19.0,0.0,1.0,0.0,13,2019-2020
   Pere Pons,20,es ESP,FW,26-262,14,0,0,0,0,0,0,0,0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,6.0,0.0,0.0,0.0,13,2019-2020
Luis Rioja,11,es ESP,LM,26-024,60,0,0,0,0,0,0,1,0,17.0,0.0,2,1.0,0.0,0.0,0.3,1.0,0.0,6.0,9.0,66.7,0.0,10.0,3.0,2.0,0.0,13,2019-2020
   Oliver Burke,24,sct SCO,LM,22-216,30,0,0,0,0,0,0,0,0,12.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,1.0,9.0,3.0,2.0,1.0,13,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-026,85,1,0,0,0,1,1,0,0,39.0,2.0,2,1.0,0.9,0.9,0.0,1.0,0.0,24.0,31.0,77.4,2.0,21.0,1.0,1.0,0.0,13,2019-2020
   Burgui,14,es ESP,CM,26-011,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13,2019-2020
Manu García,19,es ESP,CM,33-197,90,0,0,0,0,2,0,1,0,53.0,0.0,0,3.0,0.3,0.3,0.0,0.0,0.0,33.0,40.0,82.5,5.0,21.0,0.0,0.0,0.0,13,2019-2020
Aleix Vidal,18,es ESP,RM,30-080,90,0,0,0,0,1,1,0,0,43.0,0.0,1,0.0,0.1,0.1,0.3,6.0,1.0,30.0,36.0,83.3,4.0,28.0,0.0,3.0,0.0,13,2019-2020
Rubén Duarte,3,es ESP,LB,24-022,90,0,0,0,0,0,0,0,0,57.0,0.0,2,1.0,0.0,0.0,0.1,4.0,2.0,32.0,52.0,61.5,3.0,25.0,1.0,1.0,1.0,13,2019-2020
Víctor Laguardia,5,es ESP,CB,30-004,90,0,0,0,0,2,0,1,0,41.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,22.0,35.0,62.9,1.0,21.0,0.0,0.0,0.0,13,2019-2020
Ximo Navarro,23,es ESP,CB,29-290,90,0,0,0,0,0,0,0,0,35.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,58.6,0.0,12.0,0.0,0.0,0.0,13,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-183,90,0,0,0,0,1,0,0,0,67.0,3.0,1,0.0,0.0,0.0,0.0,3.0,1.0,39.0,59.0,66.1,4.0,31.0,4.0,3.0,2.0,13,2019-2020
Fernando Pacheco,1,es ESP,GK,27-175,90,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,65.5,0.0,16.0,0.0,0.0,0.0,13,2019-2020
Lucas Pérez,7,es ESP,FW,31-060,90,1,1,1,1,4,1,0,0,37.0,0.0,0,0.0,1.6,0.8,0.4,7.0,0.0,17.0,24.0,70.8,6.0,23.0,3.0,2.0,1.0,13,2019-2020
Joselu,9,es ESP,FW,29-227,76,1,0,0,0,2,1,0,0,43.0,1.0,0,1.0,0.3,0.3,0.1,1.0,0.0,14.0,26.0,53.8,6.0,19.0,0.0,1.0,0.0,13,2019-2020
   Pere Pons,20,es ESP,FW,26-262,14,0,0,0,0,0,0,0,0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,6.0,0.0,0.0,0.0,13,2019-2020
Luis Rioja,11,es ESP,LM,26-024,60,0,0,0,0,0,0,1,0,17.0,0.0,2,1.0,0.0,0.0,0.3,1.0,0.0,6.0,9.0,66.7,0.0,10.0,3.0,2.0,0.0,13,2019-2020
   Oliver Burke,24,sct SCO,LM,22-216,30,0,0,0,0,0,0,0,0,12.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,1.0,9.0,3.0,2.0,1.0,13,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-026,85,1,0,0,0,1,1,0,0,39.0,2.0,2,1.0,0.9,0.9,0.0,1.0,0.0,24.0,31.0,77.4,2.0,21.0,1.0,1.0,0.0,13,2019-2020
   Burgui,14,es ESP,CM,26-011,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13,2019-2020
Manu García,19,es ESP,CM,33-197,90,0,0,0,0,2,0,1,0,53.0,0.0,0,3.0,0.3,0.3,0.0,0.0,0.0,33.0,40.0,82.5,5.0,21.0,0.0,0.0,0.0,13,2019-2020
Aleix Vidal,18,es ESP,RM,30-080,90,0,0,0,0,1,1,0,0,43.0,0.0,1,0.0,0.1,0.1,0.3,6.0,1.0,30.0,36.0,83.3,4.0,28.0,0.0,3.0,0.0,13,2019-2020
Rubén Duarte,3,es ESP,LB,24-022,90,0,0,0,0,0,0,0,0,57.0,0.0,2,1.0,0.0,0.0,0.1,4.0,2.0,32.0,52.0,61.5,3.0,25.0,1.0,1.0,1.0,13,2019-2020
Víctor Laguardia,5,es ESP,CB,30-004,90,0,0,0,0,2,0,1,0,41.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,22.0,35.0,62.9,1.0,21.0,0.0,0.0,0.0,13,2019-2020
Ximo Navarro,23,es ESP,CB,29-290,90,0,0,0,0,0,0,0,0,35.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,58.6,0.0,12.0,0.0,0.0,0.0,13,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-183,90,0,0,0,0,1,0,0,0,67.0,3.0,1,0.0,0.0,0.0,0.0,3.0,1.0,39.0,59.0,66.1,4.0,31.0,4.0,3.0,2.0,13,2019-2020
Fernando Pacheco,1,es ESP,GK,27-175,90,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,65.5,0.0,16.0,0.0,0.0,0.0,13,2019-2020
Rodrigo,19,es ESP,FW,28-248,51,0,0,0,0,2,0,0,0,20.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,13.0,14.0,92.9,3.0,17.0,3.0,0.0,0.0,13,2019-2020
   Kévin Gameiro,9,fr FRA,FW,32-184,39,0,0,0,0,1,0,0,0,27.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,17.0,22.0,77.3,2.0,19.0,2.0,2.0,2.0,13,2019-2020
Maxi Gómez,22,uy URU,FW,23-087,90,0,0,0,0,1,1,0,0,22.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,15.0,40.0,2.0,11.0,3.0,0.0,0.0,13,2019-2020
Manu Vallejo,15,es ESP,LM,22-268,86,0,0,0,0,2,0,0,0,28.0,4.0,1,1.0,0.1,0.1,0.2,4.0,0.0,14.0,15.0,93.3,3.0,17.0,4.0,1.0,1.0,13,2019-2020
   Lee Kang-in,16,kr KOR,LM,18-263,4,0,0,0,0,0,0,0,0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019-2020
Geoffrey Kondogbia,6,cf CTA,CM,26-267,35,0,0,0,0,0,0,0,0,31.0,1.0,2,1.0,0.0,0.0,0.0,2.0,0.0,17.0,25.0,68.0,2.0,17.0,0.0,0.0,0.0,13,2019-2020
   Jaume Costa,3,es ESP,RB,31-236,55,0,0,0,0,0,0,0,0,34.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,2.0,22.0,0.0,0.0,0.0,13,2019-2020
Daniel Parejo,10,es ESP,CM,30-207,90,0,0,0,0,2,1,0,0,82.0,2.0,0,1.0,0.1,0.1,0.1,5.0,0.0,51.0,73.0,69.9,10.0,42.0,2.0,0.0,0.0,13,2019-2020
Ferrán Torres,20,es ESP,RM,19-253,90,1,0,0,0,1,1,0,0,48.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,67.6,4.0,26.0,4.0,5.0,1.0,13,2019-2020
José Luis Gayà,14,es ESP,LB,24-168,90,0,0,0,0,0,0,0,0,44.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,70.6,0.0,24.0,0.0,0.0,0.0,13,2019-2020
Gabriel Paulista,5,br BRA,CB,28-348,90,0,0,0,0,1,0,0,0,46.0,0.0,2,2.0,0.1,0.1,0.0,0.0,0.0,31.0,35.0,88.6,2.0,21.0,1.0,0.0,0.0,13,2019-2020
Ezequiel Garay,24,ar ARG,CB,33-030,90,0,0,0,0,1,0,0,0,55.0,0.0,1,1.0,0.1,0.1,0.0,0.0,0.0,45.0,52.0,86.5,1.0,38.0,0.0,0.0,0.0,13,2019-2020
Daniel Wass,18,dk DEN,"CM,RB",30-162,90,1,0,0,0,1,1,0,0,58.0,0.0,1,1.0,0.1,0.1,0.0,1.0,0.0,40.0,50.0,80.0,6.0,27.0,0.0,0.0,0.0,13,2019-2020
Jasper Cillessen,13,nl NED,GK,30-201,90,0,1,0,0,0,0,0,0,31.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,20.0,31.0,64.5,0.0,18.0,0.0,0.0,0.0,13,2019-2020
Rodrigo,19,es ESP,FW,28-248,51,0,0,0,0,2,0,0,0,20.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,13.0,14.0,92.9,3.0,17.0,3.0,0.0,0.0,13,2019-2020
   Kévin Gameiro,9,fr FRA,FW,32-184,39,0,0,0,0,1,0,0,0,27.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,17.0,22.0,77.3,2.0,19.0,2.0,2.0,2.0,13,2019-2020
Maxi Gómez,22,uy URU,FW,23-087,90,0,0,0,0,1,1,0,0,22.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,15.0,40.0,2.0,11.0,3.0,0.0,0.0,13,2019-2020
Manu Vallejo,15,es ESP,LM,22-268,86,0,0,0,0,2,0,0,0,28.0,4.0,1,1.0,0.1,0.1,0.2,4.0,0.0,14.0,15.0,93.3,3.0,17.0,4.0,1.0,1.0,13,2019-2020
   Lee Kang-in,16,kr KOR,LM,18-263,4,0,0,0,0,0,0,0,0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019-2020
