Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Matchweek,Season
Vedat Muriqi,7,xk KVX,FW,29-132,90,0,0,0,0,2,0,0,0,36.0,0.0,0,0.0,0.1,0.1,0.1,3.0,0.0,14.0,21.0,66.7,0.0,15.0,2.0,0.0,0.0,4,2023-2024
Cyle Larin,17,ca CAN,FW,28-139,55,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,5.0,0.0,0.0,0.0,4,2023-2024
   Javier Llabrés,19,es ESP,FW,20-357,35,0,0,0,0,1,0,0,0,15.0,1.0,0,0.0,0.1,0.1,0.0,2.0,0.0,6.0,9.0,66.7,0.0,7.0,0.0,0.0,0.0,4,2023-2024
Sergi Darder,10,es ESP,CM,29-255,83,0,0,0,0,1,0,0,0,40.0,5.0,1,0.0,0.0,0.0,0.1,2.0,0.0,14.0,25.0,56.0,4.0,17.0,2.0,4.0,1.0,4,2023-2024
   Abdón Prats,9,es ESP,CM,30-270,7,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4,2023-2024
Samu Costa,12,pt POR,CM,22-280,90,0,0,0,0,0,0,0,0,43.0,3.0,2,4.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,75.9,2.0,16.0,0.0,1.0,1.0,4,2023-2024
Dani Rodríguez,14,es ESP,CM,35-089,68,0,0,0,0,1,0,0,0,26.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,62.5,1.0,13.0,1.0,3.0,2.0,4,2023-2024
   Manu Morlanes,8,es ESP,CM,24-234,22,0,0,0,0,1,0,0,0,14.0,1.0,0,1.0,0.0,0.0,0.1,2.0,0.0,6.0,10.0,60.0,1.0,4.0,1.0,0.0,0.0,4,2023-2024
Toni Lato,3,es ESP,LB,25-286,68,0,0,0,0,0,0,0,0,29.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,50.0,0.0,15.0,2.0,1.0,0.0,4,2023-2024
   Jaume Costa,11,es ESP,LB,35-169,22,0,0,0,0,0,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,54.5,1.0,4.0,0.0,0.0,0.0,4,2023-2024
Siebe Van Der Heyden,4,be BEL,CB,25-096,90,0,0,0,0,1,0,0,0,46.0,4.0,2,0.0,0.1,0.1,0.0,0.0,0.0,18.0,33.0,54.5,1.0,10.0,0.0,0.0,0.0,4,2023-2024
Martin Valjent,24,sk SVK,CB,27-266,90,0,0,0,0,0,0,0,0,42.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,66.7,0.0,8.0,0.0,0.0,0.0,4,2023-2024
Giovanni González,20,uy URU,CB,28-348,90,0,0,0,0,0,0,0,0,30.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,68.2,3.0,13.0,1.0,0.0,0.0,4,2023-2024
Pablo Maffeo,15,es ESP,RB,26-053,90,0,0,0,0,1,1,0,0,26.0,3.0,0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,21.0,76.2,2.0,15.0,1.0,2.0,1.0,4,2023-2024
Predrag Rajković,1,rs SRB,GK,27-307,90,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,20.0,0.0,10.0,0.0,0.0,0.0,4,2023-2024
Raúl,23,es ESP,FW,22-304,61,0,0,0,0,0,0,0,0,14.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,50.0,2.0,4.0,0.0,0.0,0.0,4,2023-2024
   Ante Budimir,17,hr CRO,FW,32-043,29,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,4,2023-2024
José Arnaiz,20,es ESP,LM,28-141,61,0,0,0,0,2,1,0,0,13.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,6.0,10.0,60.0,0.0,13.0,1.0,1.0,0.0,4,2023-2024
   Ezequiel Ávila,9,ar ARG,LM,29-209,29,1,0,0,0,3,1,0,0,22.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,11.0,16.0,68.8,0.0,10.0,1.0,0.0,0.0,4,2023-2024
Aimar Oroz,10,es ESP,CM,21-280,90,0,0,0,0,1,1,0,0,35.0,3.0,1,2.0,0.4,0.4,0.0,4.0,0.0,25.0,28.0,89.3,2.0,19.0,2.0,3.0,0.0,4,2023-2024
Pablo Ibáñez,19,es ESP,CM,24-348,71,0,0,0,0,1,0,0,0,22.0,1.0,1,1.0,0.1,0.1,0.0,0.0,0.0,11.0,14.0,78.6,4.0,5.0,1.0,2.0,0.0,4,2023-2024
   Jon Moncayola,7,es ESP,CM,25-113,19,0,0,0,0,0,0,0,0,18.0,0.0,2,0.0,0.0,0.0,0.0,3.0,1.0,12.0,16.0,75.0,1.0,7.0,0.0,0.0,0.0,4,2023-2024
Rubén García,14,es ESP,RM,30-051,60,0,0,0,0,0,0,0,0,37.0,3.0,0,0.0,0.0,0.0,0.1,3.0,0.0,20.0,29.0,69.0,3.0,10.0,0.0,2.0,1.0,4,2023-2024
   Kike Barja,11,es ESP,RM,26-155,30,0,0,0,0,1,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,0.0,8.0,3.0,2.0,0.0,4,2023-2024
Iker Muñoz,34,es ESP,DM,20-302,90,0,0,0,0,2,0,0,0,46.0,1.0,0,1.0,0.1,0.1,0.0,0.0,0.0,24.0,32.0,75.0,3.0,18.0,0.0,2.0,0.0,4,2023-2024
Juan Cruz Armada,3,es ESP,LB,31-037,90,0,0,0,0,0,0,0,0,40.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,35.0,57.1,2.0,16.0,0.0,0.0,0.0,4,2023-2024
Jorge Herrando,28,es ESP,CB,22-187,90,0,0,0,0,0,0,0,0,30.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,2.0,9.0,0.0,0.0,0.0,4,2023-2024
Catena,24,es ESP,CB,28-310,83,0,0,0,0,1,0,0,1,25.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,72.2,3.0,9.0,0.0,1.0,1.0,4,2023-2024
Jesús Areso,12,es ESP,RB,24-063,79,0,1,0,0,0,0,1,0,49.0,1.0,1,1.0,0.0,0.0,0.5,4.0,1.0,29.0,40.0,72.5,3.0,25.0,4.0,4.0,1.0,4,2023-2024
   Nacho Vidal,2,es ESP,RB,28-222,11,0,0,0,0,0,0,0,0,14.0,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,70.0,1.0,3.0,0.0,1.0,1.0,4,2023-2024
Aitor Fernández,13,es ESP,GK,32-123,90,0,0,0,0,0,0,0,0,29.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,27.0,55.6,0.0,15.0,0.0,0.0,0.0,4,2023-2024
Raúl,23,es ESP,FW,22-304,61,0,0,0,0,0,0,0,0,14.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,50.0,2.0,4.0,0.0,0.0,0.0,4,2023-2024
   Ante Budimir,17,hr CRO,FW,32-043,29,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,4,2023-2024
José Arnaiz,20,es ESP,LM,28-141,61,0,0,0,0,2,1,0,0,13.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,6.0,10.0,60.0,0.0,13.0,1.0,1.0,0.0,4,2023-2024
   Ezequiel Ávila,9,ar ARG,LM,29-209,29,1,0,0,0,3,1,0,0,22.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,11.0,16.0,68.8,0.0,10.0,1.0,0.0,0.0,4,2023-2024
Aimar Oroz,10,es ESP,CM,21-280,90,0,0,0,0,1,1,0,0,35.0,3.0,1,2.0,0.4,0.4,0.0,4.0,0.0,25.0,28.0,89.3,2.0,19.0,2.0,3.0,0.0,4,2023-2024
Pablo Ibáñez,19,es ESP,CM,24-348,71,0,0,0,0,1,0,0,0,22.0,1.0,1,1.0,0.1,0.1,0.0,0.0,0.0,11.0,14.0,78.6,4.0,5.0,1.0,2.0,0.0,4,2023-2024
   Jon Moncayola,7,es ESP,CM,25-113,19,0,0,0,0,0,0,0,0,18.0,0.0,2,0.0,0.0,0.0,0.0,3.0,1.0,12.0,16.0,75.0,1.0,7.0,0.0,0.0,0.0,4,2023-2024
Rubén García,14,es ESP,RM,30-051,60,0,0,0,0,0,0,0,0,37.0,3.0,0,0.0,0.0,0.0,0.1,3.0,0.0,20.0,29.0,69.0,3.0,10.0,0.0,2.0,1.0,4,2023-2024
   Kike Barja,11,es ESP,RM,26-155,30,0,0,0,0,1,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,0.0,8.0,3.0,2.0,0.0,4,2023-2024
Iker Muñoz,34,es ESP,DM,20-302,90,0,0,0,0,2,0,0,0,46.0,1.0,0,1.0,0.1,0.1,0.0,0.0,0.0,24.0,32.0,75.0,3.0,18.0,0.0,2.0,0.0,4,2023-2024
Juan Cruz Armada,3,es ESP,LB,31-037,90,0,0,0,0,0,0,0,0,40.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,35.0,57.1,2.0,16.0,0.0,0.0,0.0,4,2023-2024
Jorge Herrando,28,es ESP,CB,22-187,90,0,0,0,0,0,0,0,0,30.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,2.0,9.0,0.0,0.0,0.0,4,2023-2024
Catena,24,es ESP,CB,28-310,83,0,0,0,0,1,0,0,1,25.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,72.2,3.0,9.0,0.0,1.0,1.0,4,2023-2024
Jesús Areso,12,es ESP,RB,24-063,79,0,1,0,0,0,0,1,0,49.0,1.0,1,1.0,0.0,0.0,0.5,4.0,1.0,29.0,40.0,72.5,3.0,25.0,4.0,4.0,1.0,4,2023-2024
   Nacho Vidal,2,es ESP,RB,28-222,11,0,0,0,0,0,0,0,0,14.0,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,70.0,1.0,3.0,0.0,1.0,1.0,4,2023-2024
Aitor Fernández,13,es ESP,GK,32-123,90,0,0,0,0,0,0,0,0,29.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,27.0,55.6,0.0,15.0,0.0,0.0,0.0,4,2023-2024
Sergio Camello,34,es ESP,FW,22-217,76,0,0,0,0,2,1,0,0,25.0,0.0,0,0.0,0.2,0.2,0.1,3.0,0.0,12.0,17.0,70.6,2.0,18.0,1.0,4.0,3.0,5,2023-2024
   Raúl de Tomás,22,es ESP,FW,28-333,14,0,0,0,0,1,1,1,0,14.0,1.0,0,0.0,0.3,0.3,0.0,2.0,1.0,6.0,10.0,60.0,1.0,6.0,1.0,2.0,1.0,5,2023-2024
Álvaro García,18,es ESP,LW,30-323,87,0,1,0,0,2,0,0,0,42.0,4.0,2,0.0,0.1,0.1,0.7,10.0,3.0,22.0,32.0,68.8,3.0,21.0,1.0,1.0,1.0,5,2023-2024
   Bebé,10,cv CPV,LW,33-065,3,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,1.0,0.0,5,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-262,76,1,0,1,1,2,2,0,0,42.0,0.0,0,1.0,0.8,0.0,0.0,3.0,0.0,23.0,31.0,74.2,3.0,26.0,1.0,2.0,1.0,5,2023-2024
   Jorge de Frutos,19,es ESP,RW,26-207,14,1,0,0,0,3,2,0,0,6.0,0.0,0,0.0,0.8,0.8,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,5,2023-2024
Kike Pérez,14,es ESP,AM,26-213,64,0,0,0,0,4,2,0,0,29.0,1.0,0,1.0,0.3,0.3,0.0,3.0,0.0,12.0,18.0,66.7,2.0,18.0,1.0,2.0,1.0,5,2023-2024
   Pathé Ciss,21,sn SEN,DM,29-183,26,0,0,0,0,0,0,0,0,16.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,11.0,72.7,1.0,7.0,1.0,0.0,0.0,5,2023-2024
Unai López,17,es ESP,"DM,AM",27-320,86,0,0,0,0,1,0,0,0,60.0,0.0,0,3.0,0.0,0.0,0.3,2.0,0.0,44.0,52.0,84.6,4.0,33.0,1.0,3.0,3.0,5,2023-2024
   Óscar Trejo,8,ar ARG,AM,35-142,4,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,5,2023-2024
Óscar Valentín,23,es ESP,DM,29-026,90,0,0,0,0,2,1,0,0,49.0,1.0,1,2.0,0.1,0.1,0.0,2.0,0.0,31.0,41.0,75.6,7.0,22.0,0.0,2.0,2.0,5,2023-2024
Alfonso Espino,12,uy URU,LB,31-253,90,0,0,0,0,0,0,0,0,59.0,3.0,1,0.0,0.0,0.0,0.3,6.0,0.0,36.0,51.0,70.6,4.0,18.0,2.0,2.0,1.0,5,2023-2024
Florian Lejeune,24,fr FRA,CB,32-118,90,0,0,0,0,1,0,0,0,57.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,37.0,49.0,75.5,3.0,36.0,0.0,0.0,0.0,5,2023-2024
Aridane Hernández,5,es ESP,CB,34-176,90,0,0,0,0,0,0,1,0,48.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,38.0,86.8,2.0,25.0,0.0,0.0,0.0,5,2023-2024
Iván Balliu,20,al ALB,RB,31-257,90,0,0,0,0,1,1,0,0,51.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,42.0,69.0,3.0,17.0,1.0,1.0,0.0,5,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-264,90,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,58.8,0.0,16.0,0.0,0.0,0.0,5,2023-2024
Sergio Camello,34,es ESP,FW,22-217,76,0,0,0,0,2,1,0,0,25.0,0.0,0,0.0,0.2,0.2,0.1,3.0,0.0,12.0,17.0,70.6,2.0,18.0,1.0,4.0,3.0,5,2023-2024
   Raúl de Tomás,22,es ESP,FW,28-333,14,0,0,0,0,1,1,1,0,14.0,1.0,0,0.0,0.3,0.3,0.0,2.0,1.0,6.0,10.0,60.0,1.0,6.0,1.0,2.0,1.0,5,2023-2024
Álvaro García,18,es ESP,LW,30-323,87,0,1,0,0,2,0,0,0,42.0,4.0,2,0.0,0.1,0.1,0.7,10.0,3.0,22.0,32.0,68.8,3.0,21.0,1.0,1.0,1.0,5,2023-2024
   Bebé,10,cv CPV,LW,33-065,3,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,1.0,0.0,5,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-262,76,1,0,1,1,2,2,0,0,42.0,0.0,0,1.0,0.8,0.0,0.0,3.0,0.0,23.0,31.0,74.2,3.0,26.0,1.0,2.0,1.0,5,2023-2024
   Jorge de Frutos,19,es ESP,RW,26-207,14,1,0,0,0,3,2,0,0,6.0,0.0,0,0.0,0.8,0.8,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,5,2023-2024
Kike Pérez,14,es ESP,AM,26-213,64,0,0,0,0,4,2,0,0,29.0,1.0,0,1.0,0.3,0.3,0.0,3.0,0.0,12.0,18.0,66.7,2.0,18.0,1.0,2.0,1.0,5,2023-2024
   Pathé Ciss,21,sn SEN,DM,29-183,26,0,0,0,0,0,0,0,0,16.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,11.0,72.7,1.0,7.0,1.0,0.0,0.0,5,2023-2024
Unai López,17,es ESP,"DM,AM",27-320,86,0,0,0,0,1,0,0,0,60.0,0.0,0,3.0,0.0,0.0,0.3,2.0,0.0,44.0,52.0,84.6,4.0,33.0,1.0,3.0,3.0,5,2023-2024
   Óscar Trejo,8,ar ARG,AM,35-142,4,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,5,2023-2024
Óscar Valentín,23,es ESP,DM,29-026,90,0,0,0,0,2,1,0,0,49.0,1.0,1,2.0,0.1,0.1,0.0,2.0,0.0,31.0,41.0,75.6,7.0,22.0,0.0,2.0,2.0,5,2023-2024
Alfonso Espino,12,uy URU,LB,31-253,90,0,0,0,0,0,0,0,0,59.0,3.0,1,0.0,0.0,0.0,0.3,6.0,0.0,36.0,51.0,70.6,4.0,18.0,2.0,2.0,1.0,5,2023-2024
Florian Lejeune,24,fr FRA,CB,32-118,90,0,0,0,0,1,0,0,0,57.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,37.0,49.0,75.5,3.0,36.0,0.0,0.0,0.0,5,2023-2024
Aridane Hernández,5,es ESP,CB,34-176,90,0,0,0,0,0,0,1,0,48.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,38.0,86.8,2.0,25.0,0.0,0.0,0.0,5,2023-2024
Iván Balliu,20,al ALB,RB,31-257,90,0,0,0,0,1,1,0,0,51.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,42.0,69.0,3.0,17.0,1.0,1.0,0.0,5,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-264,90,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,58.8,0.0,16.0,0.0,0.0,0.0,5,2023-2024
Gorka Guruzeta,12,es ESP,FW,27-004,67,1,0,0,0,4,2,0,0,29.0,2.0,0,1.0,0.9,0.9,0.0,1.0,0.0,11.0,20.0,55.0,3.0,17.0,0.0,1.0,1.0,5,2023-2024
   Asier Villalibre,20,es ESP,FW,25-351,23,1,1,0,0,1,1,0,0,11.0,0.0,0,0.0,0.3,0.3,0.6,4.0,1.0,7.0,8.0,87.5,2.0,6.0,1.0,2.0,1.0,5,2023-2024
Álex Berenguer,7,es ESP,LW,28-074,62,0,0,0,0,2,1,0,0,32.0,0.0,0,0.0,0.1,0.1,0.4,2.0,0.0,14.0,24.0,58.3,2.0,18.0,1.0,4.0,1.0,5,2023-2024
   Iker Muniain,10,es ESP,LW,30-271,28,0,0,0,0,1,0,0,0,24.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,19.0,23.0,82.6,1.0,21.0,1.0,2.0,1.0,5,2023-2024
Iñaki Williams,9,gh GHA,RW,29-093,90,1,0,0,0,6,3,0,0,63.0,1.0,0,2.0,0.8,0.8,0.1,7.0,0.0,27.0,41.0,65.9,5.0,48.0,5.0,5.0,2.0,5,2023-2024
Oihan Sancet,8,es ESP,AM,23-144,80,0,0,0,0,3,1,0,0,46.0,1.0,0,1.0,0.5,0.5,0.2,9.0,0.0,26.0,32.0,81.3,5.0,36.0,4.0,4.0,3.0,5,2023-2024
   Ander Herrera,21,es ESP,AM,34-033,10,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,2.0,8.0,0.0,0.0,0.0,5,2023-2024
Iñigo Ruiz de Galarreta,16,es ESP,DM,30-041,80,0,0,0,0,0,0,0,0,59.0,0.0,0,0.0,0.0,0.0,0.2,5.0,2.0,44.0,54.0,81.5,7.0,37.0,1.0,0.0,0.0,5,2023-2024
   Unai Gómez,30,es ESP,DM,20-114,10,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,0.0,0.0,5,2023-2024
Mikel Vesga,6,es ESP,DM,30-118,90,0,0,0,0,1,0,0,0,52.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,65.2,4.0,36.0,1.0,0.0,0.0,5,2023-2024
Yuri Berchiche,17,es ESP,LB,33-218,90,0,0,0,0,1,0,0,0,75.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,52.0,69.0,75.4,8.0,42.0,1.0,0.0,0.0,5,2023-2024
Aitor Paredes,4,es ESP,CB,23-140,67,0,0,0,0,1,0,1,0,53.0,0.0,1,0.0,0.2,0.2,0.0,0.0,0.0,40.0,50.0,80.0,4.0,40.0,2.0,1.0,0.0,5,2023-2024
   Yeray Álvarez,5,es ESP,CB,28-235,23,0,0,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,60.0,0.0,6.0,0.0,0.0,0.0,5,2023-2024
Daniel Vivian,3,es ESP,CB,24-063,90,0,0,0,0,0,0,0,0,59.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,52.0,86.5,2.0,36.0,0.0,1.0,1.0,5,2023-2024
Óscar de Marcos,18,es ESP,RB,34-155,90,0,1,0,0,0,0,0,0,83.0,1.0,0,1.0,0.0,0.0,0.5,3.0,1.0,63.0,80.0,78.8,13.0,50.0,6.0,0.0,0.0,5,2023-2024
Unai Simón,1,es ESP,GK,26-097,90,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,22.0,68.2,0.0,14.0,0.0,0.0,0.0,5,2023-2024
Gorka Guruzeta,12,es ESP,FW,27-004,67,1,0,0,0,4,2,0,0,29.0,2.0,0,1.0,0.9,0.9,0.0,1.0,0.0,11.0,20.0,55.0,3.0,17.0,0.0,1.0,1.0,5,2023-2024
   Asier Villalibre,20,es ESP,FW,25-351,23,1,1,0,0,1,1,0,0,11.0,0.0,0,0.0,0.3,0.3,0.6,4.0,1.0,7.0,8.0,87.5,2.0,6.0,1.0,2.0,1.0,5,2023-2024
Álex Berenguer,7,es ESP,LW,28-074,62,0,0,0,0,2,1,0,0,32.0,0.0,0,0.0,0.1,0.1,0.4,2.0,0.0,14.0,24.0,58.3,2.0,18.0,1.0,4.0,1.0,5,2023-2024
   Iker Muniain,10,es ESP,LW,30-271,28,0,0,0,0,1,0,0,0,24.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,19.0,23.0,82.6,1.0,21.0,1.0,2.0,1.0,5,2023-2024
Iñaki Williams,9,gh GHA,RW,29-093,90,1,0,0,0,6,3,0,0,63.0,1.0,0,2.0,0.8,0.8,0.1,7.0,0.0,27.0,41.0,65.9,5.0,48.0,5.0,5.0,2.0,5,2023-2024
Oihan Sancet,8,es ESP,AM,23-144,80,0,0,0,0,3,1,0,0,46.0,1.0,0,1.0,0.5,0.5,0.2,9.0,0.0,26.0,32.0,81.3,5.0,36.0,4.0,4.0,3.0,5,2023-2024
   Ander Herrera,21,es ESP,AM,34-033,10,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,2.0,8.0,0.0,0.0,0.0,5,2023-2024
Iñigo Ruiz de Galarreta,16,es ESP,DM,30-041,80,0,0,0,0,0,0,0,0,59.0,0.0,0,0.0,0.0,0.0,0.2,5.0,2.0,44.0,54.0,81.5,7.0,37.0,1.0,0.0,0.0,5,2023-2024
   Unai Gómez,30,es ESP,DM,20-114,10,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,0.0,0.0,5,2023-2024
Mikel Vesga,6,es ESP,DM,30-118,90,0,0,0,0,1,0,0,0,52.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,65.2,4.0,36.0,1.0,0.0,0.0,5,2023-2024
Yuri Berchiche,17,es ESP,LB,33-218,90,0,0,0,0,1,0,0,0,75.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,52.0,69.0,75.4,8.0,42.0,1.0,0.0,0.0,5,2023-2024
Aitor Paredes,4,es ESP,CB,23-140,67,0,0,0,0,1,0,1,0,53.0,0.0,1,0.0,0.2,0.2,0.0,0.0,0.0,40.0,50.0,80.0,4.0,40.0,2.0,1.0,0.0,5,2023-2024
   Yeray Álvarez,5,es ESP,CB,28-235,23,0,0,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,60.0,0.0,6.0,0.0,0.0,0.0,5,2023-2024
Daniel Vivian,3,es ESP,CB,24-063,90,0,0,0,0,0,0,0,0,59.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,52.0,86.5,2.0,36.0,0.0,1.0,1.0,5,2023-2024
Óscar de Marcos,18,es ESP,RB,34-155,90,0,1,0,0,0,0,0,0,83.0,1.0,0,1.0,0.0,0.0,0.5,3.0,1.0,63.0,80.0,78.8,13.0,50.0,6.0,0.0,0.0,5,2023-2024
Unai Simón,1,es ESP,GK,26-097,90,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,22.0,68.2,0.0,14.0,0.0,0.0,0.0,5,2023-2024
Hugo Duro,9,es ESP,FW,23-310,82,2,0,0,0,3,3,0,0,24.0,0.0,0,0.0,0.3,0.3,0.0,3.0,1.0,5.0,11.0,45.5,0.0,15.0,2.0,3.0,2.0,5,2023-2024
   Hugo Guillamón,6,es ESP,LM,23-228,8,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.2,1.0,0.0,4.0,7.0,57.1,1.0,4.0,0.0,0.0,0.0,5,2023-2024
Sergi Canós,7,es ESP,LW,26-226,58,0,0,0,0,2,2,0,0,28.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,15.0,80.0,1.0,18.0,2.0,3.0,1.0,5,2023-2024
   Diego López,16,es ESP,"LW,FW",21-126,32,0,0,0,0,1,1,0,0,10.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,6.0,33.3,0.0,5.0,1.0,0.0,0.0,5,2023-2024
Francisco Perez,23,es ESP,RW,21-007,90,0,1,0,0,0,0,0,0,29.0,2.0,1,2.0,0.0,0.0,0.1,2.0,1.0,13.0,14.0,92.9,2.0,19.0,2.0,5.0,0.0,5,2023-2024
Domingos André Ribeiro Almeida,10,pt POR,AM,23-109,69,0,0,0,0,1,0,0,0,33.0,1.0,0,0.0,0.1,0.1,0.3,4.0,0.0,24.0,28.0,85.7,3.0,21.0,2.0,2.0,0.0,5,2023-2024
   Selim Amallah,19,ma MAR,"LW,AM",26-305,21,0,0,0,0,0,0,0,0,12.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,3.0,0.0,3.0,2.0,5,2023-2024
Javier Guerra,8,es ESP,"DM,RM",20-258,90,1,0,0,0,1,1,0,0,44.0,1.0,2,3.0,0.1,0.1,0.0,3.0,1.0,16.0,24.0,66.7,2.0,25.0,2.0,2.0,2.0,5,2023-2024
José Luis García Vayá,18,es ESP,"DM,CM",25-036,90,0,0,0,0,0,0,0,0,59.0,3.0,1,4.0,0.0,0.0,0.0,2.0,0.0,39.0,46.0,84.8,3.0,22.0,0.0,1.0,0.0,5,2023-2024
