player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-155,76,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,11,2018-2019
   Michael Santos,20,uy URU,FW,25-235,14,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,11,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,"AM,LM",20-128,90,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0,11,2018-2019
Nabil El Zhar,10,ma MAR,AM,32-068,66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2018-2019
   Dani Ojeda,7,es ESP,"RM,AM",23-335,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2018-2019
Recio,8,es ESP,CM,27-296,90,3,3,1,2,0,0,2,0.0,2,0,0,0,1,4,0,0,11,2018-2019
Rubén Pérez,21,es ESP,CM,29-191,90,5,3,3,2,0,2,6,33.3,4,1,0,1,1,6,0,0,11,2018-2019
Jonathan Silva,5,ar ARG,"WB,LB",24-127,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,11,2018-2019
Juanfran,2,es ESP,WB,30-053,71,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0,11,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-162,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-048,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,11,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-017,90,4,2,4,0,0,1,1,100.0,0,1,0,1,2,6,5,1,11,2018-2019
Rodrigo Tarín,28,es ESP,"CB,RB",22-121,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,7,0,11,2018-2019
Iván Cuéllar,1,es ESP,GK,34-160,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2018-2019
Gelson Martins,18,pt POR,FW,23-176,87,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,11,2018-2019
   Nikola Kalinić,9,hr CRO,FW,30-302,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-227,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,11,2018-2019
Thomas Lemar,11,fr FRA,LM,22-356,71,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,11,2018-2019
   Thomas Partey,5,gh GHA,"CM,LM",25-143,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,11,2018-2019
Saúl Ñíguez,8,es ESP,"CM,LM",23-347,90,8,6,4,4,0,3,5,60.0,2,1,0,1,0,8,2,0,11,2018-2019
Rodri,14,es ESP,CM,22-134,90,3,0,0,3,0,0,1,0.0,1,1,0,1,2,5,4,0,11,2018-2019
Ángel Correa,10,ar ARG,RM,23-239,64,2,1,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0,11,2018-2019
   Vitolo,23,es ESP,RM,29-001,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2018-2019
Filipe Luís,3,br BRA,LB,33-086,90,3,2,1,1,1,1,3,33.3,2,2,0,2,1,4,3,0,11,2018-2019
Lucas Hernández,21,fr FRA,CB,22-262,90,2,1,2,0,0,2,2,100.0,0,0,0,0,2,4,11,0,11,2018-2019
Stefan Savić,15,me MNE,CB,27-299,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0,11,2018-2019
Santiago Arias,4,co COL,RB,26-294,90,3,2,2,1,0,1,3,33.3,2,0,0,0,1,4,0,0,11,2018-2019
Jan Oblak,13,si SVN,GK,25-300,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2018-2019
Karim Benzema,9,fr FRA,FW,30-319,90,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0,11,2018-2019
Marco Asensio,20,es ESP,LW,22-286,72,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,11,2018-2019
   Vinicius Júnior,28,br BRA,LW,18-114,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,11,2018-2019
Gareth Bale,11,wls WAL,RW,29-110,70,1,0,0,0,1,0,0,,0,2,1,1,1,2,2,0,11,2018-2019
   Lucas Vázquez,17,es ESP,RW,27-125,20,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,11,2018-2019
Toni Kroos,8,de GER,LM,28-303,90,4,2,2,1,1,0,2,0.0,2,1,1,0,0,4,0,0,11,2018-2019
Casemiro,14,br BRA,CM,26-253,55,3,2,0,1,2,2,3,66.7,1,1,0,1,0,3,0,0,11,2018-2019
   Isco,22,es ESP,CM,26-196,35,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,11,2018-2019
Luka Modrić,10,hr CRO,RM,33-055,90,5,3,1,3,1,1,1,100.0,0,1,0,1,0,5,0,0,11,2018-2019
Sergio Reguilón,23,es ESP,LB,21-322,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,5,0,11,2018-2019
Sergio Ramos,4,es ESP,CB,32-218,90,1,1,0,0,1,0,1,0.0,1,2,1,1,3,4,6,0,11,2018-2019
Nacho,6,es ESP,CB,28-289,90,0,0,0,0,0,0,2,0.0,2,3,1,2,1,1,1,0,11,2018-2019
Álvaro Odriozola,19,es ESP,RB,22-324,90,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,1,0,11,2018-2019
Thibaut Courtois,25,be BEL,GK,26-176,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2018-2019
Enes Ünal,9,tr TUR,FW,21-177,90,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,2,0,11,2018-2019
Leonardo Suárez,32,ar ARG,"FW,LM",22-218,75,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,11,2018-2019
   Óscar Plano,10,es ESP,LM,27-265,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2018-2019
