player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Jorge Molina,19,es ESP,FW,36-271,75,33,0,0,18,15,2,33,1,1,100.0,0,0.0,18,76,11,0,0,0,3,1,28,7,20,2018-2019
   Ángel Rodríguez,9,es ESP,FW,31-267,15,6,0,0,1,5,3,6,0,0,,0,,3,11,0,0,0,0,3,0,5,2,20,2018-2019
Jaime Mata,7,es ESP,"FW,RM",30-086,90,32,1,1,10,21,6,31,2,0,0.0,2,100.0,20,104,35,2,0,2,5,3,28,8,20,2018-2019
Vitorino Antunes,3,pt POR,LM,31-292,80,42,2,7,13,23,4,42,1,0,0.0,1,100.0,23,170,44,2,2,0,3,1,25,9,20,2018-2019
   Hugo Duro,27,es ESP,LM,19-069,10,4,0,2,1,1,0,4,0,0,,0,,1,8,1,0,0,0,0,0,1,0,20,2018-2019
Sebastián Cristóforo,15,uy URU,CM,25-148,90,38,1,9,23,6,0,38,4,3,75.0,1,25.0,16,134,75,2,0,0,0,2,15,0,20,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-357,90,36,1,7,24,5,1,36,0,0,,0,,13,61,7,0,0,0,2,0,12,1,20,2018-2019
Francisco Portillo,8,es ESP,RM,28-219,85,35,0,4,15,16,4,35,1,0,0.0,1,100.0,19,98,39,1,1,0,2,1,22,5,20,2018-2019
   Samuel Sáiz,11,es ESP,FW,27-361,5,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,20,2018-2019
Leandro Cabrera,6,uy URU,LB,27-215,90,61,8,22,30,10,0,61,0,0,,0,,10,41,19,0,1,0,0,1,14,2,20,2018-2019
Bruno González,4,es ESP,CB,28-239,90,33,4,22,11,0,0,33,0,0,,0,,8,60,14,0,0,0,0,0,9,0,20,2018-2019
Djené,2,tg TOG,CB,27-018,90,38,9,19,18,1,0,38,2,2,100.0,0,0.0,14,119,42,0,0,0,0,1,12,0,20,2018-2019
Damián Suárez,22,uy URU,RB,30-266,90,66,0,14,35,20,0,66,1,1,100.0,0,0.0,21,127,100,3,3,0,1,1,25,3,20,2018-2019
David Soria,13,es ESP,GK,25-289,90,24,18,24,0,0,0,24,0,0,,0,,9,82,32,0,0,0,0,0,6,0,20,2018-2019
Borja Bastón,18,es ESP,FW,26-146,90,40,1,7,16,18,3,40,2,2,100.0,0,0.0,15,53,16,0,0,0,4,2,28,6,20,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-117,72,35,1,3,18,15,3,35,1,1,100.0,0,0.0,15,88,43,1,1,1,6,6,25,8,20,2018-2019
   John Guidetti,10,se SWE,FW,26-278,18,8,0,2,2,4,0,8,0,0,,0,,4,11,3,0,0,0,0,0,6,2,20,2018-2019
Burgui,14,es ESP,LM,25-081,90,46,0,7,18,21,1,46,2,1,50.0,1,50.0,21,81,55,1,1,0,2,1,26,9,20,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-096,90,48,2,8,33,7,0,48,1,1,100.0,0,0.0,23,65,27,1,0,0,2,2,26,1,20,2018-2019
Manu García,19,es ESP,CM,32-267,64,37,3,6,27,4,0,37,2,1,50.0,1,50.0,15,55,20,0,0,0,0,1,19,0,20,2018-2019
   Wakaso,22,gh GHA,CM,28-177,26,13,0,3,9,1,0,13,1,1,100.0,0,0.0,10,52,18,0,0,0,0,0,10,0,20,2018-2019
Rubén Sobrino,7,es ESP,RM,26-231,72,31,1,6,15,11,2,31,2,0,0.0,2,100.0,13,85,63,2,1,1,3,1,17,5,20,2018-2019
   Patrick Twumasi,24,gh GHA,RM,24-254,18,6,0,1,2,3,0,6,1,0,0.0,1,100.0,2,7,1,0,0,0,0,0,3,0,20,2018-2019
Rubén Duarte,3,es ESP,LB,23-092,90,67,6,21,39,8,0,67,1,1,100.0,0,0.0,23,160,85,2,0,0,0,0,31,4,20,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-257,90,54,4,23,27,4,3,54,1,0,0.0,1,100.0,17,107,65,0,0,0,2,0,24,0,20,2018-2019
Ximo Navarro,15,es ESP,CB,28-360,90,48,9,27,23,0,0,48,1,1,100.0,0,0.0,23,162,56,0,0,0,1,0,22,0,20,2018-2019
