player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-155,76,21,19,2,0,0,0,1,0,0,0,0,0,11,0,1,11,2018-2019
   Michael Santos,20,uy URU,FW,25-235,14,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,11,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,"AM,LM",20-128,90,43,39,4,1,0,1,5,0,3,2,1,0,32,0,1,11,2018-2019
Nabil El Zhar,10,ma MAR,AM,32-068,66,13,12,1,0,0,0,2,0,1,0,1,0,9,0,1,11,2018-2019
   Dani Ojeda,7,es ESP,"RM,AM",23-335,24,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,11,2018-2019
Recio,8,es ESP,CM,27-296,90,42,41,1,1,0,0,2,0,0,0,0,0,33,0,1,11,2018-2019
Rubén Pérez,21,es ESP,CM,29-191,90,43,43,0,0,0,0,0,0,0,0,0,0,32,0,1,11,2018-2019
Jonathan Silva,5,ar ARG,"WB,LB",24-127,90,50,40,10,2,0,0,5,8,0,0,0,0,35,0,2,11,2018-2019
Juanfran,2,es ESP,WB,30-053,71,31,25,6,0,0,0,2,6,0,0,0,0,18,0,4,11,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-162,19,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,11,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-048,90,35,34,1,0,0,0,0,1,0,0,0,0,22,0,0,11,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-017,90,38,37,1,1,0,0,0,0,0,0,0,0,27,0,0,11,2018-2019
Rodrigo Tarín,28,es ESP,"CB,RB",22-121,90,42,37,5,1,0,0,0,4,0,0,0,0,31,0,0,11,2018-2019
Iván Cuéllar,1,es ESP,GK,34-160,90,42,27,15,6,0,0,0,0,0,0,0,0,26,0,0,11,2018-2019
Gelson Martins,18,pt POR,FW,23-176,87,20,19,0,0,0,0,0,0,0,0,0,0,15,1,1,11,2018-2019
   Nikola Kalinić,9,hr CRO,FW,30-302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-227,90,44,37,6,3,1,1,3,0,1,0,1,0,28,1,1,11,2018-2019
Thomas Lemar,11,fr FRA,LM,22-356,71,37,30,7,1,0,0,6,0,6,0,5,0,27,0,0,11,2018-2019
   Thomas Partey,5,gh GHA,"CM,LM",25-143,19,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,11,2018-2019
Saúl Ñíguez,8,es ESP,"CM,LM",23-347,90,54,54,0,0,1,2,0,0,0,0,0,0,41,0,0,11,2018-2019
Rodri,14,es ESP,CM,22-134,90,68,64,4,3,0,0,0,1,0,0,0,0,56,0,0,11,2018-2019
Ángel Correa,10,ar ARG,RM,23-239,64,19,19,0,0,0,0,0,0,0,0,0,0,10,0,0,11,2018-2019
   Vitolo,23,es ESP,RM,29-001,26,9,9,0,0,0,0,0,0,0,0,0,0,7,0,1,11,2018-2019
Filipe Luís,3,br BRA,LB,33-086,90,66,55,11,3,0,0,3,8,0,0,0,0,51,0,1,11,2018-2019
Lucas Hernández,21,fr FRA,CB,22-262,90,46,45,1,1,0,1,0,0,0,0,0,0,38,0,0,11,2018-2019
Stefan Savić,15,me MNE,CB,27-299,90,48,45,3,3,0,3,0,0,0,0,0,0,41,0,0,11,2018-2019
Santiago Arias,4,co COL,RB,26-294,90,56,44,12,0,0,0,3,12,0,0,0,0,36,0,0,11,2018-2019
Jan Oblak,13,si SVN,GK,25-300,90,28,21,7,2,0,0,0,0,0,0,0,0,15,0,0,11,2018-2019
Karim Benzema,9,fr FRA,FW,30-319,90,18,17,1,0,0,1,0,0,0,0,0,0,17,0,0,11,2018-2019
Marco Asensio,20,es ESP,LW,22-286,72,28,26,2,0,1,0,4,0,2,1,0,0,23,0,0,11,2018-2019
   Vinicius Júnior,28,br BRA,LW,18-114,18,9,8,1,0,0,0,1,1,0,0,0,0,8,0,0,11,2018-2019
Gareth Bale,11,wls WAL,RW,29-110,70,33,30,3,0,0,0,5,3,0,0,0,0,23,0,2,11,2018-2019
   Lucas Vázquez,17,es ESP,RW,27-125,20,15,14,0,0,0,0,2,0,0,0,0,0,11,1,1,11,2018-2019
Toni Kroos,8,de GER,LM,28-303,90,104,95,8,3,0,5,8,1,4,1,2,0,93,1,0,11,2018-2019
Casemiro,14,br BRA,CM,26-253,55,42,41,0,0,0,0,0,0,0,0,0,0,36,1,0,11,2018-2019
