player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Borja Iglesias,7,es ESP,FW,26-036,90,21,18,3,0,0,0,0,1,0,0,0,0,11,0,2,25,2018-2019
Wu Lei,24,cn CHN,LM,27-095,90,17,15,1,0,0,0,0,1,0,0,0,0,13,1,2,25,2018-2019
Sergi Darder,10,es ESP,CM,25-062,90,63,57,5,3,1,0,1,1,1,1,0,0,47,1,1,25,2018-2019
Esteban Granero,23,es ESP,CM,31-235,63,55,47,7,2,1,0,5,0,5,3,2,0,45,1,2,25,2018-2019
   Facundo Ferreyra,11,ar ARG,FW,27-345,27,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,25,2018-2019
Óscar Melendo,14,es ESP,RM,21-183,90,38,36,1,0,0,1,0,0,1,0,0,0,31,1,1,25,2018-2019
Marc Roca,21,es ESP,"DM,CM",22-088,77,71,69,2,2,1,2,1,0,0,0,0,0,65,0,0,25,2018-2019
   Alfa Semedo,2,gw GNB,CM,21-176,13,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,25,2018-2019
Dídac Vilà,12,es ESP,LB,29-258,63,47,38,9,0,0,0,1,9,0,0,0,0,40,0,1,25,2018-2019
   Adrià Pedrosa,28,es ESP,LB,20-285,27,17,13,4,0,0,0,1,4,0,0,0,0,11,0,1,25,2018-2019
Mario Hermoso,22,es ESP,CB,23-249,90,81,78,2,2,0,2,0,0,0,0,0,0,73,1,0,25,2018-2019
David López,15,es ESP,CB,29-136,90,78,73,5,5,0,1,0,0,0,0,0,0,69,0,0,25,2018-2019
Roberto Rosales,8,ve VEN,RB,30-094,90,64,57,7,0,0,0,5,7,0,0,0,0,46,0,5,25,2018-2019
Diego López,13,es ESP,GK,37-111,90,42,29,13,4,0,0,0,0,0,0,0,0,33,0,0,25,2018-2019
Enric Gallego,22,es ESP,FW,32-163,90,21,18,1,0,2,0,0,0,0,0,0,0,11,2,1,25,2018-2019
Ezequiel Ávila,19,ar ARG,FW,25-016,70,13,12,1,0,1,0,0,0,0,0,0,0,7,0,0,25,2018-2019
   David Ferreiro,7,es ESP,"RW,FW",30-327,20,13,10,3,0,0,0,3,1,2,2,0,0,7,0,0,25,2018-2019
Moi Gómez,6,es ESP,CM,24-244,90,26,25,1,0,0,0,3,0,1,1,0,0,18,0,1,25,2018-2019
Cristian Rivera,17,es ESP,CM,21-228,67,17,16,1,0,0,0,0,1,0,0,0,0,12,0,1,25,2018-2019
   Yangel Herrera,21,ve VEN,CM,21-039,23,19,19,0,0,0,0,2,0,0,0,0,0,12,0,0,25,2018-2019
Juanpi,20,ve VEN,CM,25-029,81,26,22,4,2,0,0,1,1,1,0,1,0,22,0,0,25,2018-2019
   Cucho,9,co COL,LW,19-308,9,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,25,2018-2019
Javi Galán,12,es ESP,"WB,LM",24-095,90,31,23,7,2,0,0,5,5,0,0,0,0,19,1,1,25,2018-2019
Carlos Akapo,15,gq EQG,"WB,RM",25-347,90,28,23,5,0,1,1,1,5,0,0,0,0,20,0,4,25,2018-2019
Jorge Pulido,14,es ESP,CB,27-320,90,35,25,9,2,0,1,0,7,0,0,0,0,24,1,0,25,2018-2019
Adrián Diéguez,4,es ESP,CB,23-018,90,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,25,2018-2019
Xabier Etxeita,3,es ESP,CB,31-114,90,20,20,0,0,0,0,1,0,0,0,0,0,14,0,1,25,2018-2019
Roberto Santamaría,13,es ESP,GK,33-360,90,26,9,16,5,0,0,0,0,0,0,0,0,16,1,0,25,2018-2019
Jorge Molina,19,es ESP,FW,36-307,83,22,22,0,0,0,0,0,0,0,0,0,0,13,0,2,25,2018-2019
   Sebastián Cristóforo,15,uy URU,FW,25-184,7,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,25,2018-2019
Jaime Mata,7,es ESP,FW,30-122,89,37,37,0,0,0,0,4,0,0,0,0,0,22,0,3,25,2018-2019
   Ángel Rodríguez,9,es ESP,FW,31-303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2018-2019
Francisco Portillo,8,es ESP,LM,28-255,72,30,29,0,0,2,0,0,0,0,0,0,0,22,1,1,25,2018-2019
   Mathías Olivera,17,uy URU,LM,21-115,18,6,5,0,0,0,0,1,0,0,0,0,0,2,1,1,25,2018-2019
Mathieu Flamini,16,fr FRA,CM,34-353,90,24,24,0,0,0,0,0,0,0,0,0,0,21,0,0,25,2018-2019
Nemanja Maksimović,20,rs SRB,CM,24-028,90,40,37,2,0,0,0,0,0,0,0,0,0,28,1,1,25,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-337,90,22,22,0,0,0,0,1,0,0,0,0,0,11,0,1,25,2018-2019
Vitorino Antunes,3,pt POR,LB,31-328,90,59,43,16,1,0,1,8,15,0,0,0,0,36,0,1,25,2018-2019
Leandro Cabrera,6,uy URU,CB,27-251,90,34,32,2,2,0,1,0,0,0,0,0,0,22,0,1,25,2018-2019
Djené,2,tg TOG,CB,27-054,90,29,29,0,0,0,0,0,0,0,0,0,0,26,0,0,25,2018-2019
Damián Suárez,22,uy URU,RB,30-302,90,52,41,11,4,0,4,4,5,2,0,1,0,36,0,1,25,2018-2019
David Soria,13,es ESP,GK,25-325,90,29,12,17,9,0,0,0,0,0,0,0,0,15,0,0,25,2018-2019
Raúl de Tomás,9,es ESP,FW,24-129,90,15,12,3,0,0,2,0,0,0,0,0,0,10,0,0,25,2018-2019
Óscar Trejo,8,ar ARG,LW,30-303,90,39,38,1,1,0,1,1,0,0,0,0,0,31,0,0,25,2018-2019
Adri Embarba,11,es ESP,RW,26-292,54,9,8,1,0,0,0,2,0,1,0,1,0,5,0,1,25,2018-2019
   Álvaro García,18,es ESP,RW,26-119,36,17,17,0,0,0,0,2,0,0,0,0,0,12,0,0,25,2018-2019
Álex Moreno,7,es ESP,"LM,LB",25-260,90,47,39,8,2,0,0,2,6,0,0,0,0,36,0,4,25,2018-2019
Santi Comesaña,27,es ESP,"CM,LM",22-141,90,58,55,2,2,0,1,0,0,0,0,0,0,51,1,1,25,2018-2019
Giannelli Imbula,12,cd COD,CM,26-164,59,31,31,0,0,0,0,0,0,0,0,0,0,30,0,0,25,2018-2019
   Mario Suárez,15,es ESP,CM,31-364,31,31,31,0,0,0,0,0,0,0,0,0,0,24,0,1,25,2018-2019
Tito,2,es ESP,"RM,RB",33-227,90,59,52,6,0,0,0,3,6,0,0,0,0,45,1,1,25,2018-2019
Jordi Amat,16,id IDN,CB,26-339,90,59,57,2,1,1,4,0,1,0,0,0,0,50,0,0,25,2018-2019
Abdoulaye Ba,21,sn SEN,CB,28-053,90,50,48,1,1,0,0,0,0,0,0,0,0,42,1,0,25,2018-2019
Emiliano Velázquez,20,uy URU,CB,24-299,70,55,48,7,2,0,0,0,5,0,0,0,0,34,0,4,25,2018-2019
   José Pozo,22,es ESP,RM,22-345,20,20,17,3,1,0,0,2,1,1,0,0,0,14,0,0,25,2018-2019
Stole Dimitrievski,13,mk MKD,GK,25-060,90,32,16,16,5,0,0,0,0,0,0,0,0,22,0,0,25,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-195,90,25,20,5,0,1,0,2,0,0,0,0,0,20,0,0,25,2018-2019
Pablo Sarabia,17,es ESP,"FW,AM,RM,CM",26-288,90,32,29,3,2,0,0,5,0,1,1,0,0,23,0,2,25,2018-2019
Quincy Promes,21,nl NED,"LM,WB",27-050,90,35,31,4,0,0,0,3,3,1,0,0,0,27,0,1,25,2018-2019
Marko Rog,20,hr CRO,CM,23-219,61,26,25,1,1,1,0,0,0,0,0,0,0,22,0,0,25,2018-2019
   Roque Mesa,7,es ESP,CM,29-261,29,16,14,1,1,0,1,1,0,0,0,0,0,14,1,0,25,2018-2019
Éver Banega,10,ar ARG,"CM,AM",30-239,90,57,51,5,4,0,2,1,0,1,0,1,0,49,1,1,25,2018-2019
Jesús Navas,16,es ESP,"RM,WB,RB",33-094,90,48,42,6,0,0,0,8,6,0,0,0,0,35,0,2,25,2018-2019
Maximilian Wöber,14,at AUT,LB,21-019,57,31,26,4,0,1,0,2,4,0,0,0,0,17,1,2,25,2018-2019
   Ibrahim Amadou,5,fr FRA,CB,25-323,33,13,13,0,0,0,0,1,0,0,0,0,0,9,0,1,25,2018-2019
Sergi Gómez,3,es ESP,CB,26-332,90,27,25,2,2,0,1,0,0,0,0,0,0,21,0,1,25,2018-2019
Simon Kjær,4,dk DEN,CB,29-334,90,24,23,1,1,0,1,0,0,0,0,0,0,18,0,1,25,2018-2019
Gabriel Mercado,25,ar ARG,RB,31-342,50,15,12,3,0,0,0,1,3,0,0,0,0,11,0,1,25,2018-2019
   Franco Vázquez,22,ar ARG,"AM,FW",30-001,40,15,14,0,0,0,0,0,0,0,0,0,0,9,1,0,25,2018-2019
Tomáš Vaclík,1,cz CZE,GK,29-331,90,28,20,8,3,0,0,0,0,0,0,0,0,13,0,0,25,2018-2019
Luis Suárez,9,uy URU,FW,32-030,90,26,23,3,0,0,1,1,0,0,0,0,0,22,0,1,25,2018-2019
Philippe Coutinho,7,br BRA,LW,26-256,78,45,40,5,2,1,0,0,2,1,0,0,0,40,0,1,25,2018-2019
   Carles Aleñá,21,es ESP,LW,21-049,12,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,25,2018-2019
Lionel Messi,10,ar ARG,"AM,RW",31-244,90,64,56,6,4,4,0,5,0,2,1,0,0,42,2,2,25,2018-2019
Ivan Rakitić,4,hr CRO,"DM,LM",30-350,90,89,85,4,3,0,1,3,0,1,0,1,0,84,0,0,25,2018-2019
Sergio Busquets,5,es ESP,"DM,CM",30-222,90,61,60,1,1,0,0,0,0,0,0,0,0,54,0,0,25,2018-2019
Arturo Vidal,22,cl CHI,RM,31-277,45,22,21,1,0,0,0,0,1,0,0,0,0,17,0,0,25,2018-2019
   Ousmane Dembélé,11,fr FRA,RW,21-284,45,30,25,5,1,0,1,5,0,4,0,3,0,18,0,1,25,2018-2019
Jordi Alba,18,es ESP,LB,29-339,90,60,47,13,3,1,0,2,10,0,0,0,0,48,0,2,25,2018-2019
Samuel Umtiti,23,fr FRA,CB,25-101,90,45,43,2,2,0,1,0,0,0,0,0,0,42,0,1,25,2018-2019
Gerard Piqué,3,es ESP,CB,32-021,90,57,57,0,0,0,0,0,0,0,0,0,0,47,0,1,25,2018-2019
Nélson Semedo,2,pt POR,RB,25-099,45,28,19,9,1,0,1,0,8,0,0,0,0,22,0,0,25,2018-2019
   Sergi Roberto,20,es ESP,RB,27-016,45,28,26,2,0,0,0,0,2,0,0,0,0,27,0,0,25,2018-2019
Marc-André ter Stegen,1,de GER,GK,26-299,90,32,28,3,2,0,0,0,0,0,0,0,0,25,1,0,25,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-153,79,12,11,0,0,0,0,0,0,0,0,0,0,7,1,0,25,2018-2019
   Borja Bastón,18,es ESP,FW,26-182,11,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,25,2018-2019
Jony,23,es ESP,LW,27-229,90,39,29,10,1,0,0,10,6,3,1,2,0,20,0,2,25,2018-2019
Takashi Inui,11,jp JPN,RW,30-266,73,29,27,2,0,0,0,1,1,0,0,0,0,25,0,1,25,2018-2019
   Diego Rolán,9,uy URU,RW,25-336,17,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,25,2018-2019
Manu García,19,es ESP,LM,32-303,90,43,42,1,0,0,0,0,1,0,0,0,0,34,0,1,25,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-132,90,64,63,1,0,0,1,0,1,0,0,0,0,58,0,0,25,2018-2019
Darko Brašanac,20,rs SRB,RM,27-011,74,26,25,0,0,0,0,0,0,0,0,0,0,20,1,0,25,2018-2019
   Wakaso,22,gh GHA,RM,28-213,16,15,14,1,1,0,0,0,0,0,0,0,0,11,0,0,25,2018-2019
Rubén Duarte,3,es ESP,LB,23-128,90,52,44,8,0,0,0,2,8,0,0,0,0,36,0,2,25,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-293,90,53,52,1,1,0,1,0,0,0,0,0,0,43,0,1,25,2018-2019
Víctor Laguardia,5,es ESP,CB,29-110,90,63,61,1,1,0,0,0,0,0,0,0,0,52,1,0,25,2018-2019
Ximo Navarro,15,es ESP,RB,29-031,90,42,35,7,0,0,0,5,7,0,0,0,0,31,0,0,25,2018-2019
Fernando Pacheco,1,es ESP,GK,26-281,90,27,15,12,6,0,0,0,0,0,0,0,0,16,0,0,25,2018-2019
Maxi Gómez,9,uy URU,FW,22-193,90,25,24,1,0,0,0,0,0,0,0,0,0,19,0,0,25,2018-2019
Mathias Jensen,18,dk DEN,AM,23-053,66,24,23,1,1,0,0,0,0,0,0,0,0,19,0,0,25,2018-2019
   Sofiane Boufal,19,ma MAR,AM,25-159,24,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,25,2018-2019
Brais Méndez,23,es ESP,AM,22-047,89,39,34,3,1,0,0,3,0,2,1,1,0,27,2,1,25,2018-2019
   Jozabed,21,es ESP,AM,27-352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2018-2019
Stanislav Lobotka,14,sk SVK,CM,24-090,90,57,53,4,4,0,0,0,0,0,0,0,0,52,0,0,25,2018-2019
Okay Yokuşlu,5,tr TUR,CM,24-351,63,42,41,1,1,0,0,0,0,0,0,0,0,34,0,2,25,2018-2019
   Fran Beltrán,8,es ESP,CM,20-020,27,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,25,2018-2019
David Juncà,17,es ESP,WB,25-099,90,53,44,9,0,0,0,2,9,0,0,0,0,37,0,1,25,2018-2019
Hugo Mallo,2,es ESP,WB,27-246,90,49,37,12,1,0,0,8,9,2,1,0,1,27,0,0,25,2018-2019
Wesley Hoedt,12,nl NED,CB,24-354,90,70,69,1,1,0,4,0,0,0,0,0,0,60,0,2,25,2018-2019
Néstor Araujo,4,mx MEX,CB,27-178,90,40,38,2,2,0,0,0,0,0,0,0,0,38,0,0,25,2018-2019
David Costas,3,es ESP,CB,23-334,90,52,49,2,2,0,2,1,0,0,0,0,0,44,1,1,25,2018-2019
Rubén Blanco,13,es ESP,GK,23-213,90,41,26,15,5,0,0,0,0,0,0,0,0,28,0,0,25,2018-2019
Iñaki Williams,9,gh GHA,FW,24-253,90,24,23,0,0,1,0,0,0,0,0,0,0,13,1,5,25,2018-2019
Iker Muniain,10,es ESP,LW,26-066,89,31,27,4,0,1,0,4,0,4,2,1,0,24,0,0,25,2018-2019
   Ibai Gómez,19,es ESP,LW,29-104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2018-2019
Óscar de Marcos,18,es ESP,RW,29-315,90,28,28,0,0,0,0,1,0,0,0,0,0,15,0,2,25,2018-2019
Raúl García,22,es ESP,AM,32-227,71,38,37,0,0,0,1,2,0,0,0,0,0,17,1,1,25,2018-2019
   Kenan Kodro,2,ba BIH,AM,25-188,19,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,25,2018-2019
Beñat Etxebarria,7,es ESP,DM,32-004,62,40,31,9,2,0,1,7,0,6,2,3,1,30,0,1,25,2018-2019
