player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-189,90,17,25,68.0,267,91,8,13,61.5,8,10,80.0,1,1,100.0,1,0.1,0.1,2,2,1,1,2,15,2018-2019
Guido Carrillo,9,ar ARG,FW,27-196,90,18,31,58.1,158,12,17,21,81.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,15,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,AM,20-162,84,29,43,67.4,543,94,15,17,88.2,9,13,69.2,4,10,40.0,0,0.6,0.5,4,0,4,2,4,15,2018-2019
   Nabil El Zhar,10,ma MAR,AM,32-102,6,2,3,66.7,36,19,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,15,2018-2019
Mikel Vesga,23,es ESP,CM,25-200,90,32,46,69.6,580,111,13,16,81.3,16,19,84.2,2,7,28.6,0,0.4,0.3,2,4,1,0,4,15,2018-2019
Rubén Pérez,21,es ESP,CM,29-225,89,53,63,84.1,1161,264,13,15,86.7,28,31,90.3,12,17,70.6,0,0.0,0.0,0,5,0,0,4,15,2018-2019
Gerard Gumbau,6,es ESP,WB,23-354,90,31,48,64.6,563,199,14,18,77.8,13,18,72.2,4,10,40.0,0,0.0,0.0,0,1,0,0,5,15,2018-2019
Allan Nyom,12,cm CMR,WB,30-211,81,27,33,81.8,401,136,15,16,93.8,12,15,80.0,0,2,0.0,0,0.2,0.0,2,1,1,0,3,15,2018-2019
   Juanfran,2,es ESP,WB,30-087,9,5,6,83.3,77,39,2,2,100.0,3,3,100.0,0,1,0.0,0,0.1,0.1,1,0,1,1,0,15,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-082,90,51,70,72.9,1190,438,8,9,88.9,33,40,82.5,10,21,47.6,0,0.1,0.1,2,5,1,0,5,15,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-051,90,43,52,82.7,997,449,12,13,92.3,22,24,91.7,9,15,60.0,0,0.0,0.0,0,3,0,0,3,15,2018-2019
Unai Bustinza,3,es ESP,CB,26-308,90,57,75,76.0,1292,542,18,25,72.0,27,32,84.4,12,17,70.6,0,0.1,0.1,1,11,1,0,9,15,2018-2019
Iván Cuéllar,1,es ESP,GK,34-194,90,27,39,69.2,1040,835,1,1,100.0,10,10,100.0,16,28,57.1,0,0.0,0.0,0,0,0,0,0,15,2018-2019
Jaime Mata,7,es ESP,FW,30-044,90,12,23,52.2,198,47,5,10,50.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0,15,2018-2019
Jorge Molina,19,es ESP,FW,36-229,90,13,17,76.5,171,72,9,11,81.8,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,15,2018-2019
Amath,11,sn SEN,LM,22-144,21,2,4,50.0,14,0,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,15,2018-2019
   Francisco Portillo,8,es ESP,LM,28-177,63,8,16,50.0,95,10,6,10,60.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,15,2018-2019
   Vitorino Antunes,3,pt POR,LM,31-250,6,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,15,2018-2019
Mauro Arambarri,18,uy URU,CM,23-068,68,8,15,53.3,144,30,3,4,75.0,2,5,40.0,2,4,50.0,0,0.0,0.0,0,1,0,0,1,15,2018-2019
   Sebastián Cristóforo,15,uy URU,CM,25-106,22,2,2,100.0,37,1,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,15,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-315,90,17,23,73.9,258,76,5,8,62.5,6,7,85.7,2,4,50.0,0,0.0,0.0,0,2,0,0,3,15,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-259,90,12,16,75.0,196,100,6,7,85.7,3,3,100.0,1,2,50.0,0,0.6,0.1,3,1,1,1,3,15,2018-2019
