player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,32-070,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17,2018-2019
Borja García,10,es ESP,AM,28-049,90,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,17,2018-2019
Portu,9,es ESP,AM,26-214,90,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,17,2018-2019
Aleix García,23,es ESP,CM,21-176,71,3,2,1,2,0,2,2,100.0,0,1,0,1,0,3,0,0,17,2018-2019
   Anthony Lozano,19,hn HON,CM,25-240,19,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,17,2018-2019
Pere Pons,8,es ESP,CM,25-304,90,2,1,0,2,0,1,2,50.0,1,0,0,0,3,5,2,0,17,2018-2019
Álex Granell,6,es ESP,WB,30-141,90,3,1,1,1,1,3,5,60.0,2,1,0,1,1,4,0,0,17,2018-2019
Pedro Porro,29,es ESP,WB,19-099,71,2,1,1,0,1,2,3,66.7,1,0,0,0,0,2,2,0,17,2018-2019
   Valery Fernández,34,es ESP,WB,19-028,19,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,17,2018-2019
Juanpe,15,es ESP,CB,27-235,90,0,0,0,0,0,0,0,,0,0,0,0,4,4,4,0,17,2018-2019
Bernardo Espinosa,2,co COL,CB,29-163,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,0,17,2018-2019
Jonás Ramalho,4,es ESP,CB,25-194,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,17,2018-2019
Yassine Bounou,13,ma MAR,GK,27-260,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
Jorge Molina,19,es ESP,FW,36-243,90,1,1,0,1,0,0,0,,0,2,0,2,0,1,1,1,17,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-239,82,2,1,0,2,0,0,1,0.0,1,0,0,0,3,5,0,0,17,2018-2019
   Mathieu Flamini,16,fr FRA,FW,34-289,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
Jaime Mata,7,es ESP,LM,30-058,90,4,4,3,1,0,1,2,50.0,1,3,0,3,3,7,1,0,17,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-329,90,2,2,1,1,0,1,1,100.0,0,1,0,1,4,6,2,0,17,2018-2019
Mauro Arambarri,18,uy URU,CM,23-082,89,1,0,0,1,0,0,1,0.0,1,2,1,1,1,2,0,0,17,2018-2019
   Robert Ibáñez,17,es ESP,CM,25-274,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-273,90,2,2,0,2,0,0,1,0.0,1,1,0,1,1,3,3,0,17,2018-2019
Vitorino Antunes,3,pt POR,LB,31-264,90,2,2,0,1,1,1,2,50.0,1,2,1,1,1,3,6,0,17,2018-2019
Leandro Cabrera,6,uy URU,CB,27-187,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,9,0,17,2018-2019
Djené,2,tg TOG,CB,26-355,52,1,0,1,0,0,1,1,100.0,0,0,0,0,4,5,2,0,17,2018-2019
   Bruno González,4,es ESP,CB,28-211,38,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0,17,2018-2019
Damián Suárez,22,uy URU,RB,30-238,90,3,2,2,1,0,1,2,50.0,1,1,1,0,1,4,0,0,17,2018-2019
David Soria,13,es ESP,GK,25-261,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
Juanmi,7,es ESP,FW,25-215,84,3,1,2,0,1,1,2,50.0,1,1,0,1,0,3,0,0,17,2018-2019
   Ander Barrenetxea,34,es ESP,FW,16-359,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
Willian José,12,br BRA,FW,27-028,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17,2018-2019
Mikel Oyarzabal,10,es ESP,LM,21-244,90,2,2,1,1,0,0,2,0.0,2,1,0,1,0,2,1,0,17,2018-2019
David Zurutuza,17,es ESP,CM,32-155,90,2,1,0,1,1,0,4,0.0,4,0,0,0,2,4,4,0,17,2018-2019
Asier Illarramendi,4,es ESP,CM,28-288,71,2,0,1,0,1,1,4,25.0,3,2,0,2,2,4,0,0,17,2018-2019
   Mikel Merino,8,es ESP,CM,22-182,19,1,0,0,1,0,0,0,,0,1,0,1,1,2,2,0,17,2018-2019
Adnan Januzaj,11,be BEL,RM,23-319,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,17,2018-2019
Theo Hernández,19,fr FRA,LB,21-076,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,17,2018-2019
   Jon Bautista,21,es ESP,LB,23-171,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
Héctor Moreno,6,mx MEX,CB,30-338,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0,17,2018-2019
Diego Llorente,3,es ESP,CB,25-127,90,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,7,0,17,2018-2019
Aritz Elustondo,15,es ESP,RB,24-268,90,4,3,3,1,0,2,3,66.7,1,1,0,1,1,5,1,0,17,2018-2019
Miguel Ángel Moyá,13,es ESP,GK,34-263,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,17,2018-2019
Borja Bastón,18,es ESP,FW,26-118,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2018-2019
