player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Yassine Bounou,ma MAR,27-260,90,2,1,1,50.0,0.8,1,9,11.1,34,5,20.6,32.3,3,66.7,51.7,8,2,25.0,0,8.7,17,2018-2019
David Soria,es ESP,25-261,90,4,1,3,75.0,1.4,12,25,48.0,17,1,88.2,49.2,10,100.0,52.2,13,0,0.0,0,11.5,17,2018-2019
Miguel Ángel Moyá,es ESP,34-263,90,3,1,2,66.7,1.4,7,9,77.8,36,6,16.7,29.3,7,42.9,43.3,9,0,0.0,2,16.8,17,2018-2019
Fernando Pacheco,es ESP,26-217,90,4,0,4,100.0,0.3,12,21,57.1,18,3,66.7,45.5,10,90.0,57.4,30,0,0.0,1,18.0,17,2018-2019
Pau López,es ESP,24-009,90,4,1,3,100.0,1.1,6,10,60.0,41,6,19.5,29.2,9,22.2,26.6,22,3,13.6,0,6.5,17,2018-2019
Asier Riesgo,es ESP,35-077,90,2,1,1,50.0,1.1,4,13,30.8,14,2,50.0,38.9,6,100.0,65.5,10,0,0.0,0,8.5,17,2018-2019
Jan Oblak,si SVN,25-349,90,4,0,4,100.0,0.7,2,21,9.5,17,2,76.5,53.4,9,88.9,57.1,19,1,5.3,0,8.5,17,2018-2019
Diego López,es ESP,37-049,90,5,1,4,100.0,1.5,5,12,41.7,30,6,30.0,32.5,6,50.0,37.7,9,0,0.0,1,16.5,17,2018-2019
Marc-André ter Stegen,de GER,26-236,90,1,0,1,100.0,0.2,4,5,80.0,32,10,12.5,27.8,4,25.0,35.0,12,2,16.7,0,5.5,17,2018-2019
Rubén Blanco,es ESP,23-150,90,4,2,2,50.0,1.5,4,11,36.4,31,3,32.3,36.5,6,16.7,33.5,3,0,0.0,5,21.9,17,2018-2019
Iago Herrerín,es ESP,30-331,90,2,1,1,50.0,1.2,9,24,37.5,23,1,87.0,55.5,4,100.0,67.8,12,0,0.0,0,15.0,17,2018-2019
Jordi Masip,es ESP,29-353,90,3,1,2,100.0,1.3,11,24,45.8,37,6,56.8,40.5,3,100.0,58.0,10,0,0.0,2,17.7,17,2018-2019
Neto,br BRA,29-157,90,4,1,3,100.0,2.2,5,13,38.5,17,4,47.1,37.8,6,83.3,54.2,20,0,0.0,1,12.0,17,2018-2019
Roberto Santamaría,es ESP,33-299,90,8,2,6,75.0,2.3,15,31,48.4,29,0,79.3,51.1,8,100.0,65.0,25,0,0.0,5,18.6,17,2018-2019
Iván Cuéllar,es ESP,34-210,90,2,1,1,50.0,1.2,4,12,33.3,22,4,45.5,42.2,3,66.7,47.7,16,0,0.0,3,20.3,17,2018-2019
Tomáš Vaclík,cz CZE,29-269,90,4,1,3,75.0,1.4,6,17,35.3,20,6,45.0,39.9,8,100.0,61.1,11,0,0.0,0,,17,2018-2019
Stole Dimitrievski,mk MKD,24-363,90,7,1,6,85.7,1.4,6,16,37.5,17,3,58.8,41.9,7,85.7,55.9,15,1,6.7,2,10.2,17,2018-2019
Oier Olazábal,es ESP,29-100,90,8,2,7,75.0,2.4,2,6,33.3,11,5,18.2,29.7,9,44.4,36.8,13,0,0.0,0,3.3,17,2018-2019
Sergio Asenjo,es ESP,29-189,90,7,2,5,71.4,2.5,2,6,33.3,10,2,40.0,33.6,3,66.7,51.7,8,1,12.5,1,12.5,17,2018-2019
Thibaut Courtois,be BEL,26-237,90,4,2,2,50.0,1.6,6,14,42.9,21,7,33.3,32.1,12,58.3,44.6,12,1,8.3,0,11.0,17,2018-2019
