player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-086,90,13,15,86.7,192,14,8,8,100.0,2,2,100.0,2,4,50.0,0,0.0,0.0,1,0,0,0,0,19,2018-2019
Adri Embarba,11,es ESP,FW,26-249,60,8,22,36.4,172,114,2,6,33.3,2,5,40.0,2,7,28.6,0,0.0,0.0,0,2,1,0,2,19,2018-2019
   Álvaro García,18,es ESP,"RW,FW",26-076,30,6,9,66.7,47,6,6,8,75.0,0,1,0.0,0,0,,0,0.0,0.0,0,1,1,0,2,19,2018-2019
Óscar Trejo,8,ar ARG,CM,30-260,72,19,25,76.0,205,67,15,17,88.2,4,7,57.1,0,0,,0,0.0,0.0,1,0,1,0,2,19,2018-2019
   Bebé,14,cv CPV,"LW,CM",28-183,18,1,6,16.7,9,0,1,2,50.0,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0,19,2018-2019
Santi Comesaña,27,es ESP,CM,22-098,90,29,32,90.6,484,214,14,15,93.3,9,9,100.0,4,5,80.0,0,0.0,0.0,0,7,0,0,4,19,2018-2019
Giannelli Imbula,12,cd COD,CM,26-121,73,21,25,84.0,261,67,15,17,88.2,4,4,100.0,1,3,33.3,0,0.0,0.0,1,2,1,0,4,19,2018-2019
   Álvaro Medrán,4,es ESP,CM,24-302,17,12,15,80.0,231,127,7,8,87.5,1,2,50.0,4,5,80.0,0,0.0,0.0,0,3,0,0,2,19,2018-2019
Álex Moreno,7,es ESP,"WB,LM",25-217,90,26,39,66.7,285,73,21,26,80.8,3,5,60.0,1,6,16.7,0,0.0,0.0,0,1,1,0,1,19,2018-2019
Luis Advíncula,17,pe PER,"WB,RM",28-315,90,31,45,68.9,489,159,18,20,90.0,8,11,72.7,4,8,50.0,1,0.5,0.8,2,2,4,0,5,19,2018-2019
Jordi Amat,16,id IDN,CB,26-296,90,14,22,63.6,330,96,2,3,66.7,9,10,90.0,2,5,40.0,0,0.0,0.0,0,0,0,0,2,19,2018-2019
Abdoulaye Ba,21,sn SEN,CB,28-010,90,16,22,72.7,240,100,7,8,87.5,9,11,81.8,0,2,0.0,0,0.0,0.0,0,0,0,0,1,19,2018-2019
Emiliano Velázquez,20,uy URU,CB,24-256,90,15,26,57.7,414,287,4,7,57.1,3,6,50.0,8,10,80.0,2,0.4,0.2,2,2,1,0,2,19,2018-2019
Stole Dimitrievski,13,mk MKD,GK,25-017,90,14,26,53.8,752,690,1,1,100.0,0,0,,13,25,52.0,0,0.0,0.0,0,2,1,0,0,19,2018-2019
Maxi Gómez,9,uy URU,FW,22-150,90,18,25,72.0,294,26,8,10,80.0,9,11,81.8,1,1,100.0,0,0.0,0.0,0,1,0,0,3,19,2018-2019
