player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Roberto Santamaría,es ESP,34-055,90,4,0,4,100.0,1.1,12,32,37.5,29,2,89.7,55.9,6,100.0,67.2,16,1,6.3,0,3.0,34,2018-2019
Marko Dmitrović,rs SRB,27-089,90,3,2,1,33.3,0.6,9,31,29.0,30,2,76.7,56.3,8,100.0,78.0,11,1,9.1,3,21.2,34,2018-2019
Jordi Masip,es ESP,30-110,90,0,0,0,,0.0,3,16,18.8,21,8,52.4,38.1,5,100.0,67.0,22,1,4.5,0,5.7,34,2018-2019
Yassine Bounou,ma MAR,28-018,90,4,1,3,75.0,0.7,7,16,43.8,25,5,40.0,37.4,10,60.0,46.1,13,0,0.0,0,17.0,34,2018-2019
Fernando Pacheco,es ESP,26-340,90,6,2,4,83.3,2.4,5,13,38.5,9,0,66.7,45.1,7,100.0,58.7,10,0,0.0,1,16.5,34,2018-2019
Marc-André ter Stegen,de GER,26-358,90,1,0,1,100.0,0.1,1,7,14.3,33,7,9.1,25.7,7,57.1,43.7,9,0,0.0,0,14.0,34,2018-2019
Jan Oblak,si SVN,26-107,90,4,2,2,75.0,1.4,5,12,41.7,11,1,45.5,35.7,11,63.6,46.0,9,0,0.0,0,5.0,34,2018-2019
Neto,br BRA,29-279,90,6,3,3,50.0,3.0,6,10,60.0,12,5,41.7,39.1,7,71.4,54.7,11,0,0.0,0,,34,2018-2019
Diego López,es ESP,37-172,90,6,1,5,83.3,1.8,7,15,46.7,15,1,46.7,43.7,10,80.0,58.6,21,0,0.0,0,10.0,34,2018-2019
Rubén Blanco,es ESP,23-273,90,2,1,1,50.0,0.9,7,14,50.0,23,3,26.1,30.8,9,88.9,61.1,12,0,0.0,3,22.3,34,2018-2019
Iván Cuéllar,es ESP,34-332,90,2,1,2,50.0,1.1,8,20,40.0,37,7,51.4,39.4,2,50.0,40.0,13,1,7.7,1,17.7,34,2018-2019
Iago Herrerín,es ESP,31-089,90,1,0,1,100.0,0.0,9,28,32.1,22,3,59.1,44.0,15,100.0,74.5,24,0,0.0,3,23.0,34,2018-2019
Aitor Fernández,es ESP,27-356,90,2,0,2,100.0,0.1,5,13,38.5,15,4,53.3,40.9,6,83.3,53.5,8,1,12.5,0,7.3,34,2018-2019
Pau López,es ESP,24-132,90,4,4,0,25.0,2.3,2,3,66.7,21,2,9.5,21.1,7,14.3,32.4,7,0,0.0,1,36.0,34,2018-2019
Tomáš Vaclík,cz CZE,30-027,90,3,0,3,100.0,0.5,5,19,26.3,21,8,42.9,38.4,13,76.9,55.5,14,0,0.0,0,17.0,34,2018-2019
Alberto García,es ESP,34-075,90,11,5,6,54.5,3.4,7,17,41.2,26,3,53.8,42.0,9,33.3,36.9,13,0,0.0,3,17.9,34,2018-2019
Gerónimo Rulli,ar ARG,26-340,90,3,1,2,66.7,0.5,4,5,80.0,35,3,14.3,22.3,7,0.0,25.3,14,1,7.1,3,20.0,34,2018-2019
Andrés Fernández,es ESP,32-129,90,2,0,2,100.0,0.6,9,19,47.4,23,2,56.5,40.7,7,85.7,59.1,18,1,5.6,2,14.0,34,2018-2019
David Soria,es ESP,26-021,90,4,0,4,100.0,1.5,8,28,28.6,22,2,86.4,54.1,10,90.0,58.2,10,1,10.0,1,12.0,34,2018-2019
Keylor Navas,cr CRC,32-131,90,5,0,5,100.0,1.2,4,9,44.4,25,11,16.0,26.2,8,62.5,52.5,16,0,0.0,2,27.0,34,2018-2019
