player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-189,90,0,1,0,0,3,0,0,0,37,0,0,1,0.4,0.4,0.1,3,1,17,25,68.0,2,26,0,1,1,15,2018-2019
Guido Carrillo,9,ar ARG,FW,27-196,90,0,0,0,0,3,1,0,0,44,0,1,0,0.2,0.2,0.0,1,0,18,31,58.1,0,22,0,0,0,15,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,AM,20-162,84,0,0,0,0,3,0,0,0,54,1,1,1,0.2,0.2,0.6,8,0,29,43,67.4,4,29,3,4,4,15,2018-2019
   Nabil El Zhar,10,ma MAR,AM,32-102,6,0,0,0,0,1,1,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,1,1,15,2018-2019
Mikel Vesga,23,es ESP,CM,25-200,90,0,0,0,0,0,0,0,0,57,0,2,1,0.0,0.0,0.4,5,0,32,46,69.6,4,30,0,2,1,15,2018-2019
Rubén Pérez,21,es ESP,CM,29-225,89,0,0,0,0,1,0,0,1,70,2,1,0,0.0,0.0,0.0,3,0,53,63,84.1,4,42,0,1,0,15,2018-2019
Gerard Gumbau,6,es ESP,WB,23-354,90,0,0,0,0,1,0,0,0,53,2,1,1,0.1,0.1,0.0,1,0,31,48,64.6,5,28,1,0,0,15,2018-2019
Allan Nyom,12,cm CMR,WB,30-211,81,1,0,0,0,2,2,1,0,44,1,5,0,0.1,0.1,0.2,2,0,27,33,81.8,3,20,0,0,0,15,2018-2019
   Juanfran,2,es ESP,WB,30-087,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,5,6,83.3,0,4,0,0,0,15,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-082,90,0,0,0,0,3,1,0,0,81,2,4,1,0.6,0.6,0.1,2,0,51,70,72.9,5,54,3,0,0,15,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-051,90,0,0,0,0,0,0,0,0,60,1,0,1,0.0,0.0,0.0,1,0,43,52,82.7,3,29,0,0,0,15,2018-2019
Unai Bustinza,3,es ESP,CB,26-308,90,0,0,0,0,0,0,0,0,83,3,4,3,0.0,0.0,0.1,2,0,57,75,76.0,9,45,2,0,0,15,2018-2019
Iván Cuéllar,1,es ESP,GK,34-194,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,27,39,69.2,0,17,0,0,0,15,2018-2019
Jaime Mata,7,es ESP,FW,30-044,90,0,0,0,0,2,1,1,0,37,1,1,0,0.5,0.5,0.0,0,0,12,23,52.2,0,23,0,1,0,15,2018-2019
Jorge Molina,19,es ESP,FW,36-229,90,0,0,0,0,2,0,0,0,24,0,0,2,0.1,0.1,0.0,0,0,13,17,76.5,0,11,1,2,2,15,2018-2019
Amath,11,sn SEN,LM,22-144,21,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,5,1,2,1,15,2018-2019
   Francisco Portillo,8,es ESP,LM,28-177,63,0,0,0,0,0,0,0,0,22,1,1,1,0.0,0.0,0.0,1,1,8,16,50.0,1,13,0,0,0,15,2018-2019
   Vitorino Antunes,3,pt POR,LM,31-250,6,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,15,2018-2019
Mauro Arambarri,18,uy URU,CM,23-068,68,0,0,0,0,1,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,8,15,53.3,1,10,0,0,0,15,2018-2019
   Sebastián Cristóforo,15,uy URU,CM,25-106,22,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,15,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-315,90,0,0,0,0,0,0,0,0,38,2,4,3,0.0,0.0,0.0,2,0,17,23,73.9,3,14,2,0,0,15,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-259,90,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.6,5,0,12,16,75.0,3,13,3,6,3,15,2018-2019
Leandro Cabrera,6,uy URU,LB,27-173,90,1,0,0,0,1,1,0,0,67,1,1,1,0.3,0.3,0.0,1,0,26,57,45.6,5,20,1,0,0,15,2018-2019
Bruno González,4,es ESP,CB,28-197,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,18,25,72.0,1,9,0,0,0,15,2018-2019
Djené,2,tg TOG,CB,26-341,90,0,0,0,0,0,0,1,0,44,2,1,0,0.0,0.0,0.0,0,0,18,24,75.0,1,12,0,0,0,15,2018-2019
Damián Suárez,22,uy URU,RB,30-224,90,0,1,0,0,0,0,0,0,53,2,2,2,0.0,0.0,0.3,1,1,24,42,57.1,3,13,2,1,1,15,2018-2019
David Soria,13,es ESP,GK,25-247,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,13,26,50.0,0,8,0,0,0,15,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-262,90,1,0,0,0,3,1,0,0,55,4,0,0,0.8,0.8,0.4,4,1,27,44,61.4,3,31,7,2,1,15,2018-2019
Nikola Kalinić,9,hr CRO,FW,30-337,55,1,0,0,0,1,1,1,0,27,0,0,1,0.5,0.5,0.0,0,0,11,18,61.1,0,12,1,1,0,15,2018-2019
   Vitolo,23,es ESP,"LM,FW",29-036,35,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.3,1,0,6,6,100.0,3,5,0,0,0,15,2018-2019
Thomas Lemar,11,fr FRA,LM,23-026,63,0,0,0,0,1,0,0,0,37,0,0,0,0.0,0.0,0.3,4,1,22,32,68.8,6,25,1,1,0,15,2018-2019
   Francisco Montero,35,es ESP,"LB,LM",19-328,27,0,0,0,0,0,0,1,0,14,1,0,1,0.0,0.0,0.0,0,0,2,8,25.0,1,2,0,0,0,15,2018-2019
Rodri,14,es ESP,CM,22-169,90,1,0,0,0,2,2,0,0,64,3,1,2,0.7,0.7,0.0,0,0,37,46,80.4,4,29,0,3,2,15,2018-2019
Thomas Partey,5,gh GHA,CM,25-178,90,0,0,0,0,1,0,1,0,58,3,1,4,0.3,0.3,0.0,1,0,37,46,80.4,9,28,0,1,1,15,2018-2019
Ángel Correa,10,ar ARG,"RM,FW",23-274,90,0,0,0,0,2,1,1,0,45,0,1,3,0.2,0.2,0.0,2,1,17,32,53.1,1,27,2,2,1,15,2018-2019
Saúl Ñíguez,8,es ESP,"LB,RM",24-017,90,0,0,0,0,0,0,0,0,46,2,2,3,0.0,0.0,0.0,0,0,20,36,55.6,2,18,1,3,3,15,2018-2019
Lucas Hernández,21,fr FRA,CB,22-297,35,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,1,0,12,15,80.0,1,10,0,0,0,15,2018-2019
   José María Giménez,24,uy URU,CB,23-322,55,0,0,0,0,1,0,0,0,16,0,2,0,0.2,0.2,0.0,0,0,5,8,62.5,0,2,0,1,0,15,2018-2019
Stefan Savić,15,me MNE,CB,27-334,90,0,0,0,0,0,0,0,0,31,0,0,2,0.0,0.0,0.0,0,0,17,23,73.9,1,12,0,0,0,15,2018-2019
Santiago Arias,4,co COL,RB,26-329,90,0,1,0,0,1,0,1,0,48,0,1,0,0.1,0.1,0.6,5,1,35,43,81.4,9,14,3,1,1,15,2018-2019
Jan Oblak,13,si SVN,GK,25-335,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,18,27,66.7,0,8,0,0,0,15,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-076,90,0,0,0,0,2,0,1,0,31,1,0,0,0.2,0.2,0.0,3,0,14,24,58.3,2,23,2,2,2,15,2018-2019
Jony,23,es ESP,"LM,LW",27-152,90,0,0,0,0,1,0,0,0,53,0,1,0,0.0,0.0,0.5,8,0,25,39,64.1,3,34,5,3,2,15,2018-2019
Ibai Gómez,11,es ESP,"RW,RM",29-027,71,0,0,0,0,3,2,0,0,44,0,2,0,0.1,0.1,0.0,1,0,23,38,60.5,3,28,0,1,1,15,2018-2019
   Burgui,14,es ESP,RM,25-040,19,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,7,9,77.8,2,10,1,0,0,15,2018-2019
Wakaso,22,gh GHA,LM,28-136,45,0,0,0,0,1,1,0,0,19,0,0,1,0.0,0.0,0.0,1,0,10,14,71.4,2,11,1,1,1,15,2018-2019
   Borja Bastón,18,es ESP,FW,26-105,45,0,0,0,0,3,0,0,0,15,1,0,0,1.0,1.0,0.0,0,0,6,8,75.0,0,9,0,0,0,15,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-055,90,0,0,0,0,0,0,1,0,54,1,3,0,0.0,0.0,0.0,5,0,34,43,79.1,5,30,1,0,0,15,2018-2019
Manu García,19,es ESP,"CM,RM",32-226,90,0,0,0,0,0,0,0,0,38,4,1,1,0.0,0.0,0.0,0,0,22,30,73.3,5,23,0,1,1,15,2018-2019
Rubén Duarte,3,es ESP,LB,23-051,90,0,0,0,0,0,0,0,0,51,3,1,3,0.0,0.0,0.0,2,0,23,39,59.0,4,25,2,0,0,15,2018-2019
Ximo Navarro,15,es ESP,CB,28-319,90,0,0,0,0,1,0,1,0,51,1,2,0,0.0,0.0,0.0,2,0,36,41,87.8,3,29,1,2,2,15,2018-2019
Víctor Laguardia,5,es ESP,CB,29-033,90,0,0,0,0,2,0,1,0,64,0,2,4,0.1,0.1,0.0,0,0,35,49,71.4,4,31,1,0,0,15,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-212,80,0,0,0,0,0,0,0,0,56,1,0,2,0.0,0.0,0.0,1,0,36,47,76.6,4,31,1,5,3,15,2018-2019
   Rubén Sobrino,7,es ESP,RB,26-190,10,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,15,2018-2019
Fernando Pacheco,1,es ESP,GK,26-204,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,18,30,60.0,0,13,0,0,0,15,2018-2019
