player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Joel Robles,es ESP,28-329,90,2,1,1,100.0,1.3,0,2,0.0,27,4,7.4,18.6,2,0.0,19.0,5,0,0.0,5,23.0,37,2018-2019
Aleksandar Jovanović,rs SRB,26-157,90,8,2,6,75.0,2.2,11,22,50.0,20,0,65.0,45.9,9,100.0,70.1,15,0,0.0,0,5.0,37,2018-2019
Jasper Cillessen,nl NED,30-020,90,0,0,0,,0.0,4,7,57.1,32,4,9.4,24.6,9,44.4,33.9,8,0,0.0,2,22.0,37,2018-2019
David Soria,es ESP,26-038,90,8,2,7,75.0,2.1,6,21,28.6,20,0,80.0,52.1,5,100.0,62.0,10,0,0.0,1,16.0,37,2018-2019
Yassine Bounou,ma MAR,28-037,90,3,2,1,33.3,1.1,5,7,71.4,13,5,23.1,30.6,9,44.4,42.0,5,0,0.0,1,26.0,37,2018-2019
Aitor Fernández,es ESP,28-009,90,6,1,5,83.3,1.9,7,27,25.9,17,1,94.1,56.1,14,78.6,54.6,30,1,3.3,3,18.4,37,2018-2019
Jaume Doménech,es ESP,28-188,90,3,1,2,66.7,0.4,13,20,65.0,15,1,60.0,41.5,11,100.0,56.6,20,2,10.0,0,9.0,37,2018-2019
Fernando Pacheco,es ESP,26-359,90,4,3,1,25.0,1.7,5,13,38.5,21,1,47.6,39.3,7,42.9,40.1,13,0,0.0,0,14.0,37,2018-2019
Andrés Fernández,es ESP,32-146,90,0,0,0,,0.0,9,18,50.0,22,2,63.6,45.6,10,40.0,41.8,13,0,0.0,0,12.5,37,2018-2019
Marko Dmitrović,rs SRB,27-108,90,3,1,2,66.7,1.0,8,31,25.8,31,3,77.4,53.9,7,100.0,67.9,12,0,0.0,3,18.8,37,2018-2019
Andriy Lunin,ua UKR,20-090,90,7,2,5,85.7,3.4,10,19,52.6,34,9,38.2,35.4,9,66.7,52.7,8,0,0.0,0,12.0,37,2018-2019
Diego López,es ESP,37-190,90,4,0,4,100.0,0.5,5,15,33.3,31,3,38.7,36.6,9,33.3,39.4,22,1,4.5,0,14.0,37,2018-2019
Iago Herrerín,es ESP,31-107,90,2,1,1,100.0,1.0,11,21,52.4,21,1,85.7,54.9,3,100.0,71.0,15,1,6.7,2,17.3,37,2018-2019
Rubén Blanco,es ESP,23-291,90,4,3,1,50.0,2.3,7,14,50.0,20,5,40.0,36.6,6,100.0,65.7,11,1,9.1,1,13.7,37,2018-2019
Stole Dimitrievski,mk MKD,25-138,90,6,2,4,83.3,1.5,2,3,66.7,30,15,10.0,24.4,4,0.0,24.5,6,0,0.0,1,25.0,37,2018-2019
Jordi Masip,es ESP,30-129,90,5,1,4,80.0,2.0,9,24,37.5,15,3,66.7,48.7,15,93.3,67.1,21,1,4.8,0,10.5,37,2018-2019
Jan Oblak,si SVN,26-125,90,5,1,4,80.0,1.1,7,18,38.9,16,4,56.3,41.2,9,100.0,67.3,16,1,6.3,0,3.5,37,2018-2019
Tomáš Vaclík,cz CZE,30-044,90,4,1,3,75.0,0.8,3,7,42.9,23,7,26.1,32.2,8,12.5,30.0,14,0,0.0,0,11.0,37,2018-2019
Gerónimo Rulli,ar ARG,26-357,90,2,1,1,50.0,0.7,4,5,80.0,35,4,2.9,20.6,4,100.0,50.8,8,0,0.0,0,10.0,37,2018-2019
Thibaut Courtois,be BEL,27-001,90,7,3,3,57.1,2.8,5,9,55.6,28,6,28.6,29.6,4,25.0,25.3,14,0,0.0,0,17.0,37,2018-2019
