player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,24-266,45,3,7,42.9,49,0,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,27,2018-2019
   Kenan Kodro,2,ba BIH,FW,25-201,45,8,9,88.9,90,15,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,1,0,0,0,0,27,2018-2019
Iker Muniain,10,es ESP,LW,26-079,90,42,55,76.4,768,199,18,24,75.0,18,25,72.0,5,5,100.0,0,0.1,0.1,1,5,2,1,15,27,2018-2019
Markel Susaeta,14,es ESP,RW,31-084,74,42,54,77.8,562,114,22,22,100.0,13,15,86.7,2,10,20.0,0,0.1,0.4,2,1,3,1,2,27,2018-2019
   Ibai Gómez,19,es ESP,RW,29-117,16,6,15,40.0,111,55,4,5,80.0,1,3,33.3,1,5,20.0,1,0.2,0.2,2,0,1,1,0,27,2018-2019
Raúl García,22,es ESP,AM,32-240,90,14,30,46.7,133,49,12,22,54.5,1,5,20.0,0,0,,0,0.1,0.3,1,1,0,0,2,27,2018-2019
Dani García,16,es ESP,DM,28-288,62,39,47,83.0,720,147,12,14,85.7,21,24,87.5,4,5,80.0,0,0.0,0.0,0,5,0,0,1,27,2018-2019
   Beñat Etxebarria,7,es ESP,DM,32-017,28,18,23,78.3,342,72,9,10,90.0,6,9,66.7,2,3,66.7,0,0.0,0.0,0,2,0,0,3,27,2018-2019
Mikel San José,6,es ESP,DM,29-282,90,34,42,81.0,493,191,21,24,87.5,10,13,76.9,2,2,100.0,0,0.0,0.0,0,4,1,0,3,27,2018-2019
Yuri Berchiche,12,es ESP,LB,29-026,90,54,70,77.1,746,269,32,34,94.1,18,26,69.2,2,6,33.3,0,0.1,0.1,3,7,2,2,6,27,2018-2019
Iñigo Martínez,4,es ESP,CB,27-295,90,51,65,78.5,1072,347,13,14,92.9,32,35,91.4,6,16,37.5,0,0.1,0.1,3,4,2,1,8,27,2018-2019
Yeray Álvarez,5,es ESP,CB,24-043,90,67,78,85.9,1172,364,23,26,88.5,35,37,94.6,5,10,50.0,0,0.0,0.0,1,8,1,1,4,27,2018-2019
Óscar de Marcos,18,es ESP,RB,29-328,90,64,74,86.5,930,305,34,36,94.4,24,29,82.8,3,4,75.0,0,0.0,0.0,0,4,1,1,4,27,2018-2019
Iago Herrerín,13,es ESP,GK,31-042,90,20,25,80.0,729,597,1,1,100.0,9,9,100.0,10,14,71.4,0,0.0,0.0,0,4,0,0,0,27,2018-2019
Facundo Ferreyra,11,ar ARG,FW,27-359,90,16,23,69.6,167,43,8,10,80.0,3,7,42.9,0,1,0.0,0,0.0,0.0,0,1,0,0,2,27,2018-2019
Wu Lei,24,cn CHN,LM,27-109,59,10,15,66.7,82,12,9,10,90.0,0,1,0.0,0,0,,1,0.4,0.1,1,0,1,0,1,27,2018-2019
   Javi Puado,20,es ESP,"LM,RM",20-287,31,7,11,63.6,57,12,5,7,71.4,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Esteban Granero,23,es ESP,CM,31-249,90,27,32,84.4,518,220,12,13,92.3,12,12,100.0,3,7,42.9,0,0.1,0.2,1,4,1,0,6,27,2018-2019
Óscar Melendo,14,es ESP,"CM,RM",21-197,84,17,23,73.9,302,41,8,12,66.7,7,8,87.5,2,2,100.0,0,0.0,0.0,0,2,0,0,3,27,2018-2019
   Adrià Pedrosa,28,es ESP,"LM,RM",20-299,6,3,5,60.0,19,2,3,3,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Hernán Pérez,17,py PAR,RM,30-011,69,11,15,73.3,157,58,6,6,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,1,27,2018-2019
   Víctor Sánchez,4,es ESP,CM,31-181,21,7,7,100.0,74,34,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,27,2018-2019
Marc Roca,21,es ESP,DM,22-102,90,25,37,67.6,490,152,9,13,69.2,11,14,78.6,4,6,66.7,0,0.0,0.1,1,2,0,0,3,27,2018-2019
Javi López,16,es ESP,LB,33-046,90,30,38,78.9,462,212,16,17,94.1,11,15,73.3,2,3,66.7,0,0.0,0.0,0,1,0,0,0,27,2018-2019
Mario Hermoso,22,es ESP,CB,23-263,90,14,19,73.7,356,148,2,3,66.7,6,7,85.7,5,7,71.4,0,0.0,0.0,0,1,0,0,1,27,2018-2019
Naldo,5,br BRA,CB,30-195,90,17,24,70.8,360,152,8,8,100.0,6,9,66.7,3,7,42.9,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Roberto Rosales,8,ve VEN,RB,30-108,90,24,36,66.7,383,194,12,13,92.3,11,17,64.7,1,4,25.0,0,0.0,0.0,0,0,0,0,2,27,2018-2019
Diego López,13,es ESP,GK,37-125,90,20,39,51.3,914,726,1,1,100.0,5,5,100.0,14,32,43.8,0,0.0,0.0,0,2,0,0,0,27,2018-2019
Borja Bastón,18,es ESP,FW,26-196,76,11,18,61.1,171,34,7,10,70.0,3,4,75.0,1,2,50.0,0,0.1,0.0,2,2,1,1,2,27,2018-2019
   John Guidetti,10,se SWE,FW,26-328,14,3,5,60.0,32,0,3,5,60.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,27,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-167,90,15,26,57.7,241,94,9,13,69.2,4,9,44.4,2,2,100.0,0,0.2,0.1,3,1,1,1,4,27,2018-2019
Jony,23,es ESP,LM,27-243,82,17,26,65.4,466,238,4,6,66.7,6,8,75.0,7,11,63.6,1,1.2,0.5,7,0,3,2,3,27,2018-2019
   Burgui,14,es ESP,LM,25-131,8,3,5,60.0,73,19,1,2,50.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,27,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-146,90,22,34,64.7,458,185,7,9,77.8,11,14,78.6,4,8,50.0,0,0.0,0.0,0,3,0,0,7,27,2018-2019
Darko Brašanac,20,rs SRB,CM,27-025,90,21,33,63.6,369,214,9,14,64.3,9,12,75.0,2,6,33.3,0,0.1,0.0,1,8,0,0,7,27,2018-2019
Takashi Inui,11,jp JPN,RM,30-280,90,21,34,61.8,376,158,8,12,66.7,10,15,66.7,3,4,75.0,0,0.0,0.0,0,3,1,0,4,27,2018-2019
Rubén Duarte,3,es ESP,LB,23-142,45,10,21,47.6,144,103,7,8,87.5,3,7,42.9,0,4,0.0,0,0.0,0.0,0,0,0,0,1,27,2018-2019
   Adrián Marín,17,es ESP,LB,22-059,45,3,8,37.5,67,54,1,1,100.0,1,5,20.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-307,90,12,25,48.0,329,214,1,6,16.7,7,9,77.8,4,10,40.0,0,0.0,0.0,0,1,0,0,1,27,2018-2019
Víctor Laguardia,5,es ESP,CB,29-124,90,17,30,56.7,404,309,3,9,33.3,11,15,73.3,3,6,50.0,0,0.0,0.0,0,2,0,0,3,27,2018-2019
Ximo Navarro,15,es ESP,RB,29-045,90,26,36,72.2,427,174,14,16,87.5,10,13,76.9,2,7,28.6,0,0.0,0.0,0,1,0,0,3,27,2018-2019
Fernando Pacheco,1,es ESP,GK,26-295,90,21,36,58.3,1149,1076,1,1,100.0,1,2,50.0,19,33,57.6,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Charles,19,br BRA,FW,34-339,90,16,23,69.6,233,41,9,13,69.2,3,3,100.0,2,3,66.7,0,0.0,0.1,1,2,1,0,2,27,2018-2019
Kiké,17,es ESP,FW,29-104,65,9,13,69.2,87,28,7,9,77.8,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1,27,2018-2019
   Marc Cardona,7,es ESP,FW,23-244,25,7,9,77.8,70,3,6,7,85.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Joan Jordán,24,es ESP,"LM,CM",24-246,90,38,50,76.0,651,152,21,21,100.0,10,16,62.5,5,10,50.0,0,0.1,0.3,1,4,1,1,4,27,2018-2019
Papakouli Diop,8,sn SEN,CM,32-355,90,31,42,73.8,615,146,8,9,88.9,20,28,71.4,3,5,60.0,0,0.0,0.1,1,6,0,0,8,27,2018-2019
Gonzalo Escalante,5,ar ARG,CM,25-347,58,10,19,52.6,137,28,6,11,54.5,4,8,50.0,0,0,,0,0.1,0.0,1,1,0,0,1,27,2018-2019
   Marc Cucurella,20,es ESP,LM,20-230,32,12,16,75.0,196,19,7,8,87.5,4,5,80.0,1,1,100.0,0,0.5,0.3,1,1,0,0,1,27,2018-2019
Fabián Orellana,14,cl CHI,RM,33-041,90,28,40,70.0,483,97,12,21,57.1,14,15,93.3,2,3,66.7,1,0.9,0.9,4,1,3,2,2,27,2018-2019
José Ángel,15,es ESP,LB,29-185,90,37,64,57.8,860,511,8,8,100.0,18,27,66.7,10,25,40.0,0,0.2,0.3,2,8,3,0,7,27,2018-2019
Anaitz Arbilla,23,es ESP,CB,31-298,90,25,34,73.5,716,222,6,6,100.0,8,10,80.0,10,17,58.8,0,0.0,0.0,0,4,0,0,0,27,2018-2019
Iván Ramis,4,es ESP,CB,34-135,90,27,40,67.5,691,285,8,10,80.0,11,16,68.8,8,13,61.5,0,0.0,0.0,0,2,0,0,3,27,2018-2019
Rubén Peña,11,es ESP,RB,27-234,90,37,56,66.1,708,355,14,19,73.7,14,21,66.7,8,10,80.0,0,0.5,0.5,5,3,6,6,2,27,2018-2019
Marko Dmitrović,1,rs SRB,GK,27-044,90,15,29,51.7,767,691,1,1,100.0,4,4,100.0,10,24,41.7,0,0.0,0.0,0,1,0,0,0,27,2018-2019
Nikola Kalinić,9,hr CRO,FW,31-063,72,6,10,60.0,60,10,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,27,2018-2019
   Juanfran,20,es ESP,LB,34-059,18,13,13,100.0,168,41,6,6,100.0,6,6,100.0,0,0,,0,0.0,0.0,1,0,0,0,1,27,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-353,45,12,15,80.0,209,59,7,8,87.5,3,3,100.0,2,4,50.0,0,0.0,0.1,0,0,1,0,1,27,2018-2019
   Thomas Lemar,11,fr FRA,"RM,LM",23-117,45,18,23,78.3,238,44,13,16,81.3,4,5,80.0,0,0,,0,0.0,0.0,1,1,0,0,2,27,2018-2019
Vitolo,23,es ESP,"LM,FW",29-127,90,32,45,71.1,477,93,17,21,81.0,12,16,75.0,2,3,66.7,0,0.1,0.3,2,1,0,0,2,27,2018-2019
Rodri,14,es ESP,CM,22-260,90,56,63,88.9,1047,291,26,31,83.9,16,17,94.1,12,13,92.3,0,0.0,0.0,1,8,0,0,7,27,2018-2019
Thomas Partey,5,gh GHA,CM,25-269,90,45,50,90.0,803,184,16,20,80.0,18,19,94.7,7,7,100.0,0,0.0,0.0,1,2,0,0,3,27,2018-2019
Ángel Correa,10,ar ARG,"FW,RM",24-000,90,23,33,69.7,301,38,14,19,73.7,9,13,69.2,0,1,0.0,0,0.1,0.0,2,0,1,0,3,27,2018-2019
Andrés Solano,33,co COL,"LB,RB",21-013,45,21,27,77.8,352,102,8,8,100.0,11,14,78.6,1,3,33.3,0,0.0,0.0,0,1,0,0,1,27,2018-2019
   Saúl Ñíguez,8,es ESP,"LB,RM",24-108,45,10,18,55.6,136,40,4,6,66.7,5,6,83.3,0,3,0.0,0,0.0,0.0,0,1,0,0,1,27,2018-2019
José María Giménez,24,uy URU,CB,24-048,90,32,40,80.0,758,227,9,11,81.8,15,18,83.3,8,11,72.7,0,0.0,0.0,0,2,0,0,1,27,2018-2019
Stefan Savić,15,me MNE,CB,28-060,90,26,38,68.4,588,170,5,6,83.3,15,20,75.0,5,7,71.4,0,0.0,0.0,0,3,0,0,3,27,2018-2019
Santiago Arias,4,co COL,"RB,LB",27-055,90,51,69,73.9,745,366,31,35,88.6,16,26,61.5,3,5,60.0,0,0.0,0.0,0,5,1,0,8,27,2018-2019
Jan Oblak,13,si SVN,GK,26-061,90,10,20,50.0,377,295,2,2,100.0,2,2,100.0,6,16,37.5,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-281,90,11,20,55.0,178,19,6,9,66.7,3,6,50.0,1,2,50.0,0,0.0,0.0,0,2,0,0,1,27,2018-2019
Martin Braithwaite,25,dk DEN,FW,27-277,70,14,16,87.5,203,10,9,9,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,27,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-288,20,3,6,50.0,43,0,1,4,25.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Vasyl Kravets,14,ua UKR,"LW,LB",21-201,90,39,55,70.9,643,184,23,26,88.5,14,17,82.4,2,8,25.0,0,0.1,0.0,1,1,0,0,5,27,2018-2019
Allan Nyom,12,cm CMR,RW,30-303,75,30,42,71.4,510,78,11,14,78.6,16,20,80.0,2,5,40.0,0,0.0,0.0,0,2,0,0,3,27,2018-2019
   José Arnaiz,16,es ESP,"LM,RW",23-328,15,8,12,66.7,108,16,5,7,71.4,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,27,2018-2019
Mikel Vesga,23,es ESP,CM,25-292,90,53,62,85.5,1069,228,19,21,90.5,29,33,87.9,5,7,71.4,0,0.0,0.1,0,9,0,0,9,27,2018-2019
Javier Eraso,17,es ESP,CM,28-352,70,26,33,78.8,430,88,15,18,83.3,9,12,75.0,2,3,66.7,0,0.0,0.0,0,2,0,0,3,27,2018-2019
   Nabil El Zhar,10,ma MAR,"RM,CM",32-194,20,5,13,38.5,79,41,3,5,60.0,2,4,50.0,0,3,0.0,0,0.0,0.0,1,2,0,0,0,27,2018-2019
Rubén Pérez,21,es ESP,"DM,CM",29-317,90,56,66,84.8,1101,306,25,26,96.2,22,28,78.6,9,11,81.8,0,0.0,0.0,0,6,0,0,9,27,2018-2019
Rodrigo Tarín,15,es ESP,"CB,RB",22-247,90,57,71,80.3,891,208,24,26,92.3,31,36,86.1,2,8,25.0,0,0.0,0.0,0,3,0,0,5,27,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-143,90,71,79,89.9,1908,530,8,8,100.0,34,37,91.9,28,32,87.5,0,0.0,0.0,0,5,0,0,7,27,2018-2019
Diego Reyes,4,mx MEX,CB,26-171,90,65,78,83.3,1387,524,18,21,85.7,40,44,90.9,7,12,58.3,0,0.0,0.0,0,5,1,0,6,27,2018-2019
Andriy Lunin,29,ua UKR,GK,20-026,90,17,25,68.0,782,658,1,1,100.0,4,4,100.0,12,20,60.0,0,0.0,0.0,0,2,0,0,0,27,2018-2019
Luis Suárez,9,uy URU,FW,32-044,90,28,35,80.0,571,110,15,18,83.3,6,8,75.0,7,7,100.0,0,0.0,0.1,1,2,1,1,4,27,2018-2019
Philippe Coutinho,7,br BRA,"LW,LM",26-270,79,61,73,83.6,1105,172,27,33,81.8,27,28,96.4,6,8,75.0,0,0.0,0.1,0,11,0,0,5,27,2018-2019
   Ivan Rakitić,4,hr CRO,RM,30-364,11,17,18,94.4,211,53,9,9,100.0,5,5,100.0,1,1,100.0,1,0.5,0.5,1,2,0,0,2,27,2018-2019
Lionel Messi,10,ar ARG,"FW,RW",31-258,90,58,75,77.3,875,279,35,36,97.2,17,23,73.9,5,8,62.5,1,0.7,0.6,3,6,4,0,9,27,2018-2019
Arthur Melo,8,br BRA,LM,22-209,45,27,30,90.0,491,86,7,9,77.8,14,14,100.0,3,3,100.0,0,0.0,0.0,0,2,0,0,3,27,2018-2019
   Ousmane Dembélé,11,fr FRA,"RM,LM",21-298,45,38,41,92.7,526,121,21,22,95.5,13,15,86.7,1,1,100.0,0,0.1,0.1,1,3,5,0,5,27,2018-2019
Sergio Busquets,5,es ESP,CM,30-236,84,81,91,89.0,1477,382,38,42,90.5,28,32,87.5,12,12,100.0,0,0.1,0.2,1,17,1,0,10,27,2018-2019
   Malcom,14,br BRA,CM,22-011,6,9,9,100.0,134,30,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,27,2018-2019
Arturo Vidal,22,cl CHI,"CM,RM",31-291,90,90,95,94.7,1388,266,44,45,97.8,38,39,97.4,3,5,60.0,0,0.0,0.1,0,10,2,0,6,27,2018-2019
Jordi Alba,18,es ESP,LB,29-353,90,76,85,89.4,1050,369,46,47,97.9,24,27,88.9,3,5,60.0,0,0.1,0.2,1,3,4,0,9,27,2018-2019
Samuel Umtiti,23,fr FRA,CB,25-115,90,36,36,100.0,576,202,16,16,100.0,20,20,100.0,0,0,,0,0.0,0.0,0,1,0,0,3,27,2018-2019
Gerard Piqué,3,es ESP,CB,32-035,90,41,47,87.2,801,346,12,13,92.3,24,26,92.3,4,7,57.1,0,0.0,0.0,0,3,0,0,3,27,2018-2019
Nélson Semedo,2,pt POR,RB,25-113,90,69,76,90.8,766,235,48,51,94.1,14,16,87.5,0,1,0.0,0,0.0,0.0,0,9,0,0,1,27,2018-2019
Marc-André ter Stegen,1,de GER,GK,26-313,90,15,17,88.2,405,319,2,2,100.0,9,9,100.0,4,6,66.7,0,0.0,0.0,0,0,0,0,0,27,2018-2019
Raúl de Tomás,9,es ESP,FW,24-143,90,13,16,81.3,202,20,10,11,90.9,2,3,66.7,1,1,100.0,0,0.0,0.0,0,2,0,0,1,27,2018-2019
Álvaro García,18,es ESP,LM,26-133,79,9,17,52.9,128,54,4,4,100.0,1,5,20.0,2,2,100.0,1,0.1,0.0,1,0,0,0,0,27,2018-2019
   Adri Embarba,11,es ESP,LM,26-306,11,1,2,50.0,2,1,0,1,0.0,0,0,,0,0,,0,0.0,0.0,1,0,0,0,0,27,2018-2019
Santi Comesaña,27,es ESP,"CM,DM",22-155,90,35,41,85.4,526,121,17,20,85.0,10,10,100.0,4,7,57.1,0,0.0,0.0,1,2,0,0,3,27,2018-2019
Giannelli Imbula,12,cd COD,CM,26-178,90,31,35,88.6,370,101,22,23,95.7,4,5,80.0,2,2,100.0,0,0.1,0.0,2,0,0,0,1,27,2018-2019
Bebé,14,cv CPV,RM,28-240,90,15,33,45.5,221,61,7,15,46.7,7,12,58.3,0,5,0.0,0,0.1,0.1,1,1,0,0,2,27,2018-2019
