player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-086,90,0,0,0,2,0,2,0,0,0,0,0,0,1,2,2,50.0,19,2018-2019
Adri Embarba,11,es ESP,FW,26-249,60,0,0,0,0,0,1,8,0,0,0,0,0,2,1,1,50.0,19,2018-2019
   Álvaro García,18,es ESP,"RW,FW",26-076,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,19,2018-2019
Óscar Trejo,8,ar ARG,CM,30-260,72,0,0,0,1,1,0,0,1,1,0,0,0,4,1,1,50.0,19,2018-2019
   Bebé,14,cv CPV,"LW,CM",28-183,18,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,19,2018-2019
Santi Comesaña,27,es ESP,CM,22-098,90,0,0,0,0,1,0,0,0,4,0,0,0,8,2,2,50.0,19,2018-2019
Giannelli Imbula,12,cd COD,CM,26-121,73,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,,19,2018-2019
   Álvaro Medrán,4,es ESP,CM,24-302,17,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,,19,2018-2019
Álex Moreno,7,es ESP,"WB,LM",25-217,90,0,0,0,0,0,1,4,1,0,0,0,0,4,0,1,0.0,19,2018-2019
Luis Advíncula,17,pe PER,"WB,RM",28-315,90,1,0,0,1,1,0,1,0,1,0,0,0,5,2,0,100.0,19,2018-2019
Jordi Amat,16,id IDN,CB,26-296,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0.0,19,2018-2019
Abdoulaye Ba,21,sn SEN,CB,28-010,90,1,0,0,2,2,0,0,0,1,0,1,0,5,3,2,60.0,19,2018-2019
Emiliano Velázquez,20,uy URU,CB,24-256,90,1,0,0,4,0,0,0,2,5,0,0,0,4,3,1,75.0,19,2018-2019
Stole Dimitrievski,13,mk MKD,GK,25-017,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,2018-2019
Maxi Gómez,9,uy URU,FW,22-150,90,0,0,0,2,2,1,0,0,0,0,0,0,1,2,5,28.6,19,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-116,80,0,0,0,0,0,0,1,0,2,0,0,0,7,0,0,,19,2018-2019
   Pione Sisto,11,dk DEN,LM,23-341,10,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,19,2018-2019
Fran Beltrán,8,es ESP,CM,19-342,77,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0,19,2018-2019
   Stanislav Lobotka,14,sk SVK,CM,24-047,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,2018-2019
Jozabed,21,es ESP,CM,27-309,80,0,0,0,0,2,0,1,1,1,0,0,0,6,0,2,0.0,19,2018-2019
   Dennis Eckert,32,de GER,FW,22-002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,19,2018-2019
Brais Méndez,23,es ESP,RM,22-004,90,1,0,0,2,1,1,4,0,3,0,0,0,3,3,0,100.0,19,2018-2019
Okay Yokuşlu,5,tr TUR,"DM,CM",24-308,90,0,0,0,0,1,0,0,0,1,0,0,0,4,2,1,66.7,19,2018-2019
David Juncà,17,es ESP,LB,25-056,90,0,0,0,0,0,0,5,1,4,0,0,0,8,1,2,33.3,19,2018-2019
Néstor Araujo,4,mx MEX,CB,27-135,90,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0.0,19,2018-2019
Gustavo Cabral,22,ar ARG,CB,33-089,90,0,0,0,1,0,0,0,0,1,0,0,0,3,2,2,50.0,19,2018-2019
Hugo Mallo,2,es ESP,RB,27-203,90,0,0,0,1,3,0,10,0,2,0,0,0,8,1,1,50.0,19,2018-2019
Rubén Blanco,13,es ESP,GK,23-170,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,19,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-225,89,0,0,0,2,0,1,0,0,1,0,0,0,2,9,5,64.3,19,2018-2019
   Recio,8,es ESP,FW,28-001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,2018-2019
Guido Carrillo,9,ar ARG,FW,27-232,63,0,0,0,2,2,0,0,0,0,0,0,0,2,4,4,50.0,19,2018-2019
   Martin Braithwaite,25,dk DEN,FW,27-221,27,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,33.3,19,2018-2019
Mikel Vesga,23,es ESP,CM,25-236,90,0,0,0,3,2,0,1,0,3,0,0,0,5,1,1,50.0,19,2018-2019
Rubén Pérez,21,es ESP,CM,29-261,90,0,0,0,1,0,0,1,1,3,0,0,0,12,0,2,0.0,19,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,CM,20-198,76,0,0,0,0,1,1,9,0,1,0,0,0,6,0,1,0.0,19,2018-2019
   Nabil El Zhar,10,ma MAR,CM,32-138,14,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0.0,19,2018-2019
Jonathan Silva,5,ar ARG,LB,24-197,90,1,0,0,0,0,0,5,2,1,0,0,0,7,0,2,0.0,19,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-118,90,1,0,0,1,0,0,0,1,1,0,0,0,3,3,3,50.0,19,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-087,90,0,0,0,0,0,0,0,1,2,0,0,0,6,1,1,50.0,19,2018-2019
Unai Bustinza,3,es ESP,CB,26-344,90,1,0,0,0,1,0,0,3,0,0,0,0,4,3,2,60.0,19,2018-2019
Allan Nyom,12,cm CMR,RB,30-247,90,0,0,0,0,2,0,1,2,2,0,0,0,7,2,0,100.0,19,2018-2019
Iván Cuéllar,1,es ESP,GK,34-230,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,19,2018-2019
Cucho,9,co COL,FW,19-267,90,0,0,0,1,2,0,2,0,1,0,0,0,2,1,4,20.0,19,2018-2019
David Ferreiro,7,es ESP,LW,30-286,69,0,0,0,1,0,0,5,1,1,0,0,0,1,0,0,,19,2018-2019
   Ezequiel Ávila,19,ar ARG,LW,24-340,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,19,2018-2019
Moi Gómez,6,es ESP,RW,24-203,78,0,0,0,0,2,0,1,0,0,0,0,0,4,1,1,50.0,19,2018-2019
   Samuele Longo,12,it ITA,RW,27-000,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3,19,2018-2019
Cristian Rivera,17,es ESP,LM,21-187,90,0,0,0,1,1,0,2,1,0,0,0,0,6,2,0,100.0,19,2018-2019
Damián Musto,23,ar ARG,CM,31-217,90,0,0,0,1,0,0,0,2,1,0,0,0,5,2,3,40.0,19,2018-2019
Gonzalo Melero,8,es ESP,RM,25-010,61,1,0,0,2,1,0,0,0,0,0,0,0,4,2,1,66.7,19,2018-2019
   Álex Gallar,11,es ESP,RM,26-299,29,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,,19,2018-2019
Carlos Akapo,15,gq EQG,LB,25-306,90,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,66.7,19,2018-2019
Jorge Pulido,14,es ESP,CB,27-279,90,1,0,0,2,2,1,0,3,1,0,0,0,4,3,5,37.5,19,2018-2019
Pablo Insua,18,es ESP,CB,25-125,90,0,0,0,0,2,0,0,1,1,0,0,0,7,6,4,60.0,19,2018-2019
Jorge Miramón,24,es ESP,RB,29-224,90,0,0,0,1,1,0,3,2,2,0,0,0,11,3,3,50.0,19,2018-2019
Roberto Santamaría,13,es ESP,GK,33-319,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,19,2018-2019
Santi Mina,22,es ESP,FW,23-036,79,0,0,0,1,2,0,1,0,0,1,0,0,2,4,3,57.1,19,2018-2019
   Kévin Gameiro,9,fr FRA,FW,31-248,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,19,2018-2019
Rodrigo,19,es ESP,FW,27-312,90,0,0,0,1,2,1,1,1,2,0,0,0,1,2,3,40.0,19,2018-2019
Denis Cheryshev,11,ru RUS,LM,28-017,86,0,0,0,3,3,0,5,1,1,0,0,0,8,3,0,100.0,19,2018-2019
   Lee Kang-in,34,kr KOR,LM,17-327,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,19,2018-2019
Daniel Parejo,10,es ESP,CM,29-271,90,1,0,0,1,3,0,10,0,0,0,0,0,11,1,1,50.0,19,2018-2019
Daniel Wass,18,dk DEN,CM,29-226,55,0,0,0,0,2,0,0,2,2,0,0,0,6,3,3,50.0,19,2018-2019
   Francis Coquelin,17,fr FRA,CM,27-244,35,1,0,0,1,0,0,1,1,1,0,0,0,4,1,0,100.0,19,2018-2019
Carlos Soler,8,es ESP,RM,22-010,90,0,0,0,4,2,1,6,0,1,0,0,0,4,1,2,33.3,19,2018-2019
José Luis Gayà,14,es ESP,LB,23-232,90,0,0,0,1,2,0,3,3,2,0,0,0,8,2,4,33.3,19,2018-2019
Gabriel Paulista,5,br BRA,CB,28-047,90,0,0,0,0,2,0,0,0,1,0,0,0,12,2,3,40.0,19,2018-2019
Ezequiel Garay,24,ar ARG,CB,32-094,90,0,0,0,1,0,0,0,0,2,0,0,0,4,8,3,72.7,19,2018-2019
Cristiano Piccini,21,it ITA,RB,26-108,90,0,0,0,2,0,0,3,1,1,0,0,0,8,1,0,100.0,19,2018-2019
Neto,13,br BRA,GK,29-177,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,19,2018-2019
Enes Ünal,9,tr TUR,FW,21-247,90,1,0,0,2,3,0,0,0,0,0,0,0,5,11,8,57.9,19,2018-2019
Toni Villa,19,es ESP,FW,24-005,78,0,0,0,1,1,0,1,1,0,0,0,0,6,0,1,0.0,19,2018-2019
   Duje Čop,20,hr CRO,FW,28-345,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,19,2018-2019
Óscar Plano,10,es ESP,LM,27-335,90,1,0,0,1,1,1,1,0,1,0,0,0,4,2,1,66.7,19,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-256,90,1,0,0,6,4,0,0,1,0,0,0,0,9,1,3,25.0,19,2018-2019
Anuar,23,ma MAR,CM,23-362,65,0,0,0,1,1,0,0,2,2,0,0,0,5,1,3,25.0,19,2018-2019
   Míchel,21,es ESP,CM,30-167,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,19,2018-2019
