player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-189,90,37,0,0,17,20,3,37,1,1,100.0,0,0.0,26,129,7,0,0,0,6,3,34,8,15,2018-2019
Guido Carrillo,9,ar ARG,FW,27-196,90,44,0,2,16,26,6,44,0,0,,0,,22,44,11,0,0,0,7,1,28,5,15,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,AM,20-162,84,54,0,2,27,26,2,54,4,4,100.0,0,0.0,29,135,58,3,1,1,1,4,36,7,15,2018-2019
   Nabil El Zhar,10,ma MAR,AM,32-102,6,4,0,1,1,2,0,4,1,1,100.0,0,0.0,3,10,3,0,0,0,0,0,3,0,15,2018-2019
Mikel Vesga,23,es ESP,CM,25-200,90,57,1,10,27,20,2,57,2,1,50.0,1,50.0,30,97,25,0,1,0,3,1,38,5,15,2018-2019
Rubén Pérez,21,es ESP,CM,29-225,89,70,2,8,54,9,0,70,1,0,0.0,1,100.0,42,154,39,0,0,0,0,0,44,0,15,2018-2019
Gerard Gumbau,6,es ESP,WB,23-354,90,53,0,6,28,20,2,53,0,0,,0,,28,88,38,1,2,0,1,0,30,6,15,2018-2019
Allan Nyom,12,cm CMR,WB,30-211,81,44,0,6,23,16,2,44,0,0,,0,,20,48,8,0,0,0,2,0,24,5,15,2018-2019
   Juanfran,2,es ESP,WB,30-087,9,6,0,2,1,4,0,6,0,0,,0,,4,44,19,0,0,0,0,0,3,1,15,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-082,90,81,1,29,44,9,2,81,0,0,,0,,54,325,224,3,4,0,1,0,49,1,15,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-051,90,60,4,30,30,0,0,60,0,0,,0,,29,120,67,0,0,0,1,0,38,0,15,2018-2019
Unai Bustinza,3,es ESP,CB,26-308,90,83,2,33,43,7,1,83,0,0,,0,,45,291,191,2,1,0,0,0,48,1,15,2018-2019
Iván Cuéllar,1,es ESP,GK,34-194,90,40,33,40,0,0,0,40,0,0,,0,,17,126,79,0,0,0,0,0,17,0,15,2018-2019
Jaime Mata,7,es ESP,FW,30-044,90,37,2,6,21,10,3,37,1,0,0.0,1,100.0,23,87,32,0,0,0,6,3,27,7,15,2018-2019
Jorge Molina,19,es ESP,FW,36-229,90,24,1,3,16,5,2,24,2,2,100.0,0,0.0,11,57,30,1,1,1,1,0,16,2,15,2018-2019
Amath,11,sn SEN,LM,22-144,21,11,0,1,7,3,1,11,2,1,50.0,1,50.0,5,25,9,1,0,0,2,1,4,1,15,2018-2019
   Francisco Portillo,8,es ESP,LM,28-177,63,22,0,3,14,5,0,22,0,0,,0,,13,50,13,0,1,0,2,2,16,0,15,2018-2019
   Vitorino Antunes,3,pt POR,LM,31-250,6,3,0,1,2,0,0,3,0,0,,0,,1,1,0,0,0,0,0,0,1,0,15,2018-2019
Mauro Arambarri,18,uy URU,CM,23-068,68,19,0,3,14,2,0,19,0,0,,0,,10,38,7,0,0,0,1,0,10,1,15,2018-2019
   Sebastián Cristóforo,15,uy URU,CM,25-106,22,2,0,1,1,0,0,2,0,0,,0,,2,8,7,0,0,0,0,0,2,0,15,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-315,90,38,4,13,23,2,0,38,0,0,,0,,14,93,47,2,2,0,2,0,11,2,15,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-259,90,27,1,8,15,8,2,27,6,3,50.0,3,50.0,13,166,77,3,2,1,4,1,13,2,15,2018-2019
Leandro Cabrera,6,uy URU,LB,27-173,90,67,5,21,34,12,1,67,0,0,,0,,20,117,49,1,0,0,0,0,26,1,15,2018-2019
Bruno González,4,es ESP,CB,28-197,90,33,5,19,15,0,0,33,0,0,,0,,9,49,4,0,0,0,0,0,9,0,15,2018-2019
Djené,2,tg TOG,CB,26-341,90,44,12,25,20,0,0,44,0,0,,0,,12,63,34,0,0,0,0,0,14,0,15,2018-2019
Damián Suárez,22,uy URU,RB,30-224,90,53,4,22,21,10,0,53,1,1,100.0,0,0.0,13,59,43,2,1,0,0,0,17,2,15,2018-2019
David Soria,13,es ESP,GK,25-247,90,29,24,29,0,0,0,29,0,0,,0,,8,55,41,0,0,0,0,0,3,0,15,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-262,90,55,0,3,23,30,9,55,2,1,50.0,1,50.0,31,250,173,7,5,4,2,2,41,11,15,2018-2019
Nikola Kalinić,9,hr CRO,FW,30-337,55,27,0,0,11,16,3,27,1,0,0.0,1,100.0,12,54,13,1,1,0,2,0,22,3,15,2018-2019
   Vitolo,23,es ESP,"LM,FW",29-036,35,10,0,3,4,3,2,10,0,0,,0,,5,27,11,0,0,0,1,0,5,0,15,2018-2019
Thomas Lemar,11,fr FRA,LM,23-026,63,37,0,4,15,18,0,37,1,0,0.0,1,100.0,25,148,89,1,0,0,1,1,26,5,15,2018-2019
   Francisco Montero,35,es ESP,"LB,LM",19-328,27,14,2,11,3,0,0,14,0,0,,0,,2,10,7,0,0,0,0,0,2,0,15,2018-2019
Rodri,14,es ESP,CM,22-169,90,64,7,20,37,8,1,64,3,2,66.7,1,33.3,29,124,47,0,0,0,2,1,26,0,15,2018-2019
Thomas Partey,5,gh GHA,CM,25-178,90,58,2,12,33,13,1,58,1,1,100.0,0,0.0,28,115,53,0,1,0,2,0,33,1,15,2018-2019
Ángel Correa,10,ar ARG,"RM,FW",23-274,90,45,1,4,20,22,6,45,2,1,50.0,1,50.0,27,182,48,2,0,1,2,2,30,12,15,2018-2019
Saúl Ñíguez,8,es ESP,"LB,RM",24-017,90,46,4,18,20,10,0,46,3,3,100.0,0,0.0,18,138,70,1,1,0,2,0,19,0,15,2018-2019
Lucas Hernández,21,fr FRA,CB,22-297,35,17,0,5,11,1,0,17,0,0,,0,,10,82,51,0,0,0,0,0,10,0,15,2018-2019
   José María Giménez,24,uy URU,CB,23-322,55,16,1,12,3,1,1,16,1,0,0.0,1,100.0,2,2,0,0,0,0,0,0,6,0,15,2018-2019
Stefan Savić,15,me MNE,CB,27-334,90,31,6,16,16,0,0,31,0,0,,0,,12,75,67,0,0,0,0,0,17,0,15,2018-2019
Santiago Arias,4,co COL,RB,26-329,90,48,1,6,16,26,1,48,1,1,100.0,0,0.0,14,96,66,3,0,1,1,0,25,8,15,2018-2019
Jan Oblak,13,si SVN,GK,25-335,90,30,30,30,0,0,0,30,0,0,,0,,8,48,41,0,0,0,0,0,4,0,15,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-076,90,31,0,0,17,15,5,31,2,2,100.0,0,0.0,23,123,61,2,1,1,3,5,30,9,15,2018-2019
Jony,23,es ESP,"LM,LW",27-152,90,53,0,3,22,29,2,53,3,2,66.7,1,33.3,34,274,111,5,7,1,5,0,33,9,15,2018-2019
Ibai Gómez,11,es ESP,"RW,RM",29-027,71,44,1,5,19,20,0,44,1,1,100.0,0,0.0,28,149,52,0,2,0,1,0,29,5,15,2018-2019
   Burgui,14,es ESP,RM,25-040,19,9,0,0,5,4,0,9,0,0,,0,,10,27,13,1,0,0,0,0,10,2,15,2018-2019
Wakaso,22,gh GHA,LM,28-136,45,19,0,2,14,3,0,19,1,1,100.0,0,0.0,11,54,20,1,0,0,0,0,10,0,15,2018-2019
   Borja Bastón,18,es ESP,FW,26-105,45,15,1,1,3,11,5,15,0,0,,0,,9,10,5,0,0,0,2,0,9,3,15,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-055,90,54,1,8,37,10,3,54,0,0,,0,,30,153,78,1,2,0,2,2,25,1,15,2018-2019
Manu García,19,es ESP,"CM,RM",32-226,90,38,2,11,22,5,0,38,1,1,100.0,0,0.0,23,109,54,0,0,0,2,0,22,0,15,2018-2019
Rubén Duarte,3,es ESP,LB,23-051,90,51,4,19,23,9,0,51,0,0,,0,,25,130,64,2,4,0,0,2,22,5,15,2018-2019
Ximo Navarro,15,es ESP,CB,28-319,90,51,5,23,25,3,0,51,2,2,100.0,0,0.0,29,135,76,1,1,0,0,0,26,0,15,2018-2019
Víctor Laguardia,5,es ESP,CB,29-033,90,64,7,27,34,3,2,64,0,0,,0,,31,156,88,1,1,0,0,0,29,0,15,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-212,80,56,4,15,25,16,0,56,5,3,60.0,2,40.0,31,147,73,1,0,0,1,2,30,3,15,2018-2019
   Rubén Sobrino,7,es ESP,RB,26-190,10,3,0,0,1,2,1,3,0,0,,0,,2,9,2,0,0,0,0,0,2,0,15,2018-2019
Fernando Pacheco,1,es ESP,GK,26-204,90,31,22,31,0,0,0,31,0,0,,0,,13,62,54,0,0,0,0,0,11,0,15,2018-2019
Rodrigo,19,es ESP,FW,27-277,90,33,0,0,9,25,6,33,2,0,0.0,2,100.0,18,96,22,0,1,1,3,0,26,13,15,2018-2019
Santi Mina,22,es ESP,FW,23-001,68,21,2,2,8,11,2,21,2,1,50.0,1,50.0,10,50,12,1,0,0,0,1,13,5,15,2018-2019
   Michy Batshuayi,23,be BEL,FW,25-067,22,8,1,1,2,5,1,8,0,0,,0,,3,2,1,0,0,0,2,0,5,1,15,2018-2019
Gonçalo Guedes,7,pt POR,LM,22-009,60,44,0,7,17,22,0,44,2,1,50.0,1,50.0,28,222,164,5,5,0,2,0,32,6,15,2018-2019
   Denis Cheryshev,11,ru RUS,LM,27-347,30,15,0,2,4,10,2,15,2,1,50.0,1,50.0,9,84,40,1,1,0,1,0,12,4,15,2018-2019
Francis Coquelin,17,fr FRA,CM,27-209,90,72,2,16,46,13,3,72,1,1,100.0,0,0.0,37,208,83,2,0,0,1,3,42,1,15,2018-2019
Daniel Parejo,10,es ESP,CM,29-236,90,80,3,9,38,35,0,80,2,2,100.0,0,0.0,38,244,139,4,2,0,0,0,49,5,15,2018-2019
Carlos Soler,8,es ESP,RM,21-340,90,55,0,4,19,33,6,55,2,2,100.0,0,0.0,32,176,96,1,1,0,4,1,42,8,15,2018-2019
José Luis Gayà,14,es ESP,LB,23-197,90,72,3,22,25,26,2,72,3,1,33.3,2,66.7,36,311,227,6,4,0,1,0,42,7,15,2018-2019
Gabriel Paulista,5,br BRA,CB,28-012,62,30,2,17,13,0,0,30,0,0,,0,,12,78,22,0,0,0,0,0,17,0,15,2018-2019
   Mouctar Diakhaby,12,gn GUI,CB,21-354,28,20,2,5,13,2,1,20,0,0,,0,,5,19,12,0,0,0,1,0,7,0,15,2018-2019
Ezequiel Garay,24,ar ARG,CB,32-059,90,61,8,27,32,2,1,61,0,0,,0,,25,149,96,2,0,0,0,0,38,0,15,2018-2019
Daniel Wass,18,dk DEN,RB,29-191,90,86,3,16,30,40,1,86,0,0,,0,,45,337,254,11,5,0,1,0,60,10,15,2018-2019
Neto,13,br BRA,GK,29-142,90,15,13,15,0,0,0,15,0,0,,0,,5,17,11,0,0,0,0,0,5,0,15,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-118,84,29,0,4,8,18,7,29,0,0,,0,,15,143,39,2,0,1,3,1,20,8,15,2018-2019
   Luis Muriel,14,co COL,FW,27-236,6,3,0,0,3,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,15,2018-2019
André Silva,12,pt POR,FW,23-032,90,30,2,2,17,11,1,30,3,1,33.3,2,66.7,14,123,59,1,1,0,1,1,23,9,15,2018-2019
Franco Vázquez,22,ar ARG,CM,29-289,76,40,2,13,21,6,1,40,2,1,50.0,1,50.0,27,205,99,3,2,0,2,1,31,1,15,2018-2019
   Ibrahim Amadou,5,fr FRA,CM,25-246,14,2,0,1,1,0,0,2,0,0,,0,,1,2,0,0,0,0,0,0,1,0,15,2018-2019
Éver Banega,10,ar ARG,CM,30-162,90,86,8,31,49,8,0,86,4,3,75.0,1,25.0,51,283,181,1,1,0,1,0,55,0,15,2018-2019
Pablo Sarabia,17,es ESP,CM,26-211,90,45,0,9,10,26,4,45,3,1,33.3,2,66.7,29,142,84,2,3,0,1,1,32,3,15,2018-2019
Sergio Escudero,18,es ESP,WB,29-097,90,52,4,19,25,10,0,52,5,4,80.0,1,20.0,29,158,115,3,4,0,0,0,30,9,15,2018-2019
Quincy Promes,21,nl NED,WB,26-338,90,69,1,25,25,21,2,69,4,3,75.0,1,25.0,35,312,238,6,3,0,0,0,38,6,15,2018-2019
Sergi Gómez,3,es ESP,CB,26-255,90,48,10,28,20,0,0,48,0,0,,0,,27,79,49,0,0,0,0,0,31,0,15,2018-2019
Simon Kjær,4,dk DEN,CB,29-257,90,48,16,34,14,0,0,48,0,0,,0,,16,41,22,0,0,0,1,0,18,0,15,2018-2019
Gabriel Mercado,25,ar ARG,CB,31-265,90,52,8,27,25,0,0,52,0,0,,0,,22,104,75,1,1,0,0,0,27,0,15,2018-2019
Tomáš Vaclík,1,cz CZE,GK,29-254,90,37,33,37,0,0,0,37,0,0,,0,,18,157,118,0,0,0,0,0,7,0,15,2018-2019
Gerard Moreno,7,es ESP,"FW,RW,RM",26-245,90,29,0,0,15,14,4,29,0,0,,0,,22,85,12,0,1,0,1,4,25,10,15,2018-2019
Samuel Chukwueze,30,ng NGA,"FW,RM",19-200,54,12,0,0,3,9,3,12,0,0,,0,,11,98,90,6,3,2,1,0,12,6,15,2018-2019
   Carlos Bacca,9,co COL,"LW,FW",32-091,36,8,0,0,3,5,4,8,0,0,,0,,6,42,12,1,0,1,0,1,7,2,15,2018-2019
Pablo Fornals,8,es ESP,"AM,RM",22-289,90,76,0,6,33,37,2,76,1,1,100.0,0,0.0,45,182,92,2,3,0,1,0,60,7,15,2018-2019
Santi Cazorla,19,es ESP,LM,33-360,90,68,0,10,40,19,2,68,3,2,66.7,1,33.3,43,300,203,7,2,0,1,1,50,4,15,2018-2019
Manu Trigueros,14,es ESP,RM,27-052,45,31,2,5,18,8,0,31,0,0,,0,,20,68,23,0,0,0,1,3,27,4,15,2018-2019
   Karl Toko Ekambi,17,cm CMR,FW,26-085,45,14,0,0,2,12,4,14,0,0,,0,,12,43,8,1,0,1,3,2,13,4,15,2018-2019
Santiago Cáseres,5,ar ARG,"DM,CM",21-286,90,72,1,14,51,7,1,72,1,1,100.0,0,0.0,38,169,72,1,1,0,2,0,45,0,15,2018-2019
Alfonso Pedraza,16,es ESP,LB,22-243,89,59,1,15,29,15,1,59,0,0,,0,,36,255,157,5,2,1,0,1,38,9,15,2018-2019
   Ramiro Funes Mori,4,ar ARG,LB,27-278,1,2,0,1,1,0,0,2,0,0,,0,,1,1,1,0,0,0,0,0,1,1,15,2018-2019
Víctor Ruiz,6,es ESP,CB,29-317,90,59,5,27,31,2,0,59,0,0,,0,,34,157,87,1,1,0,0,0,36,0,15,2018-2019
Álvaro González,3,es ESP,CB,28-334,90,60,5,33,26,1,1,60,0,0,,0,,25,91,53,0,0,0,0,1,31,0,15,2018-2019
Mario Gaspar,2,es ESP,RB,28-014,90,73,0,20,28,26,5,73,3,0,0.0,3,100.0,35,191,97,5,2,0,1,0,36,8,15,2018-2019
Sergio Asenjo,1,es ESP,GK,29-163,90,23,22,23,0,0,0,23,0,0,,0,,5,18,14,0,0,0,0,0,6,0,15,2018-2019
Maxi Gómez,9,uy URU,FW,22-116,90,37,3,6,17,14,3,37,3,0,0.0,3,100.0,20,114,25,0,1,0,2,1,22,5,15,2018-2019
Iago Aspas,10,es ESP,"FW,RM",31-129,90,49,1,10,19,20,3,49,2,1,50.0,1,50.0,35,234,120,3,4,0,1,2,41,6,15,2018-2019
