player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-135,90,0,0,0,0,2,1,0,0,30,0,2,0,0.1,0.1,0.0,1,0,16,17,94.1,1,23,2,4,2,26,2018-2019
Álvaro García,18,es ESP,LW,26-125,90,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.4,3,0,22,29,75.9,3,19,5,2,1,26,2018-2019
Adri Embarba,11,es ESP,RW,26-298,77,0,0,0,0,2,1,0,0,60,1,0,3,0.4,0.4,0.2,3,0,27,41,65.9,2,37,7,7,3,26,2018-2019
   Franco Di Santo,25,ar ARG,RW,29-328,13,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,0,0,0,26,2018-2019
Óscar Trejo,8,ar ARG,AM,30-309,50,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,1,0,13,20,65.0,2,19,1,2,1,26,2018-2019
   Gaël Kakuta,10,cd COD,AM,27-253,40,0,0,0,0,1,0,0,0,16,0,1,0,0.1,0.1,0.0,2,0,8,11,72.7,2,11,2,3,1,26,2018-2019
Santi Comesaña,27,es ESP,DM,22-147,90,0,0,0,0,0,0,1,0,66,1,1,0,0.0,0.0,0.0,3,0,51,59,86.4,8,44,3,3,3,26,2018-2019
Mario Suárez,15,es ESP,DM,32-005,65,0,0,0,0,2,1,1,0,43,1,1,1,0.1,0.1,0.0,1,0,22,34,64.7,6,27,2,2,1,26,2018-2019
   Emiliano Velázquez,20,uy URU,CB,24-305,25,0,0,0,0,0,0,1,0,19,0,0,0,0.0,0.0,0.0,2,0,12,16,75.0,3,13,1,0,0,26,2018-2019
Álex Moreno,7,es ESP,LB,25-266,90,0,0,0,0,1,0,0,0,51,1,0,0,0.0,0.0,0.0,1,0,33,41,80.5,3,17,5,2,1,26,2018-2019
Jordi Amat,16,id IDN,CB,26-345,90,0,0,0,0,0,0,0,0,65,1,0,2,0.0,0.0,0.0,0,0,46,58,79.3,3,37,2,3,1,26,2018-2019
Abdoulaye Ba,21,sn SEN,CB,28-059,59,0,0,0,0,1,0,0,1,55,0,0,1,0.1,0.1,0.0,0,0,39,50,78.0,2,36,0,0,0,26,2018-2019
Luis Advíncula,17,pe PER,RB,28-364,90,0,0,0,0,0,0,0,0,65,3,0,0,0.0,0.0,0.0,0,0,48,60,80.0,3,31,3,4,3,26,2018-2019
Stole Dimitrievski,13,mk MKD,GK,25-066,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,21,28,75.0,0,10,0,0,0,26,2018-2019
Cristhian Stuani,7,uy URU,FW,32-140,90,2,0,0,0,2,2,0,0,30,2,0,0,0.4,0.4,0.0,1,0,11,13,84.6,0,10,1,2,1,26,2018-2019
Borja García,10,es ESP,AM,28-119,73,0,0,0,0,0,0,0,0,48,3,0,2,0.0,0.0,0.0,0,0,28,36,77.8,3,22,0,3,1,26,2018-2019
   Aleix García,23,es ESP,AM,21-246,17,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,1,15,16,93.8,3,10,1,0,0,26,2018-2019
Portu,9,es ESP,AM,26-284,88,0,0,0,0,2,0,0,0,23,2,1,0,0.4,0.4,0.0,3,0,9,13,69.2,0,14,1,1,1,26,2018-2019
   Patrick Roberts,17,eng ENG,AM,22-024,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,1,0,0,26,2018-2019
Álex Granell,6,es ESP,LM,30-211,90,0,0,0,0,3,0,1,0,68,5,1,1,0.1,0.1,0.1,3,0,44,58,75.9,3,28,0,0,0,26,2018-2019
Douglas Luiz,12,br BRA,CM,20-296,90,0,0,0,0,0,0,0,0,49,4,0,0,0.0,0.0,0.0,1,0,37,42,88.1,6,27,1,2,2,26,2018-2019
Pere Pons,8,es ESP,RM,26-009,90,0,0,0,0,1,0,0,0,34,2,1,0,0.0,0.0,0.4,3,0,19,26,73.1,6,13,2,2,2,26,2018-2019
Raúl García,14,es ESP,LB,29-305,90,0,0,0,0,0,0,1,0,58,2,1,0,0.0,0.0,0.0,0,0,34,48,70.8,3,18,2,2,1,26,2018-2019
Bernardo Espinosa,2,co COL,CB,29-233,90,0,0,0,0,1,0,0,0,40,0,0,2,0.1,0.1,0.0,1,1,28,32,87.5,1,13,0,0,0,26,2018-2019
Pedro Alcalá,5,es ESP,CB,29-347,90,0,0,0,0,3,2,1,0,45,0,2,1,0.3,0.3,0.0,3,0,27,34,79.4,2,11,1,0,0,26,2018-2019
Jonás Ramalho,4,es ESP,RB,25-264,81,0,0,0,0,0,0,1,0,36,0,0,0,0.0,0.0,0.0,1,0,17,25,68.0,0,15,1,0,0,26,2018-2019
   Pedro Porro,24,es ESP,RB,19-169,9,0,1,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.2,1,1,6,7,85.7,2,4,2,0,0,26,2018-2019
Gorka Iraizoz,1,es ESP,GK,37-360,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,19,34,55.9,0,14,0,0,0,26,2018-2019
Borja Iglesias,7,es ESP,FW,26-044,90,1,0,0,0,2,1,1,0,36,0,0,0,0.4,0.4,0.4,4,1,19,26,73.1,2,23,3,2,0,26,2018-2019
Wu Lei,24,cn CHN,LW,27-103,83,1,0,0,0,2,1,0,0,41,2,2,1,0.5,0.5,0.1,2,0,23,28,82.1,9,21,3,1,1,26,2018-2019
   Javi Puado,20,es ESP,LW,20-281,7,0,0,0,0,1,1,0,0,4,0,1,0,0.3,0.3,0.0,0,0,2,2,100.0,0,4,1,1,1,26,2018-2019
Hernán Pérez,17,py PAR,RW,30-005,58,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.1,2,0,14,18,77.8,1,16,1,5,3,26,2018-2019
   Esteban Granero,23,es ESP,RW,31-243,32,0,0,0,0,1,0,0,0,22,0,0,0,0.1,0.1,0.0,0,0,17,20,85.0,2,11,0,2,2,26,2018-2019
Sergi Darder,10,es ESP,LM,25-070,90,0,1,0,0,5,2,1,0,63,3,1,1,0.9,0.9,0.4,4,2,38,51,74.5,7,33,3,0,0,26,2018-2019
Marc Roca,21,es ESP,CM,22-096,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.7,2,0,44,48,91.7,9,29,0,1,1,26,2018-2019
Óscar Melendo,14,es ESP,RM,21-191,90,0,1,0,0,0,0,0,0,53,0,1,3,0.0,0.0,0.4,3,1,42,48,87.5,6,35,0,0,0,26,2018-2019
Dídac Vilà,12,es ESP,LB,29-266,90,0,0,0,0,1,0,0,0,74,1,2,2,0.0,0.0,0.0,2,0,42,59,71.2,8,35,2,0,0,26,2018-2019
Mario Hermoso,22,es ESP,CB,23-257,90,1,0,0,0,1,1,0,0,49,1,0,1,0.3,0.3,0.0,1,0,34,45,75.6,1,21,0,0,0,26,2018-2019
David López,15,es ESP,CB,29-144,19,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,2,0,0,0,26,2018-2019
   Lluis López,27,es ESP,CB,21-362,71,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,28,35,80.0,2,18,0,1,1,26,2018-2019
Roberto Rosales,8,ve VEN,RB,30-102,90,0,0,0,0,2,0,0,0,74,2,0,0,0.1,0.1,0.1,3,1,50,66,75.8,8,42,0,1,0,26,2018-2019
Diego López,13,es ESP,GK,37-119,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,16,28,57.1,0,12,0,1,1,26,2018-2019
Sergi Guardiola,12,es ESP,FW,27-277,90,0,0,0,1,3,1,0,0,35,2,0,1,1.0,0.2,0.1,5,0,13,23,56.5,2,22,3,3,1,26,2018-2019
Enes Ünal,9,tr TUR,FW,21-296,67,0,0,0,0,2,0,0,0,15,0,0,0,0.1,0.1,0.1,2,0,11,13,84.6,4,8,0,0,0,26,2018-2019
   Stiven Plaza,42,ec ECU,LW,19-356,23,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,6,1,0,0,26,2018-2019
Óscar Plano,10,es ESP,AM,28-019,90,0,0,0,0,4,0,0,0,36,0,3,0,0.2,0.2,0.1,2,0,15,24,62.5,3,23,2,0,0,26,2018-2019
Rubén Alcaraz,14,es ESP,"CM,DM",27-305,90,1,0,0,0,2,1,1,0,58,2,1,0,0.1,0.1,0.2,2,0,40,53,75.5,7,39,3,1,1,26,2018-2019
Anuar,23,ma MAR,"CM,DM",24-046,90,0,0,0,0,0,0,0,0,43,0,1,0,0.0,0.0,0.0,3,0,29,37,78.4,7,30,2,2,1,26,2018-2019
Nacho,22,es ESP,"WB,LB",29-360,90,0,0,0,0,1,0,1,0,66,3,1,2,0.0,0.0,0.1,5,0,37,56,66.1,1,43,2,0,0,26,2018-2019
Antoñito,18,es ESP,"WB,RB",31-068,90,0,0,0,0,0,0,0,0,53,0,1,1,0.0,0.0,0.1,2,0,33,42,78.6,5,22,1,3,2,26,2018-2019
Joaquín Fernández,2,es ESP,CB,22-275,67,0,0,0,0,0,0,0,0,27,1,3,0,0.0,0.0,0.0,1,0,17,20,85.0,2,19,0,0,0,26,2018-2019
   Keko,24,es ESP,RW,27-065,23,0,0,0,0,0,0,0,0,11,1,1,0,0.0,0.0,0.0,1,0,5,7,71.4,0,4,0,0,0,26,2018-2019
Borja Fernández,8,es ESP,CB,38-047,48,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,0,0,20,21,95.2,1,13,0,0,0,26,2018-2019
   Javi Moyano,17,es ESP,CB,33-007,42,0,0,0,0,0,0,0,0,34,1,0,1,0.0,0.0,0.0,0,0,22,28,78.6,0,19,1,1,1,26,2018-2019
Kiko Olivas,4,es ESP,CB,30-193,90,0,0,0,0,1,0,0,0,55,1,0,2,0.1,0.1,0.0,0,0,40,45,88.9,3,28,1,0,0,26,2018-2019
