player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
   Gelson Martins,18,pt POR,"FW,RM",23-137,26,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,6,2018-2019
Thomas Lemar,11,fr FRA,LM,22-317,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Koke,6,es ESP,CM,26-260,90,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,1,0,6,2018-2019
Thomas Partey,5,gh GHA,CM,25-104,90,2,2,0,2,0,0,0,,0,2,0,2,4,6,0,0,6,2018-2019
Ángel Correa,10,ar ARG,"RM,FW",23-200,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,1,0,6,2018-2019
Filipe Luís,3,br BRA,LB,33-047,90,4,4,2,2,0,2,2,100.0,0,1,0,1,2,6,0,0,6,2018-2019
Diego Godín,2,uy URU,CB,32-221,90,2,0,2,0,0,2,3,66.7,1,0,0,0,0,2,6,0,6,2018-2019
José María Giménez,24,uy URU,CB,23-248,38,1,0,0,1,0,0,0,,0,1,1,0,2,3,1,0,6,2018-2019
   Lucas Hernández,21,fr FRA,CB,22-223,52,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,1,0,6,2018-2019
Carlos Isaac,38,es ESP,RB,20-148,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,2,0,6,2018-2019
Jan Oblak,13,si SVN,GK,25-261,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Samuele Longo,12,it ITA,FW,26-256,55,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,6,2018-2019
   Ezequiel Ávila,19,ar ARG,FW,24-231,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Cucho,9,co COL,FW,19-158,45,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,6,2018-2019
   Juan Aguilera,5,es ESP,"DM,FW",33-012,45,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,6,2018-2019
David Ferreiro,7,es ESP,"LM,LW",30-177,90,1,1,1,0,0,1,5,20.0,4,1,0,1,3,4,0,0,6,2018-2019
Damián Musto,23,ar ARG,"CM,DM",31-108,90,2,1,2,0,0,0,0,,0,3,1,2,3,5,1,0,6,2018-2019
Gonzalo Melero,8,es ESP,"CM,AM",24-266,90,0,0,0,0,0,0,7,0.0,7,0,0,0,1,1,2,0,6,2018-2019
Álex Gallar,11,es ESP,"RM,RW",26-190,90,2,2,1,1,0,0,1,0.0,1,0,0,0,1,3,0,0,6,2018-2019
Luisinho,16,pt POR,LB,33-143,68,2,2,2,0,0,0,3,0.0,3,2,1,1,3,5,3,0,6,2018-2019
   Carlos Akapo,15,gq EQG,LB,25-197,22,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,0,0,6,2018-2019
Rúben Semedo,4,pt POR,CB,24-174,90,1,1,1,0,0,0,1,0.0,1,1,1,0,4,5,2,0,6,2018-2019
Xabier Etxeita,3,es ESP,CB,30-329,90,2,2,2,0,0,1,1,100.0,0,2,2,0,0,2,5,0,6,2018-2019
Jorge Miramón,24,es ESP,RB,29-115,90,3,2,2,1,0,1,3,33.3,2,2,0,2,1,4,0,0,6,2018-2019
Axel Werner,1,ar ARG,GK,22-209,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-117,90,2,0,1,1,0,1,2,50.0,1,2,0,2,0,2,1,0,6,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,LM,20-090,73,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,6,2018-2019
   Gerard Gumbau,6,es ESP,"CM,LM",23-282,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Rubén Pérez,21,es ESP,CM,29-153,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,2018-2019
Mikel Vesga,23,es ESP,CM,25-128,81,4,3,2,2,0,2,4,50.0,2,5,0,5,2,6,1,0,6,2018-2019
   Sabin Merino,18,es ESP,LM,26-265,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Nabil El Zhar,10,ma MAR,RM,32-030,85,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
   Allan Nyom,12,cm CMR,RB,30-139,5,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,6,2018-2019
Jonathan Silva,5,ar ARG,LB,24-089,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,6,2018-2019
Raúl García,14,es ESP,CB,29-149,90,4,2,1,3,0,2,3,66.7,1,0,0,0,2,6,5,1,6,2018-2019
Unai Bustinza,3,es ESP,CB,26-236,90,3,1,3,0,0,1,2,50.0,1,0,0,0,1,4,3,0,6,2018-2019
Rodrigo Tarín,28,es ESP,CB,22-083,90,1,1,1,0,0,0,0,,0,0,0,0,4,5,6,0,6,2018-2019
Juanfran,2,es ESP,"RB,RM",30-015,90,1,0,1,0,0,0,0,,0,0,0,0,3,4,2,0,6,2018-2019
Iván Cuéllar,1,es ESP,GK,34-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Munir El Haddadi,19,ma MAR,FW,23-025,60,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,6,2018-2019
   Luis Suárez,9,uy URU,FW,31-245,30,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,6,2018-2019
Ousmane Dembélé,11,fr FRA,LW,21-134,70,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
   Malcom,14,br BRA,LW,21-212,20,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0,6,2018-2019
Lionel Messi,10,ar ARG,RW,31-094,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,6,2018-2019
Philippe Coutinho,7,br BRA,LM,26-106,90,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,2,0,6,2018-2019
Sergio Busquets,5,es ESP,CM,30-072,90,4,3,4,0,0,3,6,50.0,3,2,0,2,1,5,1,0,6,2018-2019
Ivan Rakitić,4,hr CRO,RM,30-200,90,1,0,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,6,2018-2019
Thomas Vermaelen,24,be BEL,LB,32-316,69,1,1,1,0,0,1,3,33.3,2,1,1,0,0,1,2,0,6,2018-2019
   Jordi Alba,18,es ESP,LB,29-189,21,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,6,2018-2019
Samuel Umtiti,23,fr FRA,CB,24-316,90,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,3,1,6,2018-2019
Gerard Piqué,3,es ESP,CB,31-236,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,11,1,6,2018-2019
Sergi Roberto,20,es ESP,RB,26-231,90,1,1,0,1,0,1,4,25.0,3,0,0,0,2,3,1,0,6,2018-2019
Marc-André ter Stegen,1,de GER,GK,26-149,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Iñaki Williams,9,gh GHA,FW,24-103,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,2018-2019
Iker Muniain,10,es ESP,"LW,RW",25-281,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,6,2018-2019
Ander Capa,21,es ESP,"RW,RB",26-230,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,6,2018-2019
Raúl García,22,es ESP,AM,32-077,69,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,0,0,6,2018-2019
   Iñigo Córdoba,11,es ESP,AM,21-197,21,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,6,2018-2019
Ander Iturraspe,8,es ESP,DM,29-202,66,0,0,0,0,0,0,0,,0,0,0,0,4,4,2,0,6,2018-2019
   Unai López,23,es ESP,DM,22-331,24,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,6,2018-2019
Beñat Etxebarria,7,es ESP,DM,31-219,90,1,0,0,0,1,0,1,0.0,1,2,0,2,1,2,0,0,6,2018-2019
Yuri Berchiche,12,es ESP,LB,28-228,90,3,3,2,0,1,1,2,50.0,1,0,0,0,0,3,0,0,6,2018-2019
Iñigo Martínez,4,es ESP,CB,27-132,90,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,4,0,6,2018-2019
Unai Núñez,3,es ESP,CB,21-239,90,1,1,1,0,0,0,1,0.0,1,2,2,0,4,5,3,1,6,2018-2019
Óscar de Marcos,18,es ESP,RB,29-165,80,2,1,2,0,0,2,3,66.7,1,1,1,0,3,5,0,0,6,2018-2019
   Gorka Guruzeta,30,es ESP,"LW,RB",22-014,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Unai Simón,25,es ESP,GK,21-107,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,6,2018-2019
Carlos Bacca,9,co COL,FW,32-018,59,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
   Karl Toko Ekambi,17,cm CMR,FW,26-012,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Gerard Moreno,7,es ESP,FW,26-172,87,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,6,2018-2019
   Alfonso Pedraza,16,es ESP,FW,22-170,3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,6,2018-2019
Miguel Layún,24,mx MEX,LM,30-093,63,3,0,0,3,0,0,0,,0,0,0,0,0,3,0,0,6,2018-2019
   Santi Cazorla,19,es ESP,LM,33-287,27,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,6,2018-2019
Ramiro Funes Mori,4,ar ARG,CM,27-205,90,2,1,0,2,0,0,1,0.0,1,1,1,0,1,3,2,0,6,2018-2019
Manu Trigueros,14,es ESP,CM,26-344,90,5,4,1,4,0,2,4,50.0,2,0,0,0,1,6,0,0,6,2018-2019
Pablo Fornals,8,es ESP,RM,22-216,90,5,3,2,1,2,2,4,50.0,2,0,0,0,0,5,0,0,6,2018-2019
Jaume Costa,11,es ESP,LB,30-192,90,3,2,2,1,0,1,1,100.0,0,0,0,0,1,4,6,0,6,2018-2019
Víctor Ruiz,6,es ESP,CB,29-244,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,6,2018-2019
Álvaro González,3,es ESP,CB,28-261,90,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,9,0,6,2018-2019
Mario Gaspar,2,es ESP,RB,27-306,90,1,0,1,0,0,0,1,0.0,1,3,1,2,0,1,6,0,6,2018-2019
Sergio Asenjo,1,es ESP,GK,29-090,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,6,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-045,68,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,6,2018-2019
   Quincy Promes,21,nl NED,FW,26-265,22,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,6,2018-2019
André Silva,12,pt POR,FW,22-324,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0,6,2018-2019
Franco Vázquez,22,ar ARG,CM,29-216,90,3,2,1,2,0,2,5,40.0,3,1,0,1,1,4,2,0,6,2018-2019
Éver Banega,10,ar ARG,CM,30-089,89,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0,6,2018-2019
   Roque Mesa,7,es ESP,CM,29-111,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Pablo Sarabia,17,es ESP,CM,26-138,90,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,6,2018-2019
Guilherme Arana,23,br BRA,WB,21-165,84,0,0,0,0,0,0,1,0.0,1,2,1,1,4,4,0,0,6,2018-2019
   Nolito,8,es ESP,WB,31-346,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,6,2018-2019
Jesús Navas,16,es ESP,WB,32-309,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,2,0,6,2018-2019
Sergi Gómez,3,es ESP,CB,26-182,90,2,0,1,1,0,0,0,,0,2,2,0,1,3,5,0,6,2018-2019
Simon Kjær,4,dk DEN,CB,29-184,90,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,9,0,6,2018-2019
Daniel Carriço,6,pt POR,CB,30-053,90,1,0,1,0,0,0,0,,0,0,0,0,2,3,4,0,6,2018-2019
Tomáš Vaclík,1,cz CZE,GK,29-181,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6,2018-2019
Karim Benzema,9,fr FRA,FW,30-281,58,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,6,2018-2019
   Mariano,7,do DOM,FW,25-056,32,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,6,2018-2019
Marco Asensio,20,es ESP,"LW,RW,LM",22-248,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,6,2018-2019
Gareth Bale,11,wls WAL,"RW,LW",29-072,90,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,2,0,6,2018-2019
Toni Kroos,8,de GER,"LM,CM",28-265,90,2,2,2,0,0,0,2,0.0,2,1,0,1,2,4,1,1,6,2018-2019
Casemiro,14,br BRA,"CM,CB",26-215,90,3,1,2,1,0,3,5,60.0,2,3,1,2,2,5,2,0,6,2018-2019
Luka Modrić,10,hr CRO,"RM,CM",33-017,69,1,1,0,1,0,0,0,,0,0,0,0,2,3,0,0,6,2018-2019
   Dani Ceballos,24,es ESP,CM,22-050,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Marcelo,12,br BRA,"LB,LM",30-137,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Sergio Ramos,4,es ESP,CB,32-180,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,6,2018-2019
Raphaël Varane,5,fr FRA,CB,25-154,90,3,1,2,1,0,2,2,100.0,0,2,2,0,5,8,4,0,6,2018-2019
Nacho,6,es ESP,RB,28-251,58,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,5,0,6,2018-2019
   Lucas Vázquez,17,es ESP,RM,27-087,32,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,6,2018-2019
Thibaut Courtois,25,be BEL,GK,26-138,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,2018-2019
Michy Batshuayi,23,be BEL,FW,24-359,82,1,1,0,1,0,0,2,0.0,2,1,1,0,0,1,0,0,6,2018-2019
   Kévin Gameiro,9,fr FRA,FW,31-140,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Rodrigo,19,es ESP,FW,27-204,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Gonçalo Guedes,7,pt POR,LM,21-301,75,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,6,2018-2019
   Denis Cheryshev,11,ru RUS,LM,27-274,15,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,6,2018-2019
Francis Coquelin,17,fr FRA,CM,27-136,69,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,6,2018-2019
   Geoffrey Kondogbia,6,cf CTA,CM,25-223,21,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,6,2018-2019
Carlos Soler,8,es ESP,CM,21-267,90,2,0,0,2,0,0,3,0.0,3,2,1,1,1,3,1,0,6,2018-2019
Daniel Wass,18,dk DEN,RM,29-118,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,2018-2019
José Luis Gayà,14,es ESP,LB,23-124,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0,6,2018-2019
Jeison Murillo,4,co COL,CB,26-122,90,2,1,1,1,0,1,2,50.0,1,1,0,1,2,4,6,0,6,2018-2019
Ezequiel Garay,24,ar ARG,CB,31-351,90,0,0,0,0,0,0,0,,0,1,0,1,3,3,6,0,6,2018-2019
Cristiano Piccini,21,it ITA,RB,26-000,90,3,3,1,2,0,2,3,66.7,1,0,0,0,0,3,1,0,6,2018-2019
Neto,13,br BRA,GK,29-069,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,6,2018-2019
Maxi Gómez,9,uy URU,"FW,LW",22-043,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Iago Aspas,10,es ESP,"FW,RW",31-056,85,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,6,2018-2019
   Júnior Alonso,25,py PAR,CB,25-229,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Fran Beltrán,8,es ESP,CM,19-235,90,0,0,0,0,0,0,0,,0,3,0,3,2,2,1,0,6,2018-2019
Stanislav Lobotka,14,sk SVK,"CM,RM",23-305,90,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,6,2018-2019
Okay Yokuşlu,5,tr TUR,CM,24-201,45,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,6,2018-2019
   Pione Sisto,11,dk DEN,"CM,LM",23-234,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
David Juncà,17,es ESP,LB,24-314,90,3,1,2,1,0,2,2,100.0,0,0,0,0,1,4,2,0,6,2018-2019
Néstor Araujo,4,mx MEX,CB,27-028,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,5,0,6,2018-2019
Gustavo Cabral,22,ar ARG,CB,32-347,90,1,0,1,0,0,1,1,100.0,0,3,1,2,2,3,2,0,6,2018-2019
Facundo Roncaglia,24,ar ARG,"CB,RB",31-228,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0,6,2018-2019
Hugo Mallo,2,es ESP,RB,27-096,69,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,2018-2019
   Dennis Eckert,32,de GER,FW,21-260,21,2,1,0,1,1,0,1,0.0,1,0,0,0,1,3,0,0,6,2018-2019
Sergio Álvarez,1,es ESP,GK,32-054,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Rubén Sobrino,7,es ESP,FW,26-118,72,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,6,2018-2019
   John Guidetti,10,se SWE,FW,26-165,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-004,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,6,2018-2019
Jony,23,es ESP,LM,27-080,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,6,2018-2019
Wakaso,22,gh GHA,CM,28-064,61,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,6,2018-2019
   Manu García,19,es ESP,CM,32-154,29,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,1,0,6,2018-2019
Darko Brašanac,20,rs SRB,CM,26-227,90,1,1,1,0,0,0,1,0.0,1,1,0,1,3,4,0,0,6,2018-2019
Ibai Gómez,11,es ESP,RM,28-320,79,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,6,2018-2019
   Burgui,14,es ESP,RM,24-333,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,6,2018-2019
Rubén Duarte,3,es ESP,LB,22-344,90,3,2,2,1,0,1,2,50.0,1,3,0,3,3,6,4,0,6,2018-2019
Ximo Navarro,15,es ESP,CB,28-247,90,2,2,2,0,0,0,0,,0,0,0,0,5,7,12,1,6,2018-2019
Víctor Laguardia,5,es ESP,CB,28-326,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,6,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-140,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,4,0,6,2018-2019
Fernando Pacheco,1,es ESP,GK,26-132,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-154,69,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,6,2018-2019
   Jorge Molina,19,es ESP,FW,36-158,21,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,6,2018-2019
Jaime Mata,7,es ESP,FW,29-338,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,6,2018-2019
Amath,11,sn SEN,LM,22-073,83,2,2,0,1,1,1,3,33.3,2,1,0,1,0,2,1,0,6,2018-2019
   Dimitri Foulquier,24,fr FRA,"RM,LM",25-188,7,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,6,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-244,90,2,1,0,2,0,1,3,33.3,2,5,1,4,1,3,0,0,6,2018-2019
Mauro Arambarri,18,uy URU,CM,22-362,76,3,1,2,1,0,0,2,0.0,2,1,0,1,2,5,0,0,6,2018-2019
   Markel Bergara,5,es ESP,CM,32-145,14,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,6,2018-2019
Francisco Portillo,8,es ESP,"RM,LM",28-106,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,6,2018-2019
Leandro Cabrera,6,uy URU,LB,27-102,90,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,9,0,6,2018-2019
Bruno González,4,es ESP,CB,28-126,90,2,0,0,2,0,0,0,,0,1,1,0,1,3,5,0,6,2018-2019
Djené,2,tg TOG,CB,26-270,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,6,0,6,2018-2019
Damián Suárez,22,uy URU,RB,30-153,90,4,3,2,1,1,3,7,42.9,4,3,2,1,2,6,3,0,6,2018-2019
David Soria,13,es ESP,GK,25-176,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Duje Čop,20,hr CRO,FW,28-238,74,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,6,2018-2019
   Borja Fernández,8,es ESP,"CM,FW",37-256,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,2018-2019
Enes Ünal,9,tr TUR,FW,21-140,90,2,2,0,0,2,0,0,,0,0,0,0,0,2,0,0,6,2018-2019
Toni Villa,19,es ESP,"LM,LW",23-263,90,3,3,1,2,0,1,2,50.0,1,0,0,0,1,4,0,0,6,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-149,90,3,2,0,3,0,3,4,75.0,1,2,2,0,0,3,1,0,6,2018-2019
Míchel,21,es ESP,CM,30-060,90,3,3,1,2,0,0,2,0.0,2,0,0,0,0,3,1,0,6,2018-2019
Óscar Plano,10,es ESP,RM,27-228,69,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0,6,2018-2019
   Antoñito,18,es ESP,"RM,RB",30-277,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,2018-2019
Nacho,22,es ESP,LB,29-204,90,4,2,1,1,2,3,5,60.0,2,0,0,0,1,5,0,0,6,2018-2019
Fernando Calero,5,es ESP,CB,23-013,90,3,2,3,0,0,2,2,100.0,0,2,2,0,5,8,4,0,6,2018-2019
