player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Borja Iglesias,7,es ESP,FW,26-036,90,11,21,52.4,107,17,8,14,57.1,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2018-2019
Wu Lei,24,cn CHN,LM,27-095,90,13,17,76.5,124,44,9,10,90.0,2,2,100.0,0,0,,0,0.1,0.1,2,0,1,0,2,25,2018-2019
Sergi Darder,10,es ESP,CM,25-062,90,47,63,74.6,786,310,20,25,80.0,16,18,88.9,7,12,58.3,0,0.1,0.3,2,7,2,0,8,25,2018-2019
Esteban Granero,23,es ESP,CM,31-235,63,45,55,81.8,628,165,16,19,84.2,19,20,95.0,1,3,33.3,0,0.0,0.1,0,3,0,0,1,25,2018-2019
   Facundo Ferreyra,11,ar ARG,FW,27-345,27,2,5,40.0,30,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2018-2019
Óscar Melendo,14,es ESP,RM,21-183,90,31,38,81.6,336,75,17,19,89.5,4,6,66.7,2,3,66.7,0,0.0,0.1,0,3,2,0,4,25,2018-2019
Marc Roca,21,es ESP,"DM,CM",22-088,77,65,71,91.5,1190,284,22,24,91.7,31,32,96.9,8,10,80.0,0,0.0,0.0,0,2,0,0,3,25,2018-2019
   Alfa Semedo,2,gw GNB,CM,21-176,13,6,6,100.0,97,35,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2018-2019
Dídac Vilà,12,es ESP,LB,29-258,63,40,47,85.1,517,158,26,28,92.9,12,13,92.3,1,4,25.0,0,0.1,0.2,2,2,1,0,5,25,2018-2019
   Adrià Pedrosa,28,es ESP,LB,20-285,27,11,17,64.7,141,31,8,8,100.0,2,6,33.3,0,1,0.0,0,0.1,0.2,1,0,1,0,2,25,2018-2019
Mario Hermoso,22,es ESP,CB,23-249,90,73,81,90.1,1497,495,22,25,88.0,41,43,95.3,10,11,90.9,0,0.0,0.0,0,2,0,0,5,25,2018-2019
David López,15,es ESP,CB,29-136,90,69,78,88.5,1369,385,21,26,80.8,32,34,94.1,11,13,84.6,0,0.0,0.0,0,3,0,0,4,25,2018-2019
Roberto Rosales,8,ve VEN,RB,30-094,90,46,64,71.9,751,296,25,27,92.6,16,19,84.2,3,9,33.3,0,0.1,0.1,1,2,1,1,2,25,2018-2019
Diego López,13,es ESP,GK,37-111,90,33,42,78.6,777,536,9,9,100.0,16,16,100.0,7,16,43.8,0,0.0,0.0,0,0,0,0,0,25,2018-2019
Enric Gallego,22,es ESP,FW,32-163,90,11,21,52.4,179,67,5,10,50.0,3,4,75.0,1,2,50.0,0,0.2,0.1,2,2,1,0,3,25,2018-2019
