player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Sergi Guardiola,12,es ESP,FW,27-255,90,17,16,1,0,0,1,0,0,0,0,0,0,9,0,2,23,2018-2019
Óscar Plano,10,es ESP,FW,27-362,90,27,27,0,0,0,0,1,0,0,0,0,0,20,0,0,23,2018-2019
Pablo Hervías,15,es ESP,LM,25-337,80,29,28,1,0,0,0,7,1,0,0,0,0,21,0,2,23,2018-2019
   Daniele Verde,11,it ITA,LM,22-233,10,6,5,1,1,0,0,1,0,0,0,0,0,2,0,1,23,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-283,90,54,50,4,4,0,4,2,0,0,0,0,0,45,0,0,23,2018-2019
Míchel,21,es ESP,CM,30-194,90,62,47,15,7,1,3,10,0,8,3,3,0,46,0,0,23,2018-2019
Keko,24,es ESP,RM,27-043,89,31,31,0,0,0,0,9,0,0,0,0,0,20,0,3,23,2018-2019
   Borja Fernández,8,es ESP,RM,38-025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2018-2019
Nacho,22,es ESP,LB,29-338,90,55,40,15,1,0,0,7,14,0,0,0,0,38,0,4,23,2018-2019
Joaquín Fernández,2,es ESP,CB,22-253,90,23,23,0,0,0,1,0,0,0,0,0,0,17,0,0,23,2018-2019
Kiko Olivas,4,es ESP,CB,30-171,90,40,37,3,3,0,0,0,0,0,0,0,0,34,0,1,23,2018-2019
Javi Moyano,17,es ESP,RB,32-350,66,56,43,13,0,0,0,1,13,0,0,0,0,38,0,1,23,2018-2019
   Antoñito,18,es ESP,RB,31-046,24,15,11,4,0,0,1,0,4,0,0,0,0,13,0,0,23,2018-2019
Jordi Masip,1,es ESP,GK,30-036,90,29,12,17,5,0,0,0,0,0,0,0,0,17,0,0,23,2018-2019
Gerard Moreno,7,es ESP,"FW,RW,LW",26-307,90,36,34,1,0,1,1,0,0,0,0,0,0,27,1,1,23,2018-2019
Karl Toko Ekambi,17,cm CMR,FW,26-147,80,11,11,0,0,0,0,2,0,0,0,0,0,9,0,0,23,2018-2019
   Samuel Chukwueze,30,ng NGA,"RW,RM",19-262,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2018-2019
Alfonso Pedraza,16,es ESP,"LW,LM",22-305,90,50,39,10,0,1,0,7,10,0,0,0,0,29,1,4,23,2018-2019
Miguel Juan Llambrich,15,es ESP,"RW,RM,RB",23-021,90,38,29,9,1,0,0,3,8,0,0,0,0,25,0,2,23,2018-2019
Santi Cazorla,19,es ESP,CM,34-057,90,60,53,7,5,0,0,4,0,2,1,1,0,48,0,1,23,2018-2019
Pablo Fornals,8,es ESP,CM,22-351,71,29,26,2,0,0,0,0,1,1,0,0,0,25,1,1,23,2018-2019
   Carlos Bacca,9,co COL,"FW,LW",32-153,19,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,23,2018-2019
Vicente Iborra,10,es ESP,"DM,CM",31-023,90,46,45,1,1,0,1,1,0,0,0,0,0,34,0,3,23,2018-2019
Ramiro Funes Mori,4,ar ARG,CB,27-340,90,52,51,1,1,0,2,1,0,0,0,0,0,42,0,3,23,2018-2019
Daniele Bonera,23,it ITA,CB,37-253,87,47,46,1,1,0,0,0,0,0,0,0,0,43,0,0,23,2018-2019
   Jaume Costa,11,es ESP,"LB,CB",30-327,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,23,2018-2019
Álvaro González,3,es ESP,CB,29-031,90,46,45,1,1,0,2,0,0,0,0,0,0,38,0,0,23,2018-2019
Sergio Asenjo,1,es ESP,GK,29-225,90,28,14,14,1,0,0,0,0,0,0,0,0,19,0,0,23,2018-2019
Jaime Mata,7,es ESP,FW,30-108,82,31,31,0,0,1,1,2,0,0,0,0,0,18,0,1,23,2018-2019
   Ángel Rodríguez,9,es ESP,FW,31-289,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2018-2019
Jorge Molina,19,es ESP,FW,36-293,90,18,17,0,0,1,0,0,0,0,0,0,0,12,1,0,23,2018-2019
Samuel Sáiz,11,es ESP,LM,28-018,70,32,28,4,1,0,0,1,1,2,0,0,0,25,0,1,23,2018-2019
   Francisco Portillo,8,es ESP,LM,28-241,20,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,23,2018-2019
Nemanja Maksimović,20,rs SRB,CM,24-014,90,23,21,2,0,0,1,1,0,0,0,0,0,20,0,0,23,2018-2019
Mauro Arambarri,18,uy URU,CM,23-132,60,26,24,1,1,0,2,2,0,0,0,0,0,19,1,0,23,2018-2019
   Mathieu Flamini,16,fr FRA,CM,34-339,30,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,23,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-323,90,21,21,0,0,0,0,1,0,0,0,0,0,13,0,2,23,2018-2019
Mathías Olivera,17,uy URU,LB,21-101,90,51,40,11,0,0,0,3,11,0,0,0,0,29,0,0,23,2018-2019
Leandro Cabrera,6,uy URU,CB,27-237,90,51,48,2,2,0,4,1,0,0,0,0,0,29,1,0,23,2018-2019
Djené,2,tg TOG,CB,27-040,90,49,48,1,1,0,1,0,0,0,0,0,0,42,0,1,23,2018-2019
Damián Suárez,22,uy URU,RB,30-288,90,68,50,18,4,0,1,11,12,2,1,0,0,51,0,2,23,2018-2019
David Soria,13,es ESP,GK,25-311,90,26,13,13,7,0,0,0,0,0,0,0,0,13,0,0,23,2018-2019
Maxi Gómez,9,uy URU,FW,22-179,36,15,15,0,0,0,0,0,0,0,0,0,0,8,0,1,23,2018-2019
Sofiane Boufal,19,ma MAR,AM,25-145,65,14,13,1,1,0,0,0,0,0,0,0,0,10,0,1,23,2018-2019
   Iago Aspas,10,es ESP,"FW,AM",31-192,25,18,16,2,1,0,0,2,0,0,0,0,0,16,0,1,23,2018-2019
Brais Méndez,23,es ESP,"AM,RM",22-033,90,39,29,10,4,0,0,7,0,3,0,2,1,26,0,3,23,2018-2019
Fran Beltrán,8,es ESP,CM,20-006,90,31,31,0,0,0,0,0,0,0,0,0,0,24,0,3,23,2018-2019
Jozabed,21,es ESP,CM,27-338,90,64,62,0,0,0,1,0,0,0,0,0,0,48,2,3,23,2018-2019
David Juncà,17,es ESP,WB,25-085,81,37,30,7,1,0,0,1,6,0,0,0,0,28,0,2,23,2018-2019
   Pione Sisto,11,dk DEN,"LM,WB",24-005,9,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0,23,2018-2019
Hugo Mallo,2,es ESP,WB,27-232,53,31,19,12,0,0,0,0,12,0,0,0,0,20,0,0,23,2018-2019
   Kevin Vázquez,20,es ESP,"WB,RB",25-323,37,26,22,4,0,0,0,2,4,0,0,0,0,19,0,2,23,2018-2019
Wesley Hoedt,12,nl NED,"CB,LB",24-340,90,41,37,2,2,0,0,1,0,0,0,0,0,29,2,1,23,2018-2019
David Costas,3,es ESP,CB,23-320,90,31,30,1,1,0,1,0,0,0,0,0,0,29,0,1,23,2018-2019
Néstor Araujo,4,mx MEX,CB,27-164,90,40,40,0,0,0,1,0,0,0,0,0,0,33,0,1,23,2018-2019
Rubén Blanco,13,es ESP,GK,23-199,90,39,22,17,8,0,1,0,0,0,0,0,0,24,0,0,23,2018-2019
Antoine Griezmann,7,fr FRA,"FW,RM",27-325,90,22,21,1,0,0,0,1,0,1,0,1,0,20,0,0,23,2018-2019
Álvaro Morata,22,es ESP,FW,26-109,70,15,15,0,0,0,0,0,0,0,0,0,0,8,0,0,23,2018-2019
   Nikola Kalinić,9,hr CRO,FW,31-035,20,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,23,2018-2019
Thomas Lemar,11,fr FRA,LM,23-089,58,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0,23,2018-2019
   Vitolo,23,es ESP,LM,29-099,32,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,23,2018-2019
Saúl Ñíguez,8,es ESP,"CM,RM",24-080,90,29,26,3,0,0,0,0,0,0,0,0,0,26,0,1,23,2018-2019
Thomas Partey,5,gh GHA,CM,25-241,79,46,37,9,7,0,1,2,0,2,0,2,0,32,0,0,23,2018-2019
Ángel Correa,10,ar ARG,RM,23-337,64,21,21,0,0,1,0,2,0,0,0,0,0,14,0,0,23,2018-2019
   Rodri,14,es ESP,CM,22-232,26,13,12,1,1,0,0,0,0,0,0,0,0,11,0,1,23,2018-2019
Lucas Hernández,21,fr FRA,LB,22-360,90,36,29,7,1,0,0,3,6,0,0,0,0,23,0,2,23,2018-2019
Diego Godín,2,uy URU,CB,32-358,90,28,27,1,1,0,0,0,0,0,0,0,0,19,0,0,23,2018-2019
José María Giménez,24,uy URU,CB,24-020,90,34,30,1,1,0,1,0,0,0,0,0,0,23,3,0,23,2018-2019
Santiago Arias,4,co COL,RB,27-027,90,31,20,10,0,0,0,0,10,0,0,0,0,23,1,1,23,2018-2019
Jan Oblak,13,si SVN,GK,26-033,90,19,10,9,4,0,0,0,0,0,0,0,0,7,0,0,23,2018-2019
Karim Benzema,9,fr FRA,FW,31-052,88,38,36,2,0,0,0,2,0,0,0,0,0,31,0,0,23,2018-2019
   Mariano,7,do DOM,FW,25-192,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2018-2019
Vinicius Júnior,28,br BRA,LW,18-212,56,15,15,0,0,1,0,0,0,0,0,0,0,11,0,0,23,2018-2019
   Gareth Bale,11,wls WAL,LW,29-208,34,16,15,1,0,0,0,0,1,0,0,0,0,14,0,1,23,2018-2019
Lucas Vázquez,17,es ESP,RW,27-223,90,49,48,1,0,0,0,1,1,0,0,0,0,42,0,3,23,2018-2019
Toni Kroos,8,de GER,LM,29-036,83,73,60,13,8,0,3,5,1,4,0,2,0,58,0,1,23,2018-2019
   Dani Ceballos,24,es ESP,LM,22-186,7,11,11,0,0,0,0,0,0,0,0,0,0,10,0,1,23,2018-2019
Casemiro,14,br BRA,CM,26-351,90,61,60,1,1,0,3,0,0,0,0,0,0,53,0,1,23,2018-2019
Luka Modrić,10,hr CRO,RM,33-153,90,78,74,4,4,0,2,1,0,0,0,0,0,71,0,1,23,2018-2019
Sergio Reguilón,23,es ESP,LB,22-055,90,59,56,3,1,0,2,1,2,0,0,0,0,45,0,4,23,2018-2019
Sergio Ramos,4,es ESP,CB,32-316,90,47,46,1,1,0,2,0,0,0,0,0,0,44,0,0,23,2018-2019
Raphaël Varane,5,fr FRA,CB,25-290,90,37,36,1,1,0,0,0,0,0,0,0,0,31,0,2,23,2018-2019
Dani Carvajal,2,es ESP,RB,27-029,90,87,67,20,1,0,1,3,19,0,0,0,0,73,0,4,23,2018-2019
Thibaut Courtois,25,be BEL,GK,26-274,90,33,14,19,7,0,0,0,0,0,0,0,0,23,0,0,23,2018-2019
Borja Iglesias,7,es ESP,FW,26-023,90,17,15,2,0,0,0,0,0,0,0,0,0,14,0,1,23,2018-2019
Pablo Piatti,19,ar ARG,LW,29-315,33,14,12,1,0,0,0,1,0,1,0,0,0,9,1,0,23,2018-2019
   Wu Lei,24,cn CHN,LW,27-082,57,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,23,2018-2019
Sergio García,9,es ESP,RW,35-245,68,27,20,7,4,0,0,5,0,3,1,0,0,15,0,1,23,2018-2019
   Facundo Ferreyra,11,ar ARG,RW,27-332,22,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1,23,2018-2019
Sergi Darder,10,es ESP,LM,25-049,90,57,53,2,2,1,0,2,0,0,0,0,0,42,2,0,23,2018-2019
Marc Roca,21,es ESP,CM,22-075,90,79,76,3,3,1,1,2,0,0,0,0,0,71,0,0,23,2018-2019
Óscar Melendo,14,es ESP,RM,21-170,82,47,46,1,0,1,0,1,0,1,1,0,0,38,0,2,23,2018-2019
