player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Jaime Mata,7,es ESP,FW,29-311,57,15,14,1,0,0,0,0,0,0,0,0,0,6,0,3,3,2018-2019
   Jorge Molina,19,es ESP,FW,36-131,33,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-127,82,15,15,0,0,0,0,1,0,0,0,0,0,7,0,1,3,2018-2019
   Sergi Guardiola,14,es ESP,FW,27-094,8,7,7,0,0,0,0,1,0,0,0,0,0,4,0,1,3,2018-2019
Iván Alejo,23,es ESP,LM,23-202,45,12,8,4,2,0,1,4,2,0,0,0,0,7,0,1,3,2018-2019
   Amath,11,sn SEN,LM,22-046,45,18,18,0,0,0,0,1,0,0,0,0,0,14,0,1,3,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-217,90,34,34,0,0,0,0,0,0,0,0,0,0,26,0,0,3,2018-2019
Mauro Arambarri,18,uy URU,CM,22-335,90,33,32,0,0,0,2,1,0,0,0,0,0,23,1,2,3,2018-2019
Francisco Portillo,8,es ESP,RM,28-079,90,35,34,1,0,0,0,3,1,0,0,0,0,25,0,2,3,2018-2019
Vitorino Antunes,3,pt POR,LB,31-152,90,76,48,28,4,0,2,14,20,4,1,3,0,47,0,3,3,2018-2019
Bruno González,4,es ESP,CB,28-099,90,43,42,1,1,0,2,0,0,0,0,0,0,34,0,0,3,2018-2019
Djené,2,tg TOG,CB,26-243,90,45,42,3,3,0,0,0,0,0,0,0,0,38,0,1,3,2018-2019
Damián Suárez,22,uy URU,RB,30-126,90,64,44,20,3,0,1,5,15,2,0,1,0,48,0,1,3,2018-2019
David Soria,13,es ESP,GK,25-149,90,26,19,7,2,0,0,0,0,0,0,0,0,18,0,0,3,2018-2019
Enes Ünal,9,tr TUR,FW,21-113,69,14,13,1,0,0,0,0,0,0,0,0,0,7,0,1,3,2018-2019
   Duje Čop,20,hr CRO,FW,28-211,21,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2018-2019
Toni Villa,19,es ESP,LW,23-236,78,16,15,0,0,0,0,1,0,0,0,0,0,8,1,1,3,2018-2019
   Míchel,21,es ESP,FW,30-033,12,6,6,0,0,0,0,1,0,0,0,0,0,6,0,0,3,2018-2019
Keko,24,es ESP,RW,26-247,66,24,23,1,1,0,0,2,0,0,0,0,0,15,0,2,3,2018-2019
   Daniele Verde,11,it ITA,"RM,RW",22-072,24,8,7,1,0,0,0,1,1,0,0,0,0,6,0,0,3,2018-2019
Óscar Plano,10,es ESP,"AM,LM",27-201,90,32,23,9,2,0,0,9,0,7,1,3,1,18,0,1,3,2018-2019
Rubén Alcaraz,14,es ESP,"DM,CM",27-122,90,48,42,6,6,0,1,2,0,0,0,0,0,33,0,0,3,2018-2019
Anuar,23,ma MAR,"DM,CM",23-228,90,37,36,1,1,0,0,0,0,0,0,0,0,28,0,1,3,2018-2019
Nacho,22,es ESP,LB,29-177,90,45,39,6,0,0,0,0,6,0,0,0,0,26,0,0,3,2018-2019
Fernando Calero,5,es ESP,CB,22-351,90,29,24,5,5,0,1,0,0,0,0,0,0,25,0,1,3,2018-2019
Kiko Olivas,4,es ESP,CB,30-010,90,28,26,2,2,0,0,0,0,0,0,0,0,22,0,0,3,2018-2019
Javi Moyano,17,es ESP,RB,32-189,90,47,25,22,2,0,1,0,20,0,0,0,0,31,0,0,3,2018-2019
Jordi Masip,1,es ESP,GK,29-240,90,31,20,11,4,0,0,0,0,0,0,0,0,9,0,0,3,2018-2019
Karl Toko Ekambi,17,cm CMR,"FW,RM",25-351,81,22,22,0,0,0,0,2,0,0,0,0,0,17,0,0,3,2018-2019
   Nicola Sansone,10,it ITA,RM,26-355,9,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1,3,2018-2019
Gerard Moreno,7,es ESP,FW,26-146,90,27,24,2,0,1,0,1,0,0,0,0,0,18,1,0,3,2018-2019
Manu Trigueros,14,es ESP,"AM,CM",26-318,90,70,68,2,1,0,0,1,0,1,0,0,0,63,0,0,3,2018-2019
Pablo Fornals,8,es ESP,LM,22-190,90,62,60,2,2,1,0,0,0,0,0,0,0,53,0,2,3,2018-2019
Santi Cazorla,19,es ESP,"RM,CM",33-261,74,59,52,7,3,1,0,6,0,4,0,0,1,49,0,0,3,2018-2019
   Miguel Layún,24,mx MEX,CM,30-067,16,11,8,3,0,0,0,3,1,2,1,1,0,6,0,1,3,2018-2019
Santiago Cáseres,5,ar ARG,DM,21-187,65,49,45,4,4,0,0,0,0,0,0,0,0,46,0,0,3,2018-2019
   Carlos Bacca,9,co COL,FW,31-357,25,12,12,0,0,0,0,0,0,0,0,0,0,6,0,1,3,2018-2019
Alfonso Pedraza,16,es ESP,LB,22-144,90,52,43,9,0,0,0,5,9,0,0,0,0,42,0,1,3,2018-2019
Víctor Ruiz,6,es ESP,CB,29-218,90,77,77,0,0,0,2,0,0,0,0,0,0,65,0,0,3,2018-2019
Álvaro González,3,es ESP,CB,28-235,90,65,64,1,1,0,1,0,0,0,0,0,0,59,0,0,3,2018-2019
Mario Gaspar,2,es ESP,RB,27-280,90,63,51,12,0,0,0,4,12,0,0,0,0,52,0,1,3,2018-2019
Sergio Asenjo,1,es ESP,GK,29-064,90,26,19,7,1,0,0,0,0,0,0,0,0,22,0,0,3,2018-2019
Cristhian Stuani,7,uy URU,FW,31-323,90,27,26,1,0,0,0,0,0,0,0,0,0,18,0,0,3,2018-2019
Borja García,10,es ESP,"LW,AM",27-302,80,23,23,0,0,1,1,1,0,0,0,0,0,19,0,0,3,2018-2019
   Patrick Roberts,17,eng ENG,AM,21-207,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2018-2019
Anthony Lozano,19,hn HON,RW,25-128,58,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2018-2019
   Aleix García,23,es ESP,AM,21-064,32,10,8,2,2,0,0,1,0,0,0,0,0,6,0,1,3,2018-2019
Aday,11,es ESP,"LM,WB",30-258,77,32,25,7,1,0,3,4,6,0,0,0,0,26,0,0,3,2018-2019
   Marc Muniesa,20,es ESP,WB,26-157,13,8,5,3,0,0,0,0,3,0,0,0,0,5,0,1,3,2018-2019
Álex Granell,6,es ESP,CM,30-029,90,41,34,7,5,0,3,3,0,2,1,1,0,35,0,0,3,2018-2019
Pere Pons,8,es ESP,CM,25-192,90,27,27,0,0,0,0,0,0,0,0,0,0,21,0,0,3,2018-2019
Pedro Porro,29,es ESP,"RM,WB",18-352,90,33,24,8,1,0,2,4,7,0,0,0,0,17,1,2,3,2018-2019
Juanpe,15,es ESP,CB,27-123,90,25,25,0,0,0,0,0,0,0,0,0,0,20,0,0,3,2018-2019
