player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Loren Morón,16,es ESP,FW,25-133,90,16,1,1,6,9,3,16,0,0,,0,,6,38,13,1,1,0,0,1,11,7,37,2018-2019
Cristian Tello,11,es ESP,LW,27-274,90,56,1,5,19,32,6,56,5,1,20.0,4,80.0,30,222,112,6,0,4,1,1,38,12,37,2018-2019
Joaquín,17,es ESP,"RW,RM",37-295,90,64,1,5,18,42,5,64,2,1,50.0,1,50.0,37,191,97,4,3,2,2,0,42,11,37,2018-2019
Giovani Lo Celso,21,ar ARG,"AM,RW",23-033,90,62,0,3,21,39,5,62,5,2,40.0,3,60.0,42,252,99,5,4,2,3,4,57,6,37,2018-2019
Andrés Guardado,18,mx MEX,"DM,LM",32-226,89,56,0,6,33,18,1,56,0,0,,0,,32,181,102,1,1,0,1,2,41,5,37,2018-2019
   Diego Lainez,22,mx MEX,LM,18-337,1,7,0,1,3,3,1,7,0,0,,0,,6,33,16,1,0,1,0,0,6,0,37,2018-2019
Wilfrid Kaptoum,34,cm CMR,"DM,CM",22-309,76,36,1,3,25,9,0,36,4,3,75.0,1,25.0,18,150,75,2,1,0,0,3,23,1,37,2018-2019
   Jesé,10,es ESP,CM,26-075,14,4,0,0,0,4,2,4,0,0,,0,,3,15,1,0,0,1,1,0,5,2,37,2018-2019
Junior Firpo,20,es ESP,"LB,CB",22-263,90,67,1,20,26,21,6,67,1,1,100.0,0,0.0,37,271,150,3,2,1,1,0,47,5,37,2018-2019
Zouhair Feddal,4,ma MAR,CB,30-131,90,75,4,30,41,5,3,75,2,2,100.0,0,0.0,51,282,184,1,1,0,0,0,56,0,37,2018-2019
Marc Bartra,5,es ESP,CB,28-117,90,77,3,25,48,5,2,77,0,0,,0,,53,370,237,3,2,1,2,0,53,0,37,2018-2019
Francis Guerrero,2,es ESP,RB,23-062,65,34,1,11,14,10,0,34,0,0,,0,,19,160,93,2,1,0,0,0,26,2,37,2018-2019
   William Carvalho,14,pt POR,"CM,RB",27-035,25,28,0,2,20,6,1,28,0,0,,0,,19,108,62,1,0,0,0,0,24,1,37,2018-2019
Joel Robles,1,es ESP,GK,28-329,90,32,23,32,0,0,0,32,0,0,,0,,22,81,50,0,0,0,0,0,16,0,37,2018-2019
Enric Gallego,22,es ESP,FW,32-242,90,25,2,3,15,7,1,25,0,0,,0,,11,72,50,1,0,0,3,1,18,1,37,2018-2019
David Ferreiro,7,es ESP,LW,31-041,89,33,2,7,15,11,0,33,1,0,0.0,1,100.0,17,88,29,1,1,0,2,0,22,7,37,2018-2019
   Luisinho,16,pt POR,LW,34-007,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,37,2018-2019
Juanpi,20,ve VEN,RW,25-108,79,36,1,6,21,11,3,35,3,1,33.3,2,66.7,21,147,56,1,0,1,1,0,20,2,37,2018-2019
   Cristian Rivera,17,es ESP,"DM,RW",21-307,11,5,3,3,0,2,0,5,0,0,,0,,1,3,0,0,0,0,0,1,3,0,37,2018-2019
Gonzalo Melero,8,es ESP,AM,25-130,79,34,0,3,25,6,1,34,2,1,50.0,1,50.0,23,86,27,0,1,0,2,1,27,0,37,2018-2019
   Damián Musto,23,ar ARG,AM,31-337,11,6,1,3,3,0,0,6,0,0,,0,,4,10,9,0,0,0,0,0,2,0,37,2018-2019
Yangel Herrera,21,ve VEN,"DM,RB",21-118,90,45,4,18,23,5,1,45,2,2,100.0,0,0.0,15,90,14,0,1,0,2,1,25,0,37,2018-2019
Moi Gómez,6,es ESP,DM,24-323,90,50,2,21,27,2,0,50,0,0,,0,,24,110,53,1,0,0,2,1,36,0,37,2018-2019
Javi Galán,12,es ESP,LB,24-174,90,36,3,11,18,8,0,36,1,1,100.0,0,0.0,13,83,61,1,2,0,0,1,17,3,37,2018-2019
Adrián Diéguez,4,es ESP,CB,23-097,90,37,4,21,16,1,1,37,0,0,,0,,15,133,60,0,0,0,2,0,21,0,37,2018-2019
Xabier Etxeita,3,es ESP,CB,31-193,90,50,9,35,15,1,0,50,0,0,,0,,21,116,73,0,0,0,0,0,25,0,37,2018-2019
Jorge Pulido,14,es ESP,RB,28-034,75,38,5,14,18,6,0,38,0,0,,0,,12,49,12,0,0,0,1,0,18,3,37,2018-2019
Aleksandar Jovanović,25,rs SRB,GK,26-157,90,34,29,34,0,0,0,34,0,0,,0,,13,71,64,0,0,0,0,0,11,0,37,2018-2019
Lionel Messi,10,ar ARG,FW,31-322,90,75,0,2,31,43,9,75,8,6,75.0,2,25.0,61,339,185,6,6,2,3,1,66,9,37,2018-2019
