player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Borja Mayoral,2,es ESP,FW,21-218,76,0,0,0,2,0,1,0,0,0,0,0,0,3,1,2,33.3,12,2018-2019
   Coke,12,es ESP,FW,31-197,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,12,2018-2019
Emmanuel Boateng,21,gh GHA,FW,22-170,90,1,0,0,3,6,1,1,0,0,0,0,0,3,3,1,75.0,12,2018-2019
José Campaña,24,es ESP,CM,25-162,90,1,0,0,2,0,1,7,1,2,0,0,0,6,0,0,,12,2018-2019
Sanjin Prcić,8,ba BIH,CM,24-354,83,0,0,0,0,1,0,0,3,1,0,0,0,8,2,0,100.0,12,2018-2019
   Roger Martí,9,es ESP,CM,27-310,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,2018-2019
Enis Bardhi,10,mk MKD,CM,23-130,90,1,0,0,1,2,0,4,1,1,0,0,0,7,0,1,0.0,12,2018-2019
José Luis Morales,11,es ESP,WB,31-109,90,1,0,0,1,1,0,5,1,5,0,0,0,7,1,1,50.0,12,2018-2019
Jason,23,es ESP,WB,24-126,89,0,0,0,2,1,0,3,2,3,0,0,0,3,0,0,,12,2018-2019
   Moses Simon,7,ng NGA,WB,23-120,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,12,2018-2019
Chema,6,es ESP,CB,26-251,90,1,0,0,2,0,0,0,3,3,0,0,0,1,1,0,100.0,12,2018-2019
Sergio Postigo,15,es ESP,CB,30-005,90,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,50.0,12,2018-2019
Rober,4,es ESP,CB,23-266,90,0,0,0,1,0,0,0,0,0,0,0,0,7,3,2,60.0,12,2018-2019
Oier Olazábal,13,es ESP,GK,29-056,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,2018-2019
Willian José,12,br BRA,FW,26-351,90,0,0,0,2,1,1,0,0,0,0,0,0,4,2,1,66.7,12,2018-2019
Mikel Oyarzabal,10,es ESP,AM,21-202,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,12,2018-2019
Adnan Januzaj,11,be BEL,AM,23-277,90,0,0,0,0,5,0,5,1,0,0,0,0,5,0,2,0.0,12,2018-2019
Asier Illarramendi,4,es ESP,CM,28-246,90,1,0,0,2,1,0,0,3,2,0,0,0,6,0,0,,12,2018-2019
Igor Zubeldia,5,es ESP,CM,21-224,55,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,12,2018-2019
   Juanmi,7,es ESP,CM,25-173,35,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0,12,2018-2019
Theo Hernández,19,fr FRA,WB,21-034,90,0,0,0,2,4,0,0,2,0,0,0,0,8,1,0,100.0,12,2018-2019
Andoni Gorosabel,18,es ESP,WB,22-097,45,0,0,0,0,0,0,2,0,1,0,0,0,2,1,1,50.0,12,2018-2019
   David Zurutuza,17,es ESP,WB,32-113,45,0,0,0,2,1,0,0,1,1,0,0,0,4,0,2,0.0,12,2018-2019
Héctor Moreno,6,mx MEX,CB,30-296,90,0,0,0,0,1,1,2,2,2,0,0,0,5,0,1,0.0,12,2018-2019
Diego Llorente,3,es ESP,CB,25-085,90,0,0,0,3,1,1,0,0,1,0,0,0,2,3,2,60.0,12,2018-2019
Aritz Elustondo,15,es ESP,CB,24-226,90,0,0,0,0,1,0,2,4,3,0,0,0,7,2,0,100.0,12,2018-2019
Miguel Ángel Moyá,13,es ESP,GK,34-221,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,2018-2019
Enes Ünal,9,tr TUR,FW,21-184,82,0,0,0,4,2,0,0,0,0,0,0,0,1,3,2,60.0,12,2018-2019
   Duje Čop,20,hr CRO,FW,28-282,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,12,2018-2019
Toni Villa,19,es ESP,LW,23-307,90,0,0,0,3,1,0,3,0,2,0,0,0,2,0,0,,12,2018-2019
Óscar Plano,10,es ESP,"RW,AM",27-272,90,0,0,0,0,2,3,1,0,1,0,0,0,6,1,5,16.7,12,2018-2019
Leonardo Suárez,32,ar ARG,AM,22-225,61,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0.0,12,2018-2019
   Daniele Verde,11,it ITA,"AM,RW",22-143,29,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,,12,2018-2019
Míchel,21,es ESP,DM,30-104,90,0,0,0,1,2,0,1,1,2,0,0,0,5,2,1,66.7,12,2018-2019
Rubén Alcaraz,14,es ESP,DM,27-193,90,0,0,0,2,0,0,0,2,2,0,0,0,11,1,3,25.0,12,2018-2019
Nacho,22,es ESP,LB,29-248,90,1,0,0,1,1,1,9,1,2,0,0,0,6,1,0,100.0,12,2018-2019
Fernando Calero,5,es ESP,CB,23-057,90,1,0,0,3,1,0,0,2,0,0,0,0,4,2,2,50.0,12,2018-2019
Kiko Olivas,4,es ESP,CB,30-081,90,0,0,0,1,1,0,0,0,2,0,0,0,6,2,3,40.0,12,2018-2019
