player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,24-316,88,8,13,61.5,107,15,6,8,75.0,2,3,66.7,0,1,0.0,0,0.1,0.0,1,0,1,1,0,35,2018-2019
   Aritz Aduriz,20,es ESP,FW,38-075,2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2018-2019
Iker Muniain,10,es ESP,"LW,RW",26-129,90,34,44,77.3,446,58,23,25,92.0,8,11,72.7,1,4,25.0,0,0.1,0.0,1,4,0,0,6,35,2018-2019
Markel Susaeta,14,es ESP,RW,31-134,60,18,25,72.0,225,47,14,18,77.8,4,5,80.0,0,2,0.0,0,0.0,0.0,1,2,0,0,1,35,2018-2019
   Iñigo Córdoba,11,es ESP,"LW,RW",22-045,30,6,8,75.0,64,35,5,5,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,1,0,2,35,2018-2019
Raúl García,22,es ESP,AM,32-290,74,17,25,68.0,257,94,10,11,90.9,6,10,60.0,1,2,50.0,0,0.0,0.0,0,5,1,0,8,35,2018-2019
   Kenan Kodro,2,ba BIH,AM,25-251,16,2,3,66.7,15,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2018-2019
Beñat Etxebarria,7,es ESP,DM,32-067,90,53,71,74.6,1087,291,17,20,85.0,23,25,92.0,12,22,54.5,0,0.3,0.2,3,6,0,0,8,35,2018-2019
Mikel San José,6,es ESP,DM,29-332,90,35,46,76.1,615,257,15,19,78.9,17,20,85.0,2,4,50.0,0,0.0,0.1,1,3,1,0,10,35,2018-2019
Yuri Berchiche,12,es ESP,LB,29-076,90,48,59,81.4,688,286,31,33,93.9,12,15,80.0,3,7,42.9,0,0.3,0.2,1,4,2,1,3,35,2018-2019
Iñigo Martínez,4,es ESP,CB,27-345,90,47,58,81.0,1173,369,10,12,83.3,25,29,86.2,12,17,70.6,0,0.1,0.0,1,5,1,0,10,35,2018-2019
Unai Núñez,3,es ESP,CB,22-087,90,47,54,87.0,1076,378,10,12,83.3,28,29,96.6,9,11,81.8,0,0.0,0.0,0,2,0,0,1,35,2018-2019
Óscar de Marcos,18,es ESP,RB,30-013,90,43,62,69.4,615,326,28,34,82.4,11,15,73.3,2,6,33.3,0,0.4,0.3,2,2,2,2,4,35,2018-2019
Iago Herrerín,13,es ESP,GK,31-092,90,15,29,51.7,499,367,1,1,100.0,8,8,100.0,6,20,30.0,0,0.0,0.0,0,1,1,0,0,35,2018-2019
Borja Bastón,18,es ESP,FW,26-245,74,10,16,62.5,109,19,5,7,71.4,4,4,100.0,0,0,,0,0.4,0.1,1,0,1,0,1,35,2018-2019
   Wakaso,22,gh GHA,"AM,FW",28-276,16,5,7,71.4,83,24,2,2,100.0,3,4,75.0,0,0,,0,0.0,0.0,0,2,0,0,1,35,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-216,90,20,30,66.7,284,83,12,20,60.0,7,9,77.8,0,0,,0,0.0,0.0,0,1,1,1,5,35,2018-2019
Jony,23,es ESP,"LM,LW",27-292,81,14,26,53.8,267,90,7,8,87.5,3,5,60.0,3,12,25.0,0,0.0,0.0,0,1,0,0,1,35,2018-2019
   Takashi Inui,11,jp JPN,LW,30-329,9,2,5,40.0,29,6,1,1,100.0,1,2,50.0,0,2,0.0,0,0.3,0.0,1,0,1,1,0,35,2018-2019
Tomás Pina Isla,8,es ESP,"CM,DM",31-195,90,18,22,81.8,328,169,8,11,72.7,6,6,100.0,3,3,100.0,0,0.0,0.0,1,2,0,0,2,35,2018-2019
Manu García,19,es ESP,"CM,DM",33-001,90,25,32,78.1,438,167,10,14,71.4,12,14,85.7,2,2,100.0,0,0.0,0.0,0,3,0,0,6,35,2018-2019
Martin Agirregabiria,21,es ESP,"RM,RW",22-352,87,16,22,72.7,266,139,7,8,87.5,7,9,77.8,1,1,100.0,0,0.1,0.2,2,1,1,1,2,35,2018-2019
   Darko Brašanac,20,rs SRB,RW,27-074,3,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2018-2019
Rubén Duarte,3,es ESP,LB,23-191,90,23,37,62.2,500,249,8,12,66.7,11,15,73.3,4,9,44.4,0,0.1,0.0,3,3,1,0,4,35,2018-2019
Ximo Navarro,15,es ESP,CB,29-094,90,16,26,61.5,266,109,6,7,85.7,8,11,72.7,1,5,20.0,0,0.0,0.0,0,1,0,0,1,35,2018-2019
Víctor Laguardia,5,es ESP,CB,29-173,90,11,20,55.0,265,124,2,2,100.0,7,9,77.8,2,9,22.2,0,0.0,0.0,0,1,0,0,0,35,2018-2019
Carlos Vigaray,2,es ESP,RB,24-232,90,11,20,55.0,210,126,4,5,80.0,6,9,66.7,1,4,25.0,0,0.0,0.0,0,2,0,0,1,35,2018-2019
Fernando Pacheco,1,es ESP,GK,26-344,90,16,33,48.5,735,690,0,0,,4,5,80.0,12,28,42.9,0,0.0,0.0,0,1,0,0,0,35,2018-2019
Álvaro Morata,22,es ESP,FW,26-186,69,13,19,68.4,143,35,6,8,75.0,3,5,60.0,0,1,0.0,0,0.1,0.1,1,3,0,0,3,35,2018-2019
   Vitolo,23,es ESP,FW,29-176,21,1,4,25.0,13,0,1,4,25.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2018-2019
