player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Maxi Gómez,9,uy URU,FW,22-122,90,1,0,0,2,1,0,1,0,0,0,0,0,0,2,3,40.0,16,2018-2019
Iago Aspas,10,es ESP,FW,31-135,90,0,0,0,1,1,0,1,0,1,0,0,0,3,0,2,0.0,16,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-088,70,0,0,0,3,1,0,2,0,0,0,0,0,1,1,0,100.0,16,2018-2019
   Pione Sisto,11,dk DEN,LM,23-313,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,16,2018-2019
Okay Yokuşlu,5,tr TUR,CM,24-280,90,0,0,0,0,0,0,0,2,1,0,0,0,6,5,3,62.5,16,2018-2019
Jozabed,21,es ESP,CM,27-281,61,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,16,2018-2019
   Fran Beltrán,8,es ESP,CM,19-314,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,16,2018-2019
Brais Méndez,23,es ESP,RM,21-341,90,0,0,0,0,5,0,9,3,1,0,0,0,5,0,0,,16,2018-2019
David Juncà,17,es ESP,LB,25-028,90,1,0,0,1,1,0,6,1,0,0,0,0,6,1,2,33.3,16,2018-2019
David Costas,3,es ESP,CB,23-263,90,1,0,0,3,1,0,0,0,1,0,0,0,10,3,2,60.0,16,2018-2019
Néstor Araujo,4,mx MEX,CB,27-107,90,0,0,0,0,0,0,0,3,1,0,0,0,8,0,3,0.0,16,2018-2019
Hugo Mallo,2,es ESP,RB,27-175,90,0,0,0,0,1,0,12,0,0,0,0,0,5,3,1,75.0,16,2018-2019
Rubén Blanco,13,es ESP,GK,23-142,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-196,89,1,0,0,1,0,2,0,1,0,0,0,0,3,3,2,60.0,16,2018-2019
   Sabin Merino,18,es ESP,FW,26-344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,16,2018-2019
Guido Carrillo,9,ar ARG,FW,27-203,79,0,0,0,1,1,0,0,0,0,0,0,0,2,4,9,30.8,16,2018-2019
   Javier Eraso,17,es ESP,"RM,FW",28-267,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,16,2018-2019
Gerard Gumbau,6,es ESP,CM,23-361,90,0,0,0,1,0,0,1,0,1,0,0,0,4,0,1,0.0,16,2018-2019
Mikel Vesga,23,es ESP,CM,25-207,90,1,0,0,1,1,0,0,1,3,0,0,0,9,1,0,100.0,16,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,CM,20-169,85,0,0,0,2,2,1,1,1,1,0,0,0,5,0,0,,16,2018-2019
   Dani Ojeda,7,es ESP,LM,24-011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,16,2018-2019
Jonathan Silva,5,ar ARG,LB,24-168,90,0,0,0,3,0,0,1,2,2,0,0,0,4,0,0,,16,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-089,90,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,100.0,16,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-058,90,0,0,0,0,1,0,0,2,1,0,0,0,2,2,2,50.0,16,2018-2019
Unai Bustinza,3,es ESP,CB,26-315,90,0,0,0,1,1,0,0,0,2,0,0,0,6,0,1,0.0,16,2018-2019
Juanfran,2,es ESP,RB,30-094,90,0,0,0,0,4,0,3,1,1,0,0,0,1,2,0,100.0,16,2018-2019
Iván Cuéllar,1,es ESP,GK,34-201,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,16,2018-2019
Jorge Molina,19,es ESP,FW,36-237,90,1,0,0,2,3,0,0,0,0,0,0,0,1,3,8,27.3,16,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-233,79,0,0,0,3,2,2,0,0,0,0,0,0,3,0,3,0.0,16,2018-2019
   Hugo Duro,27,es ESP,"RM,FW",19-035,11,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0.0,16,2018-2019
