player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Maxi Gómez,9,uy URU,FW,22-122,90,20,28,71.4,244,21,12,15,80.0,6,8,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,16,2018-2019
Iago Aspas,10,es ESP,FW,31-135,90,33,40,82.5,556,118,14,18,77.8,10,12,83.3,4,4,100.0,0,0.1,0.1,3,1,1,0,3,16,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-088,70,32,38,84.2,475,78,20,23,87.0,7,9,77.8,3,3,100.0,0,0.0,0.1,0,3,2,0,4,16,2018-2019
   Pione Sisto,11,dk DEN,LM,23-313,20,15,20,75.0,287,84,7,7,100.0,6,7,85.7,2,5,40.0,0,0.0,0.1,0,0,2,0,3,16,2018-2019
Okay Yokuşlu,5,tr TUR,CM,24-280,90,130,139,93.5,3069,1160,22,23,95.7,79,84,94.0,28,29,96.6,0,0.0,0.1,1,14,2,0,13,16,2018-2019
Jozabed,21,es ESP,CM,27-281,61,44,45,97.8,884,176,18,18,100.0,17,18,94.4,9,9,100.0,0,0.0,0.0,0,6,1,0,7,16,2018-2019
   Fran Beltrán,8,es ESP,CM,19-314,29,37,38,97.4,749,133,9,9,100.0,23,24,95.8,3,3,100.0,0,0.0,0.0,0,3,1,0,9,16,2018-2019
Brais Méndez,23,es ESP,RM,21-341,90,63,79,79.7,1080,232,29,31,93.5,24,29,82.8,7,15,46.7,0,0.0,0.2,0,10,3,0,14,16,2018-2019
David Juncà,17,es ESP,LB,25-028,90,78,90,86.7,1103,226,43,46,93.5,26,29,89.7,3,8,37.5,0,0.2,0.2,3,2,2,1,3,16,2018-2019
David Costas,3,es ESP,CB,23-263,90,119,127,93.7,2266,662,35,38,92.1,70,74,94.6,12,12,100.0,0,0.0,0.0,0,17,0,0,11,16,2018-2019
Néstor Araujo,4,mx MEX,CB,27-107,90,105,108,97.2,1973,464,34,35,97.1,60,60,100.0,7,9,77.8,0,0.0,0.0,1,19,0,0,13,16,2018-2019
Hugo Mallo,2,es ESP,RB,27-175,90,90,116,77.6,1438,384,39,48,81.3,40,50,80.0,7,13,53.8,0,0.1,0.6,2,3,5,2,7,16,2018-2019
Rubén Blanco,13,es ESP,GK,23-142,90,20,27,74.1,638,465,1,1,100.0,12,12,100.0,7,14,50.0,0,0.0,0.0,0,0,0,0,0,16,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-196,89,6,12,50.0,35,1,4,7,57.1,0,2,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,16,2018-2019
   Sabin Merino,18,es ESP,FW,26-344,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,16,2018-2019
Guido Carrillo,9,ar ARG,FW,27-203,79,12,17,70.6,101,6,8,11,72.7,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,16,2018-2019
