player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-309,80,17,16,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2018-2019
   Patrick Roberts,17,eng ENG,"RW,FW",21-193,10,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0,1,2018-2019
Borja García,10,es ESP,"LW,AM,LM",27-288,90,59,58,1,0,0,1,2,1,0,0,0,0,43,0,2,1,2018-2019
Portu,9,es ESP,"RW,LW",26-088,90,21,21,0,0,0,0,3,0,0,0,0,0,13,0,3,1,2018-2019
Aleix García,23,es ESP,LM,21-050,61,43,42,1,0,0,1,2,0,1,0,1,0,36,0,0,1,2018-2019
   Anthony Lozano,19,hn HON,"LW,FW,LM",25-114,29,7,7,0,0,0,1,0,0,0,0,0,0,4,0,0,1,2018-2019
David Timor,24,es ESP,"CM,DM",28-304,73,51,47,4,4,0,3,0,0,0,0,0,0,45,0,0,1,2018-2019
   Pere Pons,8,es ESP,DM,25-178,17,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2018-2019
Álex Granell,6,es ESP,"RM,DM",30-015,90,93,79,13,9,0,5,11,2,2,0,1,0,70,1,2,1,2018-2019
Marc Muniesa,20,es ESP,LB,26-143,90,90,78,12,2,1,1,2,10,0,0,0,0,77,0,1,1,2018-2019
Bernardo Espinosa,2,co COL,CB,29-037,90,91,91,0,0,0,0,0,0,0,0,0,0,84,0,0,1,2018-2019
Juanpe,15,es ESP,CB,27-109,90,81,75,6,5,0,2,0,1,0,0,0,0,72,0,0,1,2018-2019
Pedro Porro,29,es ESP,RB,18-338,90,63,48,15,1,0,0,6,14,0,0,0,0,53,0,1,1,2018-2019
Yassine Bounou,13,ma MAR,GK,27-134,90,19,14,5,0,0,0,0,0,0,0,0,0,17,0,0,1,2018-2019
Chris Ramos,12,es ESP,FW,21-211,63,10,10,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2018-2019
   Óscar Plano,10,es ESP,"FW,LW",27-187,27,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2018-2019
Toni Villa,19,es ESP,LW,23-222,87,19,19,0,0,0,0,2,0,0,0,0,0,11,0,2,1,2018-2019
   Míchel,21,es ESP,AM,30-019,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2018-2019
Keko,24,es ESP,RW,26-233,90,15,14,1,1,0,0,2,0,0,0,0,0,11,0,0,1,2018-2019
Anuar,23,ma MAR,AM,23-214,70,19,18,1,0,0,0,0,0,0,0,0,0,9,0,1,1,2018-2019
   Daniele Verde,11,it ITA,"AM,FW",22-058,20,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2018-2019
Rubén Alcaraz,14,es ESP,DM,27-108,90,40,34,6,4,0,1,4,0,2,2,0,0,28,0,0,1,2018-2019
Borja Fernández,8,es ESP,DM,37-215,90,29,27,2,2,0,0,0,0,0,0,0,0,19,0,0,1,2018-2019
Nacho,22,es ESP,LB,29-163,90,45,33,11,1,0,0,4,10,0,0,0,0,26,1,2,1,2018-2019
Fernando Calero,5,es ESP,CB,22-337,90,27,23,4,4,0,0,0,0,0,0,0,0,21,0,0,1,2018-2019
Kiko Olivas,4,es ESP,CB,29-361,90,26,23,3,3,0,0,0,0,0,0,0,0,23,0,0,1,2018-2019
Javi Moyano,17,es ESP,RB,32-175,90,33,21,12,1,0,2,2,11,0,0,0,0,23,0,0,1,2018-2019
