player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-044,78,13,12,1,0,1,1,0,0,0,0,0,0,6,0,0,14,2018-2019
   Tito,2,es ESP,RB,33-142,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2018-2019
Álvaro García,18,es ESP,"LM,LW",26-034,90,18,18,0,0,0,0,2,0,0,0,0,0,11,0,1,14,2018-2019
Giannelli Imbula,12,cd COD,CM,26-079,55,16,14,2,1,0,0,1,0,1,1,0,0,11,0,0,14,2018-2019
   Gorka Elustondo,6,es ESP,DM,31-257,17,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1,14,2018-2019
   José Pozo,22,es ESP,"CM,DM",22-260,18,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,14,2018-2019
Óscar Trejo,8,ar ARG,"CM,AM,FW",30-218,90,26,26,0,0,0,0,2,0,0,0,0,0,13,0,1,14,2018-2019
Adri Embarba,11,es ESP,"RM,RW",26-207,90,21,19,1,1,0,0,3,0,0,0,0,0,11,1,0,14,2018-2019
Santi Comesaña,27,es ESP,"DM,CM",22-056,90,34,34,0,0,0,0,0,0,0,0,0,0,23,0,2,14,2018-2019
Álex Moreno,7,es ESP,LB,25-175,90,41,28,12,0,0,0,0,12,0,0,0,0,25,1,0,14,2018-2019
Jordi Amat,16,id IDN,CB,26-254,90,36,31,5,5,0,2,0,0,0,0,0,0,27,0,1,14,2018-2019
Álex Gálvez,23,es ESP,CB,29-177,90,31,25,6,6,0,1,0,0,0,0,0,0,21,0,0,14,2018-2019
Emiliano Velázquez,20,uy URU,"RB,CB",24-214,90,33,26,7,1,0,2,1,6,0,0,0,0,10,0,0,14,2018-2019
Stole Dimitrievski,13,mk MKD,GK,24-340,90,33,21,11,3,0,0,0,0,0,0,0,0,17,1,0,14,2018-2019
Sergi Enrich,9,es ESP,FW,28-277,77,18,14,3,0,0,0,0,1,0,0,0,0,9,1,2,14,2018-2019
   Charles,19,br BRA,FW,34-240,13,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,14,2018-2019
Marc Cucurella,20,es ESP,"LW,LM",20-131,90,35,34,1,0,0,0,4,1,0,0,0,0,28,0,2,14,2018-2019
Fabián Orellana,14,cl CHI,"RW,RM",32-307,90,45,42,3,1,0,0,4,2,0,0,0,0,31,0,2,14,2018-2019
Joan Jordán,24,es ESP,AM,24-147,61,34,30,3,1,0,0,2,0,2,0,1,0,24,1,0,14,2018-2019
   Kiké,17,es ESP,FW,29-005,29,13,13,0,0,0,0,1,0,0,0,0,0,10,0,1,14,2018-2019
Papakouli Diop,8,sn SEN,"DM,CM",32-256,90,50,48,2,1,0,0,0,1,0,0,0,0,38,0,0,14,2018-2019
Gonzalo Escalante,5,ar ARG,"DM,CM",25-248,86,31,30,0,0,0,0,1,0,0,0,0,0,20,1,2,14,2018-2019
   Pablo de Blasis,16,ar ARG,CM,30-299,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2018-2019
José Ángel,15,es ESP,LB,29-086,90,82,63,18,2,0,0,8,14,2,1,1,0,53,1,2,14,2018-2019
Iván Ramis,4,es ESP,CB,34-036,90,66,60,6,6,0,3,0,0,0,0,0,0,55,0,0,14,2018-2019
Paulo Oliveira,12,pt POR,CB,26-326,90,56,54,1,1,0,2,0,0,0,0,0,0,37,1,1,14,2018-2019
Rubén Peña,11,es ESP,RB,27-135,90,81,63,17,1,0,1,12,16,0,0,0,0,56,1,5,14,2018-2019
Asier Riesgo,13,es ESP,GK,35-055,90,29,21,8,3,0,0,0,0,0,0,0,0,15,0,0,14,2018-2019
Iago Aspas,10,es ESP,"FW,RW",31-122,87,31,28,2,0,0,0,1,2,0,0,0,0,22,1,0,14,2018-2019
   Emre Mor,7,tr TUR,RW,21-130,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2018-2019
Maxi Gómez,9,uy URU,FW,22-109,90,17,16,1,0,0,1,0,0,0,0,0,0,14,0,0,14,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-075,62,32,31,1,0,0,0,1,0,1,1,0,0,26,0,1,14,2018-2019
   Andrew Hjulsager,16,dk DEN,"LW,LM",23-320,28,15,12,3,0,0,0,2,1,2,1,1,0,11,0,1,14,2018-2019
Jozabed,21,es ESP,"CM,DM",27-268,90,57,56,0,0,0,0,0,0,0,0,0,0,48,1,0,14,2018-2019
Okay Yokuşlu,5,tr TUR,"CM,DM",24-267,90,63,60,3,3,0,1,0,0,0,0,0,0,53,0,0,14,2018-2019
Brais Méndez,23,es ESP,RM,21-328,75,24,20,2,1,0,1,2,0,1,1,0,0,10,2,2,14,2018-2019
   Fran Beltrán,8,es ESP,AM,19-301,15,10,10,0,0,0,1,0,0,0,0,0,0,9,0,1,14,2018-2019
David Juncà,17,es ESP,LB,25-015,90,39,33,5,0,0,0,2,5,0,0,0,0,29,1,1,14,2018-2019
David Costas,3,es ESP,CB,23-250,90,58,55,3,3,0,0,0,0,0,0,0,0,49,0,1,14,2018-2019
Néstor Araujo,4,mx MEX,CB,27-094,90,49,46,2,2,0,0,0,0,0,0,0,0,43,1,0,14,2018-2019
Hugo Mallo,2,es ESP,RB,27-162,90,52,42,10,3,0,0,4,7,0,0,0,0,41,0,2,14,2018-2019
Rubén Blanco,13,es ESP,GK,23-129,90,40,28,12,7,0,0,0,0,0,0,0,0,26,0,0,14,2018-2019
Cucho,9,co COL,FW,19-225,90,23,20,3,0,1,1,2,0,0,0,0,0,12,0,2,14,2018-2019
David Ferreiro,7,es ESP,LW,30-244,61,24,21,3,1,0,1,7,0,2,1,1,0,14,0,2,14,2018-2019
   Ezequiel Ávila,19,ar ARG,"LM,LW",24-298,29,6,3,1,1,0,0,0,0,0,0,0,0,2,2,0,14,2018-2019
Álex Gallar,11,es ESP,RW,26-257,45,11,8,3,2,0,0,0,1,0,0,0,0,4,0,0,14,2018-2019
   Juan Aguilera,5,es ESP,"DM,CB",33-079,45,23,20,2,2,0,0,0,0,0,0,0,0,21,1,0,14,2018-2019
Cristian Rivera,17,es ESP,"AM,CM",21-145,90,27,25,2,2,0,0,0,0,0,0,0,0,18,0,2,14,2018-2019
Moi Gómez,6,es ESP,"DM,CM",24-161,90,49,43,5,3,0,2,6,0,2,2,0,0,35,1,1,14,2018-2019
Damián Musto,23,ar ARG,DM,31-175,45,15,15,0,0,0,0,0,0,0,0,0,0,10,0,1,14,2018-2019
   Serdar Gürler,21,tr TUR,"RM,RW",27-078,45,18,17,0,0,0,0,3,0,0,0,0,0,9,1,3,14,2018-2019
Carlos Akapo,15,gq EQG,LB,25-264,90,29,19,10,1,0,0,0,9,0,0,0,0,21,0,0,14,2018-2019
Xabier Etxeita,3,es ESP,CB,31-031,90,19,18,1,1,0,0,0,0,0,0,0,0,13,0,0,14,2018-2019
Jorge Pulido,14,es ESP,"CB,LB",27-237,90,30,27,3,1,0,0,0,2,0,0,0,0,21,0,0,14,2018-2019
Jorge Miramón,24,es ESP,RB,29-182,90,51,33,17,0,0,1,2,17,0,0,0,0,37,1,0,14,2018-2019
Aleksandar Jovanović,25,rs SRB,GK,25-360,90,28,15,13,6,0,0,0,0,0,0,0,0,9,0,0,14,2018-2019
Enes Ünal,9,tr TUR,FW,21-205,90,19,15,4,0,0,0,0,0,0,0,0,0,18,0,0,14,2018-2019
Toni Villa,19,es ESP,"LW,LM",23-328,75,33,33,0,0,0,0,3,0,0,0,0,0,27,0,0,14,2018-2019
   Leonardo Suárez,32,ar ARG,"RM,AM",22-246,15,17,16,1,0,0,0,0,1,0,0,0,0,13,0,0,14,2018-2019
Daniele Verde,11,it ITA,"RW,RM,LM",22-164,90,57,50,7,0,0,1,12,2,5,2,2,0,42,0,2,14,2018-2019
Óscar Plano,10,es ESP,"AM,LM",27-293,90,38,36,2,1,0,0,1,0,0,0,0,0,30,0,2,14,2018-2019
Rubén Alcaraz,14,es ESP,DM,27-214,62,68,66,2,2,0,4,0,0,0,0,0,0,65,0,0,14,2018-2019
   Duje Čop,20,hr CRO,FW,28-303,28,10,8,2,0,0,0,2,2,0,0,0,0,7,0,0,14,2018-2019
Míchel,21,es ESP,DM,30-125,90,98,92,6,4,0,4,6,1,1,0,0,1,78,0,1,14,2018-2019
Nacho,22,es ESP,LB,29-269,90,80,72,7,0,0,2,9,7,0,0,0,0,61,1,3,14,2018-2019
Fernando Calero,5,es ESP,CB,23-078,90,86,84,2,2,0,0,0,0,0,0,0,0,78,0,1,14,2018-2019
Kiko Olivas,4,es ESP,CB,30-102,90,69,67,2,1,0,0,0,1,0,0,0,0,66,0,0,14,2018-2019
Antoñito,18,es ESP,RB,30-342,83,69,62,7,1,0,0,9,6,0,0,0,0,51,0,3,14,2018-2019
   Keko,24,es ESP,RB,26-339,7,8,7,1,1,0,0,3,0,0,0,0,0,7,0,0,14,2018-2019
Jordi Masip,1,es ESP,GK,29-332,90,22,16,6,1,0,0,0,0,0,0,0,0,20,0,0,14,2018-2019
Guido Carrillo,9,ar ARG,FW,27-190,79,26,26,0,0,0,0,0,0,0,0,0,0,18,0,0,14,2018-2019
   Diego Rolán,4,uy URU,FW,25-252,11,4,3,0,0,0,0,0,0,0,0,0,0,3,1,0,14,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-183,90,27,25,2,0,0,0,2,0,0,0,0,0,13,0,2,14,2018-2019
Mikel Vesga,23,es ESP,CM,25-194,90,33,33,0,0,0,0,1,0,0,0,0,0,26,0,2,14,2018-2019
Rubén Pérez,21,es ESP,CM,29-219,82,34,34,0,0,0,0,0,0,0,0,0,0,26,0,0,14,2018-2019
   Gerard Gumbau,6,es ESP,CM,23-348,8,5,5,0,0,0,0,1,0,0,0,0,0,5,0,0,14,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,CM,20-156,87,40,35,5,1,0,0,6,0,3,3,0,0,33,0,2,14,2018-2019
   Nabil El Zhar,10,ma MAR,CM,32-096,3,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,14,2018-2019
Jonathan Silva,5,ar ARG,LB,24-155,90,35,28,7,1,0,0,6,4,2,0,2,0,24,0,2,14,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-076,90,27,22,5,0,0,1,0,5,0,0,0,0,16,0,1,14,2018-2019
