player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Munir El Haddadi,19,ma MAR,FW,23-244,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,36,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-264,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,36,2018-2019
Quincy Promes,21,nl NED,LM,27-119,45,1,1,0,1,0,0,1,0.0,1,0,0,0,3,4,0,1,36,2018-2019
   Franco Vázquez,22,ar ARG,AM,30-070,45,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,0,1,36,2018-2019
Marko Rog,20,hr CRO,"CM,DM",23-288,69,3,3,1,2,0,1,3,33.3,2,0,0,0,1,4,1,0,36,2018-2019
   Bryan Gil,41,es ESP,LM,18-081,21,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,36,2018-2019
Roque Mesa,7,es ESP,CM,29-330,37,3,2,1,2,0,2,2,100.0,0,1,0,1,0,3,0,0,36,2018-2019
   Maxime Gonalons,15,fr FRA,"DM,CM",30-054,53,2,0,0,2,0,0,0,,0,2,0,2,2,4,2,0,36,2018-2019
Pablo Sarabia,17,es ESP,"RM,AM",26-357,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,36,2018-2019
Sergio Escudero,18,es ESP,LB,29-243,90,1,1,1,0,0,1,2,50.0,1,1,0,1,3,4,4,0,36,2018-2019
Sergi Gómez,3,es ESP,CB,27-036,90,1,1,1,0,0,1,1,100.0,0,1,1,0,2,3,5,0,36,2018-2019
Gabriel Mercado,25,ar ARG,CB,32-046,90,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,2,0,36,2018-2019
Jesús Navas,16,es ESP,RB,33-163,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,36,2018-2019
