player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,24-044,78,26,1,2,19,5,3,26,0,0,,0,,21,92,27,2,0,1,5,3,21,2,14,2018-2019
   Tito,2,es ESP,RB,33-142,12,2,1,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,14,2018-2019
Álvaro García,18,es ESP,"LM,LW",26-034,90,33,5,18,5,10,0,33,0,0,,0,,14,44,16,1,1,0,4,2,15,4,14,2018-2019
Giannelli Imbula,12,cd COD,CM,26-079,55,27,1,7,16,4,0,27,3,2,66.7,1,33.3,17,106,22,1,0,0,2,3,15,1,14,2018-2019
   Gorka Elustondo,6,es ESP,DM,31-257,17,6,1,1,4,1,0,6,0,0,,0,,2,8,5,0,0,0,0,0,2,0,14,2018-2019
   José Pozo,22,es ESP,"CM,DM",22-260,18,6,0,2,3,1,0,6,2,1,50.0,1,50.0,4,27,9,0,0,0,1,0,3,0,14,2018-2019
Óscar Trejo,8,ar ARG,"CM,AM,FW",30-218,90,45,1,10,31,5,0,45,7,1,14.3,6,85.7,18,84,42,1,1,0,4,0,26,3,14,2018-2019
Adri Embarba,11,es ESP,"RM,RW",26-207,90,41,0,13,14,14,2,41,1,0,0.0,1,100.0,17,176,46,3,2,0,5,2,18,4,14,2018-2019
Santi Comesaña,27,es ESP,"DM,CM",22-056,90,49,5,20,27,2,0,49,2,1,50.0,1,50.0,14,37,16,0,0,0,1,1,13,0,14,2018-2019
Álex Moreno,7,es ESP,LB,25-175,90,67,10,38,23,8,1,67,4,3,75.0,1,25.0,17,185,88,2,2,0,2,0,14,0,14,2018-2019
Jordi Amat,16,id IDN,CB,26-254,90,52,9,26,27,0,0,52,1,1,100.0,0,0.0,14,64,27,0,0,0,0,0,13,0,14,2018-2019
Álex Gálvez,23,es ESP,CB,29-177,90,44,7,31,13,0,0,44,0,0,,0,,11,45,17,0,0,0,0,0,14,0,14,2018-2019
Emiliano Velázquez,20,uy URU,"RB,CB",24-214,90,52,10,28,18,6,2,52,0,0,,0,,12,27,12,0,0,0,2,0,15,1,14,2018-2019
Stole Dimitrievski,13,mk MKD,GK,24-340,90,34,33,34,0,0,0,34,0,0,,0,,18,161,130,0,0,0,0,0,11,0,14,2018-2019
Sergi Enrich,9,es ESP,FW,28-277,77,30,1,1,10,19,6,30,0,0,,0,,14,34,6,0,0,0,5,1,21,5,14,2018-2019
   Charles,19,br BRA,FW,34-240,13,6,0,0,0,6,1,6,0,0,,0,,3,8,2,0,0,0,1,0,5,3,14,2018-2019
Marc Cucurella,20,es ESP,"LW,LM",20-131,90,40,0,2,16,24,3,40,1,0,0.0,1,100.0,24,108,57,1,2,1,0,2,31,6,14,2018-2019
Fabián Orellana,14,cl CHI,"RW,RM",32-307,90,67,0,3,26,38,7,67,11,4,36.4,7,63.6,38,163,52,1,2,1,4,5,44,12,14,2018-2019
Joan Jordán,24,es ESP,AM,24-147,61,44,0,1,24,19,1,44,1,1,100.0,0,0.0,30,115,46,0,1,0,6,0,37,7,14,2018-2019
   Kiké,17,es ESP,FW,29-005,29,15,0,1,2,12,4,15,0,0,,0,,6,25,2,0,0,0,1,0,12,3,14,2018-2019
Papakouli Diop,8,sn SEN,"DM,CM",32-256,90,57,0,4,47,8,1,57,3,2,66.7,1,33.3,30,152,78,0,2,0,0,0,30,0,14,2018-2019
Gonzalo Escalante,5,ar ARG,"DM,CM",25-248,86,44,0,2,25,18,4,44,2,2,100.0,0,0.0,17,79,43,2,3,1,0,1,19,3,14,2018-2019
   Pablo de Blasis,16,ar ARG,CM,30-299,4,2,0,0,0,2,1,2,0,0,,0,,1,1,0,0,0,0,1,0,2,1,14,2018-2019
José Ángel,15,es ESP,LB,29-086,90,90,1,17,42,31,0,90,2,2,100.0,0,0.0,41,223,108,3,3,0,0,0,42,2,14,2018-2019
Iván Ramis,4,es ESP,CB,34-036,90,74,2,15,57,3,2,74,0,0,,0,,41,252,129,3,0,0,1,0,41,0,14,2018-2019
Paulo Oliveira,12,pt POR,CB,26-326,90,66,0,19,44,4,2,66,0,0,,0,,34,285,166,4,2,0,0,0,37,0,14,2018-2019
Rubén Peña,11,es ESP,RB,27-135,90,97,1,12,50,38,2,97,7,3,42.9,4,57.1,51,328,172,8,5,2,1,1,47,3,14,2018-2019
Asier Riesgo,13,es ESP,GK,35-055,90,29,24,29,0,0,0,29,0,0,,0,,16,170,105,0,0,0,0,0,12,0,14,2018-2019
Iago Aspas,10,es ESP,"FW,RW",31-122,87,40,0,3,16,22,4,40,5,4,80.0,1,20.0,32,191,85,2,2,1,1,1,34,7,14,2018-2019
   Emre Mor,7,tr TUR,RW,21-130,3,3,0,1,1,1,0,3,1,0,0.0,1,100.0,1,14,14,1,0,0,1,0,1,0,14,2018-2019
Maxi Gómez,9,uy URU,FW,22-109,90,26,2,3,13,10,1,26,0,0,,0,,19,84,27,1,0,2,1,1,22,5,14,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-075,62,46,0,8,21,20,5,46,8,6,75.0,2,25.0,28,258,164,4,3,2,4,2,31,2,14,2018-2019
   Andrew Hjulsager,16,dk DEN,"LW,LM",23-320,28,18,0,5,4,10,0,18,1,0,0.0,1,100.0,9,74,43,1,0,0,0,0,9,1,14,2018-2019
Jozabed,21,es ESP,"CM,DM",27-268,90,62,1,17,39,6,1,62,0,0,,0,,41,163,32,0,0,0,1,0,43,0,14,2018-2019
Okay Yokuşlu,5,tr TUR,"CM,DM",24-267,90,77,3,20,55,4,0,77,0,0,,0,,42,219,114,1,0,0,3,1,49,0,14,2018-2019
Brais Méndez,23,es ESP,RM,21-328,75,37,1,8,17,12,1,37,1,1,100.0,0,0.0,17,69,42,2,1,1,1,0,20,2,14,2018-2019
   Fran Beltrán,8,es ESP,AM,19-301,15,10,1,3,6,1,0,10,0,0,,0,,7,33,24,0,0,0,0,0,8,0,14,2018-2019
David Juncà,17,es ESP,LB,25-015,90,54,5,18,16,20,4,54,3,1,33.3,2,66.7,28,187,95,5,2,1,1,0,33,9,14,2018-2019
David Costas,3,es ESP,CB,23-250,90,67,7,36,30,1,0,67,1,0,0.0,1,100.0,47,202,101,0,2,1,0,0,41,0,14,2018-2019
Néstor Araujo,4,mx MEX,CB,27-094,90,60,8,36,25,0,0,60,0,0,,0,,29,107,39,0,0,0,0,0,36,0,14,2018-2019
Hugo Mallo,2,es ESP,RB,27-162,90,61,1,15,28,18,2,61,1,1,100.0,0,0.0,29,149,112,4,2,0,1,1,31,6,14,2018-2019
Rubén Blanco,13,es ESP,GK,23-129,90,39,30,39,0,0,0,39,0,0,,0,,20,124,71,0,0,0,0,0,20,0,14,2018-2019
Cucho,9,co COL,FW,19-225,90,30,1,2,17,11,0,30,3,1,33.3,2,66.7,19,146,46,0,0,0,0,1,20,6,14,2018-2019
David Ferreiro,7,es ESP,LW,30-244,61,28,1,3,8,18,2,28,0,0,,0,,20,217,132,5,2,0,2,0,19,10,14,2018-2019
   Ezequiel Ávila,19,ar ARG,"LM,LW",24-298,29,8,1,1,6,1,0,8,0,0,,0,,3,35,28,2,1,0,0,1,3,0,14,2018-2019
Álex Gallar,11,es ESP,RW,26-257,45,16,1,4,7,6,2,16,3,2,66.7,1,33.3,8,64,24,1,1,0,2,1,9,5,14,2018-2019
   Juan Aguilera,5,es ESP,"DM,CB",33-079,45,27,1,7,16,4,2,27,0,0,,0,,16,77,53,2,0,1,1,0,18,0,14,2018-2019
Cristian Rivera,17,es ESP,"AM,CM",21-145,90,39,2,7,17,15,2,39,2,1,50.0,1,50.0,25,120,39,2,0,0,2,0,25,3,14,2018-2019
Moi Gómez,6,es ESP,"DM,CM",24-161,90,59,3,7,34,19,1,59,5,4,80.0,1,20.0,37,228,72,2,2,0,1,3,40,2,14,2018-2019
Damián Musto,23,ar ARG,DM,31-175,45,20,1,3,16,1,0,20,0,0,,0,,5,15,2,0,0,0,1,1,6,0,14,2018-2019
   Serdar Gürler,21,tr TUR,"RM,RW",27-078,45,22,1,3,7,12,4,22,3,2,66.7,1,33.3,18,128,82,4,2,1,0,1,18,6,14,2018-2019
Carlos Akapo,15,gq EQG,LB,25-264,90,37,3,9,19,9,3,37,3,2,66.7,1,33.3,15,172,96,3,1,2,0,1,11,2,14,2018-2019
Xabier Etxeita,3,es ESP,CB,31-031,90,27,2,14,11,2,1,27,0,0,,0,,9,51,44,0,0,0,0,0,8,0,14,2018-2019
Jorge Pulido,14,es ESP,"CB,LB",27-237,90,39,4,16,23,1,0,39,1,0,0.0,1,100.0,17,100,53,0,0,0,0,0,12,0,14,2018-2019
Jorge Miramón,24,es ESP,RB,29-182,90,63,1,22,38,5,0,63,4,2,50.0,2,50.0,22,189,112,2,3,0,1,1,23,2,14,2018-2019
Aleksandar Jovanović,25,rs SRB,GK,25-360,90,30,22,30,0,0,0,30,0,0,,0,,12,75,70,0,0,0,0,0,9,0,14,2018-2019
Enes Ünal,9,tr TUR,FW,21-205,90,28,1,1,16,11,5,28,0,0,,0,,15,53,11,1,0,1,2,2,19,5,14,2018-2019
Toni Villa,19,es ESP,"LW,LM",23-328,75,43,0,1,14,28,3,43,6,4,66.7,2,33.3,34,212,86,3,1,0,3,5,36,6,14,2018-2019
   Leonardo Suárez,32,ar ARG,"RM,AM",22-246,15,19,0,1,10,8,1,19,0,0,,0,,12,116,82,1,3,0,0,0,18,2,14,2018-2019
Daniele Verde,11,it ITA,"RW,RM,LM",22-164,90,64,1,7,21,37,4,64,2,1,50.0,1,50.0,38,272,97,5,1,0,0,0,41,16,14,2018-2019
Óscar Plano,10,es ESP,"AM,LM",27-293,90,59,1,5,24,30,3,59,0,0,,0,,36,238,76,2,4,0,4,1,45,13,14,2018-2019
Rubén Alcaraz,14,es ESP,DM,27-214,62,70,0,11,54,5,0,70,0,0,,0,,52,265,141,2,1,0,0,0,57,0,14,2018-2019
   Duje Čop,20,hr CRO,FW,28-303,28,12,0,0,0,12,6,12,0,0,,0,,7,45,27,1,0,1,0,0,9,4,14,2018-2019
