player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Wu Lei,24,cn CHN,FW,27-145,62,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0.0,32,2018-2019
   Sergio García,9,es ESP,"FW,RM",35-308,28,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,32,2018-2019
Borja Iglesias,7,es ESP,FW,26-086,90,0,0,0,1,4,3,0,1,1,0,0,0,2,4,1,80.0,32,2018-2019
Sergi Darder,10,es ESP,LM,25-112,90,1,0,0,1,0,0,5,0,1,0,0,0,3,0,0,,32,2018-2019
Marc Roca,21,es ESP,CM,22-138,90,1,0,0,1,2,0,0,0,0,0,0,0,6,3,0,100.0,32,2018-2019
Víctor Sánchez,4,es ESP,CM,31-217,90,0,0,0,2,3,0,2,3,1,0,0,0,7,3,4,42.9,32,2018-2019
Óscar Melendo,14,es ESP,RM,21-233,84,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0.0,32,2018-2019
   Óscar Duarte,6,cr CRC,CB,29-314,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,75.0,32,2018-2019
Adrià Pedrosa,28,es ESP,LB,20-335,90,0,0,0,1,0,0,1,0,2,0,0,0,3,2,2,50.0,32,2018-2019
Mario Hermoso,22,es ESP,CB,23-299,90,0,0,0,0,1,0,0,2,0,0,0,0,2,2,4,33.3,32,2018-2019
Naldo,5,br BRA,CB,30-231,90,1,0,0,2,0,0,0,1,0,0,0,0,4,4,5,44.4,32,2018-2019
Roberto Rosales,8,ve VEN,RB,30-144,27,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,,32,2018-2019
   Javi López,16,es ESP,RB,33-082,63,0,0,0,1,0,0,2,1,2,0,0,0,7,2,3,40.0,32,2018-2019
Diego López,13,es ESP,GK,37-161,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,32,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-202,90,0,0,0,2,1,1,1,0,1,0,0,0,3,5,5,50.0,32,2018-2019
Borja Bastón,18,es ESP,FW,26-231,67,0,0,0,0,1,1,0,1,1,0,0,0,2,2,4,33.3,32,2018-2019
   Diego Rolán,9,uy URU,FW,26-020,23,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,75.0,32,2018-2019
Jony,23,es ESP,LM,27-278,90,0,0,0,2,1,0,17,0,0,0,0,0,2,1,2,33.3,32,2018-2019
Manu García,19,es ESP,CM,32-352,90,0,0,0,4,2,0,2,3,1,0,0,0,11,4,4,50.0,32,2018-2019
Darko Brašanac,20,rs SRB,CM,27-060,78,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,50.0,32,2018-2019
   Wakaso,22,gh GHA,CM,28-262,12,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0.0,32,2018-2019
Takashi Inui,11,jp JPN,RM,30-315,78,0,0,0,0,2,0,2,1,0,0,0,0,6,1,1,50.0,32,2018-2019
   Patrick Twumasi,24,gh GHA,RM,24-339,12,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,100.0,32,2018-2019
Rubén Duarte,3,es ESP,LB,23-177,90,1,0,0,2,0,0,3,3,1,0,0,0,5,3,1,75.0,32,2018-2019
Rodrigo Ely,4,br BRA,CB,25-161,90,0,0,0,4,1,0,0,1,1,0,0,0,6,4,2,66.7,32,2018-2019
Víctor Laguardia,5,es ESP,CB,29-159,90,1,0,0,2,0,0,0,3,0,0,0,1,2,2,0,100.0,32,2018-2019
Ximo Navarro,15,es ESP,RB,29-080,90,0,0,0,1,1,0,1,0,1,0,0,0,6,1,1,50.0,32,2018-2019
